time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510228_c,1510228_h,1510228_p,1510228_r,1510228_s,1510229_c,1510229_h,1510229_r,1510229_s
2023-06-04 02:40:00,28.0,23.71,33.3,24.3,28.8,26.8,26.8,[26.8],1.0,33.3,38.1,26.9,26.0,0.0,24.3,28.0,28.0
2023-06-04 02:45:00,28.0,23.71,34.0,25.5,29.75,26.9,26.9,[26.9],1.0,34.0,73.9,26.5,26.0,0.0,25.5,28.1,28.0
2023-06-04 02:50:00,28.0,23.71,34.4,25.6,30.0,26.9,26.9,[26.9],1.0,34.4,72.6,26.4,26.0,0.0,25.6,28.2,28.0
2023-06-04 02:55:00,28.0,23.71,34.0,25.0,29.5,26.9,26.9,[26.9],1.0,34.0,38.1,26.4,26.0,0.0,25.0,28.2,28.0
2023-06-04 03:00:00,28.0,23.71,33.9,25.1,29.5,27.0,27.0,[27.0],1.0,33.9,75.6,26.9,26.0,0.0,25.1,28.2,28.0
2023-06-04 03:05:00,28.0,23.71,34.6,25.8,30.200000000000003,27.0,27.0,[27.0],1.0,34.6,74.2,26.2,25.0,0.0,25.8,28.2,28.0
2023-06-04 03:10:00,28.0,23.71,34.3,24.8,29.55,26.9,26.9,[26.9],1.0,34.3,73.8,26.1,25.0,0.0,24.8,28.2,28.0
2023-06-04 03:15:00,28.0,23.71,33.9,24.8,29.35,26.9,26.9,[26.9],1.0,33.9,,25.9,25.0,0.0,24.8,28.2,28.0
2023-06-04 03:20:00,28.0,23.71,33.7,24.6,29.15,26.9,26.9,[26.9],1.0,33.7,72.9,25.9,25.0,0.0,24.6,28.1,28.0
2023-06-04 03:25:00,28.0,23.71,33.5,24.4,28.95,26.8,26.8,[26.8],1.0,33.5,75.2,25.9,25.0,0.0,24.4,28.1,28.0
2023-06-04 03:30:00,27.9,23.71,33.3,24.3,28.8,26.7,26.7,[26.7],1.0,33.3,72.7,25.7,25.0,0.0,24.3,28.0,28.0
2023-06-04 03:35:00,27.9,23.71,33.3,24.1,28.7,26.7,26.7,[26.7],1.0,33.3,38.2,25.9,26.0,0.0,24.1,28.0,28.0
2023-06-04 03:40:00,28.0,23.71,33.2,24.3,28.75,26.8,26.8,[26.8],1.0,33.2,38.9,26.9,26.0,0.0,24.3,28.0,28.0
2023-06-04 03:45:00,27.9,23.71,34.0,25.5,29.75,26.9,26.9,[26.9],1.0,34.0,75.0,26.4,26.0,0.0,25.5,28.1,28.0
2023-06-04 03:50:00,28.0,23.71,34.3,25.6,29.95,26.9,26.9,[26.9],1.0,34.3,38.4,26.1,26.0,0.0,25.6,28.1,28.0
2023-06-04 03:55:00,28.0,23.71,33.9,25.0,29.45,26.9,26.9,[26.9],1.0,33.9,68.8,27.1,26.0,0.0,25.0,28.2,28.0
2023-06-04 04:00:00,28.0,23.71,34.2,25.8,30.0,27.0,27.0,[27.0],1.0,34.2,74.4,26.4,26.0,0.0,25.8,28.2,28.0
2023-06-04 04:05:00,28.0,23.71,34.2,25.5,29.85,26.9,26.9,[26.9],1.0,34.2,74.5,26.1,25.0,0.0,25.5,28.2,28.0
2023-06-04 04:10:00,28.0,23.71,33.9,24.9,29.4,26.9,26.9,[26.9],1.0,33.9,72.8,26.0,25.0,0.0,24.9,28.2,28.0
2023-06-04 04:15:00,27.9,23.71,33.7,24.6,29.15,26.8,26.8,[26.8],1.0,33.7,74.6,25.9,25.0,0.0,24.6,28.1,28.0
2023-06-04 04:20:00,28.0,23.71,33.4,24.5,28.95,26.8,26.8,[26.8],1.0,33.4,72.8,25.7,25.0,0.0,24.5,28.1,28.0
2023-06-04 04:25:00,28.0,23.71,33.3,24.2,28.75,26.7,26.7,[26.7],1.0,33.3,75.6,25.8,25.0,0.0,24.2,28.0,28.0
2023-06-04 04:30:00,28.0,23.71,33.1,24.1,28.6,26.7,26.7,[26.7],1.0,33.1,73.0,25.7,25.0,0.0,24.1,28.0,28.0
2023-06-04 04:35:00,28.0,23.71,33.1,24.1,28.6,26.6,26.6,[26.6],1.0,33.1,38.6,25.9,26.0,0.0,24.1,27.9,28.0
2023-06-04 04:40:00,28.0,23.71,33.1,24.2,28.65,26.7,26.7,[26.7],1.0,33.1,38.2,26.9,26.0,0.0,24.2,27.9,28.0
2023-06-04 04:45:00,27.9,23.71,33.8,25.5,29.65,26.9,26.9,[26.9],1.0,33.8,74.0,26.4,26.0,0.0,25.5,28.0,28.0
2023-06-04 04:50:00,27.9,23.71,34.2,25.7,29.950000000000003,26.9,26.9,[26.9],1.0,34.2,39.0,26.1,26.0,0.0,25.7,28.1,28.0
2023-06-04 04:55:00,27.9,23.71,34.1,25.0,29.55,26.9,26.9,[26.9],1.0,34.1,68.7,27.1,26.0,0.0,25.0,28.1,28.0
2023-06-04 05:00:00,28.0,23.71,34.2,25.5,29.85,27.0,27.0,[27.0],1.0,34.2,76.1,26.4,26.0,0.0,25.5,28.2,28.0
2023-06-04 05:05:00,27.9,23.71,34.1,25.5,29.8,26.9,26.9,[26.9],1.0,34.1,73.4,26.2,25.0,0.0,25.5,28.2,28.0
2023-06-04 05:10:00,27.9,23.71,33.9,24.7,29.3,26.9,26.9,[26.9],1.0,33.9,73.6,26.0,25.0,0.0,24.7,28.2,28.0
2023-06-04 05:15:00,27.9,23.71,33.7,24.7,29.200000000000003,26.9,26.9,[26.9],1.0,33.7,74.8,25.9,25.0,0.0,24.7,28.1,28.0
2023-06-04 05:20:00,28.0,23.71,33.5,24.5,29.0,26.8,26.8,[26.8],1.0,33.5,73.1,25.8,25.0,0.0,24.5,28.0,28.0
2023-06-04 05:25:00,27.9,23.71,33.3,24.3,28.8,26.7,26.7,[26.7],1.0,33.3,75.3,25.8,25.0,0.0,24.3,28.0,28.0
2023-06-04 05:30:00,27.9,23.71,33.2,24.1,28.65,26.7,26.7,[26.7],1.0,33.2,72.9,25.7,25.0,0.0,24.1,27.9,28.0
2023-06-04 05:35:00,27.9,23.71,33.1,24.3,28.700000000000003,26.6,26.6,[26.6],1.0,33.1,38.6,26.0,26.0,0.0,24.3,27.9,28.0
2023-06-04 05:40:00,27.9,23.71,33.1,24.3,28.700000000000003,26.8,26.8,[26.8],1.0,33.1,38.2,26.9,26.0,0.0,24.3,27.9,28.0
2023-06-04 05:45:00,27.9,23.71,33.9,25.6,29.75,26.9,26.9,[26.9],1.0,33.9,74.3,26.4,26.0,0.0,25.6,28.0,28.0
2023-06-04 05:50:00,27.9,23.71,34.3,25.6,29.95,26.8,26.8,[26.8],1.0,34.3,38.6,26.1,26.0,0.0,25.6,28.1,28.0
2023-06-04 05:55:00,27.9,23.71,33.9,25.0,29.45,26.9,26.9,[26.9],1.0,33.9,38.2,27.0,26.0,0.0,25.0,28.1,28.0
2023-06-04 06:00:00,27.9,23.71,34.4,25.7,30.05,26.9,26.9,[26.9],1.0,34.4,75.5,26.4,26.0,0.0,25.7,28.2,28.0
2023-06-04 06:05:00,27.9,23.71,34.4,25.6,30.0,26.9,26.9,[26.9],1.0,34.4,72.6,26.1,25.0,0.0,25.6,28.2,28.0
2023-06-04 06:10:00,27.9,23.71,34.0,25.0,29.5,26.8,26.8,[26.8],1.0,34.0,75.7,26.0,25.0,0.0,25.0,28.1,28.0
2023-06-04 06:15:00,27.9,23.71,33.7,24.7,29.200000000000003,26.7,26.7,[26.7],1.0,33.7,74.1,25.8,25.0,0.0,24.7,28.1,28.0
2023-06-04 06:20:00,27.9,23.71,33.4,24.4,28.9,26.7,26.7,[26.7],1.0,33.4,74.4,25.6,25.0,0.0,24.4,28.0,28.0
2023-06-04 06:25:00,27.9,23.71,33.3,23.9,28.6,26.6,26.6,[26.6],1.0,33.3,75.3,25.5,25.0,0.0,23.9,28.0,28.0
2023-06-04 06:30:00,27.9,23.71,33.1,23.9,28.5,26.5,26.5,[26.5],1.0,33.1,73.2,25.3,25.0,0.0,23.9,27.9,28.0
2023-06-04 06:35:00,27.9,23.71,33.0,23.7,28.35,26.4,26.4,[26.4],1.0,33.0,38.2,25.5,26.0,0.0,23.7,27.8,28.0
2023-06-04 06:40:00,27.9,23.71,33.7,25.2,29.450000000000003,26.5,26.5,[26.5],1.0,33.7,38.2,26.5,26.0,0.0,25.2,27.8,28.0
2023-06-04 06:45:00,27.9,23.71,34.5,25.2,29.85,26.7,26.7,[26.7],1.0,34.5,71.2,27.1,26.0,0.0,25.2,28.0,28.0
2023-06-04 06:50:00,27.9,23.71,34.5,26.1,30.3,26.7,26.7,[26.7],1.0,34.5,74.5,26.3,26.0,0.0,26.1,28.1,28.0
2023-06-04 06:55:00,27.9,23.71,34.4,25.5,29.95,26.7,26.7,[26.7],1.0,34.4,38.6,26.2,26.0,0.0,25.5,28.1,28.0
2023-06-04 07:00:00,27.9,23.71,34.1,25.1,29.6,26.8,26.8,[26.8],1.0,34.1,75.3,27.1,26.0,0.0,25.1,28.2,28.0
2023-06-04 07:05:00,27.9,23.71,34.7,26.1,30.4,26.8,26.8,[26.8],1.0,34.7,73.5,26.4,25.0,0.0,26.1,28.2,28.0
2023-06-04 07:10:00,27.9,23.71,34.4,25.5,29.95,26.7,26.7,[26.7],1.0,34.4,75.8,26.1,25.0,0.0,25.5,28.2,28.0
2023-06-04 07:15:00,27.9,23.71,34.2,24.5,29.35,26.6,26.6,[26.6],1.0,34.2,73.1,25.8,25.0,0.0,24.5,28.2,28.0
2023-06-04 07:20:00,27.9,23.71,33.8,24.5,29.15,26.6,26.6,[26.6],1.0,33.8,75.2,25.7,25.0,0.0,24.5,28.1,28.0
2023-06-04 07:25:00,27.9,23.71,33.5,24.3,28.9,26.5,26.5,[26.5],1.0,33.5,73.5,25.5,25.0,0.0,24.3,28.1,28.0
2023-06-04 07:30:00,27.9,23.71,33.3,23.8,28.55,26.4,26.4,[26.4],1.0,33.3,75.0,25.4,25.0,0.0,23.8,27.9,28.0
2023-06-04 07:35:00,27.9,23.71,33.1,23.8,28.450000000000003,26.3,26.3,[26.3],1.0,33.1,38.3,25.6,26.0,0.0,23.8,27.9,28.0
2023-06-04 07:40:00,27.9,23.71,33.1,24.1,28.6,26.5,26.5,[26.5],1.0,33.1,38.0,26.6,26.0,0.0,24.1,27.9,28.0
2023-06-04 07:45:00,27.9,23.71,33.9,25.8,29.85,26.6,26.6,[26.6],1.0,33.9,74.1,26.8,26.0,0.0,25.8,28.0,28.0
2023-06-04 07:50:00,27.9,23.71,34.7,25.8,30.25,26.6,26.6,[26.6],1.0,34.7,74.0,26.2,26.0,0.0,25.8,28.1,28.0
2023-06-04 07:55:00,27.9,23.71,34.2,25.2,29.700000000000003,26.7,26.7,[26.7],1.0,34.2,38.5,26.7,26.0,0.0,25.2,28.1,28.0
2023-06-04 08:00:00,27.9,23.71,34.2,25.3,29.75,26.8,26.8,[26.8],1.0,34.2,72.6,26.7,26.0,0.0,25.3,28.2,28.0
2023-06-04 08:05:00,27.9,23.71,34.3,25.7,30.0,26.8,26.8,[26.8],1.0,34.3,75.4,26.2,25.0,0.0,25.7,28.2,28.0
2023-06-04 08:10:00,27.9,23.71,34.3,25.2,29.75,26.7,26.7,[26.7],1.0,34.3,73.2,26.0,25.0,0.0,25.2,28.2,28.0
2023-06-04 08:15:00,27.9,23.71,33.9,24.7,29.3,26.6,26.6,[26.6],1.0,33.9,74.1,25.9,25.0,0.0,24.7,28.1,28.0
2023-06-04 08:20:00,27.9,23.71,33.6,24.4,29.0,26.6,26.6,[26.6],1.0,33.6,73.6,25.7,25.0,0.0,24.4,28.1,28.0
2023-06-04 08:25:00,27.9,23.71,33.4,24.1,28.75,26.6,26.6,[26.6],1.0,33.4,73.6,25.6,25.0,0.0,24.1,28.0,28.0
2023-06-04 08:30:00,27.9,23.71,33.2,24.0,28.6,26.6,26.6,[26.6],1.0,33.2,75.1,25.5,25.0,0.0,24.0,27.9,28.0
2023-06-04 08:35:00,27.9,23.71,33.1,24.2,28.65,26.5,26.5,[26.5],1.0,33.1,38.6,25.9,26.0,0.0,24.2,27.9,28.0
2023-06-04 08:40:00,27.9,23.71,34.0,24.2,29.1,26.7,26.7,[26.7],1.0,34.0,38.3,26.8,26.0,0.0,24.2,27.9,28.0
2023-06-04 08:45:00,27.9,23.71,34.0,25.5,29.75,26.9,26.9,[26.9],1.0,34.0,74.2,26.5,26.0,0.0,25.5,28.0,28.0
2023-06-04 08:50:00,27.9,23.71,34.4,25.7,30.05,26.9,26.9,[26.9],1.0,34.4,74.8,26.4,26.0,0.0,25.7,28.1,28.0
2023-06-04 08:55:00,27.9,23.71,34.0,25.1,29.55,26.9,26.9,[26.9],1.0,34.0,38.3,26.0,26.0,0.0,25.1,28.0,28.0
2023-06-04 09:00:00,28.0,23.71,34.2,25.1,29.65,27.0,27.0,[27.0],1.0,34.2,75.3,27.0,26.0,0.0,25.1,28.1,28.0
2023-06-04 09:05:00,28.0,23.71,34.4,25.7,30.05,27.0,27.0,[27.0],1.0,34.4,74.1,26.6,26.0,0.0,25.7,28.1,28.0
2023-06-04 09:10:00,27.9,23.71,34.3,25.3,29.8,27.0,27.0,[27.0],1.0,34.3,74.0,26.1,25.0,0.0,25.3,28.1,28.0
2023-06-04 09:15:00,27.9,23.71,34.0,24.6,29.3,26.9,26.9,[26.9],1.0,34.0,75.2,25.8,25.0,0.0,24.6,28.0,28.0
2023-06-04 09:20:00,27.9,23.71,33.9,24.6,29.25,26.9,26.9,[26.9],1.0,33.9,73.0,25.7,25.0,0.0,24.6,28.0,28.0
2023-06-04 09:25:00,27.9,23.71,33.8,24.3,29.05,26.8,26.8,[26.8],1.0,33.8,75.4,25.7,25.0,0.0,24.3,27.9,28.0
2023-06-04 09:30:00,27.9,23.71,33.6,24.2,28.9,26.7,26.7,[26.7],1.0,33.6,74.0,25.5,25.0,0.0,24.2,27.9,28.0
2023-06-04 09:35:00,28.0,,33.4,24.0,28.7,26.7,26.7,[26.7],1.0,33.4,38.2,25.8,26.0,0.0,24.0,27.7,28.0
2023-06-04 09:40:00,28.0,23.71,33.4,24.2,28.8,26.8,26.8,[26.8],1.0,33.4,38.1,26.9,26.0,0.0,24.2,27.8,28.0
2023-06-04 09:45:00,27.9,23.71,34.1,25.5,29.8,26.9,26.9,[26.9],1.0,34.1,75.4,26.4,26.0,0.0,25.5,27.9,28.0
2023-06-04 09:50:00,28.0,23.71,34.4,25.5,29.95,26.9,26.9,[26.9],1.0,34.4,73.5,26.1,26.0,0.0,25.5,27.9,28.0
2023-06-04 09:55:00,27.9,23.71,34.1,24.9,29.5,27.0,27.0,[27.0],1.0,34.1,38.2,27.0,26.0,0.0,24.9,28.0,28.0
2023-06-04 10:00:00,28.0,23.71,34.4,25.7,30.05,27.1,27.1,[27.1],1.0,34.4,76.1,26.4,26.0,0.0,25.7,28.0,28.0
