time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,352024_c,352024_h,352024_p,352024_r,352024_s,352025_c,352025_h,352025_p,352025_r,352025_s,352026_c,352026_h,352026_p,352026_r,352026_s,352027_c,352027_h,352027_p,352027_r,352027_s,352028_c,352028_h,352028_p,352028_r,352028_s
2023-06-05 18:30:00,28.7,,32.1,26.0,29.2,1.0,26.0,81.9,26.0,28.0,1.0,26.0,560.9,28.0,18.0,1.0,32.1,84.2,27.0,18.0,1.0,32.1,307.3,26.0,18.0,1.0,29.8,310.5,26.0,18.0
2023-06-05 18:35:00,28.7,,32.2,26.1,29.28,1.0,26.1,82.0,26.0,28.0,1.0,26.1,561.5,28.0,18.0,1.0,32.2,328.8,26.0,18.0,1.0,32.2,310.0,26.0,18.0,1.0,29.8,312.4,26.0,18.0
2023-06-05 18:40:00,28.7,,32.2,26.2,29.32,1.0,26.2,82.2,26.0,28.0,1.0,26.2,562.5,27.0,18.0,1.0,32.2,327.7,26.0,18.0,1.0,32.2,303.6,26.0,18.0,1.0,29.8,305.5,26.0,18.0
2023-06-05 18:45:00,28.7,,32.1,25.9,29.160000000000004,1.0,25.9,82.1,26.0,28.0,1.0,25.9,561.0,28.0,18.0,1.0,32.1,84.8,27.0,18.0,1.0,32.1,304.8,26.0,18.0,1.0,29.8,315.8,26.0,18.0
2023-06-05 18:50:00,28.7,,32.1,25.9,29.14,1.0,25.9,82.2,26.0,28.0,1.0,25.9,561.2,28.0,18.0,1.0,32.1,84.1,27.0,18.0,1.0,32.1,314.0,26.0,18.0,1.0,29.7,314.4,25.0,18.0
2023-06-05 18:55:00,28.7,,32.2,25.9,29.18,1.0,25.9,82.2,26.0,28.0,1.0,25.9,557.6,28.0,18.0,1.0,32.2,84.0,26.0,18.0,1.0,32.2,311.1,26.0,18.0,1.0,29.7,309.1,26.0,18.0
2023-06-05 19:00:00,28.7,,32.2,26.1,29.28,1.0,26.1,82.0,26.0,28.0,1.0,26.1,558.3,28.0,18.0,1.0,32.2,325.6,26.0,18.0,1.0,32.2,307.0,26.0,18.0,1.0,29.8,311.5,25.0,18.0
2023-06-05 19:05:00,28.7,,32.2,26.0,29.26,1.0,26.0,82.1,25.0,28.0,1.0,26.0,557.0,28.0,18.0,1.0,32.2,328.2,26.0,18.0,1.0,32.2,308.8,26.0,18.0,1.0,29.9,306.3,25.0,18.0
2023-06-05 19:10:00,28.7,,32.2,25.7,29.14,1.0,25.7,82.3,25.0,28.0,1.0,25.7,558.0,27.0,18.0,1.0,32.2,327.3,26.0,18.0,1.0,32.2,312.7,26.0,18.0,1.0,29.9,311.7,25.0,18.0
2023-06-05 19:15:00,28.7,,32.1,25.8,29.120000000000005,1.0,25.8,82.2,26.0,28.0,1.0,25.8,555.3,28.0,18.0,1.0,32.1,85.1,27.0,18.0,1.0,32.1,310.7,26.0,18.0,1.0,29.8,310.6,25.0,18.0
2023-06-05 19:20:00,28.7,,32.1,25.8,29.08,1.0,25.8,319.4,26.0,28.0,1.0,25.8,556.4,28.0,18.0,1.0,32.1,83.6,27.0,18.0,1.0,32.1,320.4,26.0,18.0,1.0,29.6,313.8,26.0,18.0
2023-06-05 19:25:00,28.7,,32.1,25.9,29.12,1.0,25.9,324.4,26.0,28.0,1.0,25.9,551.5,28.0,18.0,1.0,32.1,84.6,27.0,18.0,1.0,32.1,306.5,25.0,18.0,1.0,29.6,311.8,25.0,18.0
2023-06-05 19:30:00,28.7,,31.8,26.1,29.1,1.0,26.1,319.3,26.0,28.0,1.0,26.1,552.1,28.0,18.0,1.0,31.8,84.5,25.0,18.0,1.0,31.8,96.4,25.0,18.0,1.0,29.7,311.9,25.0,18.0
2023-06-05 19:35:00,28.7,,31.8,26.2,29.14,1.0,26.2,329.4,26.0,28.0,1.0,26.2,551.5,27.0,18.0,1.0,31.8,325.5,25.0,18.0,1.0,31.8,84.5,27.0,18.0,1.0,29.7,300.1,27.0,18.0
2023-06-05 19:40:00,28.7,,31.6,25.9,28.880000000000003,1.0,25.9,314.7,26.0,28.0,1.0,25.9,307.3,28.0,18.0,1.0,31.6,83.9,26.0,18.0,1.0,31.6,84.6,27.0,18.0,1.0,29.4,312.3,26.0,18.0
2023-06-05 19:45:00,28.7,,31.7,25.9,28.9,1.0,25.9,319.9,26.0,28.0,1.0,25.9,555.8,28.0,18.0,1.0,31.7,318.7,26.0,18.0,1.0,31.7,84.4,27.0,18.0,1.0,29.3,309.4,26.0,18.0
2023-06-05 19:50:00,28.7,,31.7,26.1,28.98,1.0,26.1,319.6,25.0,28.0,1.0,26.1,550.5,27.0,18.0,1.0,31.7,327.4,26.0,18.0,1.0,31.7,84.2,27.0,18.0,1.0,29.3,307.5,26.0,18.0
2023-06-05 19:55:00,28.7,,31.8,25.7,28.860000000000003,1.0,25.7,331.3,25.0,28.0,1.0,25.7,307.2,27.0,18.0,1.0,31.8,328.0,26.0,18.0,1.0,31.8,84.3,27.0,18.0,1.0,29.3,309.4,26.0,18.0
2023-06-05 20:00:00,28.7,,31.9,25.7,28.9,1.0,25.7,321.2,25.0,28.0,1.0,25.7,308.4,27.0,18.0,1.0,31.9,321.1,26.0,18.0,1.0,31.9,84.4,27.0,18.0,1.0,29.3,314.0,26.0,18.0
2023-06-05 20:05:00,28.7,,31.9,25.7,28.96,1.0,25.7,319.2,26.0,28.0,1.0,25.8,304.7,27.0,18.0,1.0,31.9,78.9,26.0,18.0,1.0,31.9,305.8,26.0,18.0,1.0,29.5,302.5,26.0,18.0
2023-06-05 20:10:00,28.7,,32.0,25.9,29.2,1.0,25.9,318.6,26.0,28.0,1.0,26.5,305.4,28.0,18.0,1.0,32.0,84.5,26.0,18.0,1.0,32.0,302.8,26.0,18.0,1.0,29.6,310.6,26.0,18.0
2023-06-05 20:15:00,28.7,,31.9,26.3,29.26,1.0,26.3,319.0,26.0,28.0,1.0,26.3,552.3,27.0,18.0,1.0,31.9,325.0,25.0,18.0,1.0,31.9,305.2,26.0,18.0,1.0,29.9,311.4,26.0,18.0
2023-06-05 20:20:00,28.6,,31.7,26.1,29.1,1.0,26.1,70.4,26.0,28.0,1.0,26.1,305.4,27.0,18.0,1.0,31.7,324.8,25.0,18.0,1.0,31.7,308.6,26.0,18.0,1.0,29.9,307.5,26.0,18.0
2023-06-05 20:25:00,28.6,,31.7,26.1,29.1,1.0,26.1,76.3,25.0,28.0,1.0,26.1,306.4,28.0,18.0,1.0,31.7,320.8,25.0,18.0,1.0,31.7,303.4,26.0,18.0,1.0,29.9,308.8,25.0,18.0
2023-06-05 20:30:00,28.6,,31.8,26.4,29.26,1.0,26.4,78.6,25.0,28.0,1.0,26.4,544.9,27.0,18.0,1.0,31.8,96.6,26.0,18.0,1.0,31.8,310.4,26.0,18.0,1.0,29.9,309.9,25.0,18.0
2023-06-05 20:35:00,28.6,,31.8,26.3,29.22,1.0,26.3,79.5,26.0,28.0,1.0,26.3,546.9,28.0,18.0,1.0,31.8,79.3,26.0,18.0,1.0,31.8,297.1,26.0,18.0,1.0,29.9,84.2,25.0,18.0
2023-06-05 20:40:00,28.6,,31.9,26.2,29.22,1.0,26.2,79.3,26.0,28.0,1.0,26.2,549.9,28.0,18.0,1.0,31.9,81.9,26.0,18.0,1.0,31.9,301.8,26.0,18.0,1.0,29.9,309.7,26.0,18.0
2023-06-05 20:45:00,28.6,,32.0,26.3,29.28,1.0,26.3,82.1,26.0,28.0,1.0,26.3,546.4,28.0,18.0,1.0,32.0,84.5,27.0,18.0,1.0,32.0,306.7,26.0,18.0,1.0,29.8,311.1,26.0,18.0
2023-06-05 20:50:00,28.6,,32.1,26.4,29.360000000000003,1.0,26.4,82.0,26.0,28.0,1.0,26.4,546.3,28.0,18.0,1.0,32.1,323.2,26.0,18.0,1.0,32.1,308.9,26.0,18.0,1.0,29.8,312.8,26.0,18.0
2023-06-05 20:55:00,28.6,,32.1,26.5,29.42,1.0,26.5,81.0,25.0,28.0,1.0,26.5,556.2,28.0,18.0,1.0,32.1,323.5,26.0,18.0,1.0,32.1,306.4,26.0,18.0,1.0,29.9,310.8,26.0,18.0
2023-06-05 21:00:00,28.6,,32.1,26.3,29.320000000000004,1.0,26.3,82.0,25.0,28.0,1.0,26.3,546.9,27.0,18.0,1.0,32.1,91.2,26.0,18.0,1.0,32.1,305.3,26.0,18.0,1.0,29.8,306.8,25.0,18.0
2023-06-05 21:05:00,28.6,,32.1,26.0,29.2,1.0,26.0,82.1,26.0,28.0,1.0,26.0,548.1,28.0,18.0,1.0,32.1,84.4,26.0,18.0,1.0,32.1,298.9,26.0,18.0,1.0,29.8,311.7,25.0,18.0
2023-06-05 21:10:00,28.6,,32.1,26.1,29.24,1.0,26.1,82.1,26.0,28.0,1.0,26.1,551.1,28.0,18.0,1.0,32.1,84.7,26.0,18.0,1.0,32.1,303.8,26.0,18.0,1.0,29.8,302.9,25.0,18.0
2023-06-05 21:15:00,28.6,,32.1,26.3,29.320000000000004,1.0,26.3,82.3,26.0,28.0,1.0,26.3,545.5,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,305.6,26.0,18.0,1.0,29.8,307.7,26.0,18.0
2023-06-05 21:20:00,28.6,,32.1,26.3,29.320000000000004,1.0,26.3,81.9,26.0,28.0,1.0,26.3,545.4,28.0,18.0,1.0,32.1,322.3,26.0,18.0,1.0,32.1,303.8,26.0,18.0,1.0,29.8,303.4,27.0,18.0
2023-06-05 21:25:00,28.6,,32.1,26.0,29.18,1.0,26.0,82.4,26.0,28.0,1.0,26.0,546.9,28.0,18.0,1.0,32.1,86.7,26.0,18.0,1.0,32.1,308.0,26.0,18.0,1.0,29.7,310.8,26.0,18.0
2023-06-05 21:30:00,28.6,,32.1,26.0,29.18,1.0,26.0,82.2,26.0,28.0,1.0,26.0,548.1,28.0,18.0,1.0,32.1,84.8,27.0,18.0,1.0,32.1,308.1,26.0,18.0,1.0,29.7,310.9,26.0,18.0
2023-06-05 21:35:00,28.6,,32.1,26.1,29.22,1.0,26.1,82.2,26.0,28.0,1.0,26.1,546.9,28.0,18.0,1.0,32.1,84.7,26.0,18.0,1.0,32.1,309.5,26.0,18.0,1.0,29.7,312.1,25.0,18.0
2023-06-05 21:40:00,28.6,,32.1,26.2,29.28,1.0,26.2,82.0,26.0,28.0,1.0,26.2,544.8,28.0,18.0,1.0,32.1,323.0,26.0,18.0,1.0,32.1,305.9,26.0,18.0,1.0,29.8,311.9,25.0,18.0
2023-06-05 21:45:00,28.6,,32.1,26.3,29.320000000000004,1.0,26.3,82.1,26.0,28.0,1.0,26.3,548.7,28.0,18.0,1.0,32.1,324.7,26.0,18.0,1.0,32.1,302.5,26.0,18.0,1.0,29.8,306.7,25.0,18.0
2023-06-05 21:50:00,28.6,,32.1,26.0,29.2,1.0,26.0,81.9,25.0,28.0,1.0,26.0,541.6,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,305.2,26.0,18.0,1.0,29.8,312.5,25.0,18.0
2023-06-05 21:55:00,28.6,,32.1,25.8,29.1,1.0,25.8,82.1,26.0,28.0,1.0,25.8,543.0,28.0,18.0,1.0,32.1,84.1,27.0,18.0,1.0,32.1,302.0,26.0,18.0,1.0,29.7,306.4,26.0,18.0
2023-06-05 22:00:00,28.6,,32.1,26.0,29.18,1.0,26.0,82.1,26.0,28.0,1.0,26.0,544.0,28.0,18.0,1.0,32.1,84.0,27.0,18.0,1.0,32.1,307.7,26.0,18.0,1.0,29.7,307.0,26.0,18.0
2023-06-05 22:05:00,28.5,,32.1,26.1,29.22,1.0,26.1,82.2,26.0,28.0,1.0,26.1,546.6,28.0,18.0,1.0,32.1,325.3,26.0,18.0,1.0,32.1,310.8,26.0,18.0,1.0,29.7,305.0,25.0,18.0
2023-06-05 22:10:00,28.5,,32.1,26.2,29.28,1.0,26.2,82.0,26.0,28.0,1.0,26.2,544.2,28.0,18.0,1.0,32.1,318.8,26.0,18.0,1.0,32.1,298.8,26.0,18.0,1.0,29.8,302.6,26.0,18.0
2023-06-05 22:15:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.3,25.0,28.0,1.0,26.0,536.1,27.0,18.0,1.0,32.1,100.2,26.0,18.0,1.0,32.1,304.7,26.0,18.0,1.0,29.7,305.2,25.0,18.0
2023-06-05 22:20:00,28.5,,32.1,25.8,29.1,1.0,25.8,81.9,26.0,28.0,1.0,25.8,534.9,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,302.3,26.0,18.0,1.0,29.7,84.8,26.0,18.0
2023-06-05 22:25:00,28.5,,32.1,26.0,29.18,1.0,26.0,81.9,26.0,28.0,1.0,26.0,535.1,28.0,18.0,1.0,32.1,83.9,27.0,18.0,1.0,32.1,301.7,26.0,18.0,1.0,29.7,304.8,26.0,18.0
2023-06-05 22:30:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.1,26.0,28.0,1.0,26.0,542.6,28.0,18.0,1.0,32.1,84.5,27.0,18.0,1.0,32.1,299.2,26.0,18.0,1.0,29.7,305.3,26.0,18.0
2023-06-05 22:35:00,28.5,,32.1,26.2,29.28,1.0,26.2,82.0,26.0,28.0,1.0,26.2,540.5,28.0,18.0,1.0,32.1,317.3,26.0,18.0,1.0,32.1,301.7,26.0,18.0,1.0,29.8,302.4,25.0,18.0
2023-06-05 22:40:00,28.5,,32.1,26.2,29.28,1.0,26.2,82.3,25.0,28.0,1.0,26.2,534.7,28.0,18.0,1.0,32.1,315.9,26.0,18.0,1.0,32.1,298.5,26.0,18.0,1.0,29.8,94.4,25.0,18.0
2023-06-05 22:45:00,28.5,,32.1,25.9,29.160000000000004,1.0,25.9,82.3,26.0,28.0,1.0,25.9,531.9,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,300.5,26.0,18.0,1.0,29.8,301.6,26.0,18.0
2023-06-05 22:50:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.2,26.0,28.0,1.0,26.0,532.9,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,293.4,26.0,18.0,1.0,29.7,304.9,26.0,18.0
2023-06-05 22:55:00,28.5,,32.1,26.0,29.18,1.0,26.0,82.2,26.0,28.0,1.0,26.0,534.2,28.0,18.0,1.0,32.1,84.3,27.0,18.0,1.0,32.1,298.0,26.0,18.0,1.0,29.7,302.5,25.0,18.0
2023-06-05 23:00:00,28.5,,32.1,26.1,29.22,1.0,26.1,82.2,26.0,28.0,1.0,26.1,533.3,28.0,18.0,1.0,32.1,313.1,26.0,18.0,1.0,32.1,298.0,26.0,18.0,1.0,29.7,302.3,25.0,18.0
2023-06-05 23:05:00,28.5,,32.1,25.9,29.160000000000004,1.0,25.9,82.4,25.0,28.0,1.0,25.9,538.1,28.0,18.0,1.0,32.1,310.4,26.0,18.0,1.0,32.1,297.9,26.0,18.0,1.0,29.8,301.4,26.0,18.0
2023-06-05 23:10:00,28.5,,32.1,25.8,29.08,1.0,25.8,81.9,26.0,28.0,1.0,25.8,534.3,28.0,18.0,1.0,32.1,84.3,26.0,18.0,1.0,32.1,292.7,26.0,18.0,1.0,29.6,302.0,26.0,18.0
2023-06-05 23:15:00,28.5,,32.1,25.8,29.06,1.0,25.8,82.1,26.0,28.0,1.0,25.8,534.7,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,293.7,26.0,18.0,1.0,29.5,300.9,26.0,18.0
2023-06-05 23:20:00,28.4,,32.1,26.0,29.18,1.0,26.0,81.9,26.0,28.0,1.0,26.0,536.7,28.0,18.0,1.0,32.1,84.5,26.0,18.0,1.0,32.1,292.7,26.0,18.0,1.0,29.7,298.3,26.0,18.0
2023-06-05 23:25:00,28.4,,32.1,26.1,29.22,1.0,26.1,82.3,26.0,28.0,1.0,26.1,534.3,28.0,18.0,1.0,32.1,311.4,26.0,18.0,1.0,32.1,300.7,26.0,18.0,1.0,29.7,301.3,25.0,18.0
2023-06-05 23:30:00,28.4,,32.1,26.2,29.28,1.0,26.2,82.1,25.0,28.0,1.0,26.2,534.0,28.0,18.0,1.0,32.1,315.3,25.0,18.0,1.0,32.1,117.5,25.0,18.0,1.0,29.8,86.9,26.0,18.0
2023-06-05 23:35:00,28.4,,32.0,25.8,29.04,1.0,25.8,81.7,26.0,28.0,1.0,25.8,529.6,28.0,18.0,1.0,32.0,84.5,27.0,18.0,1.0,32.0,298.1,27.0,18.0,1.0,29.6,301.0,26.0,18.0
2023-06-05 23:40:00,28.4,,32.1,25.9,29.12,1.0,25.9,309.7,26.0,28.0,1.0,25.9,537.6,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,295.5,26.0,18.0,1.0,29.6,304.6,26.0,18.0
2023-06-05 23:45:00,28.4,,32.0,25.9,29.08,1.0,25.9,320.2,26.0,28.0,1.0,25.9,533.4,28.0,18.0,1.0,32.0,84.0,26.0,18.0,1.0,32.0,298.6,25.0,18.0,1.0,29.6,301.4,25.0,18.0
2023-06-05 23:50:00,28.4,,31.8,26.0,29.059999999999995,1.0,26.0,319.3,26.0,28.0,1.0,26.0,531.6,28.0,18.0,1.0,31.8,84.1,26.0,18.0,1.0,31.8,84.9,26.0,18.0,1.0,29.7,84.6,27.0,18.0
2023-06-05 23:55:00,28.4,,31.5,26.1,28.880000000000003,1.0,26.1,312.5,26.0,28.0,1.0,26.1,534.9,27.0,18.0,1.0,31.5,309.6,26.0,18.0,1.0,31.5,84.8,26.0,18.0,1.0,29.2,304.2,26.0,18.0
2023-06-06 00:00:00,28.4,,31.5,25.8,28.76,1.0,25.8,317.3,26.0,28.0,1.0,25.8,302.8,27.0,18.0,1.0,31.5,89.1,26.0,18.0,1.0,31.5,84.8,26.0,18.0,1.0,29.2,303.1,26.0,18.0
2023-06-06 00:05:00,28.4,,31.6,25.8,28.78,1.0,25.8,318.3,26.0,28.0,1.0,25.8,303.4,27.0,18.0,1.0,31.6,316.2,26.0,18.0,1.0,31.6,84.7,27.0,18.0,1.0,29.1,301.7,26.0,18.0
2023-06-06 00:10:00,28.4,,31.6,26.1,28.92,1.0,26.1,,27.0,28.0,1.0,26.1,,27.0,18.0,1.0,31.6,,26.0,18.0,1.0,31.6,,27.0,18.0,1.0,29.2,,26.0,18.0
2023-06-06 00:15:00,28.4,,31.7,26.2,29.04,1.0,26.2,319.5,27.0,28.0,1.0,26.2,305.0,27.0,18.0,1.0,31.7,315.2,26.0,18.0,1.0,31.7,84.8,27.0,18.0,1.0,29.4,303.8,26.0,18.0
2023-06-06 00:20:00,28.4,,31.7,26.2,29.08,1.0,26.2,314.0,27.0,28.0,1.0,26.2,301.0,27.0,18.0,1.0,31.7,314.7,27.0,18.0,1.0,31.7,84.4,27.0,18.0,1.0,29.6,302.2,26.0,18.0
2023-06-06 00:25:00,28.4,,31.8,26.6,29.28,1.0,26.6,322.0,27.0,28.0,1.0,26.6,304.5,27.0,18.0,1.0,31.8,317.8,26.0,18.0,1.0,31.8,85.0,26.0,18.0,1.0,29.6,301.5,25.0,18.0
2023-06-06 00:30:00,28.4,,32.0,26.9,29.54,1.0,26.9,309.6,27.0,28.0,1.0,26.9,301.2,27.0,18.0,1.0,32.0,312.2,26.0,18.0,1.0,32.0,84.8,27.0,18.0,1.0,29.9,300.9,25.0,18.0
2023-06-06 00:35:00,28.3,,32.1,27.5,29.82,1.0,27.5,316.9,27.0,28.0,1.0,27.5,302.2,27.0,18.0,1.0,32.1,312.8,27.0,18.0,1.0,32.1,84.9,27.0,18.0,1.0,29.9,302.1,26.0,18.0
2023-06-06 00:40:00,28.3,,32.1,27.5,29.82,1.0,27.5,316.5,27.0,28.0,1.0,27.5,302.6,27.0,18.0,1.0,32.1,314.2,27.0,18.0,1.0,32.1,84.8,26.0,18.0,1.0,29.9,301.3,26.0,18.0
2023-06-06 00:45:00,28.3,,32.2,27.8,30.040000000000003,1.0,27.8,313.5,27.0,28.0,1.0,27.8,298.7,27.0,18.0,1.0,32.2,311.8,27.0,18.0,1.0,32.2,84.8,27.0,18.0,1.0,30.2,300.4,26.0,18.0
2023-06-06 00:50:00,28.3,,32.3,28.2,30.24,1.0,28.2,318.7,27.0,28.0,1.0,28.2,301.1,27.0,18.0,1.0,32.3,313.1,27.0,18.0,1.0,32.3,84.2,27.0,18.0,1.0,30.2,303.1,25.0,18.0
2023-06-06 00:55:00,28.3,,32.3,28.2,30.24,1.0,28.2,315.1,27.0,28.0,1.0,28.2,303.3,27.0,18.0,1.0,32.3,317.8,27.0,18.0,1.0,32.3,84.5,26.0,18.0,1.0,30.2,301.7,25.0,18.0
2023-06-06 01:00:00,28.3,,32.4,28.5,30.420000000000005,1.0,28.5,314.7,27.0,28.0,1.0,28.5,301.8,27.0,18.0,1.0,32.4,316.9,27.0,18.0,1.0,32.4,85.2,27.0,18.0,1.0,30.3,299.8,26.0,18.0
2023-06-06 01:05:00,28.3,,32.4,28.5,30.440000000000005,1.0,28.5,322.8,27.0,28.0,1.0,28.5,304.6,27.0,18.0,1.0,32.4,312.8,27.0,18.0,1.0,32.4,293.0,27.0,18.0,1.0,30.4,84.3,27.0,18.0
2023-06-06 01:10:00,28.3,,32.5,28.7,30.58,1.0,28.7,318.6,27.0,28.0,1.0,28.7,302.1,27.0,18.0,1.0,32.5,320.4,26.0,18.0,1.0,32.5,303.4,26.0,18.0,1.0,30.5,305.0,26.0,18.0
2023-06-06 01:15:00,28.3,,32.5,28.7,30.58,1.0,28.7,313.5,27.0,28.0,1.0,28.7,300.4,27.0,18.0,1.0,32.5,312.2,26.0,18.0,1.0,32.5,302.9,26.0,18.0,1.0,30.5,94.0,26.0,18.0
2023-06-06 01:20:00,28.3,,32.3,28.7,30.52,1.0,28.7,315.0,27.0,28.0,1.0,28.7,301.7,27.0,18.0,1.0,32.3,319.0,26.0,18.0,1.0,32.3,301.1,26.0,18.0,1.0,30.6,301.5,26.0,18.0
2023-06-06 01:25:00,28.3,,32.1,28.7,30.4,1.0,28.7,315.8,27.0,28.0,1.0,28.7,301.0,26.0,18.0,1.0,32.1,313.5,26.0,18.0,1.0,32.1,298.1,25.0,18.0,1.0,30.4,301.0,25.0,18.0
2023-06-06 01:30:00,28.3,,31.9,28.6,30.24,1.0,28.6,317.2,27.0,28.0,1.0,28.6,301.1,27.0,18.0,1.0,31.9,314.2,26.0,18.0,1.0,31.9,88.0,26.0,18.0,1.0,30.2,84.3,27.0,18.0
2023-06-06 01:35:00,28.3,,31.5,28.6,30.12,1.0,28.6,323.9,27.0,28.0,1.0,28.6,303.6,27.0,18.0,1.0,31.5,315.7,26.0,18.0,1.0,31.5,84.9,27.0,18.0,1.0,30.4,303.2,26.0,18.0
2023-06-06 01:40:00,28.3,,31.6,28.6,30.040000000000003,1.0,28.6,310.7,27.0,28.0,1.0,28.6,304.1,27.0,18.0,1.0,31.6,319.8,26.0,18.0,1.0,31.6,85.0,26.0,18.0,1.0,29.8,304.1,26.0,18.0
2023-06-06 01:45:00,28.3,,31.6,28.7,30.04,1.0,28.7,315.3,27.0,28.0,1.0,28.7,303.3,27.0,18.0,1.0,31.6,316.3,26.0,18.0,1.0,31.6,84.5,26.0,18.0,1.0,29.6,304.1,26.0,18.0
2023-06-06 01:50:00,28.2,,31.6,28.7,30.04,1.0,28.7,319.7,27.0,28.0,1.0,28.7,302.2,27.0,18.0,1.0,31.6,314.0,26.0,18.0,1.0,31.6,84.5,26.0,18.0,1.0,29.6,306.2,26.0,18.0
2023-06-06 01:55:00,28.2,,31.7,28.8,30.12,1.0,28.8,315.8,27.0,28.0,1.0,28.8,303.5,27.0,18.0,1.0,31.7,317.1,26.0,18.0,1.0,31.7,84.5,26.0,18.0,1.0,29.6,302.0,26.0,18.0
2023-06-06 02:00:00,28.2,,31.9,28.8,30.22,1.0,28.8,322.8,27.0,28.0,1.0,28.8,304.9,27.0,18.0,1.0,31.9,317.3,26.0,18.0,1.0,31.9,84.6,27.0,18.0,1.0,29.7,302.5,26.0,18.0
2023-06-06 02:05:00,28.2,,31.9,28.8,30.24,1.0,28.8,321.1,27.0,28.0,1.0,28.8,304.1,27.0,18.0,1.0,31.9,316.9,27.0,18.0,1.0,31.9,84.2,27.0,18.0,1.0,29.8,304.1,26.0,18.0
2023-06-06 02:10:00,28.2,,31.9,28.9,30.3,1.0,28.9,314.0,27.0,28.0,1.0,28.9,305.9,27.0,18.0,1.0,31.9,318.2,27.0,18.0,1.0,31.9,84.8,27.0,18.0,1.0,29.9,302.3,26.0,18.0
2023-06-06 02:15:00,28.2,,32.2,28.9,30.44,1.0,28.9,317.5,27.0,28.0,1.0,28.9,302.7,27.0,18.0,1.0,32.2,318.0,27.0,18.0,1.0,32.2,84.4,27.0,18.0,1.0,30.0,302.0,26.0,18.0
2023-06-06 02:20:00,28.2,,32.2,28.9,30.46,1.0,28.9,318.9,27.0,28.0,1.0,28.9,303.8,27.0,18.0,1.0,32.2,317.6,27.0,18.0,1.0,32.2,84.4,27.0,18.0,1.0,30.1,303.0,26.0,18.0
2023-06-06 02:25:00,28.2,,32.3,29.0,30.559999999999995,1.0,29.0,323.8,27.0,28.0,1.0,29.0,306.0,27.0,18.0,1.0,32.3,316.5,27.0,18.0,1.0,32.3,84.4,27.0,18.0,1.0,30.2,302.7,26.0,18.0
2023-06-06 02:30:00,28.2,,32.3,29.0,30.6,1.0,29.0,322.4,27.0,28.0,1.0,29.0,304.6,27.0,18.0,1.0,32.3,318.9,26.0,18.0,1.0,32.3,302.2,26.0,18.0,1.0,30.4,303.0,26.0,18.0
2023-06-06 02:35:00,28.2,,32.2,29.0,30.56,1.0,29.0,316.3,27.0,28.0,1.0,29.0,305.5,27.0,18.0,1.0,32.2,317.0,26.0,18.0,1.0,32.2,300.9,26.0,18.0,1.0,30.4,84.4,27.0,18.0
2023-06-06 02:40:00,28.2,,32.2,29.0,30.56,1.0,29.0,311.7,27.0,28.0,1.0,29.0,301.7,26.0,18.0,1.0,32.2,318.0,26.0,18.0,1.0,32.2,302.6,26.0,18.0,1.0,30.4,303.3,26.0,18.0
2023-06-06 02:45:00,28.2,,32.0,28.9,30.4,1.0,28.9,317.3,27.0,28.0,1.0,28.9,303.2,27.0,18.0,1.0,32.0,314.4,26.0,18.0,1.0,32.0,302.4,26.0,18.0,1.0,30.2,300.2,26.0,18.0
2023-06-06 02:50:00,28.2,,31.8,28.8,30.28,1.0,28.8,317.0,27.0,28.0,1.0,28.8,300.4,27.0,18.0,1.0,31.8,317.6,26.0,18.0,1.0,31.8,85.0,26.0,18.0,1.0,30.2,84.3,26.0,18.0
2023-06-06 02:55:00,28.2,,31.6,28.8,30.18,1.0,28.8,317.9,27.0,28.0,1.0,28.8,302.2,27.0,18.0,1.0,31.6,314.1,26.0,18.0,1.0,31.6,85.1,27.0,18.0,1.0,30.1,301.9,26.0,18.0
2023-06-06 03:00:00,28.1,,31.6,28.9,30.18,1.0,28.9,317.8,27.0,28.0,1.0,28.9,303.2,27.0,18.0,1.0,31.6,319.8,26.0,18.0,1.0,31.6,84.4,27.0,18.0,1.0,29.9,304.7,26.0,18.0
2023-06-06 03:05:00,28.1,,31.7,28.9,30.2,1.0,28.9,313.1,27.0,28.0,1.0,28.9,301.8,27.0,18.0,1.0,31.7,316.6,26.0,18.0,1.0,31.7,85.0,26.0,18.0,1.0,29.8,300.5,26.0,18.0
2023-06-06 03:10:00,28.1,,31.7,28.9,30.2,1.0,28.9,313.6,27.0,28.0,1.0,28.9,298.9,27.0,18.0,1.0,31.7,313.0,26.0,18.0,1.0,31.7,85.0,27.0,18.0,1.0,29.8,303.4,26.0,18.0
2023-06-06 03:15:00,28.1,,31.8,29.0,30.28,1.0,29.0,310.4,27.0,28.0,1.0,29.0,302.4,27.0,18.0,1.0,31.8,314.7,26.0,18.0,1.0,31.8,84.3,26.0,18.0,1.0,29.8,296.3,26.0,18.0
