time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1982002_c,1982002_h,1982002_p,1982002_r,1982002_s,1982014_c,1982014_h,1982014_p,1982014_r,1982014_s,3803891_c,3803891_p,3803891_r,3803891_s,3803892_c,3803892_h,3803892_p,3803892_r,3803892_s,3803893_c,3803893_h,3803893_p,3803893_r,3803893_s
2023-05-30 16:45:00,,12.34,29.5,25.5,26.9,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.1,23.0,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 16:50:00,,12.33,29.4,25.5,26.875,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.2,23.4,26.0,1.0,26.3,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.4,0.5,27.0,26.0
2023-05-30 16:55:00,,12.37,29.5,25.4,26.875,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.1,23.0,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.4,6.0,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 17:00:00,,12.39,29.7,25.5,26.95,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.1,22.9,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,25.5,6.1,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 17:05:00,,12.4,29.6,25.5,26.925,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.0,22.9,26.0,1.0,26.3,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 17:10:00,,12.33,29.4,25.5,26.875,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.0,23.1,26.0,1.0,26.3,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.4,0.5,27.0,26.0
2023-05-30 17:15:00,,12.34,29.4,25.5,26.875,24.8,27.3,"[27.3, 25.4, 21.7]",1.0,26.3,4.0,23.2,26.0,1.0,26.3,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.4,0.5,27.0,26.0
2023-05-30 17:20:00,,12.34,29.6,25.5,26.925,24.83333333333333,27.3,"[27.3, 25.4, 21.8]",1.0,26.3,3.9,23.3,26.0,1.0,26.3,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 17:25:00,,12.36,29.7,25.5,26.95,24.866666666666664,27.4,"[27.4, 25.4, 21.8]",1.0,26.3,3.9,23.5,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 17:30:00,,12.41,29.7,25.5,26.95,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.3,3.9,23.1,26.0,1.0,26.3,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 17:35:00,,12.36,29.5,25.5,26.9,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.3,3.8,23.3,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,25.5,5.8,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 17:40:00,,12.33,29.5,25.5,26.9,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.3,3.8,23.2,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 17:45:00,,12.35,29.7,25.5,26.95,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.3,3.8,23.2,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 17:50:00,,12.38,29.7,25.5,27.0,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.4,3.9,23.2,26.0,1.0,26.4,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 17:55:00,,12.4,29.7,25.5,27.0,24.9,27.4,"[27.4, 25.5, 21.8]",1.0,26.4,3.9,23.0,26.0,1.0,26.4,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 18:00:00,,12.39,29.5,25.5,26.95,24.9,27.4,"[27.4, 25.5, 21.8]",1.0,26.4,3.9,23.2,26.0,1.0,26.4,0.4,24.0,26.0,1.0,0.4,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 18:05:00,,12.34,29.4,25.5,26.875,24.866666666666664,27.4,"[27.4, 25.5, 21.7]",1.0,26.3,3.8,23.2,26.0,1.0,26.3,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.4,0.5,27.0,26.0
2023-05-30 18:10:00,,12.34,29.6,25.5,26.925,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.3,3.8,23.1,26.0,1.0,26.3,0.4,23.9,26.0,1.0,0.5,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 18:15:00,,12.34,29.6,25.5,26.875,24.83333333333333,27.4,"[27.4, 25.4, 21.7]",1.0,26.2,3.9,23.2,26.0,1.0,26.2,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,25.5,6.0,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 18:20:00,,12.35,29.7,25.5,26.9,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.9,23.1,26.0,1.0,26.2,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,25.5,5.9,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 18:25:00,,12.39,29.7,25.4,26.875,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.8,23.2,26.0,1.0,26.2,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,25.4,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 18:30:00,,12.35,29.5,25.4,26.825,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.8,23.1,26.0,1.0,26.2,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.4,6.0,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 18:35:00,,12.34,29.5,25.4,26.825,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.8,23.2,26.0,1.0,26.2,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,25.4,5.9,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 18:40:00,,12.35,29.5,25.4,26.825,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.8,23.4,26.0,1.0,26.2,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,25.4,5.9,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-05-30 18:45:00,,12.35,29.6,25.4,26.85,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.7,22.9,26.0,1.0,26.2,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,25.4,5.9,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 18:50:00,,12.34,29.6,25.4,26.85,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.2,3.7,23.1,26.0,1.0,26.2,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,25.4,5.9,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 18:55:00,,12.35,29.6,25.4,26.8,24.8,27.4,"[27.4, 25.4, 21.6]",1.0,26.1,3.7,23.1,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,25.4,6.0,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:00:00,,12.33,29.7,25.4,26.825,24.766666666666666,27.4,"[27.4, 25.4, 21.5]",,26.1,,,,,26.1,,,,,,,,,25.4,,,,,29.7,,,
2023-05-30 19:05:00,,12.35,29.7,25.4,26.825,24.766666666666666,27.4,"[27.4, 25.4, 21.5]",1.0,26.1,3.7,22.8,26.0,1.0,26.1,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,25.4,6.0,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-05-30 19:10:00,,12.35,29.7,25.4,26.825,24.766666666666666,27.5,"[27.5, 25.4, 21.4]",1.0,26.1,3.8,23.0,26.0,1.0,26.1,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,25.4,5.9,28.0,26.0,1.0,29.7,0.5,26.0,26.0
2023-05-30 19:15:00,,12.32,29.6,25.4,26.8,24.766666666666666,27.5,"[27.5, 25.4, 21.4]",1.0,26.1,3.8,23.3,26.0,1.0,26.1,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,25.4,5.9,27.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:20:00,,12.34,29.6,25.3,26.725,24.73333333333333,27.5,"[27.5, 25.3, 21.4]",1.0,26.0,3.8,23.1,26.0,1.0,26.0,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,25.3,6.0,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:25:00,,12.35,29.6,25.3,26.675,24.73333333333333,27.5,"[27.5, 25.3, 21.4]",1.0,25.9,3.7,23.2,26.0,1.0,25.9,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,25.3,5.9,27.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:30:00,,12.35,29.6,25.3,26.675,24.73333333333333,27.5,"[27.5, 25.3, 21.4]",1.0,25.9,3.7,23.2,26.0,1.0,25.9,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,25.3,6.0,27.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:35:00,,12.34,29.6,25.3,26.675,24.7,27.5,"[27.5, 25.3, 21.3]",1.0,25.9,8.5,22.0,26.0,1.0,25.9,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,25.3,5.9,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-05-30 19:40:00,,12.34,29.6,25.3,26.675,24.53333333333333,27.4,"[27.4, 25.2, 21.0]",1.0,25.9,8.5,22.4,26.0,1.0,25.9,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.3,5.9,27.0,26.0,1.0,29.6,0.5,26.0,26.0
2023-05-30 19:45:00,,12.33,29.4,25.1,26.375,24.53333333333333,27.4,"[27.4, 25.2, 21.0]",1.0,25.5,3.9,22.7,26.0,1.0,25.5,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.4,0.5,26.0,26.0
2023-05-30 19:50:00,,12.34,29.3,25.1,26.3,24.53333333333333,27.3,"[27.3, 25.2, 21.1]",1.0,25.4,3.8,22.9,26.0,1.0,25.4,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 19:55:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.3,"[27.3, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,22.9,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:00:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.7,22.9,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:05:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:10:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.4,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:15:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:20:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:25:00,,12.33,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.4,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:30:00,,12.34,29.3,25.1,26.4,24.6,27.4,"[27.4, 25.2, 21.2]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:35:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:40:00,,12.33,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:45:00,,12.33,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:50:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.9,23.1,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 20:55:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:00:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:05:00,,12.36,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:10:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:15:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.8,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:20:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,23.0,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:25:00,,12.35,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:30:00,,12.32,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:35:00,,12.33,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.7,22.9,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:40:00,,12.34,29.3,25.1,26.4,24.566666666666663,27.4,"[27.4, 25.2, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:45:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:50:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.7,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 21:55:00,,12.32,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.9,23.0,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:00:00,,12.33,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.8,23.0,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:05:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.8,23.1,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:10:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:15:00,,12.33,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.8,22.6,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:20:00,,12.33,29.3,25.1,26.4,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.6,3.7,23.0,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:25:00,,12.33,29.3,25.1,26.4,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.6,3.8,22.9,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:30:00,,12.33,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.7,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:35:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.7,22.8,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,6.0,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:40:00,,12.34,29.3,25.1,26.4,24.53333333333333,27.4,"[27.4, 25.1, 21.1]",1.0,25.6,3.7,23.0,26.0,1.0,25.6,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.3,0.5,26.0,26.0
2023-05-30 22:45:00,,12.34,29.2,25.1,26.375000000000004,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.6,3.7,22.9,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 22:50:00,,12.36,29.2,25.1,26.375000000000004,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.6,3.7,22.9,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 22:55:00,,12.34,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.7,22.8,26.0,1.0,25.5,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:00:00,,12.33,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.8,22.8,26.0,1.0,25.5,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:05:00,,12.34,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.7,22.8,26.0,1.0,25.5,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:10:00,,12.34,29.2,25.1,26.375000000000004,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.6,3.8,22.7,26.0,1.0,25.6,0.4,23.3,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:15:00,,12.33,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.7,22.8,26.0,1.0,25.5,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:20:00,,12.34,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.7,22.8,26.0,1.0,25.5,0.4,23.0,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:25:00,,12.32,29.2,25.1,26.325,24.5,27.4,"[27.4, 25.1, 21.0]",1.0,25.5,3.7,22.8,26.0,1.0,25.5,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:30:00,,12.32,29.2,25.1,26.325,24.46666666666667,27.3,"[27.3, 25.1, 21.0]",1.0,25.5,3.8,22.7,26.0,1.0,25.5,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.9,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:45:00,,12.31,29.2,25.1,26.325,24.433333333333334,27.3,"[27.3, 25.1, 20.9]",1.0,25.5,3.7,21.9,26.0,1.0,25.5,0.4,23.1,26.0,1.0,0.5,26.0,26.0,1.0,25.1,5.8,27.0,26.0,1.0,29.2,0.5,26.0,26.0
2023-05-30 23:50:00,,12.32,29.1,25.0,26.275,24.33333333333333,27.3,"[27.3, 25.1, 20.6]",1.0,25.5,8.4,22.2,26.0,1.0,25.5,0.4,22.6,26.0,1.0,0.5,26.0,26.0,1.0,25.0,5.9,27.0,26.0,1.0,29.1,0.5,26.0,26.0
2023-05-30 23:55:00,,12.3,29.0,25.0,26.05,24.266666666666666,27.2,"[27.2, 25.0, 20.6]",1.0,25.1,3.7,22.3,26.0,1.0,25.1,0.4,22.8,26.0,1.0,0.5,26.0,26.0,1.0,25.0,5.9,27.0,26.0,1.0,29.0,0.5,26.0,26.0
2023-05-31 00:00:00,,12.32,29.0,24.9,25.975,24.266666666666666,27.2,"[27.2, 25.0, 20.6]",1.0,25.0,3.9,22.4,26.0,1.0,25.0,0.4,23.0,26.0,1.0,0.5,26.0,26.0,1.0,24.9,5.9,27.0,26.0,1.0,29.0,0.5,26.0,26.0
2023-05-31 00:05:00,,12.31,28.9,24.9,25.950000000000003,24.3,27.2,"[27.2, 25.0, 20.7]",1.0,25.0,3.7,22.5,26.0,1.0,25.0,0.4,22.9,26.0,1.0,0.5,26.0,26.0,1.0,24.9,5.8,27.0,26.0,1.0,28.9,0.5,26.0,26.0
2023-05-31 00:10:00,,12.31,28.9,24.9,26.0,24.3,27.2,"[27.2, 25.0, 20.7]",1.0,25.1,3.8,22.6,26.0,1.0,25.1,0.4,23.0,26.0,1.0,0.5,26.0,26.0,1.0,24.9,5.9,27.0,26.0,1.0,28.9,0.5,26.0,26.0
2023-05-31 00:15:00,,12.33,28.9,24.9,26.05,24.3,27.2,"[27.2, 25.0, 20.7]",1.0,25.2,3.8,22.7,26.0,1.0,25.2,0.4,23.0,26.0,1.0,0.5,26.0,26.0,1.0,24.9,5.9,27.0,26.0,1.0,28.9,0.5,26.0,26.0
2023-05-31 00:20:00,,12.31,28.9,24.9,26.05,24.3,27.2,"[27.2, 25.0, 20.7]",1.0,25.2,3.7,22.7,26.0,1.0,25.2,0.4,22.9,26.0,1.0,0.5,26.0,26.0,1.0,24.9,5.9,27.0,26.0,1.0,28.9,0.5,26.0,26.0
