time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812492_c,3812492_h,3812492_p,3812492_r,3812492_s,3816385_h
2023-06-03 01:55:00,24.0,4.18,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-03 02:00:00,23.6,4.17,30.6,30.6,30.6,29.4,29.4,[29.4],,30.6,0.54,27.5,28.0,30.6
2023-06-03 02:05:00,23.9,4.25,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 02:10:00,23.7,4.16,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 02:15:00,23.5,4.18,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-03 02:20:00,23.6,4.34,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 02:25:00,23.5,4.38,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 02:30:00,23.4,4.26,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-03 02:35:00,23.4,4.16,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-03 02:40:00,23.7,4.16,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-03 02:45:00,23.6,4.19,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 02:50:00,23.2,4.18,30.6,30.6,30.6,29.3,29.3,[29.3],,30.6,0.54,27.5,28.0,30.6
2023-06-03 02:55:00,23.4,4.25,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 03:00:00,23.4,4.17,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 03:05:00,23.4,4.19,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 03:10:00,23.4,4.21,30.6,30.6,30.6,29.4,29.4,[29.4],,30.6,0.54,28.0,28.0,30.6
2023-06-03 03:15:00,23.5,4.19,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-03 03:20:00,23.5,4.16,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 03:25:00,23.5,4.17,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 03:30:00,23.4,4.16,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 03:35:00,23.5,4.2,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 03:40:00,23.5,4.17,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 03:45:00,23.3,4.17,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.54,27.5,28.0,30.7
2023-06-03 03:50:00,23.6,4.15,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-03 03:55:00,23.4,4.16,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.0,28.0,30.6
2023-06-03 04:00:00,23.5,4.24,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-03 04:05:00,23.6,4.16,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 04:10:00,23.5,4.17,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 04:15:00,23.6,4.18,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 04:20:00,23.6,4.17,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 04:25:00,23.4,4.19,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 04:30:00,23.4,4.14,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 04:35:00,23.4,4.17,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 04:40:00,23.4,4.36,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 04:45:00,23.5,4.21,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 04:50:00,23.5,4.24,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-03 04:55:00,23.6,4.24,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 05:00:00,23.4,4.19,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 05:05:00,23.4,4.22,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 05:10:00,23.5,4.38,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,28.0,28.0,30.7
2023-06-03 05:15:00,23.3,4.2,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 05:20:00,23.6,4.23,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 05:25:00,23.2,4.19,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-03 05:30:00,23.3,4.22,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 05:35:00,23.7,4.5,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 05:40:00,23.6,4.35,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 05:45:00,23.9,4.21,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 05:50:00,23.7,4.25,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 05:55:00,23.8,4.28,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.55,26.5,28.0,30.7
2023-06-03 06:00:00,24.0,4.3,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-03 06:05:00,23.8,4.28,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 06:10:00,24.1,4.45,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 06:15:00,24.2,4.26,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 06:20:00,23.7,4.25,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 06:25:00,23.7,4.25,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 06:30:00,23.9,4.23,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.55,27.0,28.0,30.6
2023-06-03 06:35:00,23.8,4.31,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-03 06:40:00,24.0,4.24,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 06:45:00,23.9,4.24,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.55,26.5,28.0,30.7
2023-06-03 06:50:00,23.8,4.49,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-03 06:55:00,24.1,4.31,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 07:00:00,24.1,4.22,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 07:05:00,24.2,4.22,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.5,28.0,30.6
2023-06-03 07:10:00,24.4,4.21,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-03 07:15:00,24.4,4.39,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 07:20:00,24.5,4.28,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 07:25:00,24.5,4.29,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-03 07:30:00,24.9,4.45,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 07:35:00,24.9,4.31,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 07:40:00,24.9,4.27,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 07:45:00,24.5,4.43,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 07:50:00,24.7,4.26,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 07:55:00,24.8,4.61,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.0,28.0,30.6
2023-06-03 08:00:00,25.1,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 08:05:00,24.9,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 08:10:00,25.2,4.29,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 08:15:00,24.8,4.35,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-03 08:20:00,24.5,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 08:25:00,24.5,4.5,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.5,28.0,30.8
2023-06-03 08:30:00,24.9,4.26,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 08:35:00,24.8,4.49,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 08:40:00,25.0,4.49,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 08:45:00,24.2,4.42,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 08:50:00,24.6,4.49,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 08:55:00,24.7,4.61,30.9,30.9,30.9,29.1,29.1,[29.1],,30.9,0.54,27.0,28.0,30.9
2023-06-03 09:00:00,23.9,4.61,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 09:05:00,24.1,4.54,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,28.0,28.0,30.7
2023-06-03 09:10:00,24.3,4.38,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 09:15:00,24.9,4.53,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-03 09:20:00,25.5,4.39,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 09:25:00,25.5,4.3,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 09:30:00,24.9,4.46,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 09:35:00,25.5,4.5,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-03 09:40:00,25.5,4.44,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,28.0,28.0,30.7
2023-06-03 09:45:00,26.1,4.33,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 09:50:00,25.8,4.26,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 09:55:00,25.9,4.29,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 10:00:00,26.3,4.4,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 10:05:00,26.6,4.32,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 10:10:00,26.1,4.41,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.5,28.0,30.7
2023-06-03 10:15:00,26.3,4.32,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-03 10:20:00,26.3,4.26,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 10:25:00,26.5,4.33,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-03 10:30:00,26.2,4.28,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 10:35:00,26.7,4.31,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 10:40:00,26.4,4.54,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 10:45:00,26.2,4.45,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-03 10:50:00,26.2,4.33,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,28.0,28.0,30.7
2023-06-03 10:55:00,26.1,4.57,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-03 11:00:00,26.1,4.51,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 11:05:00,26.9,4.6,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.55,27.0,28.0,30.6
2023-06-03 11:10:00,27.1,4.26,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,28.0,28.0,30.6
2023-06-03 11:15:00,26.8,4.32,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 11:20:00,26.4,4.37,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.55,27.0,28.0,30.7
2023-06-03 11:25:00,27.1,4.73,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.55,27.0,28.0,30.6
2023-06-03 11:30:00,27.4,4.46,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,28.0,28.0,30.6
2023-06-03 11:35:00,27.1,4.4,30.9,30.9,30.9,29.1,29.1,[29.1],,30.9,0.54,27.0,28.0,30.9
2023-06-03 11:40:00,27.0,4.38,30.9,30.9,30.9,29.0,29.0,[29.0],,30.9,0.54,27.0,28.0,30.9
2023-06-03 11:45:00,26.9,4.42,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.5,28.0,30.6
2023-06-03 11:50:00,27.3,4.47,30.6,30.6,30.6,29.2,29.2,[29.2],,30.6,0.54,27.5,28.0,30.6
2023-06-03 11:55:00,28.0,4.44,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 12:00:00,28.3,4.51,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 12:05:00,28.3,4.46,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-03 12:10:00,27.6,4.32,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-03 12:15:00,28.1,4.34,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 12:20:00,27.9,4.65,30.9,30.9,30.9,29.0,29.0,[29.0],,30.9,,27.0,28.0,30.9
2023-06-03 12:25:00,27.5,4.33,30.6,30.6,30.6,28.9,28.9,[28.9],,30.6,0.54,27.0,28.0,30.6
2023-06-03 12:30:00,27.7,4.62,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 12:35:00,27.8,4.39,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,,,,30.8
2023-06-03 12:40:00,27.8,4.34,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 12:45:00,28.0,4.54,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-03 12:50:00,29.1,4.36,30.6,30.6,30.6,29.1,29.1,[29.1],,30.6,0.54,27.0,28.0,30.6
2023-06-03 12:55:00,29.0,4.34,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 13:00:00,29.0,4.38,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:05:00,29.4,4.38,30.5,30.5,30.5,28.9,28.9,[28.9],,30.5,0.54,27.0,28.0,30.5
2023-06-03 13:10:00,29.3,4.47,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 13:15:00,29.4,4.52,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.5,28.0,30.9
2023-06-03 13:20:00,29.4,4.43,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:25:00,29.2,4.54,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:30:00,29.4,4.57,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-03 13:35:00,28.6,4.45,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:40:00,29.3,4.45,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:45:00,29.5,4.49,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 13:50:00,29.5,4.71,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 13:55:00,28.8,4.73,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 14:00:00,28.6,4.56,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,26.5,28.0,30.8
2023-06-03 14:05:00,28.7,4.48,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,28.0,28.0,30.6
2023-06-03 14:10:00,28.9,4.42,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 14:15:00,28.7,4.48,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 14:20:00,28.2,4.49,30.7,30.7,30.7,28.9,28.9,[28.9],,30.7,0.54,27.0,28.0,30.7
2023-06-03 14:25:00,28.2,4.4,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.5,28.0,30.7
2023-06-03 14:30:00,27.8,4.42,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-03 14:35:00,27.8,4.37,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 14:40:00,28.4,4.32,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.0,28.0,30.6
2023-06-03 14:45:00,28.4,4.35,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-03 14:50:00,28.3,4.46,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 14:55:00,28.2,4.79,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-03 15:00:00,27.2,4.3,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.5,28.0,30.8
2023-06-03 15:05:00,27.3,4.38,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 15:10:00,27.3,4.4,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.5,28.0,30.8
2023-06-03 15:15:00,26.9,4.45,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 15:20:00,27.3,4.59,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 15:25:00,27.3,4.35,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 15:30:00,27.1,4.34,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 15:35:00,27.2,4.45,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-03 15:40:00,27.9,4.59,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,28.0,28.0,30.8
2023-06-03 15:45:00,27.5,4.4,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.5,28.0,30.8
2023-06-03 15:50:00,27.5,4.25,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 15:55:00,26.4,4.46,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.0,28.0,30.7
2023-06-03 16:00:00,27.2,4.32,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-03 16:05:00,26.4,4.26,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.0,28.0,30.7
2023-06-03 16:10:00,26.7,4.37,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.0,28.0,30.8
2023-06-03 16:15:00,26.5,4.32,30.7,30.7,30.7,29.0,29.0,[29.0],,30.7,0.54,27.5,28.0,30.7
2023-06-03 16:20:00,26.0,4.35,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.54,27.5,28.0,30.7
2023-06-03 16:25:00,26.1,4.49,30.9,30.9,30.9,29.2,29.2,[29.2],,30.9,0.54,27.0,28.0,30.9
2023-06-03 16:30:00,25.6,4.42,30.9,30.9,30.9,29.0,29.0,[29.0],,30.9,0.54,27.0,28.0,30.9
2023-06-03 16:35:00,25.2,4.35,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,28.0,28.0,30.7
2023-06-03 16:40:00,25.0,4.53,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 16:45:00,25.6,4.46,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 16:50:00,26.3,4.37,30.6,30.6,30.6,29.0,29.0,[29.0],,30.6,0.54,27.0,28.0,30.6
2023-06-03 16:55:00,26.2,4.53,30.6,30.6,30.6,29.3,29.3,[29.3],,30.6,0.54,28.0,28.0,30.6
2023-06-03 17:00:00,25.5,4.35,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-03 17:05:00,25.9,4.39,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-03 17:10:00,25.6,4.5,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.5,28.0,30.7
2023-06-03 17:15:00,25.4,4.41,30.7,30.7,30.7,29.3,29.3,[29.3],,30.7,0.53,27.5,28.0,30.7
2023-06-03 17:20:00,25.1,4.46,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 17:25:00,25.6,4.46,30.8,30.8,30.8,29.0,29.0,[29.0],,30.8,0.54,27.0,28.0,30.8
2023-06-03 17:30:00,25.2,4.4,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,27.0,28.0,30.7
2023-06-03 17:35:00,24.8,4.53,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,27.5,28.0,30.8
2023-06-03 17:40:00,24.8,4.36,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 17:45:00,24.6,4.39,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.5,28.0,30.7
2023-06-03 17:50:00,24.5,4.55,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,28.0,28.0,30.8
2023-06-03 17:55:00,24.3,4.33,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 18:00:00,24.1,4.38,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 18:05:00,24.4,4.33,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,28.0,28.0,30.8
2023-06-03 18:10:00,24.0,4.42,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 18:15:00,24.0,4.32,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
2023-06-03 18:20:00,24.2,4.39,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.5,28.0,30.7
2023-06-03 18:25:00,23.9,4.36,30.7,30.7,30.7,29.4,29.4,[29.4],,30.7,0.53,27.5,28.0,30.7
2023-06-03 18:30:00,23.8,4.28,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-03 18:35:00,23.9,4.48,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-03 18:40:00,23.7,4.36,30.9,30.9,30.9,29.4,29.4,[29.4],,30.9,0.53,28.0,28.0,30.9
2023-06-03 18:45:00,23.8,4.43,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.0,28.0,30.9
2023-06-03 18:50:00,23.7,4.32,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-03 18:55:00,23.8,4.45,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.53,28.0,28.0,30.7
2023-06-03 19:00:00,24.0,4.54,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.53,27.5,28.0,30.8
2023-06-03 19:05:00,24.1,4.41,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,27.0,28.0,30.8
