time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1158905_h,1158906_c,1158906_h,1158906_p,1158906_r,1158906_s,1158907_c,1158907_h,1158907_p,1158907_r,1158907_s
2023-05-30 22:25:00,,,32.2,27.8,29.933333333333337,28.4,28.4,[28.4],27.8,1.0,29.8,20.1,27.5,26.0,1.0,32.2,20.4,28.1,26.0
2023-05-30 22:30:00,,,32.1,27.1,29.666666666666668,28.4,28.4,[28.4],27.1,1.0,29.8,12.9,26.9,26.0,1.0,32.1,20.5,28.2,26.0
2023-05-30 22:35:00,,,32.0,26.9,29.566666666666663,28.3,28.3,[28.3],26.9,1.0,29.8,12.2,27.3,26.0,1.0,32.0,20.4,27.7,26.0
2023-05-30 22:40:00,,,32.6,26.6,29.73333333333333,28.2,28.2,[28.2],26.6,1.0,30.0,12.2,27.4,26.0,1.0,32.6,20.4,27.9,26.0
2023-05-30 22:45:00,,,32.3,26.6,29.633333333333336,28.2,28.2,[28.2],26.6,1.0,30.0,20.0,27.1,26.0,1.0,32.3,20.5,27.7,26.0
2023-05-30 22:50:00,,,31.8,26.5,29.33333333333333,28.1,28.1,[28.1],26.5,1.0,29.7,12.1,26.9,26.0,1.0,31.8,20.4,27.6,26.0
2023-05-30 22:55:00,,,31.9,26.4,29.3,28.1,28.1,[28.1],26.4,1.0,29.6,12.0,27.1,26.0,1.0,31.9,20.5,27.6,26.0
2023-05-30 23:00:00,,,32.1,26.5,29.433333333333337,27.8,27.8,[27.8],26.5,1.0,29.7,12.2,27.3,26.0,1.0,32.1,20.4,27.6,26.0
2023-05-30 23:05:00,,,32.1,26.3,29.4,27.9,27.9,[27.9],26.3,1.0,29.8,20.1,27.0,26.0,1.0,32.1,12.3,26.5,26.0
2023-05-30 23:10:00,,,31.9,26.1,29.3,27.8,27.8,[27.8],26.1,1.0,29.9,12.2,27.0,26.0,1.0,31.9,12.3,27.2,26.0
2023-05-30 23:15:00,,,32.3,27.0,29.766666666666666,28.1,28.1,[28.1],27.0,1.0,30.0,20.1,27.5,26.0,1.0,32.3,20.5,27.8,26.0
2023-05-30 23:20:00,,,31.9,26.7,29.566666666666663,28.1,28.1,[28.1],26.7,1.0,30.1,12.2,26.8,26.0,1.0,31.9,12.3,26.7,26.0
2023-05-30 23:25:00,,,32.2,27.4,29.933333333333334,28.1,28.1,[28.1],27.4,1.0,30.2,12.2,27.3,26.0,1.0,32.2,12.3,27.2,26.0
2023-05-30 23:30:00,,,32.1,27.2,29.83333333333333,28.2,28.2,[28.2],27.2,1.0,30.2,20.1,27.2,26.0,1.0,32.1,20.4,28.0,26.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,,32.6,26.6,29.76666666666667,28.1,28.1,[28.1],26.6,1.0,30.1,12.2,27.3,26.0,1.0,32.6,20.4,26.8,26.0
2023-05-30 23:45:00,,,32.8,26.5,29.8,28.1,28.1,[28.1],26.5,1.0,30.1,20.1,27.4,26.0,1.0,32.8,12.4,27.0,26.0
2023-05-30 23:50:00,,,32.2,26.6,29.633333333333336,28.2,28.2,[28.2],26.6,1.0,30.1,20.0,27.0,26.0,1.0,32.2,20.3,26.7,26.0
2023-05-30 23:55:00,,,32.4,26.8,29.73333333333333,28.1,28.1,[28.1],26.8,1.0,30.0,12.2,27.4,26.0,1.0,32.4,12.4,27.0,26.0
2023-05-31 00:00:00,,,32.2,27.3,29.83333333333333,28.1,28.1,[28.1],27.3,1.0,30.0,20.1,27.6,26.0,1.0,32.2,12.4,27.4,26.0
2023-05-31 00:05:00,,,31.8,27.2,29.63333333333333,28.3,28.3,[28.3],27.2,1.0,29.9,19.9,27.2,26.0,1.0,31.8,20.1,27.4,26.0
2023-05-31 00:10:00,,,31.7,26.8,29.433333333333334,28.3,28.3,[28.3],26.8,1.0,29.8,12.1,26.8,26.0,1.0,31.7,12.4,26.9,26.0
2023-05-31 00:15:00,,,32.2,27.3,29.76666666666667,28.3,28.3,[28.3],27.3,1.0,29.8,20.0,27.5,26.0,1.0,32.2,19.5,27.5,26.0
2023-05-31 00:20:00,,,31.6,26.9,29.399999999999995,28.3,28.3,[28.3],26.9,1.0,29.7,20.2,26.9,26.0,1.0,31.6,20.4,26.9,26.0
2023-05-31 00:25:00,,,31.5,26.9,29.366666666666664,28.3,28.3,[28.3],26.9,1.0,29.7,12.0,26.8,26.0,1.0,31.5,12.2,26.9,26.0
2023-05-31 00:30:00,,,31.8,27.7,29.73333333333333,28.3,28.3,[28.3],27.7,1.0,29.7,12.3,27.0,26.0,1.0,31.8,12.2,27.0,26.0
2023-05-31 00:35:00,,,32.1,28.2,30.0,28.3,28.3,[28.3],28.2,1.0,29.7,12.1,27.3,26.0,1.0,32.1,12.2,27.3,26.0
2023-05-31 00:40:00,,,32.5,28.4,30.23333333333333,28.4,28.4,[28.4],28.4,1.0,29.8,20.0,27.5,26.0,1.0,32.5,20.4,27.8,26.0
2023-05-31 00:45:00,,,32.0,27.4,29.8,28.4,28.4,[28.4],27.4,1.0,30.0,20.2,26.8,26.0,1.0,32.0,20.5,28.1,26.0
2023-05-31 00:50:00,,,32.0,27.0,29.7,28.4,28.4,[28.4],27.0,1.0,30.1,12.0,27.2,26.0,1.0,32.0,20.6,28.1,26.0
2023-05-31 00:55:00,,,32.3,27.0,29.83333333333333,28.2,28.2,[28.2],27.0,1.0,30.2,20.2,27.5,26.0,1.0,32.3,20.4,27.9,26.0
2023-05-31 01:00:00,,,31.8,26.6,29.53333333333333,28.2,28.2,[28.2],26.6,1.0,30.2,12.3,26.8,26.0,1.0,31.8,20.4,27.7,26.0
2023-05-31 01:05:00,,,31.8,26.4,29.466666666666665,28.1,28.1,[28.1],26.4,1.0,30.2,12.2,26.8,26.0,1.0,31.8,12.4,26.8,26.0
2023-05-31 01:10:00,,,32.7,26.9,29.933333333333334,28.1,28.1,[28.1],26.9,1.0,30.2,12.2,27.4,26.0,1.0,32.7,12.4,27.0,26.0
2023-05-31 01:15:00,,,32.4,26.9,29.83333333333333,28.2,28.2,[28.2],26.9,1.0,30.2,20.1,27.2,26.0,1.0,32.4,12.3,27.4,26.0
2023-05-31 01:20:00,,,31.9,27.3,29.8,28.3,28.3,[28.3],27.3,1.0,30.2,20.0,27.0,26.0,1.0,31.9,20.4,27.1,26.0
2023-05-31 01:25:00,,,32.0,26.9,29.666666666666668,28.2,28.2,[28.2],26.9,1.0,30.1,12.2,27.1,26.0,1.0,32.0,12.3,27.1,26.0
2023-05-31 01:30:00,,,32.0,27.4,29.83333333333333,28.3,28.3,[28.3],27.4,1.0,30.1,20.0,27.4,26.0,1.0,32.0,20.3,27.6,26.0
2023-05-31 01:35:00,,,32.2,26.8,29.633333333333336,28.3,28.3,[28.3],26.8,1.0,29.9,12.2,26.9,26.0,1.0,32.2,13.0,27.0,26.0
2023-05-31 01:40:00,,,31.8,27.3,29.633333333333336,28.3,28.3,[28.3],27.3,1.0,29.8,19.1,27.5,26.0,1.0,31.8,12.3,27.0,26.0
2023-05-31 01:45:00,,,32.2,27.7,29.9,28.3,28.3,[28.3],27.7,1.0,29.8,20.1,27.4,26.0,1.0,32.2,12.2,27.1,26.0
2023-05-31 01:50:00,,,31.7,27.7,29.7,28.3,28.3,[28.3],27.7,1.0,29.7,12.2,26.8,26.0,1.0,31.7,12.2,27.0,26.0
2023-05-31 01:55:00,,,31.6,27.9,29.7,28.3,28.3,[28.3],27.9,1.0,29.6,12.0,27.0,26.0,1.0,31.6,20.3,28.0,26.0
2023-05-31 02:00:00,,,31.8,27.3,29.6,28.3,28.3,[28.3],27.3,1.0,29.7,12.2,26.9,26.0,1.0,31.8,20.5,28.1,26.0
2023-05-31 02:05:00,,,32.1,26.8,29.566666666666663,28.3,28.3,[28.3],26.8,1.0,29.8,12.0,27.2,26.0,1.0,32.1,20.3,27.9,26.0
2023-05-31 02:10:00,,,32.4,26.8,29.666666666666668,28.3,28.3,[28.3],26.8,1.0,29.8,12.2,27.3,26.0,1.0,32.4,20.4,27.8,26.0
2023-05-31 02:15:00,,,32.4,26.6,29.666666666666668,28.2,28.2,[28.2],26.6,1.0,30.0,19.7,27.4,26.0,1.0,32.4,20.3,27.7,26.0
2023-05-31 02:20:00,,,31.9,26.6,29.5,28.1,28.1,[28.1],26.6,1.0,30.0,12.2,26.7,26.0,1.0,31.9,12.4,26.7,26.0
2023-05-31 02:25:00,,,31.9,26.7,29.633333333333336,28.0,28.0,[28.0],26.7,1.0,30.3,12.2,27.2,26.0,1.0,31.9,12.3,26.8,26.0
2023-05-31 02:30:00,,,32.5,26.7,29.83333333333333,28.1,28.1,[28.1],26.7,1.0,30.3,20.1,27.5,26.0,1.0,32.5,12.3,27.3,26.0
2023-05-31 02:35:00,,,32.1,27.3,29.9,28.2,28.2,[28.2],27.3,1.0,30.3,12.1,27.0,26.0,1.0,32.1,20.1,27.4,26.0
2023-05-31 02:40:00,,,32.6,27.0,29.933333333333337,28.3,28.3,[28.3],27.0,1.0,30.2,12.1,27.3,26.0,1.0,32.6,20.2,27.1,26.0
2023-05-31 02:45:00,,,33.1,26.6,29.96666666666667,28.3,28.3,[28.3],26.6,1.0,30.2,19.1,27.5,26.0,1.0,33.1,20.3,27.1,26.0
2023-05-31 02:50:00,,,32.4,26.6,29.7,28.2,28.2,[28.2],26.6,1.0,30.1,19.8,27.1,26.0,1.0,32.4,12.3,26.9,26.0
2023-05-31 02:55:00,,,32.1,27.1,29.73333333333333,28.1,28.1,[28.1],27.1,1.0,30.0,12.1,27.1,26.0,1.0,32.1,12.2,27.2,26.0
2023-05-31 03:00:00,,,32.5,27.2,29.866666666666664,28.2,28.2,[28.2],27.2,1.0,29.9,19.8,27.4,26.0,1.0,32.5,20.1,27.4,26.0
2023-05-31 03:05:00,,,31.9,26.6,29.46666666666667,28.2,28.2,[28.2],26.6,1.0,29.9,12.1,26.7,26.0,1.0,31.9,12.2,26.9,26.0
2023-05-31 03:10:00,,,31.8,27.1,29.6,28.3,28.3,[28.3],27.1,1.0,29.9,11.9,27.0,26.0,1.0,31.8,12.1,26.9,26.0
2023-05-31 03:15:00,,,32.1,27.1,29.666666666666668,28.2,28.2,[28.2],27.1,1.0,29.8,12.1,27.1,26.0,1.0,32.1,12.2,27.0,26.0
2023-05-31 03:20:00,,,32.4,28.2,30.166666666666668,28.3,28.3,[28.3],28.2,1.0,29.9,12.1,27.3,26.0,1.0,32.4,19.0,27.6,26.0
2023-05-31 03:25:00,,,32.2,27.3,29.83333333333333,28.3,28.3,[28.3],27.3,1.0,30.0,19.8,27.0,26.0,1.0,32.2,20.2,27.6,26.0
2023-05-31 03:30:00,,,32.1,26.8,29.7,28.2,28.2,[28.2],26.8,1.0,30.2,12.2,27.0,26.0,1.0,32.1,20.3,27.8,26.0
2023-05-31 03:35:00,,,32.2,26.6,29.666666666666668,28.2,28.2,[28.2],26.6,1.0,30.2,11.9,27.1,26.0,1.0,32.2,20.3,27.7,26.0
2023-05-31 03:40:00,,,32.4,26.6,29.76666666666667,28.1,28.1,[28.1],26.6,1.0,30.3,12.1,27.3,26.0,1.0,32.4,12.2,27.4,26.0
2023-05-31 03:45:00,,,32.4,26.5,29.8,28.1,28.1,[28.1],26.5,1.0,30.5,20.1,27.2,26.0,1.0,32.4,20.2,26.8,26.0
2023-05-31 03:50:00,,,32.3,26.7,29.83333333333333,28.1,28.1,[28.1],26.7,,30.5,,,,,32.3,,,
2023-05-31 03:55:00,,,32.7,27.2,30.133333333333336,28.1,28.1,[28.1],27.2,1.0,30.5,19.8,27.4,26.0,1.0,32.7,20.3,27.6,26.0
2023-05-31 04:00:00,,,32.1,26.7,29.76666666666667,28.2,28.2,[28.2],26.7,1.0,30.5,12.2,26.8,26.0,1.0,32.1,20.3,26.9,26.0
2023-05-31 04:05:00,,,32.1,26.7,29.73333333333333,28.2,28.2,[28.2],26.7,1.0,30.4,12.1,27.1,26.0,1.0,32.1,12.2,27.1,26.0
2023-05-31 04:10:00,,,32.5,27.2,30.03333333333333,28.2,28.2,[28.2],27.2,1.0,30.4,12.1,27.4,26.0,1.0,32.5,20.1,27.3,26.0
2023-05-31 04:15:00,,,32.5,27.2,30.03333333333333,28.3,28.3,[28.3],27.2,1.0,30.4,19.8,27.0,26.0,1.0,32.5,20.2,27.0,26.0
2023-05-31 04:20:00,,,32.4,26.9,29.899999999999995,28.2,28.2,[28.2],26.9,1.0,30.4,12.1,27.0,26.0,1.0,32.4,12.1,26.9,26.0
2023-05-31 04:25:00,,,32.9,27.4,30.166666666666668,28.3,28.3,[28.3],27.4,1.0,30.2,12.1,27.3,26.0,1.0,32.9,12.0,27.0,26.0
2023-05-31 04:30:00,,,32.7,28.0,30.26666666666667,28.3,28.3,[28.3],28.0,1.0,30.1,19.7,27.3,26.0,1.0,32.7,12.0,27.0,26.0
2023-05-31 04:35:00,,,32.1,27.7,29.96666666666667,28.3,28.3,[28.3],27.7,1.0,30.1,20.0,27.1,26.0,1.0,32.1,20.2,27.8,26.0
2023-05-31 04:40:00,,,32.1,27.1,29.7,28.3,28.3,[28.3],27.1,1.0,29.9,12.0,26.9,26.0,1.0,32.1,20.1,28.0,26.0
2023-05-31 04:45:00,,,32.5,27.1,29.8,28.2,28.2,[28.2],27.1,1.0,29.8,12.0,27.1,26.0,1.0,32.5,12.1,27.2,26.0
2023-05-31 04:50:00,,,32.9,27.5,30.066666666666663,28.2,28.2,[28.2],27.5,1.0,29.8,12.0,27.3,26.0,1.0,32.9,12.0,26.8,26.0
2023-05-31 04:55:00,,,33.3,27.8,30.3,28.2,28.2,[28.2],27.8,1.0,29.8,12.0,27.4,26.0,1.0,33.3,20.2,27.9,26.0
2023-05-31 05:00:00,,,32.8,27.1,29.96666666666667,28.3,28.3,[28.3],27.1,1.0,30.0,20.0,27.2,26.0,1.0,32.8,20.1,28.2,26.0
2023-05-31 05:05:00,,,32.1,26.8,29.53333333333333,28.2,28.2,[28.2],26.8,1.0,29.7,11.9,26.7,26.0,1.0,32.1,20.0,27.9,26.0
2023-05-31 05:10:00,,,31.9,26.3,29.3,28.1,28.1,[28.1],26.3,1.0,29.7,12.0,26.7,26.0,1.0,31.9,20.2,27.0,26.0
2023-05-31 05:15:00,,,32.1,26.5,29.4,27.8,27.8,[27.8],26.5,1.0,29.6,11.9,26.9,26.0,1.0,32.1,2.0,26.9,26.0
2023-05-31 05:20:00,,,32.3,26.5,29.53333333333333,28.1,28.1,[28.1],26.5,1.0,29.8,11.9,27.2,26.0,1.0,32.3,20.1,27.0,26.0
2023-05-31 05:25:00,,,32.5,26.9,29.73333333333333,28.1,28.1,[28.1],26.9,1.0,29.8,11.9,27.2,26.0,1.0,32.5,12.2,26.9,26.0
2023-05-31 05:30:00,,,32.7,27.3,30.03333333333333,28.1,28.1,[28.1],27.3,1.0,30.1,11.9,27.3,26.0,1.0,32.7,12.2,27.3,26.0
2023-05-31 05:35:00,,,32.3,27.1,29.9,28.2,28.2,[28.2],27.1,1.0,30.3,19.7,27.0,26.0,1.0,32.3,20.2,27.3,26.0
2023-05-31 05:40:00,,,32.3,26.7,29.8,28.2,28.2,[28.2],26.7,1.0,30.4,12.1,26.8,26.0,1.0,32.3,20.2,26.9,26.0
2023-05-31 05:45:00,,,32.7,26.7,29.933333333333334,28.2,28.2,[28.2],26.7,1.0,30.4,12.0,27.0,26.0,1.0,32.7,12.1,27.1,26.0
2023-05-31 05:50:00,,,33.1,27.2,30.23333333333333,28.2,28.2,[28.2],27.2,1.0,30.4,11.9,27.3,26.0,1.0,33.1,12.0,26.9,26.0
2023-05-31 05:55:00,,,33.1,28.2,30.53333333333333,28.3,28.3,[28.3],28.2,1.0,30.3,19.9,27.2,26.0,1.0,33.1,12.1,27.2,26.0
2023-05-31 06:00:00,,,32.8,28.2,30.433333333333334,28.3,28.3,[28.3],28.2,1.0,30.3,12.0,26.9,26.0,1.0,32.8,20.1,27.8,26.0
2023-05-31 06:05:00,,,32.2,27.6,30.0,28.3,28.3,[28.3],27.6,1.0,30.2,12.0,27.2,26.0,1.0,32.2,20.3,27.8,26.0
2023-05-31 06:10:00,,,33.0,27.0,30.03333333333333,28.3,28.3,[28.3],27.0,1.0,30.1,12.0,27.3,26.0,1.0,33.0,12.3,26.9,26.0
2023-05-31 06:15:00,,,33.0,27.3,30.1,28.3,28.3,[28.3],27.3,1.0,30.0,19.9,27.3,26.0,1.0,33.0,12.2,27.1,26.0
2023-05-31 06:20:00,,,32.3,27.6,29.96666666666667,28.3,28.3,[28.3],27.6,1.0,30.0,19.8,27.1,26.0,1.0,32.3,12.2,27.3,26.0
2023-05-31 06:25:00,,,31.9,27.4,29.73333333333333,28.3,28.3,[28.3],27.4,1.0,29.9,12.0,26.9,26.0,1.0,31.9,20.0,27.1,26.0
2023-05-31 06:30:00,,,31.9,27.0,29.566666666666663,28.3,28.3,[28.3],27.0,1.0,29.8,12.0,26.8,26.0,1.0,31.9,12.2,26.9,26.0
2023-05-31 06:35:00,,,32.1,27.0,29.633333333333336,28.2,28.2,[28.2],27.0,1.0,29.8,11.9,26.9,26.0,1.0,32.1,12.3,27.3,26.0
2023-05-31 06:40:00,,,32.4,27.5,29.899999999999995,28.2,28.2,[28.2],27.5,1.0,29.8,12.1,27.3,26.0,1.0,32.4,20.2,27.2,26.0
2023-05-31 06:45:00,,,32.5,27.0,29.866666666666664,28.3,28.3,[28.3],27.0,1.0,30.1,11.9,27.2,26.0,1.0,32.5,20.1,27.1,26.0
2023-05-31 06:50:00,,,32.6,26.9,29.899999999999995,28.3,28.3,[28.3],26.9,1.0,30.2,12.0,27.3,26.0,1.0,32.6,12.3,27.0,26.0
2023-05-31 06:55:00,,,32.7,27.4,30.166666666666668,28.3,28.3,[28.3],27.4,1.0,30.4,19.9,27.5,26.0,1.0,32.7,20.1,27.4,26.0
2023-05-31 07:00:00,,,32.1,26.9,29.8,28.3,28.3,[28.3],26.9,1.0,30.4,12.1,26.8,26.0,1.0,32.1,12.2,26.9,26.0
2023-05-31 07:05:00,,,32.3,26.9,29.866666666666664,28.2,28.2,[28.2],26.9,1.0,30.4,11.9,27.0,26.0,1.0,32.3,12.1,26.8,26.0
2023-05-31 07:10:00,,,32.4,27.3,30.100000000000005,28.2,28.2,[28.2],27.3,1.0,30.6,12.0,27.2,26.0,1.0,32.4,12.1,26.9,26.0
2023-05-31 07:15:00,,,32.7,27.8,30.4,28.3,28.3,[28.3],27.8,1.0,30.7,11.9,27.3,26.0,1.0,32.7,20.2,27.7,26.0
2023-05-31 07:20:00,,,32.7,27.3,30.26666666666667,28.3,28.3,[28.3],27.3,1.0,30.8,11.9,27.4,26.0,1.0,32.7,20.2,27.6,26.0
2023-05-31 07:25:00,,,32.7,26.9,30.133333333333336,28.2,28.2,[28.2],26.9,1.0,30.8,19.8,27.2,26.0,1.0,32.7,20.3,27.8,26.0
2023-05-31 07:30:00,,,32.0,26.4,29.8,28.2,28.2,[28.2],26.4,1.0,31.0,12.0,26.6,26.0,1.0,32.0,20.1,27.5,26.0
2023-05-31 07:35:00,,,32.7,26.8,30.133333333333336,28.1,28.1,[28.1],26.8,1.0,30.9,2.0,27.2,26.0,1.0,32.7,12.2,27.4,26.0
2023-05-31 07:40:00,,,33.0,26.8,30.23333333333333,28.1,28.1,[28.1],26.8,1.0,30.9,12.0,27.3,26.0,1.0,33.0,20.2,27.6,26.0
2023-05-31 07:45:00,,,33.4,26.6,30.23333333333333,28.1,28.1,[28.1],26.6,1.0,30.7,12.0,27.3,26.0,1.0,33.4,12.2,26.7,26.0
2023-05-31 07:50:00,,,33.4,26.5,30.2,28.1,28.1,[28.1],26.5,1.0,30.7,19.7,27.4,26.0,1.0,33.4,12.2,27.0,26.0
2023-05-31 07:55:00,,,32.6,27.3,30.166666666666668,28.1,28.1,[28.1],27.3,1.0,30.6,12.3,26.8,26.0,1.0,32.6,12.3,27.1,26.0
2023-05-31 08:00:00,,,32.8,27.6,30.33333333333333,28.1,28.1,[28.1],27.6,1.0,30.6,12.1,27.2,26.0,1.0,32.8,19.5,27.5,26.0
2023-05-31 08:05:00,,,32.8,27.1,30.066666666666663,28.2,28.2,[28.2],27.1,1.0,30.3,12.0,27.3,26.0,1.0,32.8,20.1,27.1,26.0
2023-05-31 08:10:00,,,33.4,27.0,30.23333333333333,28.2,28.2,[28.2],27.0,1.0,30.3,12.0,27.3,26.0,1.0,33.4,12.2,27.1,26.0
2023-05-31 08:15:00,,,33.4,27.4,30.33333333333333,28.1,28.1,[28.1],27.4,1.0,30.2,19.8,27.5,26.0,1.0,33.4,18.8,27.5,26.0
2023-05-31 08:20:00,,,32.5,27.1,29.933333333333334,28.2,28.2,[28.2],27.1,1.0,30.2,20.0,27.1,26.0,1.0,32.5,20.0,27.0,26.0
2023-05-31 08:25:00,,,32.1,27.2,29.76666666666667,28.2,28.2,[28.2],27.2,1.0,30.0,11.9,26.7,26.0,1.0,32.1,12.1,26.7,26.0
2023-05-31 08:30:00,,,32.1,27.6,29.9,28.2,28.2,[28.2],27.6,1.0,30.0,12.0,26.6,26.0,1.0,32.1,12.1,26.8,26.0
2023-05-31 08:35:00,,,32.1,28.0,30.03333333333333,28.2,28.2,[28.2],28.0,1.0,30.0,12.0,27.0,26.0,1.0,32.1,12.1,27.0,26.0
2023-05-31 08:40:00,,,32.3,27.7,30.03333333333333,28.2,28.2,[28.2],27.7,1.0,30.1,12.0,27.1,26.0,1.0,32.3,20.1,27.1,26.0
2023-05-31 08:45:00,,,32.6,27.7,30.2,28.3,28.3,[28.3],27.7,1.0,30.3,12.0,27.1,26.0,1.0,32.6,19.4,27.3,26.0
2023-05-31 08:50:00,,,32.7,27.2,30.066666666666663,28.2,28.2,[28.2],27.2,1.0,30.3,12.0,27.3,26.0,1.0,32.7,20.2,27.7,26.0
2023-05-31 08:55:00,,,32.7,27.2,30.1,28.2,28.2,[28.2],27.2,1.0,30.4,11.9,27.4,26.0,1.0,32.7,20.3,27.6,26.0
2023-05-31 09:00:00,,,32.7,26.8,30.03333333333333,28.1,28.1,[28.1],26.8,1.0,30.6,12.1,27.3,26.0,1.0,32.7,20.1,27.7,26.0
2023-05-31 09:05:00,,,32.7,26.5,30.0,28.0,28.0,[28.0],26.5,1.0,30.8,11.9,27.3,26.0,1.0,32.7,12.2,26.7,26.0
2023-05-31 09:10:00,,,32.7,26.7,30.133333333333336,28.0,28.0,[28.0],26.7,1.0,31.0,19.2,27.5,26.0,1.0,32.7,12.2,26.9,26.0
2023-05-31 09:15:00,,,32.3,27.3,30.23333333333333,28.0,28.0,[28.0],27.3,1.0,31.1,12.0,26.6,26.0,1.0,32.3,12.2,27.0,26.0
2023-05-31 09:20:00,,,32.3,27.3,30.2,28.0,28.0,[28.0],27.3,1.0,31.0,12.2,27.5,26.0,1.0,32.3,20.1,27.7,26.0
2023-05-31 09:25:00,,,33.0,26.9,30.3,28.1,28.1,[28.1],26.9,1.0,31.0,12.4,26.8,26.0,1.0,33.0,20.2,26.9,26.0
2023-05-31 09:30:00,,,32.5,27.3,30.2,28.1,28.1,[28.1],27.3,1.0,30.8,12.1,27.0,26.0,1.0,32.5,12.3,27.3,26.0
2023-05-31 09:35:00,,,33.0,27.5,30.4,28.1,28.1,[28.1],27.5,1.0,30.7,12.1,27.2,26.0,1.0,33.0,20.1,27.3,26.0
2023-05-31 09:40:00,,,33.3,27.5,30.5,28.2,28.2,[28.2],27.5,1.0,30.7,12.1,27.3,26.0,1.0,33.3,20.2,27.1,26.0
2023-05-31 09:45:00,,,33.5,26.6,30.23333333333333,28.2,28.2,[28.2],26.6,1.0,30.6,12.1,27.3,26.0,1.0,33.5,20.2,26.9,26.0
2023-05-31 09:50:00,,,33.7,27.2,30.5,28.2,28.2,[28.2],27.2,1.0,30.6,18.7,27.5,26.0,1.0,33.7,12.2,26.8,26.0
2023-05-31 09:55:00,,,32.8,27.6,30.3,28.2,28.2,[28.2],27.6,1.0,30.5,19.9,27.0,26.0,1.0,32.8,12.2,27.4,26.0
2023-05-31 10:00:00,,,32.6,27.6,30.2,28.2,28.2,[28.2],27.6,1.0,30.4,12.1,26.9,26.0,1.0,32.6,12.2,26.8,26.0
2023-05-31 10:05:00,,,33.0,27.8,30.33333333333333,28.2,28.2,[28.2],27.8,1.0,30.2,12.1,27.2,26.0,1.0,33.0,12.0,26.8,26.0
2023-05-31 10:10:00,,,33.3,27.8,30.433333333333334,28.2,28.2,[28.2],27.8,1.0,30.2,12.0,27.3,26.0,1.0,33.3,20.2,27.9,26.0
2023-05-31 10:15:00,,,33.5,27.2,30.3,28.2,28.2,[28.2],27.2,1.0,30.2,12.0,27.4,26.0,1.0,33.5,20.1,26.9,26.0
2023-05-31 10:20:00,,,33.5,27.6,30.366666666666664,28.2,28.2,[28.2],27.6,1.0,30.0,19.9,27.2,26.0,1.0,33.5,12.0,26.7,26.0
2023-05-31 10:25:00,,,32.3,28.0,30.1,28.2,28.2,[28.2],28.0,1.0,30.0,12.0,26.9,26.0,1.0,32.3,20.3,27.8,26.0
2023-05-31 10:30:00,,,32.1,27.1,29.7,28.2,28.2,[28.2],27.1,1.0,29.9,12.2,26.8,26.0,1.0,32.1,20.3,27.7,26.0
2023-05-31 10:35:00,,,32.2,26.8,29.633333333333336,28.2,28.2,[28.2],26.8,1.0,29.9,12.0,26.8,26.0,1.0,32.2,20.2,27.4,26.0
2023-05-31 10:40:00,,,32.4,27.0,29.766666666666666,28.0,28.0,[28.0],27.0,1.0,29.9,12.0,26.9,26.0,1.0,32.4,2.0,27.1,26.0
2023-05-31 10:45:00,,,32.5,27.5,30.0,28.1,28.1,[28.1],27.5,1.0,30.0,12.1,27.1,26.0,1.0,32.5,12.2,27.3,26.0
2023-05-31 10:50:00,,,32.7,27.7,30.23333333333333,28.1,28.1,[28.1],27.7,1.0,30.3,12.0,27.3,26.0,1.0,32.7,12.3,27.4,26.0
2023-05-31 10:55:00,,,32.8,27.3,30.166666666666668,28.2,28.2,[28.2],27.3,1.0,30.4,20.0,27.4,26.0,1.0,32.8,20.3,27.2,26.0
2023-05-31 11:00:00,,,32.2,27.0,29.933333333333337,28.2,28.2,[28.2],27.0,1.0,30.6,2.3,26.4,26.0,1.0,32.2,12.4,26.8,26.0
2023-05-31 11:05:00,,,33.0,27.5,30.366666666666664,28.1,28.1,[28.1],27.5,1.0,30.6,12.0,27.3,26.0,1.0,33.0,20.3,27.6,26.0
2023-05-31 11:10:00,,,33.0,27.1,30.23333333333333,28.2,28.2,[28.2],27.1,1.0,30.6,12.1,27.4,26.0,1.0,33.0,20.4,27.1,26.0
2023-05-31 11:15:00,,,33.2,26.8,30.200000000000003,28.2,28.2,[28.2],26.8,1.0,30.6,12.2,27.3,26.0,1.0,33.2,20.4,27.0,26.0
2023-05-31 11:20:00,,,33.6,26.8,30.33333333333333,28.2,28.2,[28.2],26.8,1.0,30.6,12.1,27.3,26.0,1.0,33.6,12.2,26.9,26.0
2023-05-31 11:25:00,,,33.7,27.4,30.566666666666663,28.2,28.2,[28.2],27.4,1.0,30.6,19.8,27.4,26.0,1.0,33.7,12.2,26.9,26.0
2023-05-31 11:30:00,,,32.8,27.9,30.399999999999995,28.2,28.2,[28.2],27.9,1.0,30.5,19.9,27.0,26.0,1.0,32.8,20.4,27.4,26.0
2023-05-31 11:35:00,,,32.7,27.3,30.133333333333336,28.2,28.2,[28.2],27.3,1.0,30.4,12.1,26.8,26.0,1.0,32.7,12.2,26.8,26.0
2023-05-31 11:40:00,,,33.1,27.9,30.433333333333337,28.2,28.2,[28.2],27.9,1.0,30.3,12.1,27.1,26.0,1.0,33.1,12.2,26.9,26.0
