time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,46061_c,46061_h,46061_r,46061_s,46068_c,46068_h,46068_r,46068_s,46071_c,46071_h,46071_r,46071_s,583987_c,583987_h,583987_r,583987_s,583988_c,583988_h,583988_r,583988_s
2023-06-03 10:00:00,27.8,99.0,24.6,22.2,23.520000000000003,25.0,25.0,[25.0],1.0,24.6,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.2,27.0,22.0
2023-06-03 10:05:00,27.8,100.0,24.4,22.0,23.32,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.3,26.0,22.0,1.0,23.8,26.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 10:10:00,27.9,100.0,24.5,22.0,23.32,24.9,24.9,[24.9],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.0,26.0,22.0,1.0,24.0,26.0,22.0,1.0,22.0,26.0,22.0
2023-06-03 10:15:00,27.9,100.0,24.8,21.9,23.46,24.7,24.7,[24.7],1.0,24.8,25.0,22.0,1.0,23.0,27.0,22.0,1.0,23.5,25.0,22.0,1.0,24.1,25.0,22.0,1.0,21.9,26.0,22.0
2023-06-03 10:20:00,28.0,101.0,24.2,21.9,23.0,24.7,24.7,[24.7],1.0,24.2,25.0,22.0,1.0,22.9,26.0,22.0,1.0,23.5,25.0,22.0,1.0,22.5,25.0,22.0,1.0,21.9,26.0,22.0
2023-06-03 10:25:00,27.8,100.0,24.5,22.0,23.32,24.7,24.7,[24.7],1.0,24.5,26.0,22.0,1.0,22.9,27.0,22.0,1.0,23.2,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,26.0,22.0
2023-06-03 10:30:00,27.9,101.0,24.5,22.0,23.42,24.8,24.8,[24.8],1.0,24.5,26.0,22.0,1.0,22.9,27.0,22.0,1.0,23.7,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,26.0,22.0
2023-06-03 10:35:00,28.0,100.0,24.5,22.1,23.360000000000003,24.7,24.7,[24.7],1.0,24.5,25.0,22.0,1.0,22.9,27.0,22.0,1.0,23.3,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 10:40:00,27.9,100.0,24.6,22.1,23.26,24.6,24.6,[24.6],1.0,24.6,25.0,22.0,1.0,22.9,26.0,22.0,1.0,23.3,25.0,22.0,1.0,23.4,25.0,22.0,1.0,22.1,26.0,22.0
2023-06-03 10:45:00,27.9,100.0,23.9,21.8,23.1,24.7,24.7,[24.7],1.0,23.9,25.0,22.0,1.0,22.7,27.0,22.0,1.0,23.3,25.0,22.0,1.0,23.8,25.0,22.0,1.0,21.8,26.0,22.0
2023-06-03 10:50:00,27.9,101.0,24.6,22.1,23.36,24.8,24.8,[24.8],1.0,24.6,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.2,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 10:55:00,27.8,101.0,24.5,22.1,23.42,25.1,25.1,[25.1],,24.5,,,,23.5,,,,23.1,,,,23.9,,,,22.1,,
2023-06-03 11:00:00,27.7,100.0,24.5,22.0,23.42,25.0,25.0,[25.0],1.0,24.5,25.0,22.0,1.0,23.5,27.0,22.0,1.0,23.1,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 11:05:00,27.7,101.0,24.5,22.0,23.34,24.9,24.9,[24.9],1.0,24.5,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.1,25.0,22.0,1.0,24.0,24.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 11:10:00,27.7,27.0,24.4,22.3,23.32,25.0,25.0,[25.0],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,22.9,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.3,27.0,22.0
2023-06-03 11:15:00,27.6,100.0,24.9,22.3,23.38,24.9,24.9,[24.9],1.0,24.9,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,22.7,25.0,22.0,1.0,22.3,27.0,22.0
2023-06-03 11:20:00,27.5,101.0,24.5,22.2,23.36,24.8,24.8,[24.8],1.0,24.5,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.1,25.0,22.0,1.0,22.2,27.0,22.0
2023-06-03 11:25:00,27.5,100.0,24.4,22.2,23.34,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.1,25.0,22.0,1.0,22.2,27.0,22.0
2023-06-03 11:30:00,27.6,101.0,24.5,22.2,23.46,25.0,25.0,[25.0],1.0,24.5,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.7,25.0,22.0,1.0,22.2,27.0,22.0
2023-06-03 11:35:00,27.7,101.0,24.7,21.6,23.42,25.0,25.0,[25.0],1.0,24.7,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.8,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-03 11:40:00,27.8,101.0,24.4,19.8,23.0,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.2,26.0,22.0,1.0,23.8,26.0,22.0,1.0,23.8,26.0,22.0,1.0,19.8,27.0,22.0
2023-06-03 11:45:00,27.8,101.0,24.2,19.7,22.84,24.9,24.9,[24.9],1.0,24.2,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.5,26.0,22.0,1.0,23.6,26.0,22.0,1.0,19.7,27.0,22.0
2023-06-03 11:50:00,27.8,101.0,24.1,19.9,22.82,25.0,25.0,[25.0],1.0,24.1,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.3,25.0,22.0,1.0,23.6,25.0,22.0,1.0,19.9,27.0,22.0
2023-06-03 11:55:00,27.8,100.0,24.3,21.1,23.2,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.5,24.0,22.0,1.0,24.0,24.0,22.0,1.0,21.1,27.0,22.0
2023-06-03 12:00:00,27.7,100.0,24.3,21.5,23.04,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.0,26.0,22.0,1.0,23.6,25.0,22.0,1.0,22.8,25.0,22.0,1.0,21.5,27.0,22.0
2023-06-03 12:05:00,27.8,100.0,24.6,21.7,23.28,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.3,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 12:10:00,27.8,100.0,24.6,21.9,23.46,24.8,24.8,[24.8],1.0,24.6,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,24.0,24.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 12:15:00,27.8,101.0,24.2,21.7,23.1,24.8,24.8,[24.8],1.0,24.2,25.0,22.0,1.0,23.0,27.0,22.0,1.0,23.7,25.0,22.0,1.0,22.9,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 12:20:00,27.9,101.0,24.2,21.7,23.080000000000005,24.8,24.8,[24.8],1.0,24.2,25.0,22.0,1.0,23.0,27.0,22.0,1.0,23.6,25.0,22.0,1.0,22.9,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 12:25:00,28.0,100.0,24.6,22.0,23.46,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 12:30:00,28.0,102.0,24.4,22.1,23.5,24.7,24.7,[24.7],1.0,24.4,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.1,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 12:35:00,27.9,101.0,24.4,22.1,23.28,24.8,24.8,[24.8],1.0,24.4,24.0,23.0,1.0,23.1,27.0,23.0,1.0,23.9,25.0,23.0,1.0,22.9,25.0,23.0,1.0,22.1,27.0,23.0
2023-06-03 12:40:00,27.9,100.0,24.2,21.8,23.34,24.9,24.9,[24.9],1.0,24.2,25.0,23.0,1.0,23.0,27.0,23.0,1.0,23.8,25.0,23.0,1.0,23.9,25.0,23.0,1.0,21.8,27.0,23.0
2023-06-03 12:45:00,27.9,100.0,24.5,22.0,23.46,25.0,25.0,[25.0],1.0,24.5,26.0,23.0,1.0,23.1,27.0,23.0,1.0,23.8,25.0,23.0,1.0,23.9,25.0,23.0,1.0,22.0,27.0,23.0
2023-06-03 12:50:00,28.0,100.0,24.2,21.3,23.3,24.9,24.9,[24.9],1.0,24.2,26.0,23.0,1.0,23.2,26.0,23.0,1.0,23.6,26.0,23.0,1.0,24.2,26.0,23.0,1.0,21.3,27.0,23.0
2023-06-03 12:55:00,28.1,100.0,24.2,19.9,22.9,25.0,25.0,[25.0],1.0,24.2,25.0,23.0,1.0,23.2,26.0,23.0,1.0,23.6,26.0,23.0,1.0,23.6,26.0,23.0,1.0,19.9,27.0,23.0
2023-06-03 13:00:00,28.3,101.0,24.5,21.2,23.16,25.0,25.0,[25.0],1.0,24.5,26.0,23.0,1.0,23.1,26.0,23.0,1.0,23.4,26.0,23.0,1.0,23.6,26.0,23.0,1.0,21.2,27.0,23.0
2023-06-03 13:05:00,28.4,100.0,24.5,21.4,23.34,24.8,24.8,[24.8],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,24.0,25.0,22.0,1.0,21.4,27.0,22.0
2023-06-03 13:10:00,28.3,101.0,24.5,21.6,23.08,24.7,24.7,[24.7],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,22.5,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-03 13:15:00,28.3,102.0,24.3,21.9,23.08,24.8,24.8,[24.8],1.0,24.3,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.7,25.0,22.0,1.0,22.5,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 13:20:00,28.4,101.0,24.4,21.9,23.32,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 13:25:00,28.5,101.0,24.6,22.0,23.5,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 13:30:00,28.6,101.0,24.5,22.0,23.48,24.8,24.8,[24.8],1.0,24.5,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 13:35:00,28.5,101.0,24.3,22.1,23.26,24.6,24.6,[24.6],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.0,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 13:40:00,28.5,102.0,24.3,22.1,23.14,24.8,24.8,[24.8],1.0,24.3,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.8,25.0,22.0,1.0,22.5,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 13:45:00,28.6,101.0,24.1,22.2,23.34,24.8,24.8,[24.8],1.0,24.1,26.0,22.0,1.0,23.0,26.0,22.0,1.0,23.6,25.0,22.0,1.0,23.8,25.0,22.0,1.0,22.2,27.0,22.0
2023-06-03 13:50:00,28.5,101.0,24.1,19.4,22.660000000000004,24.9,24.9,[24.9],1.0,24.1,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.3,25.0,22.0,1.0,23.4,25.0,22.0,1.0,19.4,27.0,22.0
2023-06-03 13:55:00,28.4,101.0,24.5,19.5,22.76,25.0,25.0,[25.0],1.0,24.5,26.0,22.0,1.0,23.1,26.0,22.0,1.0,23.3,25.0,22.0,1.0,23.4,25.0,22.0,1.0,19.5,27.0,22.0
2023-06-03 14:00:00,28.5,101.0,24.5,21.2,23.28,24.9,24.9,[24.9],1.0,24.5,26.0,22.0,1.0,23.2,26.0,22.0,1.0,23.5,25.0,22.0,1.0,24.0,26.0,22.0,1.0,21.2,27.0,22.0
2023-06-03 14:05:00,28.4,101.0,24.6,21.5,23.3,24.7,24.7,[24.7],1.0,24.6,24.0,22.0,1.0,23.0,26.0,22.0,1.0,23.6,25.0,22.0,1.0,23.8,25.0,22.0,1.0,21.5,27.0,22.0
2023-06-03 14:10:00,28.3,100.0,24.2,21.6,22.96,24.7,24.7,[24.7],1.0,24.2,25.0,22.0,1.0,23.0,26.0,22.0,1.0,23.6,25.0,22.0,1.0,22.4,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-03 14:15:00,28.3,101.0,24.2,21.8,23.32,24.9,24.9,[24.9],1.0,24.2,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.6,25.0,22.0,1.0,24.0,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 14:20:00,28.2,101.0,24.7,21.8,23.46,25.0,25.0,[25.0],1.0,24.7,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.7,26.0,22.0,1.0,23.9,26.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 14:25:00,28.2,101.0,24.7,21.9,23.5,24.7,24.7,[24.7],1.0,24.7,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.9,26.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 14:30:00,28.1,101.0,24.3,21.8,23.08,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,22.5,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 14:35:00,28.0,101.0,24.6,22.0,23.5,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 14:40:00,28.1,102.0,24.6,22.0,23.52,25.0,25.0,[25.0],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,26.0,22.0,1.0,24.1,26.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 14:45:00,28.1,101.0,24.7,18.5,22.860000000000003,24.9,24.9,[24.9],1.0,24.7,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.8,26.0,22.0,1.0,24.1,26.0,22.0,1.0,18.5,27.0,22.0
2023-06-03 14:50:00,28.0,101.0,24.4,20.9,23.06,24.9,24.9,[24.9],1.0,24.4,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.5,26.0,22.0,1.0,23.4,26.0,22.0,1.0,20.9,27.0,22.0
2023-06-03 14:55:00,28.0,101.0,24.4,21.4,23.26,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,26.0,22.0,1.0,23.5,24.0,22.0,1.0,23.9,25.0,22.0,1.0,21.4,27.0,22.0
2023-06-03 15:00:00,27.9,101.0,24.6,21.8,23.46,24.8,24.8,[24.8],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,24.1,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 15:05:00,27.8,101.0,24.3,21.9,23.1,24.7,24.7,[24.7],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,24.0,22.0,1.0,22.5,24.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 15:10:00,27.8,100.0,24.3,21.9,23.1,24.9,24.9,[24.9],1.0,24.3,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.8,25.0,22.0,1.0,22.5,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 15:15:00,27.8,101.0,24.6,22.1,23.44,25.0,25.0,[25.0],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.4,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 15:20:00,27.8,100.0,24.6,22.1,23.579999999999995,25.0,25.0,[25.0],1.0,24.6,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,26.0,22.0,1.0,24.1,26.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 15:25:00,27.9,100.0,24.6,22.0,23.559999999999995,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,25.0,22.0,1.0,24.1,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 15:30:00,27.9,101.0,24.3,22.1,23.340000000000003,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.3,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 15:35:00,27.8,100.0,24.3,22.1,23.26,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.0,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 15:40:00,27.8,100.0,24.6,22.1,23.52,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.8,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 15:45:00,27.8,102.0,24.6,21.1,23.2,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.4,25.0,22.0,1.0,23.8,25.0,22.0,1.0,21.1,27.0,22.0
2023-06-03 15:50:00,27.8,100.0,24.3,18.5,22.500000000000004,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.4,26.0,22.0,1.0,23.2,26.0,22.0,1.0,18.5,27.0,22.0
2023-06-03 15:55:00,27.8,100.0,24.6,20.8,23.2,25.0,25.0,[25.0],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.6,26.0,22.0,1.0,23.8,26.0,22.0,1.0,20.8,27.0,22.0
2023-06-03 16:00:00,27.8,100.0,24.6,21.6,23.44,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.7,25.0,22.0,1.0,24.1,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-03 16:05:00,27.7,102.0,24.2,21.6,23.08,24.9,24.9,[24.9],1.0,24.2,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.7,25.0,22.0,1.0,22.7,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-03 16:10:00,27.7,100.0,24.6,21.9,23.5,25.0,25.0,[25.0],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.0,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 16:15:00,27.7,100.0,24.6,22.0,23.52,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 16:20:00,27.6,101.0,24.6,22.0,23.38,24.7,24.7,[24.7],1.0,24.6,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.3,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 16:25:00,27.7,100.0,,,,24.9,24.9,[24.9],1.0,,26.0,22.0,1.0,,27.0,22.0,1.0,,25.0,22.0,1.0,,25.0,22.0,1.0,,27.0,22.0
2023-06-03 16:30:00,27.7,101.0,24.6,22.1,23.48,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.8,25.0,22.0,1.0,23.8,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 16:35:00,27.7,99.0,24.2,20.2,22.88,25.0,25.0,[25.0],1.0,24.2,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.5,26.0,22.0,1.0,23.4,26.0,22.0,1.0,20.2,27.0,22.0
2023-06-03 16:40:00,27.6,101.0,24.5,20.2,23.000000000000004,25.1,25.1,[25.1],1.0,24.5,26.0,22.0,1.0,23.2,26.0,22.0,1.0,23.5,26.0,22.0,1.0,23.6,26.0,22.0,1.0,20.2,27.0,22.0
2023-06-03 16:45:00,27.6,100.0,24.5,21.4,23.28,25.1,25.1,[25.1],1.0,24.5,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.6,25.0,22.0,1.0,23.7,25.0,22.0,1.0,21.4,27.0,22.0
2023-06-03 16:50:00,27.5,100.0,24.5,21.5,23.3,24.8,24.8,[24.8],1.0,24.5,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.7,25.0,22.0,1.0,23.7,25.0,22.0,1.0,21.5,27.0,22.0
2023-06-03 16:55:00,27.5,101.0,24.2,21.7,23.06,24.8,24.8,[24.8],1.0,24.2,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.7,25.0,22.0,1.0,22.6,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 17:00:00,27.5,101.0,24.5,21.7,23.2,24.9,24.9,[24.9],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.0,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 17:05:00,27.3,100.0,24.5,22.0,23.46,24.9,24.9,[24.9],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 17:10:00,27.1,101.0,24.6,22.0,23.42,24.8,24.8,[24.8],1.0,24.6,24.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.6,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 17:15:00,27.0,102.0,24.1,21.7,23.26,24.9,24.9,[24.9],1.0,24.1,25.0,22.0,1.0,23.0,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.7,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-03 17:20:00,27.0,100.0,24.7,21.8,23.42,25.0,25.0,[25.0],1.0,24.7,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.7,26.0,22.0,1.0,23.7,26.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 17:25:00,27.2,100.0,24.7,22.1,23.44,24.9,24.9,[24.9],1.0,24.7,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.4,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 17:30:00,27.2,100.0,24.6,22.1,23.380000000000003,24.8,24.8,[24.8],1.0,24.6,24.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.4,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 17:35:00,27.2,101.0,24.1,21.9,23.3,25.0,25.0,[25.0],1.0,24.1,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.7,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 17:40:00,27.3,100.0,24.7,21.9,23.48,25.0,25.0,[25.0],1.0,24.7,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,26.0,22.0,1.0,23.7,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 17:45:00,27.3,101.0,24.7,21.8,23.5,25.0,25.0,[25.0],1.0,24.7,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.7,25.0,22.0,1.0,24.1,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 17:50:00,27.3,102.0,24.2,19.1,22.8,25.0,25.0,[25.0],1.0,24.2,25.0,22.0,1.0,23.3,26.0,22.0,1.0,23.7,25.0,22.0,1.0,23.7,25.0,22.0,1.0,19.1,27.0,22.0
2023-06-03 17:55:00,27.3,102.0,24.4,20.9,23.08,25.1,25.1,[25.1],1.0,24.4,25.0,22.0,1.0,23.2,26.0,22.0,1.0,23.5,26.0,22.0,1.0,23.4,26.0,22.0,1.0,20.9,27.0,22.0
2023-06-03 18:00:00,27.3,101.0,24.5,20.9,23.12,25.0,25.0,[25.0],1.0,24.5,26.0,22.0,1.0,23.2,26.0,22.0,1.0,23.5,25.0,22.0,1.0,23.5,25.0,22.0,1.0,20.9,27.0,22.0
2023-06-03 18:05:00,27.3,101.0,24.2,21.5,23.18,24.8,24.8,[24.8],1.0,24.2,24.0,22.0,1.0,23.1,26.0,22.0,1.0,23.6,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.5,27.0,22.0
2023-06-03 18:10:00,27.1,101.0,24.1,21.4,23.140000000000004,24.9,24.9,[24.9],1.0,24.1,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.6,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.4,27.0,22.0
2023-06-03 18:15:00,27.1,100.0,24.3,21.8,23.26,25.0,25.0,[25.0],1.0,24.3,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.6,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 18:20:00,27.2,100.0,24.6,21.8,23.48,25.0,25.0,[25.0],1.0,24.6,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,26.0,22.0,1.0,24.0,26.0,22.0,1.0,21.8,27.0,22.0
2023-06-03 18:25:00,27.1,101.0,24.7,21.9,23.44,24.8,24.8,[24.8],1.0,24.7,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.6,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 18:30:00,27.1,99.0,24.3,21.9,23.140000000000004,24.9,24.9,[24.9],1.0,24.3,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,22.6,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-03 18:35:00,27.1,100.0,24.3,22.1,23.3,24.9,24.9,[24.9],1.0,24.3,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.2,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 18:40:00,27.1,100.0,24.5,22.1,23.5,25.0,25.0,[25.0],1.0,24.5,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,23.9,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 18:45:00,27.1,100.0,24.7,22.0,23.6,25.0,25.0,[25.0],1.0,24.7,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,26.0,22.0,1.0,24.2,26.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 18:50:00,27.1,100.0,24.5,22.0,23.56,24.8,24.8,[24.8],1.0,24.5,26.0,22.0,1.0,23.2,27.0,22.0,1.0,23.9,25.0,22.0,1.0,24.2,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-03 18:55:00,27.0,100.0,24.3,22.1,23.22000000000001,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.9,25.0,22.0,1.0,22.7,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-03 19:00:00,27.0,100.0,24.4,20.0,22.78,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,26.0,22.0,1.0,22.7,25.0,22.0,1.0,20.0,27.0,22.0
2023-06-03 19:05:00,27.0,100.0,,,,25.0,25.0,[25.0],1.0,,25.0,22.0,1.0,,26.0,22.0,1.0,,25.0,22.0,1.0,,25.0,22.0,1.0,,27.0,22.0
