time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1157752_c,1157752_h,1157752_r,1157752_s,1157753_c,1157753_h,1157753_r,1157753_s,1157754_c,1157754_h,1157754_p,1157754_r,1157754_s
2023-06-01 22:20:00,27.4,53.52,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.7,25.0,1.0,36.7,15.37,26.3,26.0
2023-06-01 22:25:00,27.4,53.59,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.7,25.0,1.0,36.7,15.38,26.4,26.0
2023-06-01 22:30:00,27.4,53.58,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.7,25.0,1.0,36.7,15.42,26.4,26.0
2023-06-01 22:35:00,27.4,53.57,36.8,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.8,15.34,26.4,26.0
2023-06-01 22:40:00,27.4,53.55,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.4,26.4,26.0
2023-06-01 22:45:00,27.4,53.63,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.35,26.6,26.0
2023-06-01 22:50:00,27.3,53.55,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.25,26.4,26.0
2023-06-01 22:55:00,27.4,53.61,36.8,25.6,31.166666666666668,28.8,28.8,[28.8],1.0,25.6,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.8,15.28,26.3,26.0
2023-06-01 23:00:00,27.4,53.56,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.34,26.4,26.0
2023-06-01 23:05:00,27.4,53.55,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.0,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.36,26.5,26.0
2023-06-01 23:10:00,27.4,53.59,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.8,25.0,1.0,36.7,15.35,26.5,26.0
2023-06-01 23:15:00,27.4,53.54,36.7,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.2,25.8,25.0,1.0,36.7,15.35,26.4,26.0
2023-06-01 23:20:00,27.4,53.54,36.8,25.5,31.166666666666668,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.2,25.8,25.0,1.0,36.8,15.35,26.4,26.0
2023-06-01 23:25:00,27.4,53.61,36.8,25.5,31.166666666666668,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.2,25.8,25.0,1.0,36.8,15.34,26.4,26.0
2023-06-01 23:30:00,27.3,53.56,36.8,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.8,25.0,1.0,36.8,,26.4,26.0
2023-06-01 23:35:00,27.3,53.58,36.8,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.8,25.0,1.0,36.8,15.315,26.3,26.0
2023-06-01 23:40:00,27.3,53.58,36.8,25.6,31.166666666666668,28.8,28.8,[28.8],1.0,25.6,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.8,15.32,26.4,26.0
2023-06-01 23:45:00,27.3,53.56,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.7,15.3,26.4,26.0
2023-06-01 23:50:00,27.3,53.56,36.8,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.8,15.72,26.4,26.0
2023-06-01 23:55:00,27.3,53.57,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.7,15.67,26.4,26.0
2023-06-02 00:00:00,27.3,53.53,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.7,,26.6,26.0
2023-06-02 00:05:00,27.3,53.62,36.7,25.5,31.133333333333336,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.2,25.9,25.0,1.0,36.7,16.07,26.4,26.0
2023-06-02 00:10:00,27.3,53.56,36.7,25.5,31.100000000000005,28.8,28.8,[28.8],1.0,25.5,24.1,25.0,1.0,31.1,25.9,25.0,1.0,36.7,15.87,26.5,26.0
2023-06-02 00:15:00,27.3,53.61,36.7,25.6,31.166666666666668,28.8,28.8,[28.8],1.0,25.6,24.1,25.0,1.0,31.2,25.9,25.0,1.0,36.7,21.87,26.2,26.0
2023-06-02 00:20:00,27.3,53.52,36.7,25.2,30.96666666666667,28.7,28.7,[28.7],1.0,25.2,24.1,25.0,1.0,31.0,25.9,25.0,1.0,36.7,18.25,25.7,26.0
2023-06-02 00:25:00,27.3,53.54,36.6,25.3,30.933333333333337,28.7,28.7,[28.7],1.0,25.3,24.1,25.0,1.0,30.9,25.9,25.0,1.0,36.6,15.64,26.0,26.0
2023-06-02 00:30:00,27.3,53.52,36.5,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,24.1,25.0,1.0,30.8,25.9,25.0,1.0,36.5,15.75,25.9,26.0
2023-06-02 00:35:00,27.3,53.51,36.5,25.2,30.866666666666664,28.7,28.7,[28.7],1.0,25.2,24.1,25.0,1.0,30.9,25.9,25.0,1.0,36.5,15.75,25.9,26.0
2023-06-02 00:40:00,27.3,53.56,36.4,25.1,30.8,28.7,28.7,[28.7],1.0,25.1,24.1,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.67,25.8,26.0
2023-06-02 00:45:00,27.3,53.55,36.4,25.1,30.8,28.7,28.7,[28.7],1.0,25.1,24.1,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.71,26.1,26.0
2023-06-02 00:50:00,27.3,53.55,36.4,25.1,30.8,28.7,28.7,[28.7],1.0,25.1,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.75,26.0,26.0
2023-06-02 00:55:00,27.3,53.54,36.4,25.1,30.8,28.7,28.7,[28.7],1.0,25.1,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.72,26.1,26.0
2023-06-02 01:00:00,27.3,53.55,36.4,25.1,30.8,28.7,28.7,[28.7],1.0,25.1,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.72,25.8,26.0
2023-06-02 01:05:00,27.3,53.58,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.65,26.2,26.0
2023-06-02 01:10:00,27.3,53.53,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.63,26.1,26.0
2023-06-02 01:15:00,27.3,53.56,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.67,26.2,26.0
2023-06-02 01:20:00,27.3,53.56,36.4,25.3,30.866666666666664,28.7,28.7,[28.7],1.0,25.3,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.7,26.1,26.0
2023-06-02 01:25:00,27.3,53.56,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,24.0,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.72,25.8,26.0
2023-06-02 01:30:00,27.3,53.54,36.3,25.2,30.766666666666666,28.7,28.7,[28.7],1.0,25.2,24.0,25.0,1.0,30.8,25.9,25.0,1.0,36.3,15.69,26.2,26.0
2023-06-02 01:35:00,27.3,53.56,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.73,26.0,26.0
2023-06-02 01:40:00,27.3,53.56,36.4,25.2,30.83333333333333,28.7,28.7,[28.7],1.0,25.2,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.68,26.1,26.0
2023-06-02 01:45:00,27.2,53.53,36.4,25.2,30.83333333333333,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.69,26.0,26.0
2023-06-02 01:50:00,27.3,53.56,36.4,25.2,30.83333333333333,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.67,26.0,26.0
2023-06-02 01:55:00,27.3,53.56,36.4,25.1,30.8,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.6,26.0,26.0
2023-06-02 02:00:00,27.3,53.54,36.4,25.2,30.8,28.7,28.7,[28.7],1.0,25.2,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.66,25.9,26.0
2023-06-02 02:05:00,27.3,53.56,36.4,25.1,30.76666666666667,28.7,28.7,[28.7],1.0,25.1,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.69,26.1,26.0
2023-06-02 02:10:00,27.2,53.53,36.4,25.2,30.8,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.65,26.2,26.0
2023-06-02 02:15:00,27.2,53.52,36.4,25.1,30.8,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.65,26.2,26.0
2023-06-02 02:20:00,27.3,53.55,36.4,25.1,30.8,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.63,26.3,26.0
2023-06-02 02:25:00,27.2,53.55,36.4,25.2,30.83333333333333,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.62,25.9,26.0
2023-06-02 02:30:00,27.2,53.5,36.4,25.1,30.8,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.65,26.3,26.0
2023-06-02 02:35:00,27.2,53.52,36.4,25.1,30.76666666666667,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.67,26.3,26.0
2023-06-02 02:40:00,27.2,53.52,36.4,25.1,30.8,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.9,25.9,25.0,1.0,36.4,15.74,26.1,26.0
2023-06-02 02:45:00,27.2,53.53,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.3,15.63,25.8,26.0
2023-06-02 02:50:00,27.2,53.5,36.4,25.2,30.8,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.65,26.0,26.0
2023-06-02 02:55:00,27.3,53.55,36.4,25.1,30.76666666666667,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.9,25.0,1.0,36.4,15.63,26.1,26.0
2023-06-02 03:00:00,27.2,53.58,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.64,26.1,26.0
2023-06-02 03:05:00,27.2,53.53,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.67,26.2,26.0
2023-06-02 03:10:00,27.2,53.58,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.6,25.9,26.0
2023-06-02 03:15:00,27.2,53.54,36.3,25.0,30.7,28.6,28.6,[28.6],1.0,25.0,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.62,26.0,26.0
2023-06-02 03:20:00,27.2,53.49,36.3,25.0,30.7,28.6,28.6,[28.6],1.0,25.0,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.65,26.0,26.0
2023-06-02 03:25:00,27.1,53.51,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.63,26.0,26.0
2023-06-02 03:30:00,27.2,53.51,36.4,25.1,30.76666666666667,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.4,15.64,26.0,26.0
2023-06-02 03:35:00,27.2,53.55,36.3,25.3,30.83333333333333,28.6,28.6,[28.6],1.0,25.3,23.9,25.0,1.0,30.9,25.8,25.0,1.0,36.3,15.63,25.9,26.0
2023-06-02 03:40:00,27.2,53.51,36.3,25.2,30.766666666666666,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.69,26.0,26.0
2023-06-02 03:45:00,27.2,53.52,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.68,25.9,26.0
2023-06-02 03:50:00,27.1,53.53,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.65,26.0,26.0
2023-06-02 03:55:00,27.1,53.54,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.63,26.2,26.0
2023-06-02 04:00:00,27.1,53.52,36.2,25.2,30.73333333333333,28.5,28.5,[28.5],1.0,25.2,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.2,15.65,26.2,26.0
2023-06-02 04:05:00,27.2,53.51,36.3,25.2,30.766666666666666,28.6,28.6,[28.6],1.0,25.2,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.7,25.8,26.0
2023-06-02 04:10:00,27.1,53.54,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.68,26.0,26.0
2023-06-02 04:15:00,27.2,53.57,36.3,25.1,30.73333333333333,28.6,28.6,[28.6],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.7,25.9,26.0
2023-06-02 04:20:00,27.1,53.52,36.3,25.1,30.73333333333333,28.5,28.5,[28.5],1.0,25.1,23.9,25.0,1.0,30.8,25.8,25.0,1.0,36.3,15.7,26.0,26.0
2023-06-02 04:25:00,27.2,53.54,36.2,24.9,30.6,28.5,28.5,[28.5],1.0,24.9,23.8,25.0,1.0,30.7,25.8,25.0,1.0,36.2,21.69,25.8,26.0
2023-06-02 04:30:00,27.1,53.49,36.3,24.8,30.566666666666663,28.5,28.5,[28.5],1.0,24.8,23.8,25.0,1.0,30.6,25.8,25.0,1.0,36.3,15.4,25.6,26.0
2023-06-02 04:35:00,27.1,53.48,36.3,24.8,30.53333333333333,28.5,28.5,[28.5],1.0,24.8,23.8,25.0,1.0,30.5,25.8,25.0,1.0,36.3,15.58,25.7,26.0
2023-06-02 04:40:00,27.1,53.46,36.1,24.8,30.46666666666667,28.4,28.4,[28.4],1.0,24.8,23.7,25.0,1.0,30.5,25.8,25.0,1.0,36.1,15.68,25.8,26.0
2023-06-02 04:45:00,27.1,53.49,36.1,24.9,30.53333333333333,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.6,25.8,25.0,1.0,36.1,15.63,25.6,26.0
2023-06-02 04:50:00,27.1,53.47,36.1,24.9,30.53333333333333,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.57,26.0,26.0
2023-06-02 04:55:00,27.1,53.49,36.1,24.9,30.53333333333333,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.61,25.7,26.0
2023-06-02 05:00:00,27.1,53.44,36.1,24.9,30.53333333333333,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.6,26.1,26.0
2023-06-02 05:05:00,27.1,53.46,36.0,24.9,30.53333333333333,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.0,15.63,26.0,26.0
2023-06-02 05:10:00,27.1,53.45,36.1,25.0,30.600000000000005,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.1,15.58,25.8,26.0
2023-06-02 05:15:00,27.1,53.47,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.59,25.9,26.0
2023-06-02 05:20:00,27.1,53.49,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.55,25.9,26.0
2023-06-02 05:25:00,27.1,53.46,36.1,25.1,30.633333333333336,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.1,15.6,26.2,26.0
2023-06-02 05:30:00,27.1,53.5,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.55,26.0,26.0
2023-06-02 05:35:00,27.1,53.51,36.2,24.9,30.6,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.56,25.9,26.0
2023-06-02 05:40:00,27.1,53.46,36.2,24.9,30.6,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.55,25.8,26.0
2023-06-02 05:45:00,27.1,53.46,36.2,24.9,30.6,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.58,26.0,26.0
2023-06-02 05:50:00,27.1,53.53,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.59,26.1,26.0
2023-06-02 05:55:00,27.1,53.49,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.64,25.8,26.0
2023-06-02 06:00:00,27.1,53.47,36.3,25.1,30.7,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.3,15.55,25.8,26.0
2023-06-02 06:05:00,27.1,53.47,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.57,26.1,26.0
2023-06-02 06:10:00,27.1,53.5,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.52,25.9,26.0
2023-06-02 06:15:00,27.1,53.54,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.57,26.0,26.0
2023-06-02 06:20:00,27.1,53.5,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.56,26.0,26.0
2023-06-02 06:25:00,27.1,53.5,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.63,26.0,26.0
2023-06-02 06:30:00,27.1,53.53,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.59,25.9,26.0
2023-06-02 06:35:00,27.1,53.51,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.63,25.9,26.0
2023-06-02 06:40:00,27.1,53.45,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.54,26.0,26.0
2023-06-02 06:45:00,27.2,53.5,36.2,25.1,30.700000000000003,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.49,25.9,26.0
2023-06-02 06:50:00,27.2,53.47,36.2,25.1,30.666666666666668,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.57,26.1,26.0
2023-06-02 06:55:00,27.1,53.5,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.55,25.8,26.0
2023-06-02 07:00:00,27.2,53.53,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.54,26.3,26.0
2023-06-02 07:05:00,27.2,53.51,36.2,24.9,30.6,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.57,26.2,26.0
2023-06-02 07:10:00,27.2,53.49,36.2,24.9,30.6,28.4,28.4,[28.4],1.0,24.9,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.56,26.0,26.0
2023-06-02 07:15:00,27.2,53.47,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.5,25.7,26.0
2023-06-02 07:20:00,27.2,53.51,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.58,26.0,26.0
2023-06-02 07:25:00,27.2,53.5,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.66,26.2,26.0
2023-06-02 07:30:00,27.2,53.47,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.54,26.3,26.0
2023-06-02 07:35:00,27.3,53.49,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.63,26.0,26.0
2023-06-02 07:40:00,27.2,53.53,36.2,25.0,30.633333333333336,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.7,25.7,25.0,1.0,36.2,15.57,25.9,26.0
2023-06-02 07:45:00,27.3,53.51,36.2,25.0,30.666666666666668,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.69,26.1,26.0
2023-06-02 07:50:00,27.3,53.52,36.2,25.1,30.700000000000003,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.66,25.9,26.0
2023-06-02 07:55:00,27.3,53.5,36.3,25.1,30.73333333333333,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,15.53,26.2,26.0
2023-06-02 08:00:00,27.3,53.54,36.3,25.1,30.73333333333333,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,15.62,25.9,26.0
2023-06-02 08:05:00,27.3,53.54,,,,28.4,28.4,[28.4],1.0,,23.7,25.0,1.0,,25.7,25.0,1.0,,15.65,26.0,26.0
2023-06-02 08:10:00,27.3,53.56,36.3,25.2,30.766666666666666,28.4,28.4,[28.4],1.0,25.2,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,15.76,26.1,26.0
2023-06-02 08:15:00,27.3,53.54,36.3,25.2,30.766666666666666,28.4,28.4,[28.4],1.0,25.2,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,15.62,26.0,26.0
2023-06-02 08:20:00,27.3,53.55,36.2,25.1,30.700000000000003,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.2,15.53,26.2,26.0
2023-06-02 08:25:00,27.4,53.63,36.3,25.1,30.73333333333333,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,15.61,26.0,26.0
2023-06-02 08:30:00,27.4,53.6,36.3,25.1,30.73333333333333,28.4,28.4,[28.4],1.0,25.1,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,17.99,26.1,26.0
2023-06-02 08:35:00,27.3,53.57,36.3,25.0,30.7,28.4,28.4,[28.4],1.0,25.0,23.7,25.0,1.0,30.8,25.7,25.0,1.0,36.3,21.63,25.7,26.0
2023-06-02 08:40:00,27.4,53.54,36.2,24.9,30.566666666666663,28.3,28.3,[28.3],1.0,24.9,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.2,15.61,25.9,26.0
2023-06-02 08:45:00,27.4,53.54,36.1,24.9,30.53333333333333,28.3,28.3,[28.3],1.0,24.9,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.66,25.9,26.0
2023-06-02 08:50:00,27.5,53.53,36.1,24.8,30.46666666666667,28.3,28.3,[28.3],1.0,24.8,23.7,25.0,1.0,30.5,25.7,25.0,1.0,36.1,15.78,25.7,26.0
2023-06-02 08:55:00,27.5,53.56,36.1,24.8,30.5,28.3,28.3,[28.3],1.0,24.8,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.73,25.9,26.0
2023-06-02 09:00:00,27.6,53.58,36.1,24.8,30.5,28.3,28.3,[28.3],1.0,24.8,23.7,25.0,1.0,30.6,25.7,25.0,1.0,36.1,15.72,25.9,26.0
2023-06-02 09:05:00,27.6,53.65,36.1,24.9,30.53333333333333,28.3,28.3,[28.3],1.0,24.9,23.7,25.0,1.0,30.6,25.6,25.0,1.0,36.1,16.04,26.2,26.0
2023-06-02 09:10:00,27.7,53.61,36.1,25.0,30.600000000000005,28.3,28.3,[28.3],1.0,25.0,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.1,15.94,26.0,26.0
2023-06-02 09:15:00,27.7,53.64,36.1,25.0,30.566666666666663,28.3,28.3,[28.3],1.0,25.0,23.7,25.0,1.0,30.6,25.6,25.0,1.0,36.1,15.93,26.0,26.0
2023-06-02 09:20:00,27.7,53.59,36.2,25.0,30.633333333333336,28.3,28.3,[28.3],1.0,25.0,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.2,16.06,26.0,26.0
2023-06-02 09:25:00,27.7,53.63,36.2,24.9,30.6,28.3,28.3,[28.3],1.0,24.9,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.2,16.0,25.9,26.0
2023-06-02 09:30:00,27.9,53.57,36.2,25.0,30.633333333333336,28.3,28.3,[28.3],1.0,25.0,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.2,16.12,26.1,26.0
2023-06-02 09:35:00,27.8,53.6,36.2,25.0,30.633333333333336,28.3,28.3,[28.3],1.0,25.0,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.2,16.04,25.9,26.0
2023-06-02 09:40:00,27.9,53.61,36.2,24.9,30.6,28.3,28.3,[28.3],1.0,24.9,23.7,25.0,1.0,30.7,25.6,25.0,1.0,36.2,16.05,26.0,26.0
