time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,43294_c,43294_p,43294_r,43294_s,43295_c,43295_h,43295_p,43295_r,43295_s
2023-06-03 11:05:00,31.4,26.0,30.2,30.2,30.2,24.6,24.6,[24.6],1.0,3.99,24.3,26.0,1.0,30.2,25.86,23.6,26.0
2023-06-03 11:10:00,31.7,26.0,29.7,29.7,29.7,24.8,24.8,[24.8],1.0,3.98,24.6,26.0,1.0,29.7,26.16,24.4,26.0
2023-06-03 11:15:00,31.7,26.0,29.7,29.7,29.7,25.2,25.2,[25.2],1.0,3.99,26.0,26.0,1.0,29.7,28.56,25.9,26.0
2023-06-03 11:20:00,31.5,26.0,30.4,30.4,30.4,25.3,25.3,[25.3],1.0,3.99,25.1,26.0,1.0,30.4,26.04,25.3,26.0
2023-06-03 11:25:00,31.5,26.0,30.4,30.4,30.4,25.3,25.3,[25.3],1.0,3.99,25.1,26.0,1.0,30.4,25.8,25.0,26.0
2023-06-03 11:30:00,31.5,26.0,30.4,30.4,30.4,25.4,25.4,[25.4],1.0,3.99,24.8,26.0,1.0,30.4,2.52,25.0,26.0
2023-06-03 11:35:00,31.4,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.98,25.8,26.0,1.0,30.5,25.86,25.6,26.0
2023-06-03 11:40:00,31.4,26.0,30.7,30.7,30.7,25.4,25.4,[25.4],1.0,3.98,24.9,26.0,1.0,30.7,26.16,25.1,26.0
2023-06-03 11:45:00,31.4,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.98,25.9,26.0,1.0,30.7,2.52,25.8,26.0
2023-06-03 11:50:00,31.4,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.98,25.9,26.0,1.0,30.7,25.92,25.8,26.0
2023-06-03 11:55:00,31.5,26.0,31.0,31.0,31.0,25.6,25.6,[25.6],1.0,3.98,25.7,26.0,1.0,31.0,26.22,25.3,26.0
2023-06-03 12:00:00,31.6,26.0,30.8,30.8,30.8,25.5,25.5,[25.5],1.0,3.98,25.0,26.0,1.0,30.8,26.52,25.1,26.0
2023-06-03 12:05:00,31.6,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,47.84,26.4,26.0,1.0,30.8,23.64,26.4,26.0
2023-06-03 12:10:00,31.7,26.0,31.0,31.0,31.0,24.7,24.7,[24.7],1.0,5.0,24.1,26.0,1.0,31.0,25.98,22.7,26.0
2023-06-03 12:15:00,31.7,26.0,30.2,30.2,30.2,24.8,24.8,[24.8],1.0,3.98,24.5,26.0,1.0,30.2,25.8,24.4,26.0
2023-06-03 12:20:00,31.7,26.0,29.9,29.9,29.9,25.3,25.3,[25.3],1.0,3.98,26.2,26.0,1.0,29.9,25.2,26.0,26.0
2023-06-03 12:25:00,31.7,26.0,30.4,30.4,30.4,25.4,25.4,[25.4],1.0,3.98,25.2,26.0,1.0,30.4,26.04,25.4,26.0
2023-06-03 12:30:00,31.5,26.0,30.6,30.6,30.6,25.4,25.4,[25.4],1.0,3.98,25.2,26.0,1.0,30.6,26.1,25.0,26.0
2023-06-03 12:35:00,31.7,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.98,25.9,26.0,1.0,30.5,2.52,25.8,26.0
2023-06-03 12:40:00,31.8,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.5,26.0,1.0,30.9,26.28,25.6,26.0
2023-06-03 12:45:00,32.0,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.2,26.0,1.0,30.9,26.28,25.3,26.0
2023-06-03 12:50:00,32.1,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,3.99,25.2,26.0,1.0,30.8,2.52,25.3,26.0
2023-06-03 12:55:00,32.1,26.0,30.8,30.8,30.8,25.1,25.1,[25.1],1.0,46.83,24.6,26.0,1.0,30.8,25.92,23.1,26.0
2023-06-03 13:00:00,32.4,26.0,30.6,30.6,30.6,24.7,24.7,[24.7],1.0,3.99,24.6,26.0,1.0,30.6,26.04,23.1,26.0
2023-06-03 13:05:00,32.5,26.0,30.0,30.0,30.0,25.0,25.0,[25.0],1.0,3.99,25.5,26.0,1.0,30.0,2.52,25.4,26.0
2023-06-03 13:10:00,32.5,26.0,30.0,30.0,30.0,25.4,25.4,[25.4],1.0,3.99,25.4,26.0,1.0,30.0,26.52,25.6,26.0
2023-06-03 13:15:00,32.5,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.99,25.2,26.0,1.0,30.6,26.34,25.6,26.0
2023-06-03 13:20:00,32.6,26.0,30.6,30.6,30.6,25.4,25.4,[25.4],1.0,3.98,24.9,26.0,1.0,30.6,26.16,25.0,26.0
2023-06-03 13:25:00,32.7,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,45.83,24.9,26.0,1.0,30.8,28.14,25.0,26.0
2023-06-03 13:30:00,32.6,26.0,30.8,30.8,30.8,24.8,24.8,[24.8],1.0,5.0,24.5,26.0,1.0,30.8,26.52,23.5,26.0
2023-06-03 13:35:00,32.7,26.0,30.1,30.1,30.1,24.9,24.9,[24.9],1.0,3.98,24.3,26.0,1.0,30.1,26.4,24.6,26.0
2023-06-03 13:40:00,32.5,26.0,30.4,30.4,30.4,25.3,25.3,[25.3],1.0,3.98,26.0,26.0,1.0,30.4,25.68,25.9,26.0
2023-06-03 13:45:00,32.3,26.0,,,,25.4,25.4,[25.4],1.0,3.98,25.2,26.0,1.0,,26.4,25.2,26.0
2023-06-03 13:50:00,32.3,26.0,30.6,30.6,30.6,25.4,25.4,[25.4],1.0,3.98,24.9,26.0,1.0,30.6,26.4,25.2,26.0
2023-06-03 13:55:00,32.2,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,3.98,26.6,26.0,1.0,30.8,24.3,26.5,26.0
2023-06-03 14:00:00,32.1,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.98,26.6,26.0,1.0,30.8,26.76,25.6,26.0
2023-06-03 14:05:00,32.1,26.0,31.0,31.0,31.0,25.6,25.6,[25.6],1.0,3.98,25.1,26.0,1.0,31.0,26.64,25.3,26.0
2023-06-03 14:10:00,31.8,26.0,30.9,30.9,30.9,25.5,25.5,[25.5],1.0,3.98,25.0,26.0,1.0,30.9,2.76,25.3,26.0
2023-06-03 14:15:00,31.7,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.98,25.8,26.0,1.0,30.8,25.86,26.0,26.0
2023-06-03 14:20:00,31.6,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.98,25.5,26.0,1.0,31.1,25.98,25.5,26.0
2023-06-03 14:25:00,31.6,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.98,25.5,26.0,1.0,31.1,26.04,25.2,26.0
2023-06-03 14:30:00,31.5,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.98,26.6,26.0,1.0,31.0,2.52,26.5,26.0
2023-06-03 14:35:00,31.6,26.0,31.0,31.0,31.0,25.9,25.9,[25.9],1.0,3.98,25.8,26.0,1.0,31.0,26.28,25.8,26.0
2023-06-03 14:40:00,31.5,26.0,31.3,31.3,31.3,25.8,25.8,[25.8],1.0,3.98,25.4,26.0,1.0,31.3,26.04,25.5,26.0
2023-06-03 14:45:00,31.5,26.0,31.2,31.2,31.2,25.7,25.7,[25.7],1.0,3.98,25.2,26.0,1.0,31.2,26.16,25.2,26.0
2023-06-03 14:50:00,31.4,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.98,26.7,26.0,1.0,31.2,27.24,26.6,26.0
2023-06-03 14:55:00,31.4,26.0,30.4,30.4,30.4,25.0,25.0,[25.0],1.0,3.98,24.5,26.0,1.0,30.4,26.04,23.6,26.0
2023-06-03 15:00:00,31.4,26.0,30.4,30.4,30.4,25.1,25.1,[25.1],1.0,3.98,24.8,26.0,1.0,30.4,26.1,24.8,26.0
2023-06-03 15:05:00,31.3,26.0,30.3,30.3,30.3,25.4,25.4,[25.4],1.0,3.98,26.1,26.0,1.0,30.3,2.52,25.0,26.0
2023-06-03 15:10:00,31.3,26.0,30.2,30.2,30.2,24.9,24.9,[24.9],1.0,46.82,24.5,26.0,1.0,30.2,25.98,23.1,26.0
2023-06-03 15:15:00,31.3,26.0,30.2,30.2,30.2,24.8,24.8,[24.8],1.0,3.98,24.4,26.0,1.0,30.2,26.22,23.8,26.0
2023-06-03 15:20:00,31.3,26.0,29.8,29.8,29.8,25.2,25.2,[25.2],1.0,3.98,26.0,26.0,1.0,29.8,2.52,25.8,26.0
2023-06-03 15:25:00,31.3,26.0,30.2,30.2,30.2,25.5,25.5,[25.5],1.0,3.98,25.3,26.0,1.0,30.2,26.28,25.6,26.0
2023-06-03 15:30:00,31.3,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.98,25.1,26.0,1.0,30.6,26.22,25.2,26.0
2023-06-03 15:35:00,31.3,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.98,24.8,26.0,1.0,30.6,2.88,25.1,26.0
2023-06-03 15:40:00,31.3,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,45.81,25.9,26.0,1.0,30.6,25.98,25.0,26.0
2023-06-03 15:45:00,31.3,26.0,30.9,30.9,30.9,24.8,24.8,[24.8],1.0,3.98,24.4,26.0,1.0,30.9,26.22,23.5,26.0
2023-06-03 15:50:00,31.2,26.0,30.0,30.0,30.0,25.0,25.0,[25.0],1.0,3.98,24.7,26.0,1.0,30.0,26.22,24.6,26.0
2023-06-03 15:55:00,31.1,26.0,30.0,30.0,30.0,25.4,25.4,[25.4],1.0,3.98,26.3,26.0,1.0,30.0,25.26,26.1,26.0
2023-06-03 16:00:00,31.1,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.98,25.3,26.0,1.0,30.5,26.1,25.4,26.0
2023-06-03 16:05:00,31.0,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.98,25.0,26.0,1.0,30.7,26.04,25.1,26.0
2023-06-03 16:10:00,30.9,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.98,25.7,26.0,1.0,30.7,2.52,25.6,26.0
2023-06-03 16:15:00,30.9,26.0,30.6,30.6,30.6,25.7,25.7,[25.7],1.0,3.98,25.6,26.0,1.0,30.6,25.74,25.6,26.0
2023-06-03 16:20:00,30.8,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.98,25.2,26.0,1.0,30.9,26.1,25.4,26.0
2023-06-03 16:25:00,30.8,26.0,30.8,30.8,30.8,25.5,25.5,[25.5],1.0,3.98,25.1,26.0,1.0,30.8,3.12,25.2,26.0
2023-06-03 16:30:00,30.7,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.98,26.0,26.0,1.0,30.8,25.5,26.0,26.0
2023-06-03 16:35:00,30.7,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.98,26.0,26.0,1.0,31.1,26.1,26.0,26.0
2023-06-03 16:40:00,30.7,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.98,25.1,26.0,1.0,31.1,2.88,25.3,26.0
2023-06-03 16:45:00,30.7,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.98,26.5,26.0,1.0,31.2,25.5,26.3,26.0
2023-06-03 16:50:00,30.7,26.0,31.2,31.2,31.2,25.0,25.0,[25.0],1.0,3.98,24.5,26.0,1.0,31.2,25.92,23.7,26.0
2023-06-03 16:55:00,30.6,26.0,30.2,30.2,30.2,25.0,25.0,[25.0],1.0,3.98,24.7,26.0,1.0,30.2,3.66,24.7,26.0
2023-06-03 17:00:00,30.6,26.0,30.1,30.1,30.1,25.5,25.5,[25.5],1.0,3.98,25.7,26.0,1.0,30.1,25.68,25.7,26.0
2023-06-03 17:05:00,30.6,26.0,30.6,30.6,30.6,25.6,25.6,[25.6],1.0,3.98,25.1,26.0,1.0,30.6,25.92,25.3,26.0
2023-06-03 17:10:00,30.5,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.98,25.2,26.0,1.0,30.7,25.92,25.2,26.0
2023-06-03 17:15:00,30.5,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,46.8,25.2,26.0,1.0,30.7,25.32,24.7,26.0
2023-06-03 17:20:00,30.5,26.0,30.0,30.0,30.0,24.9,24.9,[24.9],1.0,3.98,24.5,26.0,1.0,30.0,25.92,24.1,26.0
2023-06-03 17:25:00,30.5,26.0,30.0,30.0,30.0,25.1,25.1,[25.1],1.0,3.98,24.8,26.0,1.0,30.0,2.7,24.7,26.0
2023-06-03 17:30:00,30.5,26.0,30.0,30.0,30.0,25.4,25.4,[25.4],1.0,3.98,25.6,26.0,1.0,30.0,25.56,25.6,26.0
2023-06-03 17:35:00,30.5,26.0,30.5,30.5,30.5,25.5,25.5,[25.5],1.0,3.99,25.1,26.0,1.0,30.5,25.92,25.2,26.0
2023-06-03 17:40:00,30.4,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.98,25.6,26.0,1.0,30.6,2.52,25.6,26.0
2023-06-03 17:45:00,30.4,26.0,30.6,30.6,30.6,25.3,25.3,[25.3],1.0,46.8,25.2,26.0,1.0,30.6,25.68,23.9,26.0
2023-06-03 17:50:00,30.4,26.0,30.8,30.8,30.8,24.7,24.7,[24.7],1.0,3.99,24.4,26.0,1.0,30.8,25.86,23.9,26.0
2023-06-03 17:55:00,30.4,26.0,29.9,29.9,29.9,25.0,25.0,[25.0],1.0,3.99,25.4,26.0,1.0,29.9,2.52,25.1,26.0
2023-06-03 18:00:00,30.3,26.0,30.0,30.0,30.0,25.4,25.4,[25.4],1.0,3.99,25.3,26.0,1.0,30.0,25.92,25.4,26.0
2023-06-03 18:05:00,30.3,26.0,30.5,30.5,30.5,25.4,25.4,[25.4],1.0,3.99,25.2,26.0,1.0,30.5,25.92,25.2,26.0
2023-06-03 18:10:00,30.3,26.0,30.5,30.5,30.5,25.4,25.4,[25.4],1.0,3.99,25.4,26.0,1.0,30.5,2.52,25.4,26.0
2023-06-03 18:15:00,30.2,26.0,30.5,30.5,30.5,25.4,25.4,[25.4],1.0,47.8,24.9,26.0,1.0,30.5,25.74,23.9,26.0
2023-06-03 18:20:00,30.2,26.0,29.9,29.9,29.9,24.8,24.8,[24.8],1.0,3.99,24.5,26.0,1.0,29.9,25.92,23.9,26.0
2023-06-03 18:25:00,30.2,26.0,29.9,29.9,29.9,25.0,25.0,[25.0],1.0,3.98,25.4,26.0,1.0,29.9,2.52,24.9,26.0
2023-06-03 18:30:00,30.1,26.0,30.0,30.0,30.0,24.9,24.9,[24.9],1.0,46.8,24.7,26.0,1.0,30.0,24.9,23.9,26.0
2023-06-03 18:35:00,30.1,26.0,29.5,29.5,29.5,24.6,24.6,[24.6],1.0,3.98,24.4,26.0,1.0,29.5,25.62,23.8,26.0
2023-06-03 18:40:00,30.1,26.0,29.5,29.5,29.5,24.9,24.9,[24.9],1.0,3.99,25.5,26.0,1.0,29.5,2.52,24.3,26.0
2023-06-03 18:45:00,30.0,26.0,29.8,29.8,29.8,25.3,25.3,[25.3],1.0,3.99,25.2,26.0,1.0,29.8,25.56,25.1,26.0
2023-06-03 18:50:00,30.0,26.0,30.2,30.2,30.2,25.3,25.3,[25.3],1.0,3.99,24.8,26.0,1.0,30.2,25.5,24.9,26.0
2023-06-03 18:55:00,30.0,26.0,30.3,30.3,30.3,25.3,25.3,[25.3],1.0,3.99,25.7,26.0,1.0,30.3,2.52,25.6,26.0
2023-06-03 19:00:00,30.0,26.0,30.4,30.4,30.4,25.6,25.6,[25.6],1.0,3.99,25.2,26.0,1.0,30.4,25.56,25.4,26.0
2023-06-03 19:05:00,30.0,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.7,25.44,25.2,26.0
2023-06-03 19:10:00,30.0,26.0,30.7,30.7,30.7,25.6,25.6,[25.6],1.0,3.99,26.0,26.0,1.0,30.7,2.52,26.0,26.0
2023-06-03 19:15:00,30.0,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,25.6,26.0,1.0,31.0,25.56,25.9,26.0
2023-06-03 19:20:00,30.0,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,25.2,26.0,1.0,31.0,25.68,25.4,26.0
2023-06-03 19:25:00,29.9,26.0,31.0,31.0,31.0,25.6,25.6,[25.6],1.0,3.99,25.1,26.0,1.0,31.0,25.74,25.1,26.0
2023-06-03 19:30:00,29.9,26.0,30.8,30.8,30.8,25.7,25.7,[25.7],1.0,3.99,25.1,26.0,1.0,30.8,27.54,25.5,26.0
2023-06-03 19:35:00,29.9,26.0,31.1,31.1,31.1,25.0,25.0,[25.0],1.0,3.99,24.6,26.0,1.0,31.1,25.44,23.9,26.0
2023-06-03 19:40:00,29.9,26.0,30.4,30.4,30.4,25.1,25.1,[25.1],1.0,3.99,24.9,26.0,1.0,30.4,25.44,24.7,26.0
2023-06-03 19:45:00,29.9,26.0,30.3,30.3,30.3,25.4,25.4,[25.4],1.0,3.99,24.9,26.0,1.0,30.3,2.52,26.1,26.0
2023-06-03 19:50:00,29.9,26.0,30.9,30.9,30.9,25.7,25.7,[25.7],1.0,3.99,25.5,26.0,1.0,30.9,25.38,25.6,26.0
2023-06-03 19:55:00,29.9,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.99,25.1,26.0,1.0,30.9,25.5,25.3,26.0
2023-06-03 20:00:00,29.8,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.7,3.0,25.1,26.0
2023-06-03 20:05:00,29.8,26.0,30.7,30.7,30.7,25.8,25.8,[25.8],1.0,3.99,24.9,26.0,1.0,30.7,25.26,26.1,26.0
2023-06-03 20:10:00,29.8,26.0,31.1,31.1,31.1,25.8,25.8,[25.8],1.0,3.99,25.4,26.0,1.0,31.1,25.38,25.6,26.0
2023-06-03 20:15:00,29.8,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.99,25.2,26.0,1.0,31.1,25.38,25.3,26.0
2023-06-03 20:20:00,29.8,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,26.3,26.0,1.0,31.0,2.52,26.2,26.0
2023-06-03 20:25:00,29.7,26.0,31.0,31.0,31.0,24.9,24.9,[24.9],1.0,7.96,24.2,26.0,1.0,31.0,25.38,22.8,26.0
2023-06-03 20:30:00,29.7,26.0,30.4,30.4,30.4,24.8,24.8,[24.8],1.0,3.99,24.6,26.0,1.0,30.4,25.2,22.9,26.0
2023-06-03 20:35:00,29.7,26.0,29.9,29.9,29.9,25.2,25.2,[25.2],1.0,3.99,26.4,26.0,1.0,29.9,26.76,26.1,26.0
2023-06-03 20:40:00,29.7,26.0,30.3,30.3,30.3,24.7,24.7,[24.7],1.0,3.99,24.3,26.0,1.0,30.3,25.5,23.2,26.0
2023-06-03 20:45:00,29.7,26.0,29.8,29.8,29.8,24.9,24.9,[24.9],1.0,3.99,24.7,26.0,1.0,29.8,25.38,24.5,26.0
2023-06-03 20:50:00,29.6,26.0,29.7,29.7,29.7,25.3,25.3,[25.3],1.0,3.99,25.8,26.0,1.0,29.7,26.76,25.6,26.0
2023-06-03 20:55:00,29.6,26.0,30.2,30.2,30.2,24.7,24.7,[24.7],1.0,3.99,24.4,26.0,1.0,30.2,25.32,23.1,26.0
2023-06-03 21:00:00,29.6,26.0,29.7,29.7,29.7,24.8,24.8,[24.8],1.0,3.99,24.5,26.0,1.0,29.7,2.52,24.4,26.0
2023-06-03 21:05:00,29.5,26.0,29.7,29.7,29.7,25.3,25.3,[25.3],1.0,3.99,26.1,26.0,1.0,29.7,24.84,25.9,26.0
2023-06-03 21:10:00,29.5,26.0,30.2,30.2,30.2,25.4,25.4,[25.4],1.0,3.99,25.1,26.0,1.0,30.2,25.32,25.2,26.0
2023-06-03 21:15:00,29.5,,30.5,30.5,30.5,25.4,25.4,[25.4],1.0,3.99,25.0,26.0,1.0,30.5,25.38,24.9,26.0
2023-06-03 21:20:00,29.5,26.0,30.4,30.4,30.4,25.5,25.5,[25.5],1.0,3.99,26.1,26.0,1.0,30.4,2.52,25.9,26.0
2023-06-03 21:25:00,29.5,26.0,30.5,30.5,30.5,25.6,25.6,[25.6],1.0,3.99,26.1,26.0,1.0,30.5,25.44,25.9,26.0
2023-06-03 21:30:00,29.5,26.0,30.7,30.7,30.7,25.6,25.6,[25.6],1.0,3.99,24.9,26.0,1.0,30.7,25.38,25.1,26.0
2023-06-03 21:35:00,29.5,26.0,30.8,30.8,30.8,25.6,25.6,[25.6],1.0,3.99,24.9,26.0,1.0,30.8,2.52,26.2,26.0
2023-06-03 21:40:00,29.5,26.0,30.8,30.8,30.8,24.9,24.9,[24.9],1.0,3.99,24.3,26.0,1.0,30.8,25.38,23.6,26.0
2023-06-03 21:45:00,29.5,,30.2,30.2,30.2,25.1,25.1,[25.1],1.0,3.99,25.0,26.0,1.0,30.2,2.52,24.9,26.0
2023-06-03 21:50:00,29.4,26.0,30.1,30.1,30.1,25.5,25.5,[25.5],1.0,3.99,25.6,26.0,1.0,30.1,25.62,25.7,26.0
2023-06-03 21:55:00,29.4,26.0,30.6,30.6,30.6,25.5,25.5,[25.5],1.0,3.99,25.2,26.0,1.0,30.6,25.08,25.3,26.0
2023-06-03 22:00:00,29.4,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.99,24.9,26.0,1.0,30.7,25.26,25.0,26.0
2023-06-03 22:05:00,29.4,26.0,30.6,30.6,30.6,25.7,25.7,[25.7],1.0,40.84,26.3,26.0,1.0,30.6,25.14,25.2,26.0
2023-06-03 22:10:00,29.4,26.0,30.9,30.9,30.9,25.0,25.0,[25.0],1.0,3.99,24.6,26.0,1.0,30.9,24.9,23.7,26.0
2023-06-03 22:15:00,29.4,26.0,30.2,30.2,30.2,25.0,25.0,[25.0],1.0,3.99,24.7,26.0,1.0,30.2,24.84,24.7,26.0
2023-06-03 22:20:00,29.4,26.0,30.1,30.1,30.1,25.4,25.4,[25.4],1.0,3.99,26.1,26.0,1.0,30.1,2.52,26.0,26.0
2023-06-03 22:25:00,29.4,26.0,30.4,30.4,30.4,25.6,25.6,[25.6],1.0,3.99,25.3,26.0,1.0,30.4,24.96,25.4,26.0
2023-06-03 22:30:00,29.4,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.99,25.1,26.0,1.0,30.7,25.68,25.1,26.0
2023-06-03 22:35:00,29.4,26.0,30.7,30.7,30.7,25.6,25.6,[25.6],1.0,3.99,25.8,26.0,1.0,30.7,2.52,26.0,26.0
2023-06-03 22:40:00,29.3,26.0,30.3,30.3,30.3,25.0,25.0,[25.0],1.0,5.0,24.2,26.0,1.0,30.3,25.8,23.0,26.0
2023-06-03 22:45:00,29.3,26.0,30.3,30.3,30.3,24.9,24.9,[24.9],1.0,3.99,24.5,26.0,1.0,30.3,25.56,24.3,26.0
2023-06-03 22:50:00,29.3,26.0,29.9,29.9,29.9,25.3,25.3,[25.3],1.0,3.99,26.3,26.0,1.0,29.9,23.34,26.1,26.0
2023-06-03 22:55:00,29.3,26.0,30.3,30.3,30.3,24.6,24.6,[24.6],1.0,3.99,23.9,26.0,1.0,30.3,25.86,22.9,26.0
2023-06-03 23:00:00,29.3,26.0,29.7,29.7,29.7,24.7,24.7,[24.7],1.0,3.99,24.4,26.0,1.0,29.7,25.56,24.2,26.0
2023-06-03 23:05:00,29.3,26.0,29.5,29.5,29.5,25.1,25.1,[25.1],1.0,3.99,25.6,26.0,1.0,29.5,25.56,25.6,26.0
2023-06-03 23:10:00,29.2,26.0,30.0,30.0,30.0,25.3,25.3,[25.3],1.0,3.99,24.9,26.0,1.0,30.0,25.86,24.9,26.0
2023-06-03 23:15:00,29.2,26.0,30.3,30.3,30.3,25.3,25.3,[25.3],1.0,3.99,24.8,26.0,1.0,30.3,25.74,24.9,26.0
2023-06-03 23:20:00,29.2,26.0,30.7,30.7,30.7,25.6,25.6,[25.6],1.0,3.99,25.9,26.0,1.0,30.7,24.6,25.9,26.0
2023-06-03 23:25:00,29.2,26.0,30.7,30.7,30.7,25.6,25.6,[25.6],1.0,3.99,25.2,26.0,1.0,30.7,24.72,25.3,26.0
2023-06-03 23:30:00,29.2,26.0,30.7,30.7,30.7,25.5,25.5,[25.5],1.0,3.99,24.8,26.0,1.0,30.7,24.9,25.0,26.0
2023-06-03 23:35:00,29.2,26.0,30.7,30.7,30.7,25.7,25.7,[25.7],1.0,3.99,26.3,26.0,1.0,30.7,25.44,25.6,26.0
2023-06-03 23:40:00,29.1,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.99,25.2,26.0,1.0,30.9,25.8,25.6,26.0
2023-06-03 23:45:00,29.1,26.0,31.1,31.1,31.1,25.6,25.6,[25.6],1.0,3.99,25.1,26.0,1.0,31.1,25.74,25.2,26.0
2023-06-03 23:50:00,29.1,26.0,30.9,30.9,30.9,25.6,25.6,[25.6],1.0,3.99,25.5,26.0,1.0,30.9,2.52,25.8,26.0
2023-06-03 23:55:00,29.1,26.0,30.8,30.8,30.8,25.8,25.8,[25.8],1.0,3.99,25.6,26.0,1.0,30.8,25.2,25.6,26.0
2023-06-04 00:00:00,29.1,26.0,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,25.4,26.0,1.0,31.0,25.38,25.6,26.0
2023-06-04 00:05:00,29.1,,31.0,31.0,31.0,25.7,25.7,[25.7],1.0,3.99,25.2,26.0,1.0,31.0,2.52,25.5,26.0
2023-06-04 00:10:00,29.1,26.0,30.9,30.9,30.9,25.8,25.8,[25.8],1.0,3.99,26.1,26.0,1.0,30.9,25.38,25.9,26.0
2023-06-04 00:15:00,29.1,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.99,25.4,26.0,1.0,31.2,25.5,25.5,26.0
2023-06-04 00:20:00,29.0,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.99,25.7,26.0,1.0,31.1,2.52,25.3,26.0
2023-06-04 00:25:00,29.0,26.0,31.0,31.0,31.0,25.9,25.9,[25.9],1.0,3.99,26.2,26.0,1.0,31.0,25.32,25.8,26.0
2023-06-04 00:30:00,29.0,26.0,31.2,31.2,31.2,25.8,25.8,[25.8],1.0,3.99,25.3,26.0,1.0,31.2,25.38,25.4,26.0
2023-06-04 00:35:00,29.0,26.0,31.1,31.1,31.1,25.7,25.7,[25.7],1.0,3.99,26.0,26.0,1.0,31.1,2.52,25.9,26.0
2023-06-04 00:40:00,29.0,26.0,31.0,31.0,31.0,25.5,25.5,[25.5],1.0,44.82,26.0,26.0,1.0,31.0,25.2,25.9,26.0
2023-06-04 00:45:00,29.0,26.0,30.2,30.2,30.2,25.0,25.0,[25.0],1.0,3.99,25.0,26.0,1.0,30.2,25.56,24.4,26.0
2023-06-04 00:50:00,29.0,26.0,30.2,30.2,30.2,25.2,25.2,[25.2],1.0,3.99,24.7,26.0,1.0,30.2,2.52,25.3,26.0
2023-06-04 00:55:00,29.0,26.0,30.4,30.4,30.4,25.0,25.0,[25.0],1.0,43.83,26.3,26.0,1.0,30.4,25.56,23.5,26.0
2023-06-04 01:00:00,28.9,26.0,30.4,30.4,30.4,24.7,24.7,[24.7],1.0,3.99,24.3,26.0,1.0,30.4,25.5,24.1,26.0
2023-06-04 01:05:00,28.9,26.0,29.7,29.7,29.7,25.1,25.1,[25.1],1.0,3.99,25.9,26.0,1.0,29.7,2.52,25.6,26.0
