time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,21502_h,21503_c,21503_h,21503_p,21503_r,21503_s,545673_c,545673_h,545673_p,545673_r,545673_s,545674_c,545674_h,545674_p,545674_r,545674_s
2023-05-30 18:30:00,,40.0,29.1,25.4,27.0,25.775,27.7,"[27.7, 24.1, 25.1, 26.2]",29.1,1.0,26.3,7.3,24.2,21.0,1.0,27.2,17.5,23.0,21.0,1.0,25.4,11.5,23.0,21.0
2023-05-30 18:35:00,,40.0,29.1,25.4,27.0,25.775,27.7,"[27.7, 24.1, 25.1, 26.2]",29.1,1.0,26.3,7.3,24.1,22.0,1.0,27.2,7.5,23.0,22.0,1.0,25.4,11.1,23.0,22.0
2023-05-30 18:40:00,,40.0,29.2,25.4,27.0,25.85,27.7,"[27.7, 24.2, 25.3, 26.2]",29.2,1.0,26.2,7.3,24.5,22.0,1.0,27.2,7.8,24.0,22.0,1.0,25.4,10.5,23.0,22.0
2023-05-30 18:45:00,,40.0,29.2,25.4,27.025,25.8,27.7,"[27.7, 24.1, 25.2, 26.2]",29.2,1.0,26.2,7.3,24.3,21.0,1.0,27.3,17.4,23.0,21.0,1.0,25.4,11.2,23.0,21.0
2023-05-30 18:50:00,,40.0,29.3,25.4,27.05,25.775,27.7,"[27.7, 24.1, 25.1, 26.2]",29.3,1.0,26.2,7.3,24.1,21.0,1.0,27.3,7.4,23.0,21.0,1.0,25.4,10.8,23.0,21.0
2023-05-30 18:55:00,,40.0,29.2,25.3,26.975,25.825,27.7,"[27.7, 24.2, 25.2, 26.2]",29.2,1.0,26.2,7.2,24.1,21.0,1.0,27.2,8.4,24.0,21.0,1.0,25.3,11.2,23.0,21.0
2023-05-30 19:00:00,,40.0,29.2,25.3,26.975,25.775,27.7,"[27.7, 24.1, 25.1, 26.2]",29.2,1.0,26.2,7.2,24.1,21.0,1.0,27.2,17.5,24.0,21.0,1.0,25.3,11.2,23.0,21.0
2023-05-30 19:05:00,,40.0,29.2,25.2,26.95,25.725,27.6,"[27.6, 24.1, 25.0, 26.2]",29.2,1.0,26.2,7.2,24.0,21.0,1.0,27.2,7.4,23.0,21.0,1.0,25.2,10.9,23.0,21.0
2023-05-30 19:10:00,,40.0,29.2,25.2,26.95,25.8,27.6,"[27.6, 24.2, 25.2, 26.2]",29.2,1.0,26.2,7.2,24.1,21.0,1.0,27.2,8.4,23.0,21.0,1.0,25.2,10.9,23.0,21.0
2023-05-30 19:15:00,,40.0,29.2,25.3,26.975,25.75,27.6,"[27.6, 24.1, 25.1, 26.2]",29.2,1.0,26.2,7.2,24.1,21.0,1.0,27.2,17.0,22.0,21.0,1.0,25.3,10.8,23.0,21.0
2023-05-30 19:20:00,,40.0,29.2,25.3,26.975,25.725,27.6,"[27.6, 24.1, 25.1, 26.1]",29.2,1.0,26.2,7.2,24.0,21.0,1.0,27.2,7.6,23.0,21.0,1.0,25.3,10.9,23.0,21.0
2023-05-30 19:25:00,,40.0,29.2,25.2,26.925,25.775,27.6,"[27.6, 24.2, 25.2, 26.1]",29.2,1.0,26.1,7.3,24.0,21.0,1.0,27.2,8.4,24.0,21.0,1.0,25.2,10.8,23.0,21.0
2023-05-30 19:30:00,,40.0,29.2,25.2,26.925,25.75,27.6,"[27.6, 24.1, 25.1, 26.2]",29.2,1.0,26.1,7.3,24.1,21.0,1.0,27.2,17.2,23.0,21.0,1.0,25.2,10.9,23.0,21.0
2023-05-30 19:35:00,,40.0,29.2,25.2,26.9,25.700000000000003,27.6,"[27.6, 24.1, 25.0, 26.1]",29.2,1.0,26.1,7.2,24.0,21.0,1.0,27.1,7.6,23.0,21.0,1.0,25.2,10.7,23.0,21.0
2023-05-30 19:40:00,,40.0,29.1,25.2,26.875000000000004,25.75,27.6,"[27.6, 24.1, 25.2, 26.1]",29.1,1.0,26.1,7.3,24.0,21.0,1.0,27.1,8.4,23.0,21.0,1.0,25.2,10.8,23.0,21.0
2023-05-30 19:45:00,,40.0,29.2,25.2,26.9,25.725,27.6,"[27.6, 24.1, 25.1, 26.1]",29.2,1.0,26.1,7.4,24.0,21.0,1.0,27.1,8.4,23.0,21.0,1.0,25.2,10.9,23.0,21.0
2023-05-30 19:50:00,,40.0,29.2,25.2,26.9,25.700000000000003,27.6,"[27.6, 24.1, 25.0, 26.1]",29.2,1.0,26.1,7.3,23.9,21.0,1.0,27.1,7.5,23.0,21.0,1.0,25.2,10.8,23.0,21.0
2023-05-30 19:55:00,,40.0,29.1,25.1,26.85,25.725,27.5,"[27.5, 24.1, 25.2, 26.1]",29.1,1.0,26.1,7.3,24.0,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 20:00:00,,40.0,29.2,25.1,26.875,25.75,27.5,"[27.5, 24.2, 25.2, 26.1]",29.2,1.0,26.1,7.3,24.0,21.0,1.0,27.1,17.4,23.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 20:05:00,,40.0,29.1,25.1,26.825000000000003,25.6,27.5,"[27.5, 24.0, 24.9, 26.0]",29.1,1.0,26.0,7.3,24.0,21.0,1.0,27.1,7.4,23.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 20:10:00,,40.0,29.1,25.1,26.825000000000003,25.675,27.5,"[27.5, 24.1, 25.1, 26.0]",29.1,,26.0,,,,,27.1,,,,,25.1,,,
2023-05-30 20:15:00,,40.0,29.1,25.1,26.825000000000003,25.75,27.5,"[27.5, 24.2, 25.2, 26.1]",29.1,1.0,26.0,7.4,23.9,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 20:20:00,,40.0,29.0,25.1,26.8,25.65,27.5,"[27.5, 24.1, 25.0, 26.0]",29.0,1.0,26.0,7.3,23.8,21.0,1.0,27.1,7.2,22.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 20:25:00,,40.0,29.2,25.1,26.85,25.675,27.5,"[27.5, 24.1, 25.1, 26.0]",29.2,1.0,26.0,7.3,23.8,21.0,1.0,27.1,8.3,23.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 20:30:00,,40.0,29.2,25.1,26.85,25.725,27.5,"[27.5, 24.2, 25.2, 26.0]",29.2,1.0,26.0,7.3,23.8,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 20:35:00,,40.0,29.1,25.1,26.825000000000003,25.65,27.5,"[27.5, 24.1, 25.0, 26.0]",29.1,1.0,26.0,7.3,23.9,21.0,1.0,27.1,18.3,24.0,21.0,1.0,25.1,10.9,23.0,21.0
2023-05-30 20:40:00,,40.0,29.1,25.1,26.825000000000003,25.65,27.5,"[27.5, 24.1, 25.0, 26.0]",29.1,1.0,26.0,7.4,23.8,21.0,1.0,27.1,8.0,23.0,21.0,1.0,25.1,10.5,22.0,21.0
2023-05-30 20:45:00,,40.0,29.0,25.0,26.75,25.675,27.5,"[27.5, 24.1, 25.1, 26.0]",29.0,1.0,25.9,7.4,23.8,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.0,10.6,23.0,21.0
2023-05-30 20:50:00,,40.0,29.1,25.1,26.8,25.725,27.5,"[27.5, 24.2, 25.2, 26.0]",29.1,1.0,25.9,7.4,23.9,21.0,1.0,27.1,8.3,24.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 20:55:00,,40.0,29.0,25.1,26.775,25.625,27.4,"[27.4, 24.1, 25.0, 26.0]",29.0,1.0,25.9,7.4,23.8,21.0,1.0,27.1,7.3,22.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 21:00:00,,40.0,29.0,25.0,26.75,25.625,27.4,"[27.4, 24.1, 25.0, 26.0]",29.0,1.0,25.9,7.4,23.9,21.0,1.0,27.1,8.3,23.0,21.0,1.0,25.0,10.7,23.0,21.0
2023-05-30 21:05:00,,40.0,29.1,25.0,26.75,25.675,27.4,"[27.4, 24.2, 25.2, 25.9]",29.1,1.0,25.9,7.4,24.0,22.0,1.0,27.0,7.8,24.0,22.0,1.0,25.0,9.8,23.0,22.0
2023-05-30 21:10:00,,40.0,29.1,25.0,26.775,25.7,27.4,"[27.4, 24.2, 25.3, 25.9]",29.1,1.0,25.9,7.4,24.2,22.0,1.0,27.1,8.5,24.0,22.0,1.0,25.0,10.0,23.0,22.0
2023-05-30 21:15:00,,40.0,29.2,25.1,26.825,25.7,27.4,"[27.4, 24.2, 25.2, 26.0]",29.2,1.0,25.9,7.5,24.2,21.0,1.0,27.1,17.3,24.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 21:20:00,,40.0,29.1,25.1,26.8,25.625,27.4,"[27.4, 24.1, 25.0, 26.0]",29.1,1.0,25.9,7.4,23.8,21.0,1.0,27.1,7.2,23.0,21.0,1.0,25.1,10.5,23.0,21.0
2023-05-30 21:25:00,,40.0,29.1,25.1,26.8,25.65,27.4,"[27.4, 24.2, 25.1, 25.9]",29.1,1.0,25.9,7.4,23.8,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.1,10.7,23.0,21.0
2023-05-30 21:30:00,,40.0,29.2,25.1,26.825,25.7,27.4,"[27.4, 24.2, 25.2, 26.0]",29.2,1.0,25.9,7.3,23.8,21.0,1.0,27.1,17.3,24.0,21.0,1.0,25.1,10.9,23.0,21.0
2023-05-30 21:35:00,,40.0,29.2,25.1,26.8,25.575,27.4,"[27.4, 24.1, 24.9, 25.9]",29.2,1.0,25.9,7.4,23.8,21.0,1.0,27.0,7.5,22.0,21.0,1.0,25.1,10.8,23.0,21.0
2023-05-30 21:40:00,,40.0,29.0,25.0,26.725,25.6,27.4,"[27.4, 24.1, 25.0, 25.9]",29.0,1.0,25.9,7.5,23.9,21.0,1.0,27.0,7.9,23.0,21.0,1.0,25.0,10.8,23.0,21.0
2023-05-30 21:45:00,,40.0,29.1,25.0,26.725,25.65,27.4,"[27.4, 24.2, 25.1, 25.9]",29.1,1.0,25.8,7.4,23.9,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,10.7,23.0,21.0
2023-05-30 21:50:00,,40.0,29.1,25.0,26.75,25.65,27.4,"[27.4, 24.2, 25.1, 25.9]",29.1,1.0,25.8,7.3,23.9,21.0,1.0,27.1,17.2,23.0,21.0,1.0,25.0,10.9,23.0,21.0
2023-05-30 21:55:00,,40.0,29.1,25.1,26.8,25.575,27.4,"[27.4, 24.1, 24.9, 25.9]",29.1,1.0,25.9,7.4,23.8,21.0,1.0,27.1,7.4,23.0,21.0,1.0,25.1,10.6,22.0,21.0
2023-05-30 22:00:00,,40.0,29.0,25.0,26.7,25.6,27.4,"[27.4, 24.1, 25.0, 25.9]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.3,24.0,21.0,1.0,25.0,10.6,23.0,21.0
2023-05-30 22:05:00,,40.0,29.1,25.0,26.725,25.65,27.4,"[27.4, 24.2, 25.1, 25.9]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,10.9,23.0,21.0
2023-05-30 22:10:00,,40.0,29.1,25.0,26.75,25.6,27.4,"[27.4, 24.1, 25.0, 25.9]",29.1,1.0,25.8,7.3,23.8,21.0,1.0,27.1,17.5,22.0,21.0,1.0,25.0,11.0,23.0,21.0
2023-05-30 22:15:00,,40.0,29.1,25.0,26.725,25.575,27.4,"[27.4, 24.1, 24.9, 25.9]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,7.4,23.0,21.0,1.0,25.0,10.7,22.0,21.0
2023-05-30 22:20:00,,40.0,29.0,25.0,26.7,25.6,27.4,"[27.4, 24.1, 25.0, 25.9]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,23.0,21.0,1.0,25.0,10.7,23.0,21.0
2023-05-30 22:25:00,,40.0,29.1,25.0,26.725,25.65,27.4,"[27.4, 24.2, 25.1, 25.9]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,11.0,23.0,21.0
2023-05-30 22:30:00,,40.0,29.1,25.0,26.725,25.55,27.3,"[27.3, 24.1, 24.9, 25.9]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,17.5,22.0,21.0,1.0,25.0,10.9,23.0,21.0
2023-05-30 22:35:00,,40.0,29.0,24.9,26.675,25.525,27.3,"[27.3, 24.1, 24.9, 25.8]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,7.5,23.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-30 22:40:00,,40.0,29.0,25.0,26.7,25.6,27.3,"[27.3, 24.2, 25.0, 25.9]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,10.8,23.0,21.0
2023-05-30 22:45:00,,40.0,29.1,25.0,26.725,25.6,27.3,"[27.3, 24.2, 25.1, 25.8]",29.1,1.0,25.8,7.4,23.9,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,11.0,23.0,21.0
2023-05-30 22:50:00,,40.0,29.1,24.9,26.700000000000003,25.5,27.3,"[27.3, 24.1, 24.8, 25.8]",29.1,1.0,25.8,7.3,23.8,21.0,1.0,27.0,17.5,22.0,21.0,1.0,24.9,10.8,22.0,21.0
2023-05-30 22:55:00,,40.0,29.0,24.9,26.675,25.525,27.3,"[27.3, 24.1, 24.9, 25.8]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,23.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-30 23:00:00,,40.0,29.1,24.9,26.700000000000003,25.575,27.3,"[27.3, 24.2, 25.0, 25.8]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,10.9,23.0,21.0
2023-05-30 23:05:00,,40.0,29.1,25.0,26.725,25.575,27.3,"[27.3, 24.2, 25.0, 25.8]",29.1,1.0,25.8,7.4,23.9,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,10.9,23.0,21.0
2023-05-30 23:10:00,,40.0,29.1,25.0,26.725,25.5,27.3,"[27.3, 24.1, 24.8, 25.8]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,17.2,24.0,21.0,1.0,25.0,10.9,23.0,21.0
2023-05-30 23:15:00,,40.0,29.0,25.0,26.7,25.5,27.3,"[27.3, 24.1, 24.8, 25.8]",29.0,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.2,23.0,21.0,1.0,25.0,10.7,22.0,21.0
2023-05-30 23:20:00,,40.0,29.1,25.0,26.725,25.55,27.3,"[27.3, 24.2, 24.9, 25.8]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.3,24.0,21.0,1.0,25.0,10.6,23.0,21.0
2023-05-30 23:25:00,,40.0,29.1,25.0,26.725,25.575,27.3,"[27.3, 24.2, 25.0, 25.8]",29.1,1.0,25.8,7.4,23.8,21.0,1.0,27.0,8.3,24.0,21.0,1.0,25.0,10.7,23.0,21.0
2023-05-30 23:30:00,,40.0,29.1,25.0,26.725,25.55,27.3,"[27.3, 24.2, 24.9, 25.8]",29.1,1.0,25.8,7.3,23.8,21.0,1.0,27.0,16.8,23.0,21.0,1.0,25.0,10.7,23.0,21.0
2023-05-30 23:45:00,,40.0,29.1,25.0,26.7,25.575,27.3,"[27.3, 24.2, 25.0, 25.8]",29.1,1.0,25.7,7.4,24.0,21.0,1.0,27.0,8.4,24.0,21.0,1.0,25.0,9.8,22.0,21.0
2023-05-30 23:50:00,,40.0,29.1,25.0,26.725,25.625,27.3,"[27.3, 24.3, 25.1, 25.8]",29.1,1.0,25.7,7.4,23.9,21.0,1.0,27.1,8.4,24.0,21.0,1.0,25.0,10.6,23.0,21.0
2023-05-30 23:55:00,,40.0,29.1,25.0,26.7,25.5,27.3,"[27.3, 24.1, 24.8, 25.8]",29.1,1.0,25.7,7.4,23.8,21.0,1.0,27.0,17.2,22.0,21.0,1.0,25.0,10.7,22.0,21.0
2023-05-31 00:00:00,,40.0,29.0,25.0,26.675,25.45,27.2,"[27.2, 24.1, 24.8, 25.7]",29.0,1.0,25.7,7.4,23.8,21.0,1.0,27.0,7.6,23.0,21.0,1.0,25.0,10.5,22.0,21.0
2023-05-31 00:05:00,,40.0,29.0,25.0,26.65,25.5,27.2,"[27.2, 24.2, 24.9, 25.7]",29.0,1.0,25.7,7.4,23.8,21.0,1.0,26.9,8.3,24.0,21.0,1.0,25.0,10.5,23.0,21.0
2023-05-31 00:10:00,,40.0,29.0,25.0,26.65,25.55,27.2,"[27.2, 24.2, 25.0, 25.8]",29.0,1.0,25.7,7.4,23.8,21.0,1.0,26.9,8.3,24.0,21.0,1.0,25.0,10.6,23.0,21.0
2023-05-31 00:15:00,,40.0,29.0,25.0,26.675,25.525,27.2,"[27.2, 24.2, 24.9, 25.8]",29.0,1.0,25.7,7.4,23.8,21.0,1.0,27.0,8.4,23.0,21.0,1.0,25.0,10.8,23.0,21.0
2023-05-31 00:20:00,,40.0,29.0,25.0,26.675,25.45,27.2,"[27.2, 24.1, 24.7, 25.8]",29.0,1.0,25.7,7.3,23.7,21.0,1.0,27.0,7.5,22.0,21.0,1.0,25.0,10.6,22.0,21.0
2023-05-31 00:25:00,,40.0,29.0,24.9,26.65,25.45,27.2,"[27.2, 24.1, 24.8, 25.7]",29.0,1.0,25.7,7.3,23.7,21.0,1.0,27.0,8.4,23.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 00:30:00,,40.0,29.1,24.9,26.65,25.5,27.2,"[27.2, 24.2, 24.9, 25.7]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.9,10.6,22.0,21.0
2023-05-31 00:35:00,,40.0,29.1,24.9,26.65,25.525,27.2,"[27.2, 24.2, 24.9, 25.8]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-31 00:40:00,,40.0,29.1,24.9,26.675,25.5,27.2,"[27.2, 24.2, 24.8, 25.8]",29.1,1.0,25.7,7.3,23.8,21.0,1.0,27.0,17.5,23.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 00:45:00,,40.0,29.1,24.9,26.675,25.425,27.2,"[27.2, 24.1, 24.7, 25.7]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,27.0,7.5,23.0,21.0,1.0,24.9,10.6,22.0,21.0
2023-05-31 00:50:00,,40.0,29.0,24.9,26.625,25.45,27.2,"[27.2, 24.1, 24.8, 25.7]",29.0,1.0,25.7,7.3,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.5,22.0,21.0
2023-05-31 00:55:00,,40.0,29.0,24.9,26.65,25.525,27.2,"[27.2, 24.2, 24.9, 25.8]",29.0,1.0,25.7,7.3,23.7,21.0,1.0,27.0,8.3,24.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:00:00,,40.0,29.1,24.9,26.675,25.525,27.2,"[27.2, 24.3, 24.9, 25.7]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,10.9,23.0,21.0
2023-05-31 01:05:00,,40.0,29.1,24.9,26.675,25.55,27.2,"[27.2, 24.3, 24.9, 25.8]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,27.0,8.3,24.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-31 01:10:00,,40.0,29.1,24.9,26.675,25.4,27.2,"[27.2, 24.1, 24.6, 25.7]",29.1,1.0,25.7,7.3,23.7,21.0,1.0,27.0,8.2,22.0,21.0,1.0,24.9,10.9,22.0,21.0
2023-05-31 01:15:00,,40.0,29.1,24.9,26.625,25.425,27.2,"[27.2, 24.1, 24.7, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,23.0,21.0,1.0,24.9,10.6,22.0,21.0
2023-05-31 01:20:00,,40.0,29.1,24.9,26.625,25.475,27.2,"[27.2, 24.2, 24.8, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 01:25:00,,40.0,29.1,24.9,26.65,25.525,27.2,"[27.2, 24.3, 24.9, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:30:00,,40.0,29.1,24.9,26.65,25.525,27.2,"[27.2, 24.3, 24.9, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,27.0,8.3,23.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:35:00,,40.0,29.1,24.9,26.625,25.4,27.2,"[27.2, 24.1, 24.6, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,7.3,22.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:40:00,,40.0,29.0,24.9,26.6,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.8,21.0,1.0,26.9,8.4,23.0,21.0,1.0,24.9,10.6,22.0,21.0
2023-05-31 01:45:00,,40.0,29.0,24.9,26.6,25.45,27.2,"[27.2, 24.2, 24.8, 25.6]",29.0,1.0,25.6,7.4,23.8,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:50:00,,40.0,29.1,24.9,26.625,25.5,27.2,"[27.2, 24.3, 24.8, 25.7]",29.1,1.0,25.6,7.4,23.8,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.7,23.0,21.0
2023-05-31 01:55:00,,40.0,29.1,24.9,26.65,25.525,27.2,"[27.2, 24.3, 24.9, 25.7]",29.1,1.0,25.6,7.5,23.8,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-31 02:00:00,,40.0,29.1,24.9,26.625,25.4,27.2,"[27.2, 24.1, 24.6, 25.7]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,17.5,22.0,21.0,1.0,24.9,10.8,22.0,21.0
2023-05-31 02:05:00,,40.0,29.0,24.9,26.6,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.0,1.0,25.6,7.5,23.8,22.0,1.0,26.9,7.5,23.0,22.0,1.0,24.9,10.7,23.0,22.0
2023-05-31 02:10:00,,40.0,29.0,24.9,26.6,25.425,27.1,"[27.1, 24.2, 24.8, 25.6]",29.0,1.0,25.6,7.5,24.0,22.0,1.0,26.9,7.2,24.0,22.0,1.0,24.9,9.9,23.0,22.0
2023-05-31 02:15:00,,40.0,29.1,24.9,26.65,25.425,27.1,"[27.1, 24.2, 24.8, 25.6]",29.1,1.0,25.6,7.4,24.0,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,10.4,22.0,21.0
2023-05-31 02:20:00,,40.0,29.1,24.9,26.65,25.475,27.1,"[27.1, 24.3, 24.9, 25.6]",29.1,1.0,25.6,,23.9,21.0,1.0,27.0,,24.0,21.0,1.0,24.9,,22.0,21.0
2023-05-31 02:25:00,,40.0,29.1,24.9,26.65,25.45,27.1,"[27.1, 24.3, 24.7, 25.7]",29.1,1.0,25.6,7.4,23.9,21.0,1.0,27.0,16.3,23.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 02:30:00,,40.0,29.1,24.9,26.65,25.375,27.1,"[27.1, 24.2, 24.6, 25.6]",29.1,1.0,25.6,7.5,23.7,21.0,1.0,27.0,7.9,23.0,21.0,1.0,24.9,10.5,22.0,21.0
2023-05-31 02:35:00,,40.0,29.0,24.9,26.6,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.0,1.0,25.6,7.5,23.7,21.0,1.0,26.9,8.4,23.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 02:40:00,,40.0,29.0,24.8,26.575,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.7,22.0,21.0
2023-05-31 02:45:00,,40.0,29.0,24.8,26.575,25.450000000000003,27.1,"[27.1, 24.3, 24.8, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.8,23.0,21.0
2023-05-31 02:50:00,,40.0,29.0,24.9,26.6,25.450000000000003,27.1,"[27.1, 24.3, 24.8, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,15.1,24.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-31 02:55:00,,40.0,29.1,24.9,26.625,25.325000000000003,27.1,"[27.1, 24.1, 24.5, 25.6]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,7.4,22.0,21.0,1.0,24.9,10.5,22.0,21.0
2023-05-31 03:00:00,,40.0,29.0,24.9,26.6,25.35,27.1,"[27.1, 24.1, 24.6, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,7.7,23.0,21.0,1.0,24.9,10.5,22.0,21.0
2023-05-31 03:05:00,,40.0,29.0,24.9,26.6,25.375,27.1,"[27.1, 24.2, 24.6, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 03:10:00,,40.0,29.0,24.9,26.6,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 03:15:00,,40.0,29.0,24.9,26.6,25.425,27.1,"[27.1, 24.3, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 03:20:00,,40.0,29.0,24.9,26.6,25.425,27.1,"[27.1, 24.3, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,23.0,21.0,1.0,24.9,10.8,23.0,21.0
2023-05-31 03:25:00,,40.0,29.1,24.9,26.625,25.35,27.1,"[27.1, 24.2, 24.5, 25.6]",29.1,1.0,25.6,7.4,23.7,21.0,1.0,26.9,7.6,22.0,21.0,1.0,24.9,10.6,22.0,21.0
2023-05-31 03:30:00,,40.0,29.0,24.9,26.6,25.375,27.1,"[27.1, 24.2, 24.6, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.3,23.0,21.0,1.0,24.9,10.7,22.0,21.0
2023-05-31 03:35:00,,40.0,29.0,24.8,26.575,25.375,27.1,"[27.1, 24.2, 24.6, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.6,22.0,21.0
2023-05-31 03:40:00,,40.0,29.0,24.8,26.575,25.425,27.1,"[27.1, 24.3, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.5,22.0,21.0
2023-05-31 03:45:00,,40.0,29.0,24.8,26.575,25.425,27.1,"[27.1, 24.3, 24.7, 25.6]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.6,23.0,21.0
2023-05-31 03:50:00,,40.0,29.1,24.9,26.65,25.450000000000003,27.1,"[27.1, 24.3, 24.8, 25.6]",29.1,1.0,25.6,7.4,23.8,21.0,1.0,27.0,8.3,24.0,21.0,1.0,24.9,10.8,23.0,21.0
