time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3808562_h,3808563_c,3808563_h,3808563_r,3808563_s
2023-05-31 06:25:00,,8.97,40.9,29.5,35.2,30.5,30.5,[30.5],29.5,,40.9,,
2023-05-31 06:30:00,,9.11,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 06:35:00,,8.969999999999999,41.3,30.1,35.7,30.5,30.5,[30.5],30.1,,41.3,,
2023-05-31 06:40:00,,9.06,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-31 06:45:00,,9.13,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 06:50:00,,9.41,40.7,29.8,35.25,30.5,30.5,[30.5],29.8,,40.7,,
2023-05-31 06:55:00,,9.38,41.0,29.8,35.4,30.5,30.5,[30.5],29.8,,41.0,,
2023-05-31 07:00:00,,9.13,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 07:05:00,,9.33,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 07:10:00,,9.21,40.7,29.7,35.2,30.5,30.5,[30.5],29.7,,40.7,,
2023-05-31 07:15:00,,9.14,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 07:20:00,,9.09,40.5,29.5,35.0,30.5,30.5,[30.5],29.5,,40.5,,
2023-05-31 07:25:00,,9.13,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 07:30:00,,9.38,41.0,29.9,35.45,30.5,30.5,[30.5],29.9,,41.0,,
2023-05-31 07:35:00,,9.0,41.0,30.0,35.5,30.5,30.5,[30.5],30.0,,41.0,,
2023-05-31 07:40:00,,9.3,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-31 07:45:00,,9.21,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 07:50:00,,9.07,40.7,29.9,35.3,30.5,30.5,[30.5],29.9,,40.7,,
2023-05-31 07:55:00,,9.08,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-31 08:00:00,,9.16,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 08:05:00,,9.13,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-31 08:10:00,,9.0,41.2,30.0,35.6,30.5,30.5,[30.5],30.0,,41.2,,
2023-05-31 08:15:00,,9.04,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 08:20:00,,8.96,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-31 08:25:00,,9.06,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 08:30:00,,8.94,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 08:35:00,,9.05,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-31 08:40:00,,9.17,40.6,29.6,35.1,30.5,30.5,[30.5],29.6,,40.6,,
2023-05-31 08:45:00,,9.19,40.9,29.6,35.25,30.5,30.5,[30.5],29.6,,40.9,,
2023-05-31 08:50:00,,9.41,41.2,30.1,35.650000000000006,30.5,30.5,[30.5],30.1,,41.2,,
2023-05-31 08:55:00,,9.34,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-31 09:00:00,,9.18,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 09:05:00,,9.4,40.6,29.8,35.2,30.5,30.5,[30.5],29.8,,40.6,,
2023-05-31 09:10:00,,9.76,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 09:15:00,,9.36,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 09:20:00,,9.16,40.8,29.6,35.2,30.5,30.5,[30.5],29.6,,40.8,,
2023-05-31 09:25:00,,9.0,40.8,29.8,35.3,30.5,30.5,[30.5],29.8,,40.8,,
2023-05-31 09:30:00,,9.04,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 09:35:00,,9.15,41.1,29.5,35.3,30.5,30.5,[30.5],29.5,,41.1,,
2023-05-31 09:40:00,,9.510000000000002,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 09:45:00,,9.239999999999998,40.7,29.9,35.3,30.5,30.5,[30.5],29.9,,40.7,,
2023-05-31 09:50:00,,9.01,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 09:55:00,,9.06,40.5,29.4,34.95,30.5,30.5,[30.5],29.4,,40.5,,
2023-05-31 10:00:00,,8.99,40.5,29.5,35.0,30.5,30.5,[30.5],29.5,,40.5,,
2023-05-31 10:05:00,,9.27,41.1,29.9,35.5,30.5,30.5,[30.5],29.9,,41.1,,
2023-05-31 10:10:00,,9.01,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 10:15:00,,9.58,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 10:20:00,,9.2,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-31 10:25:00,,9.48,40.8,30.0,35.4,30.5,30.5,[30.5],30.0,,40.8,,
2023-05-31 10:30:00,,9.04,40.8,29.7,35.25,30.5,30.5,[30.5],29.7,,40.8,,
2023-05-31 10:35:00,,9.31,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 10:40:00,,9.14,40.9,29.5,35.2,30.5,30.5,[30.5],29.5,,40.9,,
2023-05-31 10:45:00,,9.22,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 10:50:00,,9.37,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 10:55:00,,9.5,40.6,29.5,35.05,30.5,30.5,[30.5],29.5,,40.6,,
2023-05-31 11:00:00,,9.239999999999998,40.9,29.5,35.2,30.5,30.5,[30.5],29.5,,40.9,,
2023-05-31 11:05:00,,9.43,41.1,30.0,35.55,30.5,30.5,[30.5],30.0,,41.1,,
2023-05-31 11:10:00,,9.34,41.1,29.5,35.3,30.5,30.5,[30.5],29.5,,41.1,,
2023-05-31 11:15:00,,9.33,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 11:20:00,,9.51,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-31 11:25:00,,9.66,41.1,29.8,35.45,30.5,30.5,[30.5],29.8,,41.1,,
2023-05-31 11:30:00,,9.48,40.6,29.4,35.0,30.5,30.5,[30.5],29.4,,40.6,,
2023-05-31 11:35:00,,9.12,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 11:40:00,,9.24,41.1,29.5,35.3,30.5,30.5,[30.5],29.5,,41.1,,
2023-05-31 11:45:00,,9.24,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 11:50:00,,9.36,40.6,29.8,35.2,30.5,30.5,[30.5],29.8,,40.6,,
2023-05-31 11:55:00,,9.17,40.7,29.6,35.150000000000006,30.5,30.5,[30.5],29.6,,40.7,,
2023-05-31 12:00:00,,9.36,41.2,29.9,35.55,30.5,30.5,[30.5],29.9,,41.2,,
2023-05-31 12:05:00,,9.57,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 12:10:00,,9.39,40.9,29.8,35.35,30.5,30.5,[30.5],29.8,,40.9,,
2023-05-31 12:15:00,,9.52,40.6,29.7,35.15,30.5,30.5,[30.5],29.7,,40.6,,
2023-05-31 12:20:00,,9.13,41.0,30.0,35.5,30.5,30.5,[30.5],30.0,,41.0,,
2023-05-31 12:25:00,,9.25,41.3,29.6,35.45,30.5,30.5,[30.5],29.6,,41.3,,
2023-05-31 12:30:00,,9.62,40.7,29.5,35.1,30.5,30.5,[30.5],29.5,,40.7,,
2023-05-31 12:35:00,,9.86,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 12:40:00,,9.47,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 12:45:00,,9.59,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 12:50:00,,9.38,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 12:55:00,,9.7,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 13:00:00,,9.0,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 13:05:00,,9.64,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 13:10:00,,9.59,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 13:15:00,,9.26,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 13:20:00,,9.16,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-05-31 13:25:00,,9.03,40.5,29.4,34.95,30.4,30.4,[30.4],29.4,,40.5,,
2023-05-31 13:30:00,,8.95,40.5,29.4,34.95,30.4,30.4,[30.4],29.4,,40.5,,
2023-05-31 13:35:00,,9.01,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 13:40:00,,8.95,40.8,29.8,35.3,30.4,30.4,[30.4],29.8,,40.8,,
2023-05-31 13:45:00,,8.99,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 13:50:00,,8.94,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-05-31 13:55:00,,9.02,41.3,30.1,35.7,30.4,30.4,[30.4],30.1,,41.3,,
2023-05-31 14:00:00,,9.3,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-05-31 14:05:00,,9.02,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 14:10:00,,9.05,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-05-31 14:15:00,,9.06,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 14:20:00,,9.35,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 14:25:00,,9.19,40.6,29.4,35.0,30.4,30.4,[30.4],29.4,,40.6,,
2023-05-31 14:30:00,,9.2,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 14:35:00,,9.36,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 14:40:00,,9.38,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 14:45:00,,9.65,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 14:50:00,,9.14,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-05-31 14:55:00,,9.35,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 15:00:00,,9.16,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 15:05:00,,9.22,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 15:10:00,,9.16,40.8,30.0,35.4,30.4,30.4,[30.4],30.0,,40.8,,
2023-05-31 15:15:00,,9.28,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 15:20:00,29.5,9.22,41.1,29.6,35.35,30.4,30.4,[30.4],29.6,,41.1,,
2023-05-31 15:25:00,29.5,9.04,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 15:30:00,29.5,9.3,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 15:35:00,29.5,9.41,41.2,29.8,35.5,30.4,30.4,[30.4],29.8,,41.2,,
2023-05-31 15:40:00,29.6,9.24,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 15:45:00,29.6,9.43,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 15:50:00,29.6,9.85,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 15:55:00,29.6,9.04,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-05-31 16:00:00,29.7,9.25,40.6,29.4,35.0,30.4,30.4,[30.4],29.4,,40.6,,
2023-05-31 16:05:00,29.7,9.47,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 16:10:00,29.7,9.36,40.8,30.0,35.4,30.4,30.4,[30.4],30.0,,40.8,,
2023-05-31 16:15:00,29.7,9.12,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 16:20:00,29.6,9.21,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 16:25:00,29.6,9.32,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 16:30:00,29.6,9.35,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 16:35:00,29.6,9.16,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 16:40:00,29.5,9.5,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 16:45:00,29.4,9.22,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-05-31 16:50:00,29.5,9.19,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 16:55:00,29.4,9.65,40.6,30.0,35.3,30.4,30.4,[30.4],30.0,,40.6,,
2023-05-31 17:00:00,29.3,9.55,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 17:05:00,29.3,9.42,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 17:10:00,29.3,9.36,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-05-31 17:15:00,29.2,9.72,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 17:20:00,29.2,9.54,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-05-31 17:25:00,29.2,9.53,41.3,30.0,35.65,30.4,30.4,[30.4],30.0,,41.3,,
2023-05-31 17:30:00,29.0,9.44,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-05-31 17:35:00,29.0,9.16,41.0,29.5,35.25,30.4,30.4,[30.4],29.5,,41.0,,
2023-05-31 17:40:00,29.0,9.59,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-05-31 17:45:00,28.9,9.89,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 17:50:00,28.9,9.65,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-05-31 17:55:00,28.9,9.35,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 18:00:00,28.8,9.12,41.0,29.7,35.35,30.4,30.4,[30.4],29.7,,41.0,,
2023-05-31 18:05:00,28.8,9.6,41.4,29.7,35.55,30.4,30.4,[30.4],29.7,,41.4,,
2023-05-31 18:10:00,28.8,9.28,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-05-31 18:15:00,28.8,9.83,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-05-31 18:20:00,28.8,9.77,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 18:25:00,28.7,9.53,41.0,30.0,35.5,30.4,30.4,[30.4],30.0,,41.0,,
2023-05-31 18:30:00,28.6,9.510000000000002,41.3,29.7,35.5,30.4,30.4,[30.4],29.7,,41.3,,
2023-05-31 18:35:00,28.6,9.36,40.6,29.3,34.95,30.4,30.4,[30.4],29.3,,40.6,,
2023-05-31 18:40:00,28.6,9.6,40.9,29.3,35.1,30.4,30.4,[30.4],29.3,,40.9,,
2023-05-31 18:45:00,28.6,9.57,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 18:50:00,28.5,9.69,41.0,29.9,35.45,30.4,30.4,[30.4],29.9,,41.0,,
2023-05-31 18:55:00,28.5,9.69,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 19:00:00,28.5,10.14,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 19:05:00,28.5,9.67,41.0,30.0,35.5,30.4,30.4,[30.4],30.0,,41.0,,
2023-05-31 19:10:00,28.4,9.81,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-05-31 19:15:00,28.4,9.37,40.9,29.5,35.2,30.4,30.4,[30.4],29.5,,40.9,,
2023-05-31 19:20:00,28.4,9.56,41.0,29.7,35.35,30.4,30.4,[30.4],29.7,,41.0,,
2023-05-31 19:25:00,28.4,9.61,41.4,30.0,35.7,30.4,30.4,[30.4],30.0,,41.4,,
2023-05-31 19:30:00,28.4,9.8,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-05-31 19:35:00,28.4,9.7,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 19:40:00,28.3,9.56,41.0,29.7,35.35,30.4,30.4,[30.4],29.7,,41.0,,
2023-05-31 19:45:00,28.3,9.84,41.0,29.7,35.35,30.4,30.4,[30.4],29.7,,41.0,,
2023-05-31 19:50:00,28.3,9.7,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
2023-05-31 19:55:00,28.3,9.65,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 20:00:00,28.2,10.21,41.1,29.8,35.45,30.4,30.4,[30.4],29.8,,41.1,,
2023-05-31 20:05:00,28.2,9.760000000000002,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 20:10:00,28.2,9.66,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 20:15:00,28.1,9.75,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-05-31 20:20:00,28.1,9.94,41.1,29.7,35.4,30.4,30.4,[30.4],29.7,,41.1,,
2023-05-31 20:25:00,28.1,9.78,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 20:30:00,28.1,9.56,41.3,30.0,35.65,30.4,30.4,[30.4],30.0,,41.3,,
2023-05-31 20:35:00,28.1,9.5,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 20:40:00,28.1,9.58,40.9,29.9,35.4,30.4,30.4,[30.4],29.9,,40.9,,
2023-05-31 20:45:00,28.0,10.06,41.3,30.0,35.65,30.4,30.4,[30.4],30.0,,41.3,,
2023-05-31 20:50:00,28.0,9.96,40.7,30.0,35.35,30.4,30.4,[30.4],30.0,,40.7,,
2023-05-31 20:55:00,28.0,9.92,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-05-31 21:00:00,28.0,10.13,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 21:05:00,28.0,10.02,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 21:10:00,28.0,9.61,40.7,29.9,35.3,30.4,30.4,[30.4],29.9,,40.7,,
2023-05-31 21:15:00,28.0,9.89,40.9,29.5,35.2,30.4,30.4,[30.4],29.5,,40.9,,
2023-05-31 21:20:00,28.0,9.84,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 21:25:00,27.9,10.09,41.1,29.8,35.45,30.4,30.4,[30.4],29.8,,41.1,,
2023-05-31 21:30:00,28.0,9.57,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 21:35:00,28.0,9.64,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 21:40:00,27.9,9.38,41.3,30.0,35.65,30.4,30.4,[30.4],30.0,,41.3,,
2023-05-31 21:45:00,27.9,10.01,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 21:50:00,27.9,9.76,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 21:55:00,27.9,9.49,40.9,29.6,35.25,30.4,30.4,[30.4],29.6,,40.9,,
2023-05-31 22:00:00,27.9,9.52,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-05-31 22:05:00,27.9,9.41,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 22:10:00,27.9,9.39,40.6,29.4,35.0,30.4,30.4,[30.4],29.4,,40.6,,
2023-05-31 22:15:00,27.8,9.26,40.7,29.4,35.05,30.4,30.4,[30.4],29.4,,40.7,,
2023-05-31 22:20:00,27.8,9.07,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-05-31 22:25:00,27.8,9.16,41.0,29.8,35.4,30.4,30.4,[30.4],29.8,,41.0,,
2023-05-31 22:30:00,27.8,9.08,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-05-31 22:35:00,27.8,9.27,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 22:40:00,27.8,9.49,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-05-31 22:45:00,27.8,9.59,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 22:50:00,27.8,9.67,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 22:55:00,27.7,9.62,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 23:00:00,27.7,9.31,41.2,29.6,35.400000000000006,30.4,30.4,[30.4],29.6,,41.2,,
2023-05-31 23:05:00,27.7,9.31,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 23:10:00,27.7,9.31,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-05-31 23:15:00,27.7,8.95,40.8,29.5,35.15,30.4,30.4,[30.4],29.5,,40.8,,
2023-05-31 23:20:00,27.7,9.54,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 23:25:00,27.6,9.2,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 23:30:00,27.7,9.21,40.6,29.9,35.25,30.4,30.4,[30.4],29.9,,40.6,,
2023-05-31 23:35:00,27.6,9.14,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-05-31 23:40:00,27.7,9.22,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-05-31 23:45:00,27.6,9.67,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-05-31 23:50:00,27.6,9.56,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-05-31 23:55:00,27.6,9.01,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 00:00:00,27.6,8.93,41.2,29.9,35.55,30.4,30.4,[30.4],29.9,,41.2,,
2023-06-01 00:05:00,27.6,8.89,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-06-01 00:10:00,27.6,8.96,40.8,29.7,35.25,30.4,30.4,[30.4],29.7,,40.8,,
2023-06-01 00:15:00,27.5,8.86,40.8,29.8,35.3,30.4,30.4,[30.4],29.8,,40.8,,
2023-06-01 00:20:00,27.6,9.15,41.4,30.1,35.75,30.4,30.4,[30.4],30.1,,41.4,,
2023-06-01 00:25:00,27.6,9.06,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-01 00:30:00,27.5,9.07,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-06-01 00:35:00,27.5,8.91,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-06-01 00:40:00,27.6,9.07,40.9,30.0,35.45,30.4,30.4,[30.4],30.0,,40.9,,
2023-06-01 00:45:00,27.5,9.18,40.9,29.8,35.35,30.4,30.4,[30.4],29.8,,40.9,,
2023-06-01 00:50:00,27.5,8.88,40.5,29.4,34.95,30.4,30.4,[30.4],29.4,,40.5,,
2023-06-01 00:55:00,27.4,8.86,40.8,29.6,35.2,30.4,30.4,[30.4],29.6,,40.8,,
2023-06-01 01:00:00,27.4,8.85,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-06-01 01:05:00,27.4,8.83,40.9,29.9,35.4,30.4,30.4,[30.4],29.9,,40.9,,
2023-06-01 01:10:00,27.4,8.84,40.6,29.9,35.25,30.4,30.4,[30.4],29.9,,40.6,,
2023-06-01 01:15:00,27.4,8.83,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-06-01 01:20:00,27.4,8.969999999999999,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-06-01 01:25:00,27.3,8.85,41.1,30.0,35.55,30.4,30.4,[30.4],30.0,,41.1,,
2023-06-01 01:30:00,27.4,9.14,40.6,29.4,35.0,30.4,30.4,[30.4],29.4,,40.6,,
2023-06-01 01:35:00,27.3,8.84,40.6,29.5,35.05,30.4,30.4,[30.4],29.5,,40.6,,
2023-06-01 01:40:00,27.3,9.0,40.6,29.8,35.2,30.4,30.4,[30.4],29.8,,40.6,,
2023-06-01 01:45:00,27.3,9.05,41.2,30.0,35.6,30.4,30.4,[30.4],30.0,,41.2,,
2023-06-01 01:50:00,27.3,8.98,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 01:55:00,27.3,8.85,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 02:00:00,27.2,9.08,41.1,29.9,35.5,30.4,30.4,[30.4],29.9,,41.1,,
2023-06-01 02:05:00,27.2,8.71,41.1,30.1,35.6,30.4,30.4,[30.4],30.1,,41.1,,
2023-06-01 02:10:00,27.3,8.9,40.6,29.6,35.1,30.4,30.4,[30.4],29.6,,40.6,,
2023-06-01 02:15:00,27.2,8.72,40.7,29.5,35.1,30.4,30.4,[30.4],29.5,,40.7,,
2023-06-01 02:20:00,27.2,8.84,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-01 02:25:00,27.2,8.88,40.9,30.1,35.5,30.4,30.4,[30.4],30.1,,40.9,,
2023-06-01 02:30:00,27.1,8.89,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 02:35:00,27.1,8.809999999999999,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 02:40:00,27.1,8.93,40.7,29.8,35.25,30.4,30.4,[30.4],29.8,,40.7,,
2023-06-01 02:45:00,27.1,8.870000000000001,41.3,30.1,35.7,30.4,30.4,[30.4],30.1,,41.3,,
2023-06-01 02:50:00,27.1,8.780000000000001,40.7,29.7,35.2,30.4,30.4,[30.4],29.7,,40.7,,
2023-06-01 02:55:00,27.2,8.8,40.7,29.6,35.150000000000006,30.4,30.4,[30.4],29.6,,40.7,,
2023-06-01 03:00:00,27.1,9.05,40.9,29.7,35.3,30.4,30.4,[30.4],29.7,,40.9,,
