time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3820340_c,3820340_h,3820340_r,3820340_s
2023-05-31 00:50:00,,7.1,47.6,47.6,47.6,27.1,27.1,[27.1],1.0,47.6,28.3,26.0
2023-05-31 00:55:00,,7.1,44.3,44.3,44.3,27.1,27.1,[27.1],1.0,44.3,28.3,26.0
2023-05-31 01:00:00,,7.1,48.9,48.9,48.9,27.1,27.1,[27.1],1.0,48.9,28.3,26.0
2023-05-31 01:05:00,,7.1,45.1,45.1,45.1,27.1,27.1,[27.1],1.0,45.1,28.3,26.0
2023-05-31 01:10:00,,7.1,46.5,46.5,46.5,27.1,27.1,[27.1],1.0,46.5,28.3,26.0
2023-05-31 01:15:00,,7.1,49.4,49.4,49.4,27.1,27.1,[27.1],1.0,49.4,28.3,26.0
2023-05-31 01:20:00,,7.1,43.4,43.4,43.4,27.1,27.1,[27.1],1.0,43.4,28.3,26.0
2023-05-31 01:25:00,,7.1,46.3,46.3,46.3,27.0,27.0,[27.0],1.0,46.3,28.3,26.0
2023-05-31 01:30:00,,7.1,47.6,47.6,47.6,27.0,27.0,[27.0],1.0,47.6,28.3,26.0
2023-05-31 01:35:00,,7.1,44.4,44.4,44.4,27.1,27.1,[27.1],1.0,44.4,28.3,26.0
2023-05-31 01:40:00,,7.1,46.0,46.0,46.0,27.1,27.1,[27.1],1.0,46.0,28.2,26.0
2023-05-31 01:45:00,,7.1,49.2,49.2,49.2,27.0,27.0,[27.0],1.0,49.2,28.2,26.0
2023-05-31 01:50:00,,7.1,49.2,49.2,49.2,27.0,27.0,[27.0],1.0,49.2,28.2,26.0
2023-05-31 01:55:00,,7.1,46.2,46.2,46.2,27.0,27.0,[27.0],1.0,46.2,28.2,26.0
2023-05-31 02:00:00,,7.1,46.2,46.2,46.2,27.0,27.0,[27.0],1.0,46.2,28.2,26.0
2023-05-31 02:05:00,,7.1,44.1,44.1,44.1,27.0,27.0,[27.0],1.0,44.1,28.2,26.0
2023-05-31 02:10:00,,7.1,44.1,44.1,44.1,27.0,27.0,[27.0],1.0,44.1,28.2,26.0
2023-05-31 02:15:00,,7.1,47.5,47.5,47.5,27.0,27.0,[27.0],1.0,47.5,28.2,26.0
2023-05-31 02:20:00,,7.1,45.1,45.1,45.1,26.9,26.9,[26.9],1.0,45.1,28.2,26.0
2023-05-31 02:25:00,,7.1,45.6,45.6,45.6,26.9,26.9,[26.9],1.0,45.6,28.2,26.0
2023-05-31 02:30:00,,7.1,46.9,46.9,46.9,26.9,26.9,[26.9],1.0,46.9,28.2,26.0
2023-05-31 02:35:00,,7.1,43.3,43.3,43.3,26.9,26.9,[26.9],1.0,43.3,28.2,26.0
2023-05-31 02:40:00,,7.1,46.6,46.6,46.6,26.9,26.9,[26.9],1.0,46.6,28.2,26.0
2023-05-31 02:45:00,,7.1,46.2,46.2,46.2,26.9,26.9,[26.9],1.0,46.2,28.2,26.0
2023-05-31 02:50:00,,7.1,43.1,43.1,43.1,26.9,26.9,[26.9],1.0,43.1,28.2,26.0
2023-05-31 02:55:00,,7.1,48.1,48.1,48.1,26.9,26.9,[26.9],1.0,48.1,28.2,26.0
2023-05-31 03:00:00,,7.1,45.8,45.8,45.8,26.9,26.9,[26.9],1.0,45.8,28.2,26.0
2023-05-31 03:05:00,,7.1,45.8,45.8,45.8,26.9,26.9,[26.9],1.0,45.8,28.2,26.0
2023-05-31 03:10:00,,7.1,49.1,49.1,49.1,26.9,26.9,[26.9],1.0,49.1,28.2,26.0
2023-05-31 03:15:00,,7.1,43.1,43.1,43.1,26.9,26.9,[26.9],1.0,43.1,28.2,26.0
2023-05-31 03:20:00,,7.1,46.2,46.2,46.2,26.9,26.9,[26.9],1.0,46.2,28.2,26.0
2023-05-31 03:25:00,,7.1,47.1,47.1,47.1,26.9,26.9,[26.9],1.0,47.1,28.2,26.0
2023-05-31 03:30:00,,7.1,42.7,42.7,42.7,26.9,26.9,[26.9],1.0,42.7,28.1,26.0
2023-05-31 03:35:00,,7.1,45.9,45.9,45.9,26.9,26.9,[26.9],1.0,45.9,28.1,26.0
2023-05-31 03:40:00,,7.1,46.8,46.8,46.8,26.9,26.9,[26.9],1.0,46.8,28.1,26.0
2023-05-31 03:45:00,,7.1,42.6,42.6,42.6,26.9,26.9,[26.9],1.0,42.6,28.1,26.0
2023-05-31 03:50:00,,7.1,42.6,42.6,42.6,26.9,26.9,[26.9],1.0,42.6,28.1,26.0
2023-05-31 03:55:00,,7.1,45.8,45.8,45.8,26.9,26.9,[26.9],1.0,45.8,28.1,26.0
2023-05-31 04:00:00,,7.1,42.9,42.9,42.9,26.9,26.9,[26.9],1.0,42.9,28.1,26.0
2023-05-31 04:05:00,,7.1,42.9,42.9,42.9,26.9,26.9,[26.9],1.0,42.9,28.1,26.0
2023-05-31 04:10:00,,7.1,47.6,47.6,47.6,26.9,26.9,[26.9],1.0,47.6,28.1,26.0
2023-05-31 04:15:00,,7.1,43.1,43.1,43.1,26.9,26.9,[26.9],1.0,43.1,28.1,26.0
2023-05-31 04:20:00,,7.1,47.8,47.8,47.8,26.9,26.9,[26.9],1.0,47.8,28.1,26.0
