time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794071_c,3794071_h,3794071_r,3794071_s,3812812_c,3812812_h,3812812_r,3812812_s
2023-05-30 18:15:00,,19.74,36.7,28.4,32.55,28.2,28.2,[28.2],1.0,36.7,26.0,26.0,1.0,28.4,26.0,26.0
2023-05-30 18:20:00,,19.2,,,,28.2,28.2,[28.2],1.0,,26.0,26.0,1.0,,26.0,26.0
2023-05-30 18:25:00,,19.68,36.7,28.3,32.5,28.1,28.1,[28.1],1.0,36.7,27.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 18:30:00,,19.56,37.1,28.3,32.7,28.2,28.2,[28.2],1.0,37.1,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 18:35:00,,19.74,37.5,28.4,32.95,28.3,28.3,[28.3],1.0,37.5,27.0,27.0,1.0,28.4,26.0,27.0
2023-05-30 18:40:00,,19.56,38.4,28.5,33.45,28.4,28.4,[28.4],1.0,38.4,27.0,27.0,1.0,28.5,27.0,27.0
2023-05-30 18:45:00,,19.56,38.4,28.6,33.5,28.5,28.5,[28.5],1.0,38.4,28.0,27.0,1.0,28.6,27.0,27.0
2023-05-30 18:50:00,,20.1,38.7,28.7,33.7,28.5,28.5,[28.5],1.0,38.7,27.0,27.0,1.0,28.7,27.0,27.0
2023-05-30 18:55:00,,19.92,38.7,28.8,33.75,28.6,28.6,[28.6],1.0,38.7,28.0,27.0,1.0,28.8,27.0,27.0
2023-05-30 19:00:00,,19.38,38.8,28.8,33.8,28.6,28.6,[28.6],1.0,38.8,27.0,27.0,1.0,28.8,27.0,27.0
2023-05-30 19:05:00,,20.34,38.9,28.9,33.9,28.7,28.7,[28.7],1.0,38.9,28.0,26.0,1.0,28.9,26.0,28.0
2023-05-30 19:10:00,,20.46,39.1,29.2,34.15,29.1,29.1,[29.1],1.0,39.1,28.0,26.0,1.0,29.2,30.0,28.0
2023-05-30 19:15:00,,20.34,39.1,29.4,34.25,29.3,29.3,[29.3],1.0,39.1,27.0,26.0,1.0,29.4,27.0,26.0
2023-05-30 19:20:00,,20.64,39.2,29.3,34.25,29.1,29.1,[29.1],1.0,39.2,27.0,26.0,1.0,29.3,27.0,26.0
2023-05-30 19:25:00,,19.92,38.4,29.4,33.9,29.0,29.0,[29.0],1.0,38.4,27.0,26.0,1.0,29.4,27.0,26.0
2023-05-30 19:30:00,,19.86,38.2,29.3,33.75,29.0,29.0,[29.0],1.0,38.2,27.0,26.0,1.0,29.3,27.0,26.0
2023-05-30 19:35:00,,20.1,38.2,29.2,33.7,28.9,28.9,[28.9],1.0,38.2,26.0,26.0,1.0,29.2,27.0,26.0
2023-05-30 19:40:00,,20.82,37.8,29.2,33.5,28.8,28.8,[28.8],1.0,37.8,26.0,26.0,1.0,29.2,27.0,26.0
2023-05-30 19:45:00,,19.5,37.8,29.2,33.5,28.8,28.8,[28.8],1.0,37.8,27.0,26.0,1.0,29.2,27.0,26.0
2023-05-30 19:50:00,,19.98,37.6,29.0,33.3,28.8,28.8,[28.8],1.0,37.6,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 19:55:00,,19.68,37.6,29.0,33.3,28.7,28.7,[28.7],1.0,37.6,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 20:00:00,,19.62,37.4,29.0,33.2,28.7,28.7,[28.7],1.0,37.4,26.0,26.0,1.0,29.0,27.0,26.0
2023-05-30 20:05:00,,20.4,37.4,28.9,33.15,28.7,28.7,[28.7],1.0,37.4,26.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 20:10:00,,19.98,37.3,28.8,33.05,28.7,28.7,[28.7],1.0,37.3,26.0,26.0,1.0,28.8,27.0,26.0
2023-05-30 20:15:00,,20.04,37.2,28.8,33.0,28.7,28.7,[28.7],1.0,37.2,26.0,26.0,1.0,28.8,26.0,26.0
2023-05-30 20:20:00,,20.34,37.2,28.7,32.95,28.6,28.6,[28.6],1.0,37.2,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 20:25:00,,20.22,37.0,28.7,32.85,28.6,28.6,[28.6],1.0,37.0,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 20:30:00,,20.4,37.0,28.7,32.85,28.7,28.7,[28.7],1.0,37.0,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 20:35:00,,20.82,37.0,28.7,32.85,28.7,28.7,[28.7],1.0,37.0,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 20:40:00,,20.22,37.0,28.7,32.85,28.7,28.7,[28.7],1.0,37.0,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 20:45:00,,20.58,37.0,28.7,32.85,28.6,28.6,[28.6],1.0,37.0,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 20:50:00,,20.28,37.0,28.7,32.85,28.6,28.6,[28.6],1.0,37.0,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 20:55:00,,20.64,37.0,28.7,32.85,28.6,28.6,[28.6],1.0,37.0,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 21:00:00,,20.34,36.9,28.6,32.75,28.7,28.7,[28.7],1.0,36.9,26.0,26.0,1.0,28.6,27.0,26.0
2023-05-30 21:05:00,,20.76,36.9,28.6,32.75,28.7,28.7,[28.7],1.0,36.9,26.0,26.0,1.0,28.6,27.0,26.0
2023-05-30 21:10:00,,20.76,36.9,28.7,32.8,28.6,28.6,[28.6],1.0,36.9,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 21:15:00,,20.34,36.9,28.7,32.8,28.6,28.6,[28.6],1.0,36.9,26.0,26.0,1.0,28.7,27.0,26.0
2023-05-30 21:20:00,,21.3,36.8,28.6,32.7,28.5,28.5,[28.5],1.0,36.8,26.0,26.0,1.0,28.6,26.0,26.0
2023-05-30 21:25:00,,20.46,36.8,28.5,32.65,28.5,28.5,[28.5],1.0,36.8,26.0,26.0,1.0,28.5,26.0,26.0
2023-05-30 21:30:00,,20.1,36.8,28.5,32.65,28.6,28.6,[28.6],1.0,36.8,26.0,26.0,1.0,28.5,26.0,26.0
2023-05-30 21:35:00,,21.0,36.9,28.6,32.75,28.6,28.6,[28.6],1.0,36.9,26.0,26.0,1.0,28.6,27.0,26.0
2023-05-30 21:40:00,,20.22,37.1,28.6,32.85,28.6,28.6,[28.6],1.0,37.1,27.0,27.0,1.0,28.6,26.0,27.0
2023-05-30 21:45:00,,21.36,37.1,28.6,32.85,28.4,28.4,[28.4],1.0,37.1,27.0,27.0,1.0,28.6,25.0,27.0
2023-05-30 21:50:00,,20.82,37.9,28.5,33.2,28.3,28.3,[28.3],1.0,37.9,27.0,27.0,1.0,28.5,25.0,27.0
2023-05-30 21:55:00,,20.1,38.6,28.4,33.5,28.6,28.6,[28.6],1.0,38.6,27.0,27.0,1.0,28.4,28.0,27.0
