time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818463_c,3818463_r,3818463_s,3818464_c,3818464_h,3818464_r,3818464_s,3818465_c,3818465_h,3818465_r,3818465_s,3818466_c,3818466_h,3818466_r,3818466_s,3818467_c,3818467_h,3818467_r,3818467_s,3818468_c,3818468_r,3818468_s,3818469_c,3818469_r,3818469_s,3818470_c,3818470_h,3818470_r,3818470_s
2023-06-03 11:20:00,31.6,35.59,31.8,24.8,27.6,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,31.8,25.0,25.0
2023-06-03 11:25:00,32.1,35.6,31.7,24.7,27.5,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.7,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,31.7,25.0,25.0
2023-06-03 11:30:00,32.2,35.6,31.6,24.6,27.420000000000005,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.6,27.0,25.0,1.0,24.7,24.8,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,31.6,25.0,25.0
2023-06-03 11:35:00,32.5,35.63,31.6,24.6,27.420000000000005,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.6,27.0,25.0,1.0,24.7,25.7,25.0,1.0,25.9,24.0,1.0,25.8,24.0,1.0,31.6,26.0,25.0
2023-06-03 11:40:00,31.5,35.63,32.0,25.0,27.9,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.5,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-03 11:45:00,31.7,35.61,32.0,24.9,27.8,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,25.3,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 11:50:00,32.8,35.6,32.0,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 11:55:00,33.4,35.6,31.8,24.8,27.640000000000004,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-03 12:00:00,31.8,35.6,31.7,24.8,27.559999999999995,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.7,24.0,1.0,25.3,24.0,1.0,31.7,25.0,25.0
2023-06-03 12:05:00,32.6,35.59,31.7,24.6,27.48,23.5,23.5,[23.5],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.6,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,31.7,25.0,25.0
2023-06-03 12:10:00,32.4,35.58,31.6,24.6,27.4,23.5,23.5,[23.5],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.6,27.0,25.0,1.0,24.6,24.8,25.0,1.0,24.6,24.0,1.0,25.3,24.0,1.0,31.6,25.0,25.0
2023-06-03 12:15:00,33.1,35.58,31.6,24.6,27.4,23.5,23.5,[23.5],1.0,25.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.6,27.0,25.0,1.0,24.6,24.5,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,31.6,25.0,25.0
2023-06-03 12:20:00,33.6,35.61,31.6,24.6,27.4,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.6,27.0,25.0,1.0,24.6,25.7,25.0,1.0,24.6,24.0,1.0,25.7,24.0,1.0,31.6,26.0,25.0
2023-06-03 12:25:00,34.1,35.62,31.7,24.6,27.52,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.0,25.5,25.0,1.0,25.5,24.0,1.0,26.0,24.0,1.0,31.7,25.0,25.0
2023-06-03 12:30:00,32.5,35.6,32.0,24.9,27.82,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.1,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-03 12:35:00,32.5,35.6,32.0,24.9,27.82,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-03 12:40:00,32.8,35.61,31.9,24.8,27.7,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-03 12:45:00,33.2,35.61,31.8,24.7,27.56,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.1,25.0,1.0,25.3,24.0,1.0,25.7,24.0,1.0,31.8,26.0,25.0
2023-06-03 12:50:00,32.9,35.620000000000005,31.8,24.7,27.56,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.1,25.0,1.0,26.2,24.0,1.0,25.7,24.0,1.0,31.8,26.0,25.0
2023-06-03 12:55:00,32.3,35.6,31.9,25.0,27.840000000000003,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,31.9,25.0,25.0
2023-06-03 13:00:00,32.7,35.6,32.0,24.9,27.8,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 13:05:00,34.2,35.6,32.0,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-03 13:10:00,33.9,35.59,31.9,24.8,27.68,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-03 13:15:00,33.7,35.59,31.8,24.7,27.58,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,25.1,25.0,1.0,25.2,24.0,1.0,25.6,24.0,1.0,31.8,25.0,25.0
2023-06-03 13:20:00,34.0,35.61,31.9,24.7,27.62,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,26.1,24.0,1.0,26.1,24.0,1.0,31.9,26.0,25.0
2023-06-03 13:25:00,34.0,35.61,32.1,24.9,27.880000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-03 13:30:00,32.7,35.61,32.1,25.0,27.880000000000003,23.7,23.7,[23.7],,,,,25.0,,,,25.0,,,,32.1,,,,25.2,,,,,,,,,,32.1,,
2023-06-03 13:35:00,32.9,35.6,32.0,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-03 13:40:00,33.1,35.59,31.9,24.8,27.660000000000004,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,31.9,24.0,25.0
2023-06-03 13:45:00,32.5,35.59,31.8,24.7,27.58,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-03 13:50:00,33.0,35.6,31.8,24.7,27.540000000000003,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.7,25.1,25.0,1.0,25.3,24.0,1.0,25.5,24.0,1.0,31.8,26.0,25.0
2023-06-03 13:55:00,33.6,35.62,31.7,24.6,27.58,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.3,26.1,25.0,1.0,26.1,24.0,1.0,25.5,24.0,1.0,31.7,26.0,25.0
2023-06-03 14:00:00,32.0,35.61,32.0,24.8,27.779999999999998,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.5,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-06-03 14:05:00,31.7,35.61,32.0,25.0,27.9,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.2,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 14:10:00,31.8,35.6,32.0,24.9,27.76,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-03 14:15:00,32.7,35.59,31.8,24.8,27.6,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-03 14:20:00,31.7,35.6,31.8,24.7,27.540000000000003,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.7,24.8,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,31.8,25.0,25.0
2023-06-03 14:25:00,31.5,35.58,31.6,24.6,27.420000000000005,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.6,27.0,25.0,1.0,24.7,24.5,25.0,1.0,24.5,24.0,1.0,25.3,24.0,1.0,31.6,25.0,25.0
2023-06-03 14:30:00,32.2,35.6,31.6,24.6,27.420000000000005,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.6,27.0,25.0,1.0,24.7,25.7,25.0,1.0,25.9,24.0,1.0,25.9,24.0,1.0,31.6,26.0,25.0
2023-06-03 14:35:00,31.9,35.62,31.7,25.0,27.78,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.5,25.5,25.0,1.0,25.8,24.0,1.0,26.0,24.0,1.0,31.7,26.0,25.0
2023-06-03 14:40:00,31.0,35.61,31.9,24.9,27.82,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.5,24.8,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,31.9,25.0,25.0
2023-06-03 14:45:00,31.8,35.6,31.9,24.9,27.74,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,24.8,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-06-03 14:50:00,32.5,35.59,31.9,24.7,27.62,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-03 14:55:00,31.4,35.59,31.7,24.6,27.48,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.7,25.0,25.0
2023-06-03 15:00:00,31.5,35.59,31.7,24.6,27.48,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,24.5,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,31.7,25.0,25.0
2023-06-03 15:05:00,31.8,35.63,31.7,24.8,27.559999999999995,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,25.7,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,31.7,26.0,25.0
2023-06-03 15:10:00,31.3,35.61,,,,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,,27.0,25.0,1.0,,26.0,25.0,1.0,,27.0,25.0,1.0,,25.5,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,,25.0,25.0
2023-06-03 15:15:00,31.4,35.61,32.0,24.9,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.2,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-03 15:20:00,31.9,35.61,32.0,24.8,27.72,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.0,24.8,25.0,1.0,25.0,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-03 15:25:00,31.3,35.59,31.8,24.7,27.58,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-03 15:30:00,32.0,35.59,31.7,24.7,27.54,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.7,24.0,1.0,25.5,24.0,1.0,31.7,25.0,25.0
2023-06-03 15:35:00,31.3,35.61,31.7,24.7,27.54,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.6,24.0,1.0,25.7,24.0,1.0,31.7,26.0,25.0
2023-06-03 15:40:00,31.6,35.63,31.7,24.9,27.62,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.9,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,31.7,26.0,25.0
2023-06-03 15:45:00,31.6,35.61,32.0,24.9,27.860000000000003,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.3,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-06-03 15:50:00,31.7,35.6,32.0,24.9,27.880000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,24.8,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-03 15:55:00,30.9,35.6,32.0,24.8,27.76,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-03 16:00:00,31.1,35.6,31.8,24.8,27.640000000000004,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,31.8,25.0,25.0
2023-06-03 16:05:00,31.1,35.620000000000005,31.8,24.7,27.660000000000004,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,25.3,25.7,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.8,26.0,25.0
2023-06-03 16:10:00,31.3,35.61,32.0,24.9,27.880000000000003,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.5,25.0,1.0,25.2,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
2023-06-03 16:15:00,30.9,35.61,32.0,25.1,27.96,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,24.8,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 16:20:00,31.4,35.6,31.9,24.9,27.72,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,24.8,25.0,1.0,25.1,24.0,1.0,25.6,24.0,1.0,31.9,25.0,25.0
2023-06-03 16:25:00,30.7,35.6,31.9,24.8,27.68,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,24.8,24.8,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-06-03 16:30:00,30.9,35.6,31.8,24.8,27.6,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.8,25.1,25.0,1.0,25.5,24.0,1.0,25.5,24.0,1.0,31.8,26.0,25.0
2023-06-03 16:35:00,30.8,35.620000000000005,31.8,24.7,27.58,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,26.0,25.0,1.0,26.1,24.0,1.0,26.1,24.0,1.0,31.8,26.0,25.0
2023-06-03 16:40:00,31.6,35.62,31.9,24.9,27.8,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.2,24.0,1.0,25.8,24.0,1.0,31.9,25.0,25.0
2023-06-03 16:45:00,31.5,35.61,32.0,25.0,27.880000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,25.2,25.0,1.0,24.8,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 16:50:00,31.1,35.61,32.0,24.9,27.8,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-03 16:55:00,31.1,35.59,31.9,24.8,27.68,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,24.8,25.0,1.0,24.6,24.0,1.0,25.4,24.0,1.0,31.9,24.0,25.0
2023-06-03 17:00:00,30.9,35.59,31.7,24.7,27.54,23.5,23.5,[23.5],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.7,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.7,24.0,1.0,25.4,24.0,1.0,31.7,25.0,25.0
2023-06-03 17:05:00,31.3,35.6,31.7,24.6,27.48,23.8,23.8,[23.8],,,,,24.6,,,,24.6,,,,31.7,,,,24.8,,,,,,,,,,31.7,,
2023-06-03 17:10:00,31.6,35.620000000000005,31.7,24.6,27.48,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.8,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,31.7,26.0,25.0
2023-06-03 17:15:00,32.8,35.620000000000005,32.0,24.8,27.779999999999998,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 17:20:00,31.9,35.61,32.0,24.9,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.2,25.0,1.0,25.3,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-03 17:25:00,31.0,35.61,31.8,24.9,27.74,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,31.8,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.8,25.0,25.0
2023-06-03 17:30:00,31.2,35.6,31.7,24.7,27.559999999999995,23.6,23.6,[23.6],,,,,24.7,,,,24.7,,,,31.7,,,,25.0,,,,,,,,,,31.7,,
2023-06-03 17:35:00,30.8,35.61,31.7,24.7,27.54,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.9,25.4,25.0,1.0,25.7,24.0,1.0,25.8,24.0,1.0,31.7,26.0,25.0
2023-06-03 17:40:00,30.5,35.620000000000005,31.7,24.8,27.68,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.7,24.0,1.0,26.0,24.0,1.0,31.7,25.0,25.0
2023-06-03 17:45:00,31.0,35.6,31.9,25.0,27.840000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.2,25.0,1.0,25.0,24.0,1.0,25.7,24.0,1.0,31.9,25.0,25.0
2023-06-03 17:50:00,32.0,35.61,31.9,25.0,27.82,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,24.8,25.0,1.0,25.0,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-03 17:55:00,31.7,35.6,31.9,24.7,27.660000000000004,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,24.8,25.0,1.0,24.8,24.0,1.0,25.5,24.0,1.0,31.9,25.0,25.0
2023-06-03 18:00:00,31.0,35.6,31.8,24.7,27.58,23.6,23.6,[23.6],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.8,27.0,25.0,1.0,24.9,24.8,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,31.8,25.0,25.0
2023-06-03 18:05:00,31.3,35.6,31.7,24.6,27.46,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.6,27.0,25.0,1.0,24.6,27.0,25.0,1.0,31.7,27.0,25.0,1.0,24.7,25.1,25.0,1.0,25.3,24.0,1.0,25.4,24.0,1.0,31.7,25.0,25.0
2023-06-03 18:10:00,31.4,35.620000000000005,31.7,24.8,27.68,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.7,27.0,25.0,1.0,25.4,25.7,25.0,1.0,26.1,24.0,1.0,26.1,24.0,1.0,31.7,26.0,25.0
2023-06-03 18:15:00,31.7,35.61,31.9,24.8,27.76,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.4,25.5,25.0,1.0,25.3,24.0,1.0,25.8,24.0,1.0,31.9,25.0,25.0
2023-06-03 18:20:00,32.1,35.6,32.0,25.0,27.860000000000003,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.2,25.0,1.0,25.1,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
