time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812914_c,3812914_h,3812914_p,3812914_r,3812914_s
2023-05-30 23:00:00,,,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.83,25.5,27.0
2023-05-30 23:05:00,,0.0099999999999997,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,3.88,23.5,27.0
2023-05-30 23:10:00,,-0.04,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.6,24.0,27.0
2023-05-30 23:15:00,,-0.0099999999999997,34.1,34.1,34.1,24.0,24.0,[24.0],,34.1,0.6,25.5,27.0
2023-05-30 23:20:00,,-0.0700000000000002,34.2,34.2,34.2,23.8,23.8,[23.8],,34.2,3.77,24.0,27.0
2023-05-30 23:25:00,,0.0099999999999997,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.59,24.0,27.0
2023-05-30 23:30:00,,-0.0300000000000002,34.0,34.0,34.0,23.8,23.8,[23.8],,34.0,0.6,25.0,27.0
2023-05-30 23:35:00,,,,,,,,,,,,,
2023-05-30 23:40:00,,-0.0199999999999995,34.0,34.0,34.0,23.3,23.3,[23.3],,34.0,0.59,23.5,27.0
2023-05-30 23:45:00,,0.0200000000000004,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.6,25.0,27.0
2023-05-30 23:50:00,,-0.0099999999999997,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.83,24.5,27.0
2023-05-30 23:55:00,,-0.0499999999999998,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,0.81,23.5,27.0
2023-05-31 00:00:00,,0.0099999999999997,34.1,34.1,34.1,23.6,23.6,[23.6],,34.1,0.6,25.0,27.0
2023-05-31 00:05:00,,-0.0300000000000011,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.81,25.0,27.0
2023-05-31 00:10:00,,-0.0099999999999997,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,3.99,23.5,27.0
2023-05-31 00:15:00,,-0.33,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.6,24.5,27.0
2023-05-31 00:20:00,,-0.0099999999999997,34.1,34.1,34.1,24.0,24.0,[24.0],,34.1,0.6,25.0,27.0
2023-05-31 00:25:00,,0.0,34.3,34.3,34.3,23.8,23.8,[23.8],,34.3,3.88,24.0,27.0
2023-05-31 00:30:00,,0.0,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.6,24.0,27.0
2023-05-31 00:35:00,,-0.0700000000000002,34.2,34.2,34.2,23.8,23.8,[23.8],,34.2,0.61,25.5,27.0
2023-05-31 00:40:00,,-0.0099999999999997,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,,,
2023-05-31 00:45:00,,-0.0099999999999997,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.6,23.5,27.0
2023-05-31 00:50:00,,-0.0099999999999997,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.61,25.0,27.0
2023-05-31 00:55:00,,-0.0199999999999995,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.87,24.5,27.0
2023-05-31 01:00:00,,-0.0399999999999991,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,3.83,23.5,27.0
2023-05-31 01:05:00,,-0.0200000000000004,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,0.6,24.5,27.0
2023-05-31 01:10:00,,-0.0100000000000015,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.9,25.5,27.0
2023-05-31 01:15:00,,-0.08,34.3,34.3,34.3,23.7,23.7,[23.7],,34.3,3.74,23.5,27.0
2023-05-31 01:20:00,,-0.0900000000000007,34.3,34.3,34.3,23.5,23.5,[23.5],,34.3,0.6,24.5,27.0
2023-05-31 01:25:00,,0.08,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.93,25.5,27.0
2023-05-31 01:30:00,,-0.0400000000000009,34.3,34.3,34.3,23.7,23.7,[23.7],,34.3,3.92,23.5,27.0
2023-05-31 01:35:00,,0.0099999999999997,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.6,24.5,27.0
2023-05-31 01:40:00,,0.0,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.6,25.5,27.0
2023-05-31 01:45:00,,-0.0899999999999998,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,3.75,24.0,27.0
2023-05-31 01:50:00,,0.0099999999999997,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.6,24.0,27.0
2023-05-31 01:55:00,,0.0,34.1,34.1,34.1,23.8,23.8,[23.8],,34.1,0.61,25.5,27.0
2023-05-31 02:00:00,,-0.0700000000000002,34.3,34.3,34.3,24.1,24.1,[24.1],,34.3,3.89,24.5,27.0
2023-05-31 02:05:00,,-0.0300000000000002,34.3,34.3,34.3,23.4,23.4,[23.4],,34.3,0.82,23.0,27.0
2023-05-31 02:10:00,,-0.0299999999999993,34.1,34.1,34.1,23.6,23.6,[23.6],,34.1,0.6,25.0,27.0
2023-05-31 02:15:00,,-0.0199999999999995,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.75,25.0,27.0
2023-05-31 02:20:00,,-0.0099999999999997,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,3.89,23.5,27.0
2023-05-31 02:25:00,,0.0,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.6,24.5,27.0
2023-05-31 02:30:00,,0.0300000000000011,34.1,34.1,34.1,24.2,24.2,[24.2],,34.1,4.09,26.0,27.0
