time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818968_c,3818968_h,3818968_r,3818968_s,3818969_c,3818969_r,3818969_s,3818970_c,3818970_h,3818970_r,3818970_s,3818971_c,3818971_h,3818971_r,3818971_s,3818972_c,3818972_h,3818972_r,3818972_s,3818973_c,3818973_h,3818973_r,3818973_s,3818974_c,3818974_h,3818974_r,3818974_s,3818975_c,3818975_h,3818975_r,3818975_s,3818976_c,3818976_h,3818976_r,3818976_s,3818977_c,3818977_h,3818977_r,3818977_s,3818978_c,3818978_h,3818978_r,3818978_s,3818979_c,3818979_r,3818979_s,3818980_c,3818980_r,3818980_s,3818981_h,3818982_c,3818982_h,3818982_r,3818982_s,3818983_h,3846762_c,3846762_h,3846762_r,3846762_s,3846763_c,3846763_h,3846763_r,3846763_s
2023-06-02 14:00:00,39.0,9.82,39.9,25.0,32.57777777777778,28.5,30.0,"[30.0, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.7,26.0,1.0,,25.4,25.0,1.0,26.4,26.0,1.0,26.1,26.0,25.0,1.0,32.6,26.0,26.0,25.0,,,,,,,,
2023-06-02 14:05:00,38.8,9.88,39.9,24.6,32.50000000000001,28.55,30.1,"[30.1, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,26.1,26.0,1.0,,27.8,25.0,1.0,26.5,26.0,1.0,26.6,26.0,24.6,1.0,32.6,25.0,26.0,24.6,,,,,,,,
2023-06-02 14:10:00,38.6,9.89,39.9,24.7,32.52222222222222,28.55,30.0,"[30.0, 27.1]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.1,28.0,26.0,1.0,32.6,28.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,27.4,26.0,1.0,,26.6,25.0,1.0,26.4,26.0,1.0,26.6,26.0,24.7,1.0,32.6,26.0,26.0,24.7,,,,,,,,
2023-06-02 14:15:00,38.5,9.86,39.9,24.8,32.56666666666667,28.5,30.0,"[30.0, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,28.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,28.0,26.0,1.0,,27.1,25.0,1.0,27.3,26.0,1.0,26.5,26.0,24.8,1.0,32.6,25.0,26.0,24.8,,,,,,,,
2023-06-02 14:20:00,38.5,10.02,39.9,25.0,32.62222222222223,28.6,30.0,"[30.0, 27.2]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,29.0,25.0,1.0,39.9,27.0,25.0,1.0,27.4,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.9,26.0,25.0,1.0,,27.0,26.0,1.0,,26.2,25.0,1.0,26.2,26.0,1.0,25.9,26.0,25.0,1.0,32.4,26.0,26.0,25.0,,,,,,,,
2023-06-02 14:25:00,38.2,9.76,39.9,24.5,32.58888888888889,28.55,30.0,"[30.0, 27.1]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,27.7,26.0,1.0,,26.6,25.0,1.0,26.4,26.0,1.0,25.4,26.0,24.5,1.0,32.8,25.0,26.0,24.5,,,,,,,,
2023-06-02 14:30:00,38.2,9.84,39.9,24.9,32.74444444444444,28.55,30.0,"[30.0, 27.1]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,39.9,27.0,25.0,1.0,27.1,27.0,26.0,1.0,33.2,27.0,26.0,,,,,1.0,39.9,25.9,25.0,1.0,,25.8,26.0,1.0,,28.0,25.0,1.0,27.6,26.0,1.0,25.6,26.0,24.9,1.0,33.2,26.0,26.0,24.9,,,,,,,,
2023-06-02 14:35:00,38.1,9.91,39.8,24.4,32.43333333333333,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.8,26.3,25.0,1.0,,27.4,26.0,1.0,,25.4,25.0,1.0,26.7,26.0,1.0,27.0,26.0,24.4,1.0,32.6,25.0,26.0,24.4,,,,,,,,
2023-06-02 14:40:00,38.2,9.88,39.9,24.8,32.50000000000001,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.6,25.0,1.0,,25.8,26.0,1.0,,26.8,25.0,1.0,26.5,26.0,1.0,25.7,26.0,24.8,1.0,32.6,25.0,26.0,24.8,,,,,,,,
2023-06-02 14:45:00,38.1,9.72,39.9,24.5,32.522222222222226,28.200000000000003,29.8,"[29.8, 26.6]",1.0,,26.0,25.0,1.0,26.0,26.0,1.0,35.5,25.0,23.0,1.0,35.5,27.0,23.0,1.0,39.9,26.0,23.0,1.0,26.9,26.0,24.0,1.0,33.0,26.0,24.0,,,,,1.0,39.9,24.6,23.0,1.0,,26.1,24.0,1.0,,24.8,25.0,1.0,26.0,26.0,1.0,25.1,26.0,24.5,1.0,33.0,26.0,26.0,24.5,,,,,,,,
2023-06-02 14:50:00,37.8,9.77,39.5,24.5,32.422222222222224,28.25,29.7,"[29.7, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,36.0,26.0,25.0,1.0,36.0,27.0,25.0,1.0,39.5,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.5,26.0,25.0,1.0,,26.4,26.0,1.0,,27.7,25.0,1.0,27.1,26.0,1.0,25.8,26.0,24.5,1.0,32.6,25.0,26.0,24.5,,,,,,,,
2023-06-02 14:55:00,37.7,9.84,39.5,24.6,32.400000000000006,28.3,29.8,"[29.8, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.2,27.0,25.0,1.0,35.2,28.0,25.0,1.0,39.5,27.0,25.0,1.0,26.6,27.0,26.0,1.0,33.2,27.0,26.0,,,,,1.0,39.5,26.5,25.0,1.0,,27.7,26.0,1.0,,26.3,25.0,1.0,26.4,26.0,1.0,27.1,26.0,24.6,1.0,33.2,26.0,26.0,24.6,,,,,,,,
2023-06-02 15:00:00,38.0,9.82,39.7,24.6,32.28888888888889,28.35,29.9,"[29.9, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.5,26.0,25.0,1.0,35.5,27.0,25.0,1.0,39.7,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.2,27.0,26.0,,,,,1.0,39.7,25.7,25.0,1.0,,27.7,26.0,1.0,,25.5,25.0,1.0,26.3,26.0,1.0,26.4,26.0,24.6,1.0,32.2,26.0,26.0,24.6,,,,,,,,
2023-06-02 15:05:00,38.1,9.94,39.7,24.6,32.17777777777778,28.35,29.9,"[29.9, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.0,26.0,25.0,1.0,35.0,27.0,25.0,1.0,39.7,27.0,25.0,1.0,26.6,27.0,26.0,1.0,32.2,29.0,26.0,,,,,1.0,39.7,26.4,25.0,1.0,,25.8,26.0,1.0,,27.1,25.0,1.0,26.5,26.0,1.0,26.0,26.0,24.6,1.0,32.2,26.0,26.0,24.6,,,,,,,,
2023-06-02 15:10:00,37.8,9.82,39.8,24.9,32.388888888888886,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.1,26.0,25.0,1.0,35.1,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.8,26.3,25.0,1.0,,28.0,26.0,1.0,,26.6,25.0,1.0,26.6,26.0,1.0,25.1,26.0,24.9,1.0,32.6,25.0,26.0,24.9,,,,,,,,
2023-06-02 15:15:00,37.7,9.99,39.8,24.7,32.34444444444444,28.5,30.0,"[30.0, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,28.0,26.0,,,,,1.0,39.8,26.4,25.0,1.0,,27.0,26.0,1.0,,26.6,25.0,1.0,27.5,26.0,1.0,26.4,26.0,24.7,1.0,32.4,26.0,26.0,24.7,,,,,,,,
2023-06-02 15:20:00,37.8,9.85,39.8,24.7,32.45555555555555,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.4,27.0,25.0,1.0,35.4,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.8,26.0,25.0,1.0,,26.1,26.0,1.0,,26.1,25.0,1.0,26.7,26.0,1.0,26.4,26.0,24.7,1.0,32.8,25.0,26.0,24.7,,,,,,,,
2023-06-02 15:25:00,37.9,9.77,39.8,24.7,32.388888888888886,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.8,26.5,25.0,1.0,,27.7,26.0,1.0,,26.4,25.0,1.0,26.3,26.0,1.0,26.3,26.0,24.7,1.0,32.4,27.0,26.0,24.7,,,,,,,,
2023-06-02 15:30:00,37.9,9.79,39.9,24.7,32.333333333333336,28.5,30.1,"[30.1, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.0,27.0,26.0,,,,,1.0,39.9,25.9,25.0,1.0,,27.7,26.0,1.0,,26.4,25.0,1.0,26.4,26.0,1.0,26.0,26.0,24.7,1.0,32.0,25.0,26.0,24.7,,,,,,,,
2023-06-02 15:35:00,37.5,9.85,39.9,24.8,32.36666666666667,28.65,30.2,"[30.2, 27.1]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.0,28.0,26.0,,,,,1.0,39.9,26.1,25.0,1.0,,26.8,26.0,1.0,,26.6,25.0,1.0,26.4,26.0,1.0,26.1,26.0,24.8,1.0,32.0,26.0,26.0,24.8,,,,,,,,
2023-06-02 15:40:00,37.6,9.92,39.9,24.5,32.37777777777778,28.55,30.1,"[30.1, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.2,27.0,25.0,1.0,35.2,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,26.4,26.0,1.0,,26.6,25.0,1.0,26.3,26.0,1.0,25.9,26.0,24.5,1.0,32.6,25.0,26.0,24.5,,,,,,,,
2023-06-02 15:45:00,37.5,9.73,39.9,24.8,32.422222222222224,28.6,30.1,"[30.1, 27.1]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.1,27.0,25.0,1.0,35.1,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,27.7,26.0,1.0,,26.3,25.0,1.0,26.3,26.0,1.0,26.0,26.0,24.8,1.0,32.6,25.0,26.0,24.8,,,,,,,,
2023-06-02 15:50:00,37.6,9.78,40.0,24.8,32.38888888888889,28.65,30.2,"[30.2, 27.1]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.0,28.0,25.0,1.0,35.0,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,40.0,26.5,25.0,1.0,,27.1,26.0,1.0,,27.2,25.0,1.0,27.5,26.0,1.0,27.0,26.0,24.8,1.0,32.3,26.0,26.0,24.8,,,,,,,,
2023-06-02 15:55:00,37.6,9.79,40.0,24.6,32.3,28.45,30.2,"[30.2, 26.7]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.0,26.0,25.0,1.0,35.0,26.0,25.0,1.0,40.0,26.0,25.0,1.0,26.9,26.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,40.0,25.8,25.0,1.0,,27.0,26.0,1.0,,25.7,25.0,1.0,26.3,26.0,1.0,26.5,26.0,24.6,1.0,32.3,25.0,26.0,24.6,,,,,,,,
2023-06-02 16:00:00,37.6,9.73,40.0,24.6,32.300000000000004,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.3,26.0,25.0,1.0,35.3,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.5,27.0,26.0,1.0,32.2,28.0,26.0,,,,,1.0,40.0,26.7,25.0,1.0,,26.1,26.0,1.0,,25.4,25.0,1.0,27.0,26.0,1.0,25.3,26.0,24.6,1.0,32.2,26.0,26.0,24.6,,,,,,,,
2023-06-02 16:05:00,37.7,9.75,40.0,24.7,32.388888888888886,28.3,29.9,"[29.9, 26.7]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.2,26.0,25.0,1.0,35.2,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.5,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,40.0,25.7,25.0,1.0,,26.1,26.0,1.0,,27.7,25.0,1.0,27.1,26.0,1.0,25.5,26.0,24.7,1.0,32.6,25.0,26.0,24.7,,,,,,,,
2023-06-02 16:10:00,37.6,9.81,39.8,24.9,32.44444444444444,28.4,29.9,"[29.9, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.8,26.3,25.0,1.0,,27.4,26.0,1.0,,26.3,25.0,1.0,27.0,26.0,1.0,25.7,26.0,24.9,1.0,32.6,26.0,26.0,24.9,,,,,,,,
2023-06-02 16:15:00,37.7,9.9,39.8,24.5,32.25555555555556,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.5,27.0,26.0,1.0,32.0,27.0,26.0,,,,,1.0,39.8,26.2,25.0,1.0,,27.4,26.0,1.0,,25.6,25.0,1.0,26.3,26.0,1.0,27.1,26.0,24.5,1.0,32.0,25.0,26.0,24.5,,,,,,,,
2023-06-02 16:20:00,37.4,9.65,39.9,24.5,32.25555555555555,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.4,27.0,25.0,1.0,35.4,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.0,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,25.8,26.0,1.0,,27.3,25.0,1.0,27.0,26.0,1.0,26.6,26.0,24.5,1.0,32.0,26.0,26.0,24.5,,,,,,,,
2023-06-02 16:25:00,37.4,9.82,39.9,24.6,32.45555555555556,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,28.0,26.0,1.0,,26.1,25.0,1.0,26.1,26.0,1.0,25.5,26.0,24.6,1.0,32.6,26.0,26.0,24.6,,,,,,,,
2023-06-02 16:30:00,37.5,9.84,39.8,24.9,32.92666666666666,28.4,30.0,"[30.0, 26.8]",1.0,34.6,27.0,25.0,1.0,28.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.8,27.0,26.0,1.0,33.0,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.8,25.4,25.0,1.0,39.8,26.1,26.0,1.0,35.4,27.4,25.0,1.0,27.1,26.0,1.0,25.5,26.0,24.9,1.0,33.0,25.0,26.0,24.9,1.0,39.8,27.0,25.0,1.0,25.6,27.0,25.0
2023-06-02 16:35:00,37.5,9.8,39.9,24.6,32.84,28.4,30.0,"[30.0, 26.8]",1.0,34.4,27.0,25.0,1.0,28.0,26.0,1.0,35.4,27.0,25.0,1.0,35.4,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.7,27.0,26.0,1.0,25.6,26.0,26.0,1.0,39.9,26.5,25.0,1.0,39.9,27.4,26.0,1.0,35.4,27.0,25.0,1.0,27.1,26.0,1.0,25.8,26.0,24.6,1.0,32.7,26.0,26.0,24.6,1.0,39.9,27.0,25.0,1.0,25.5,27.0,25.0
2023-06-02 16:40:00,37.5,9.92,39.9,24.8,32.87333333333333,28.5,30.2,"[30.2, 26.8]",1.0,34.4,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,25.6,25.0,1.0,39.9,27.7,26.0,1.0,35.6,26.6,25.0,1.0,27.1,26.0,1.0,26.9,26.0,24.8,1.0,32.4,25.0,26.0,24.8,1.0,39.9,27.0,25.0,1.0,25.5,26.0,25.0
2023-06-02 16:45:00,37.4,9.73,40.0,24.8,32.93333333333333,28.5,30.1,"[30.1, 26.9]",1.0,34.9,26.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,28.0,26.0,1.0,25.7,26.0,26.0,1.0,40.0,26.6,25.0,1.0,40.0,26.1,26.0,1.0,35.6,26.5,25.0,1.0,26.6,26.0,1.0,26.5,26.0,24.8,1.0,32.4,26.0,26.0,24.8,1.0,40.0,27.0,25.0,1.0,25.5,26.0,25.0
2023-06-02 16:50:00,37.5,9.84,40.0,24.9,33.00666666666667,28.5,30.1,"[30.1, 26.9]",1.0,34.7,27.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,40.0,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.5,27.0,26.0,1.0,25.7,26.0,26.0,1.0,40.0,25.8,25.0,1.0,40.0,27.7,26.0,1.0,35.7,25.4,25.0,1.0,26.4,26.0,1.0,25.8,26.0,24.9,1.0,32.5,25.0,26.0,24.9,1.0,40.0,27.0,25.0,1.0,26.0,26.0,25.0
2023-06-02 16:55:00,37.4,9.8,39.9,24.8,32.986666666666665,28.6,30.1,"[30.1, 27.1]",1.0,34.8,27.0,25.0,1.0,28.0,26.0,1.0,35.3,28.0,25.0,1.0,35.3,28.0,25.0,1.0,39.9,29.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,28.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.5,25.0,1.0,39.9,26.4,26.0,1.0,35.3,28.1,25.0,1.0,27.8,26.0,1.0,26.6,26.0,24.8,1.0,32.9,27.0,26.0,24.8,1.0,39.9,27.0,25.0,1.0,26.6,27.0,25.0
2023-06-02 17:00:00,37.5,10.04,39.9,24.4,32.97333333333333,28.55,30.1,"[30.1, 27.0]",1.0,34.6,27.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.1,27.0,26.0,1.0,32.3,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.0,25.0,1.0,39.9,27.4,26.0,1.0,35.7,26.0,25.0,1.0,27.0,26.0,1.0,27.1,26.0,24.4,1.0,32.3,25.0,26.0,24.4,1.0,39.9,27.0,25.0,1.0,27.1,27.0,25.0
2023-06-02 17:05:00,37.5,9.75,40.0,24.8,33.02666666666667,28.45,30.0,"[30.0, 26.9]",1.0,34.9,26.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,26.0,25.0,1.0,27.2,26.0,26.0,1.0,32.0,27.0,26.0,1.0,25.7,26.0,26.0,1.0,40.0,25.6,25.0,1.0,40.0,27.7,26.0,1.0,35.6,25.2,25.0,1.0,26.3,26.0,1.0,26.7,26.0,24.8,1.0,32.0,26.0,26.0,24.8,1.0,40.0,28.0,25.0,1.0,27.2,27.0,25.0
2023-06-02 17:10:00,37.4,9.76,40.0,24.4,32.92666666666666,28.55,30.1,"[30.1, 27.0]",1.0,35.0,26.0,25.0,1.0,27.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,28.0,25.0,1.0,40.0,28.0,25.0,1.0,27.3,27.0,26.0,1.0,32.0,29.0,26.0,1.0,25.6,26.0,26.0,1.0,40.0,26.2,25.0,1.0,40.0,26.4,26.0,1.0,35.3,27.7,25.0,1.0,26.9,26.0,1.0,26.4,26.0,24.4,1.0,32.0,25.0,26.0,24.4,1.0,40.0,28.0,25.0,1.0,27.3,26.0,25.0
2023-06-02 17:15:00,37.4,9.89,39.9,24.9,33.02666666666666,28.55,30.0,"[30.0, 27.1]",1.0,34.4,27.0,25.0,1.0,27.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.5,27.0,26.0,1.0,32.5,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,25.7,25.0,1.0,39.9,27.3,26.0,1.0,35.3,25.5,25.0,1.0,26.6,26.0,1.0,26.4,26.0,24.9,1.0,32.5,25.0,26.0,24.9,1.0,39.9,27.0,25.0,1.0,27.5,26.0,25.0
2023-06-02 17:20:00,37.3,9.98,39.9,24.6,32.97333333333333,28.55,30.1,"[30.1, 27.0]",1.0,34.7,26.0,25.0,1.0,27.0,26.0,1.0,35.2,26.0,25.0,1.0,35.2,27.0,25.0,1.0,39.9,26.0,25.0,1.0,27.1,27.0,26.0,1.0,32.8,28.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.6,25.0,1.0,39.9,26.4,26.0,1.0,35.2,27.6,25.0,1.0,27.0,26.0,1.0,25.6,26.0,24.6,1.0,32.8,26.0,26.0,24.6,1.0,39.9,27.0,25.0,1.0,27.1,28.0,25.0
2023-06-02 17:35:00,37.1,9.89,39.9,24.6,32.946666666666665,28.450000000000003,30.1,"[30.1, 26.8]",1.0,35.1,26.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.5,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,25.8,25.0,1.0,39.9,26.1,26.0,1.0,35.6,26.8,25.0,1.0,26.3,26.0,1.0,25.5,26.0,24.6,1.0,32.5,24.0,26.0,24.6,1.0,39.9,27.0,25.0,1.0,25.9,25.0,25.0
2023-06-02 17:40:00,37.1,9.87,39.9,24.8,33.00666666666667,28.55,30.0,"[30.0, 27.1]",1.0,35.0,27.0,25.0,1.0,27.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.7,28.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.6,25.0,1.0,39.9,27.1,26.0,1.0,35.7,26.0,25.0,1.0,26.9,26.0,1.0,25.5,26.0,24.8,1.0,32.7,27.0,26.0,24.8,1.0,39.9,27.0,25.0,1.0,25.8,27.0,25.0
2023-06-02 17:45:00,37.2,9.94,39.9,24.8,32.919999999999995,28.45,30.0,"[30.0, 26.9]",1.0,35.0,27.0,25.0,1.0,30.0,26.0,1.0,35.3,27.0,25.0,1.0,35.3,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.8,27.0,26.0,1.0,32.7,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.1,25.0,1.0,39.9,26.0,26.0,1.0,35.3,28.1,25.0,1.0,27.7,26.0,1.0,26.7,26.0,24.8,1.0,32.7,25.0,26.0,24.8,1.0,39.9,27.0,25.0,1.0,25.8,27.0,25.0
2023-06-02 17:50:00,36.9,9.76,39.9,24.9,32.97333333333333,28.5,30.0,"[30.0, 27.0]",1.0,34.5,27.0,25.0,1.0,27.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.6,27.0,26.0,1.0,25.7,26.0,26.0,1.0,39.9,26.3,25.0,1.0,39.9,27.7,26.0,1.0,35.8,25.6,25.0,1.0,26.4,26.0,1.0,26.5,26.0,24.9,1.0,32.6,27.0,26.0,24.9,1.0,39.9,28.0,25.0,1.0,25.6,27.0,25.0
2023-06-02 17:55:00,36.7,10.16,40.0,24.5,32.88666666666667,28.450000000000003,30.1,"[30.1, 26.8]",1.0,35.0,26.0,25.0,1.0,27.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.0,29.0,26.0,1.0,25.7,26.0,26.0,1.0,40.0,26.1,25.0,1.0,40.0,27.4,26.0,1.0,35.8,25.4,25.0,1.0,26.1,26.0,1.0,25.4,26.0,24.5,1.0,32.0,25.0,26.0,24.5,1.0,40.0,27.0,25.0,1.0,25.5,26.0,25.0
2023-06-02 18:00:00,37.0,9.79,40.1,24.8,32.81333333333334,28.45,30.0,"[30.0, 26.9]",1.0,34.8,26.0,25.0,1.0,27.0,26.0,1.0,35.1,26.0,25.0,1.0,35.1,27.0,25.0,1.0,40.1,26.0,25.0,1.0,26.8,27.0,26.0,1.0,32.0,27.0,26.0,1.0,25.7,26.0,26.0,1.0,40.1,25.4,25.0,1.0,40.1,26.4,26.0,1.0,35.1,27.8,25.0,1.0,27.0,26.0,1.0,25.5,26.0,24.8,1.0,32.0,25.0,26.0,24.8,1.0,40.1,27.0,25.0,1.0,25.6,25.0,25.0
2023-06-02 18:05:00,37.1,9.87,40.1,24.6,32.92666666666668,28.5,30.0,"[30.0, 27.0]",,34.8,,,,,,,35.3,,,,35.3,,,,40.1,,,,26.8,,,,32.7,,,,25.8,,,,40.1,,,,40.1,,,,35.3,,,,,,,,,24.6,,32.7,,,24.6,,40.1,,,,25.6,,
