time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,160486_c,160486_h,160486_p,160486_r,160486_s,160487_c,160487_p,160487_r,160487_s,160488_c,160488_h,160488_p,160488_r,160488_s
2023-06-03 01:40:00,27.6,21.0,34.6,27.5,31.05,25.45,27.7,"[27.7, 23.2]",1.0,27.5,0.7,26.0,28.0,1.0,18.0,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 01:45:00,27.6,21.0,34.6,27.5,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,29.0,28.0,1.0,10.2,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 01:50:00,27.6,21.0,34.6,27.6,31.1,25.35,27.6,"[27.6, 23.1]",1.0,27.6,0.7,27.0,28.0,1.0,18.1,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 01:55:00,27.5,21.0,34.7,27.6,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.6,0.7,28.0,28.0,1.0,18.2,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 02:00:00,27.5,21.0,34.7,27.6,31.15,25.25,27.4,"[27.4, 23.1]",1.0,27.6,0.7,29.0,28.0,1.0,10.3,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 02:05:00,27.5,21.0,34.7,27.6,31.15,25.3,27.4,"[27.4, 23.2]",1.0,27.6,4.9,26.0,27.0,1.0,18.1,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 02:10:00,27.5,21.0,34.7,27.6,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.9,26.0,27.0,1.0,16.8,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 02:15:00,27.5,21.0,34.7,27.6,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.6,0.7,28.0,27.0,1.0,10.3,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 02:20:00,27.5,21.0,34.7,27.6,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.6,0.7,27.0,27.0,1.0,18.0,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 02:25:00,27.5,21.0,34.7,27.7,31.200000000000003,25.6,27.9,"[27.9, 23.3]",1.0,27.7,4.7,26.0,27.0,1.0,18.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 02:30:00,27.5,21.0,34.7,27.7,31.200000000000003,25.6,27.9,"[27.9, 23.3]",1.0,27.7,4.9,26.0,27.0,1.0,10.9,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 02:35:00,27.5,21.0,34.7,27.7,31.200000000000003,25.35,27.6,"[27.6, 23.1]",1.0,27.7,0.7,26.0,27.0,1.0,11.3,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 02:40:00,27.5,21.0,34.6,27.7,31.15,25.5,27.8,"[27.8, 23.2]",1.0,27.7,0.7,26.0,26.0,1.0,17.8,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 02:45:00,27.5,21.0,34.6,27.7,31.15,25.5,27.8,"[27.8, 23.2]",1.0,27.7,0.7,28.0,26.0,1.0,13.1,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 02:50:00,27.5,21.0,34.6,27.7,31.15,25.450000000000003,27.8,"[27.8, 23.1]",1.0,27.7,,27.0,26.0,1.0,,24.8,23.0,0.0,34.6,,26.0,26.0
2023-06-03 02:55:00,27.4,21.0,34.6,27.7,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.7,4.8,26.0,26.0,1.0,17.8,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 03:00:00,27.4,21.0,34.6,27.7,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.7,4.7,25.0,26.0,1.0,16.1,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 03:05:00,27.4,21.0,34.6,27.7,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.7,4.9,26.0,26.0,1.0,10.2,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 03:10:00,27.4,21.0,34.7,27.7,31.200000000000003,25.35,27.5,"[27.5, 23.2]",1.0,27.7,0.7,26.0,27.0,1.0,11.0,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 03:15:00,27.4,21.0,34.7,27.7,31.200000000000003,25.5,27.7,"[27.7, 23.3]",1.0,27.7,0.7,27.0,27.0,1.0,18.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 03:20:00,27.4,21.0,34.7,27.7,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.7,4.7,27.0,27.0,1.0,15.8,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 03:25:00,27.4,21.0,34.7,27.7,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.7,0.7,28.0,27.0,1.0,10.3,24.5,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 03:30:00,27.4,21.0,34.7,27.7,31.200000000000003,25.55,27.8,"[27.8, 23.3]",1.0,27.7,0.7,27.0,27.0,1.0,18.0,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 03:35:00,27.4,21.0,34.7,27.7,31.200000000000003,25.6,27.8,"[27.8, 23.4]",1.0,27.7,4.8,26.0,26.0,1.0,18.1,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 03:40:00,27.4,21.0,34.7,27.7,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.7,4.7,26.0,26.0,1.0,10.5,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 03:45:00,27.3,21.0,34.7,27.7,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.7,4.9,26.0,26.0,1.0,17.9,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 03:50:00,27.3,21.0,34.6,27.7,31.15,25.55,27.9,"[27.9, 23.2]",1.0,27.7,0.7,28.0,26.0,1.0,10.8,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 03:55:00,27.3,21.0,34.6,27.7,31.15,25.45,27.7,"[27.7, 23.2]",1.0,27.7,0.7,27.0,26.0,1.0,11.1,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 04:00:00,27.3,21.0,34.6,27.7,31.15,25.55,27.8,"[27.8, 23.3]",1.0,27.7,0.7,26.0,26.0,1.0,17.7,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 04:05:00,27.3,21.0,34.6,27.6,31.1,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.8,26.0,25.0,1.0,10.7,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 04:10:00,27.3,21.0,34.6,27.6,31.1,25.4,27.7,"[27.7, 23.1]",1.0,27.6,4.9,27.0,25.0,1.0,11.1,24.7,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 04:15:00,27.3,21.0,34.6,27.6,31.1,25.5,27.8,"[27.8, 23.2]",1.0,27.6,0.7,26.0,25.0,1.0,18.0,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 04:20:00,27.3,21.0,34.6,27.6,31.1,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.7,26.0,25.0,1.0,10.7,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 04:25:00,27.3,21.0,34.6,27.6,31.1,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.9,26.0,25.0,1.0,10.5,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 04:30:00,27.2,21.0,34.6,27.7,31.15,25.6,27.8,"[27.8, 23.4]",1.0,27.7,0.7,28.0,25.0,1.0,10.1,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 04:35:00,27.2,21.0,34.6,27.7,31.15,25.55,27.8,"[27.8, 23.3]",1.0,27.7,4.8,25.0,24.0,1.0,10.5,24.5,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 04:40:00,27.2,21.0,34.7,27.7,31.200000000000003,25.65,27.9,"[27.9, 23.4]",1.0,27.7,4.7,25.0,24.0,1.0,17.9,24.5,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 04:45:00,27.2,21.0,34.7,27.7,31.200000000000003,25.55,27.8,"[27.8, 23.3]",1.0,27.7,4.9,26.0,24.0,1.0,10.1,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 04:50:00,27.2,21.0,34.7,27.7,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.7,0.7,26.0,24.0,1.0,10.8,24.2,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 04:55:00,27.2,21.0,34.7,27.7,31.200000000000003,25.65,27.9,"[27.9, 23.4]",1.0,27.7,4.7,25.0,24.0,1.0,18.1,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 05:00:00,27.2,21.0,34.6,27.7,31.15,25.65,27.9,"[27.9, 23.4]",1.0,27.7,4.9,26.0,24.0,1.0,10.1,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:05:00,27.2,21.0,34.6,27.7,31.15,25.55,27.8,"[27.8, 23.3]",1.0,27.7,4.9,25.0,24.0,1.0,10.7,24.6,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:10:00,27.1,21.0,34.6,27.7,31.15,25.7,27.9,"[27.9, 23.5]",1.0,27.7,4.8,25.0,24.0,1.0,10.8,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:15:00,27.1,21.0,34.6,27.8,31.200000000000003,25.6,28.0,"[28.0, 23.2]",1.0,27.8,0.7,26.0,24.0,1.0,11.0,24.5,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:20:00,27.1,21.0,34.6,27.8,31.200000000000003,25.65,27.9,"[27.9, 23.4]",1.0,27.8,4.8,24.0,24.0,1.0,18.1,24.6,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:25:00,27.1,21.0,34.6,27.8,31.200000000000003,25.45,27.7,"[27.7, 23.2]",1.0,27.8,5.0,26.0,24.0,1.0,10.7,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:30:00,27.1,21.0,34.6,27.7,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.7,0.7,26.0,24.0,1.0,17.6,24.0,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 05:35:00,27.1,21.0,34.6,28.1,31.35,25.8,28.0,"[28.0, 23.6]",1.0,28.1,0.7,26.0,25.0,1.0,17.9,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:40:00,27.1,21.0,34.6,28.0,31.3,25.7,28.0,"[28.0, 23.4]",1.0,28.0,4.9,26.0,25.0,1.0,11.1,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 05:45:00,27.1,21.0,34.5,28.0,31.25,25.35,27.5,"[27.5, 23.2]",1.0,28.0,4.9,26.0,25.0,1.0,11.2,24.6,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 05:50:00,27.1,21.0,34.5,28.0,31.25,25.6,27.8,"[27.8, 23.4]",1.0,28.0,0.7,27.0,25.0,1.0,16.8,24.7,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 05:55:00,27.1,21.0,34.5,27.9,31.2,25.45,27.7,"[27.7, 23.2]",1.0,27.9,4.8,26.0,25.0,1.0,10.3,24.6,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:00:00,27.1,21.0,34.5,27.9,31.2,25.5,27.7,"[27.7, 23.3]",1.0,27.9,0.7,25.0,25.0,1.0,17.9,24.4,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:05:00,27.1,21.0,34.5,27.9,31.2,25.5,27.6,"[27.6, 23.4]",1.0,27.9,4.9,26.0,26.0,1.0,10.2,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:10:00,27.1,21.0,34.5,27.9,31.2,25.5,27.7,"[27.7, 23.3]",1.0,27.9,0.7,26.0,26.0,1.0,10.7,24.8,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:15:00,27.1,21.0,34.5,27.8,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.8,0.7,27.0,26.0,1.0,17.9,24.8,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 06:20:00,27.1,21.0,34.6,27.8,31.200000000000003,25.6,27.8,"[27.8, 23.4]",1.0,27.8,0.7,26.0,26.0,1.0,17.9,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 06:25:00,27.1,21.0,34.6,27.8,31.200000000000003,25.6,27.8,"[27.8, 23.4]",1.0,27.8,0.7,26.0,26.0,1.0,17.6,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 06:30:00,27.1,21.0,34.5,27.7,31.1,25.450000000000003,27.6,"[27.6, 23.3]",1.0,27.7,4.7,26.0,26.0,1.0,10.6,24.6,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 06:35:00,27.1,21.0,34.5,27.7,31.1,25.6,27.8,"[27.8, 23.4]",1.0,27.7,4.7,26.0,26.0,1.0,18.3,24.5,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 06:40:00,27.1,21.0,34.5,27.7,31.1,25.6,27.8,"[27.8, 23.4]",1.0,27.7,4.9,27.0,26.0,1.0,10.9,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:45:00,27.1,21.0,34.5,27.7,31.1,25.45,27.7,"[27.7, 23.2]",1.0,27.7,0.7,27.0,26.0,1.0,11.2,24.8,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 06:50:00,27.1,21.0,34.5,27.7,31.1,25.55,27.8,"[27.8, 23.3]",1.0,27.7,0.7,26.0,26.0,1.0,18.0,24.4,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 06:55:00,27.1,21.0,34.5,27.7,31.1,25.450000000000003,27.6,"[27.6, 23.3]",1.0,27.7,0.7,26.0,26.0,1.0,17.7,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 07:00:00,27.1,21.0,34.5,27.6,31.05,25.5,27.8,"[27.8, 23.2]",1.0,27.6,4.7,26.0,26.0,1.0,10.9,24.8,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 07:05:00,27.1,21.0,34.5,27.6,31.05,25.3,27.4,"[27.4, 23.2]",1.0,27.6,4.8,26.0,25.0,1.0,18.2,24.4,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 07:10:00,27.1,21.0,34.5,27.6,31.05,25.4,27.5,"[27.5, 23.3]",1.0,27.6,4.9,28.0,25.0,1.0,18.1,25.1,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 07:15:00,27.1,21.0,34.5,27.6,31.05,25.3,27.4,"[27.4, 23.2]",1.0,27.6,0.7,27.0,25.0,1.0,11.2,24.8,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 07:20:00,27.1,21.0,34.5,27.6,31.05,25.5,27.8,"[27.8, 23.2]",1.0,27.6,0.7,26.0,25.0,1.0,11.0,24.3,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 07:25:00,27.1,21.0,34.5,27.7,31.1,25.6,27.9,"[27.9, 23.3]",1.0,27.7,4.8,26.0,25.0,1.0,10.2,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 07:30:00,27.1,21.0,34.6,27.6,31.1,25.3,27.4,"[27.4, 23.2]",1.0,27.6,4.9,26.0,25.0,1.0,10.7,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 07:35:00,27.1,21.0,34.6,27.6,31.1,25.5,27.7,"[27.7, 23.3]",1.0,27.6,0.7,27.0,26.0,1.0,18.2,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 07:40:00,27.2,21.0,34.6,27.7,31.15,25.55,27.8,"[27.8, 23.3]",1.0,27.7,0.7,27.0,26.0,1.0,10.3,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 07:45:00,27.1,21.0,34.6,27.7,31.15,25.4,27.6,"[27.6, 23.2]",1.0,27.7,0.7,26.0,26.0,1.0,11.4,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 07:50:00,27.1,21.0,34.6,27.7,31.15,25.450000000000003,27.6,"[27.6, 23.3]",1.0,27.7,4.9,26.0,26.0,1.0,18.3,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 07:55:00,27.1,21.0,34.6,27.7,31.15,25.6,27.8,"[27.8, 23.4]",1.0,27.7,4.8,26.0,26.0,1.0,10.3,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 08:00:00,27.2,21.0,34.6,27.6,31.1,25.45,27.7,"[27.7, 23.2]",1.0,27.6,4.9,27.0,26.0,1.0,11.3,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 08:05:00,27.2,21.0,34.6,27.7,31.15,25.55,27.8,"[27.8, 23.3]",1.0,27.7,0.7,27.0,27.0,1.0,18.1,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 08:10:00,27.2,21.0,34.6,27.7,31.15,25.2,27.4,"[27.4, 23.0]",1.0,27.7,4.8,26.0,27.0,1.0,11.2,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 08:15:00,27.2,21.0,34.5,27.6,31.05,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.9,27.0,27.0,1.0,18.3,24.8,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 08:20:00,27.2,21.0,34.5,27.6,31.05,25.4,27.6,"[27.6, 23.2]",1.0,27.6,4.9,27.0,27.0,1.0,11.3,25.1,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 08:25:00,27.2,21.0,34.5,27.5,31.0,25.4,27.7,"[27.7, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,11.3,24.6,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 08:30:00,27.3,21.0,34.6,27.5,31.05,25.45,27.7,"[27.7, 23.2]",1.0,27.5,0.7,26.0,27.0,1.0,18.6,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 08:35:00,27.3,21.0,34.6,27.5,31.05,25.55,27.8,"[27.8, 23.3]",1.0,27.5,0.7,29.0,28.0,1.0,17.4,25.3,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 08:40:00,27.3,21.0,34.6,27.5,31.05,25.25,27.5,"[27.5, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,18.5,24.6,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 08:45:00,27.3,21.0,34.5,27.4,30.95,24.75,26.9,"[26.9, 22.6]",1.0,27.4,0.7,29.0,28.0,1.0,18.3,24.4,23.0,0.0,34.5,0.8,24.0,26.0
2023-06-03 08:50:00,27.3,21.0,34.5,27.3,30.9,24.950000000000003,27.1,"[27.1, 22.8]",1.0,27.3,4.8,27.0,28.0,1.0,10.4,24.7,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 08:55:00,27.3,21.0,34.6,27.3,30.950000000000003,25.25,27.4,"[27.4, 23.1]",1.0,27.3,0.7,29.0,28.0,1.0,18.6,24.9,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 09:00:00,27.3,21.0,34.5,27.3,30.9,24.950000000000003,27.1,"[27.1, 22.8]",1.0,27.3,4.7,26.0,28.0,1.0,11.5,24.4,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 09:05:00,27.3,21.0,34.6,27.4,31.0,25.3,27.5,"[27.5, 23.1]",1.0,27.4,0.7,29.0,29.0,1.0,18.6,25.0,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 09:10:00,27.3,21.0,34.6,27.4,31.0,25.15,27.4,"[27.4, 22.9]",1.0,27.4,0.7,29.0,29.0,1.0,18.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 09:15:00,27.3,21.0,34.6,27.2,30.9,24.75,26.9,"[26.9, 22.6]",1.0,27.2,0.7,29.0,29.0,1.0,18.6,24.5,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-03 09:20:00,27.3,21.0,34.5,27.2,30.85,24.9,27.1,"[27.1, 22.7]",1.0,27.2,0.7,30.0,29.0,1.0,11.4,25.2,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 09:25:00,27.3,21.0,34.5,27.1,30.8,24.9,27.1,"[27.1, 22.7]",1.0,27.1,0.7,29.0,29.0,1.0,18.3,24.7,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 09:30:00,27.4,21.0,34.6,27.1,30.85,24.65,26.8,"[26.8, 22.5]",1.0,27.1,0.7,29.0,29.0,1.0,18.6,24.5,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-03 09:35:00,27.5,21.0,34.6,27.0,30.8,24.9,27.1,"[27.1, 22.7]",1.0,27.0,4.9,27.0,28.0,1.0,11.4,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 09:40:00,27.5,21.0,34.7,27.0,30.85,24.85,27.0,"[27.0, 22.7]",1.0,27.0,0.7,29.0,28.0,1.0,11.5,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 09:45:00,27.4,21.0,34.6,27.0,30.8,25.1,27.4,"[27.4, 22.8]",1.0,27.0,0.7,27.0,28.0,1.0,18.4,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 09:50:00,27.4,21.0,34.7,27.1,30.9,25.15,27.3,"[27.3, 23.0]",1.0,27.1,0.7,26.0,28.0,1.0,18.6,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 09:55:00,27.5,21.0,34.7,27.1,30.9,25.1,27.3,"[27.3, 22.9]",1.0,27.1,0.7,29.0,28.0,1.0,10.4,24.5,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-03 10:00:00,27.5,21.0,34.7,27.3,31.0,25.05,27.3,"[27.3, 22.8]",1.0,27.3,0.7,27.0,28.0,1.0,18.6,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:05:00,27.5,21.0,34.7,27.3,31.0,25.15,27.3,"[27.3, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.8,24.9,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:10:00,27.6,21.0,34.7,27.3,31.0,25.05,27.3,"[27.3, 22.8]",1.0,27.3,0.7,27.0,28.0,1.0,11.4,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:15:00,27.7,21.0,34.7,27.3,31.0,25.2,27.4,"[27.4, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.9,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:20:00,27.6,21.0,34.7,27.3,31.0,25.05,27.3,"[27.3, 22.8]",1.0,27.3,0.7,27.0,28.0,1.0,11.7,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:25:00,27.6,21.0,34.7,27.3,31.0,25.15,27.3,"[27.3, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.8,25.0,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-03 10:30:00,27.6,21.0,34.6,27.3,30.950000000000003,24.9,27.1,"[27.1, 22.7]",1.0,27.3,4.9,26.0,28.0,1.0,18.7,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 10:35:00,27.7,21.0,34.6,27.3,30.950000000000003,25.15,27.4,"[27.4, 22.9]",1.0,27.3,5.0,26.0,27.0,1.0,19.0,24.7,23.0,0.0,34.6,0.7,25.0,26.0
2023-06-03 10:40:00,27.7,21.0,34.6,27.3,30.950000000000003,25.25,27.5,"[27.5, 23.0]",1.0,27.3,0.7,27.0,27.0,1.0,11.6,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 10:45:00,28.0,21.0,34.6,27.3,30.950000000000003,25.2,27.5,"[27.5, 22.9]",1.0,27.3,0.7,28.0,27.0,1.0,19.0,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 10:50:00,27.9,21.0,34.6,27.3,30.950000000000003,25.25,27.4,"[27.4, 23.1]",1.0,27.3,0.7,27.0,27.0,1.0,18.7,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 10:55:00,28.0,21.0,34.5,27.3,30.9,25.0,27.1,"[27.1, 22.9]",1.0,27.3,5.0,26.0,27.0,1.0,11.7,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 11:00:00,28.0,21.0,34.5,27.3,30.9,25.05,27.2,"[27.2, 22.9]",1.0,27.3,0.7,27.0,27.0,1.0,19.1,25.0,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 11:05:00,28.0,21.0,34.6,27.3,30.950000000000003,25.0,27.1,"[27.1, 22.9]",1.0,27.3,0.7,28.0,28.0,1.0,10.7,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 11:10:00,28.0,21.0,34.6,27.3,30.950000000000003,25.2,27.4,"[27.4, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,19.1,24.9,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 11:15:00,28.0,21.0,34.6,27.3,30.950000000000003,24.8,26.9,"[26.9, 22.7]",1.0,27.3,5.0,26.0,28.0,1.0,19.1,24.4,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-03 11:20:00,28.0,21.0,34.6,27.2,30.9,25.1,27.3,"[27.3, 22.9]",1.0,27.2,0.7,29.0,28.0,1.0,10.6,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-03 11:25:00,28.1,21.0,34.5,27.2,30.85,24.950000000000003,27.1,"[27.1, 22.8]",1.0,27.2,0.7,26.0,28.0,1.0,11.8,24.3,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 11:30:00,28.1,21.0,34.5,27.2,30.85,25.2,27.4,"[27.4, 23.0]",1.0,27.2,0.7,29.0,28.0,1.0,19.2,25.1,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 11:35:00,28.2,21.0,34.6,27.3,30.950000000000003,24.950000000000003,27.1,"[27.1, 22.8]",1.0,27.3,0.7,27.0,27.0,1.0,11.5,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-03 11:40:00,28.2,21.0,34.5,27.2,30.85,25.15,27.3,"[27.3, 23.0]",1.0,27.2,5.2,26.0,27.0,1.0,19.1,24.7,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 11:45:00,28.2,21.0,34.5,27.3,30.9,25.15,27.4,"[27.4, 22.9]",1.0,27.3,5.2,27.0,27.0,1.0,11.8,25.1,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-03 11:50:00,28.3,21.0,34.5,27.3,30.9,25.05,27.3,"[27.3, 22.8]",1.0,27.3,0.7,28.0,27.0,1.0,19.0,24.5,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 11:55:00,28.3,21.0,34.5,27.2,30.85,24.950000000000003,27.1,"[27.1, 22.8]",1.0,27.2,0.7,28.0,27.0,1.0,11.8,24.8,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 12:00:00,28.2,21.0,34.5,27.2,30.85,25.0,27.1,"[27.1, 22.9]",1.0,27.2,5.1,26.0,27.0,1.0,19.1,24.4,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-03 12:05:00,28.2,21.0,34.5,27.3,30.9,25.15,27.3,"[27.3, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.9,25.1,23.0,0.0,34.5,0.8,25.0,26.0
