time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794276_c,3794276_p,3794276_r,3794276_s,379427_h,600167_h,600169_c,600169_h,600169_r,600169_s,600172_c,600172_h,600172_r,600172_s
2023-05-31 21:40:00,28.9,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.1,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,21.0
2023-05-31 21:45:00,28.9,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.1,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,21.0
2023-05-31 21:50:00,28.9,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-05-31 21:55:00,28.9,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-05-31 22:00:00,28.9,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:05:00,28.9,25.0,31.7,27.1,29.95,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.7,25.0,21.0
2023-05-31 22:10:00,28.9,25.0,31.6,27.1,29.925,27.7,28.1,"[27.6, 27.4, 28.1]",1.0,3.8,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:15:00,28.9,25.0,31.6,27.1,29.925,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.8,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:20:00,28.9,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:25:00,28.9,25.0,31.6,27.1,29.975,27.666666666666668,28.0,"[27.6, 27.4, 28.0]",1.0,3.75,26.2,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:30:00,28.9,25.0,31.6,27.1,29.975,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,3.7,26.1,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
2023-05-31 22:35:00,28.9,25.0,31.4,27.1,29.925000000000004,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.1,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.4,25.0,25.0
2023-05-31 22:40:00,28.9,25.0,31.6,27.2,30.0,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.8,26.2,25.0,30.6,27.2,1.0,30.6,26.0,25.0,1.0,31.6,25.0,25.0
2023-05-31 22:45:00,28.8,25.0,31.5,27.1,29.950000000000003,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.8,26.2,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,25.0
2023-05-31 22:50:00,28.8,25.0,31.5,27.1,29.950000000000003,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.8,26.2,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,24.0
2023-05-31 22:55:00,28.8,25.0,31.4,27.2,29.950000000000003,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,3.8,26.2,25.0,30.6,27.2,1.0,30.6,26.0,25.0,1.0,31.4,25.0,24.0
2023-05-31 23:00:00,28.8,25.0,31.5,27.2,29.975,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,,26.2,24.0,30.6,27.2,1.0,30.6,26.0,25.0,1.0,31.5,25.0,24.0
2023-05-31 23:05:00,28.8,25.0,31.6,27.1,29.975,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,3.8,26.2,24.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,25.0
2023-05-31 23:10:00,28.8,25.0,31.6,27.2,30.0,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,3.8,26.2,25.0,30.6,27.2,1.0,30.6,27.0,25.0,1.0,31.6,25.0,24.0
2023-05-31 23:15:00,28.8,25.0,31.4,27.1,29.925000000000004,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,25.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.4,25.0,24.0
2023-05-31 23:20:00,28.8,25.0,31.4,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,23.0,30.6,27.0,1.0,30.6,25.0,25.0,1.0,31.4,24.0,24.0
2023-05-31 23:25:00,28.8,25.0,31.4,26.9,29.825000000000003,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.1,23.0,30.5,26.9,1.0,30.5,25.0,25.0,1.0,31.4,24.0,24.0
2023-05-31 23:30:00,28.8,25.0,31.4,26.9,29.825000000000003,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,,26.0,23.0,30.5,26.9,1.0,30.5,26.0,25.0,1.0,31.4,24.0,24.0
2023-05-31 23:35:00,28.8,25.0,31.3,26.9,29.75,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.75,26.0,22.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-05-31 23:40:00,28.8,25.0,31.3,26.9,29.75,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,,26.1,22.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-05-31 23:45:00,28.8,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",,3.7,,,30.4,27.0,,30.4,,,,31.4,,
2023-05-31 23:50:00,28.7,25.0,31.3,27.0,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-05-31 23:55:00,28.7,25.0,31.3,27.0,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.0,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 00:00:00,28.7,25.0,31.3,27.0,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.0,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 00:05:00,28.7,25.0,31.3,27.0,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.0,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 00:10:00,28.8,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 00:15:00,28.7,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 00:20:00,28.7,25.0,31.4,27.0,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 00:25:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 00:30:00,28.7,25.0,31.5,27.0,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 00:35:00,28.7,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 00:40:00,28.7,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 00:45:00,28.7,25.0,31.4,27.0,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 00:50:00,28.8,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 00:55:00,28.8,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 01:00:00,28.7,25.0,31.4,27.1,29.875,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 01:05:00,28.7,25.0,31.4,27.1,29.875,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.1,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-01 01:10:00,28.7,25.0,31.5,27.1,29.9,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.7,26.1,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-01 01:15:00,28.8,25.0,31.4,27.1,29.875,27.633333333333336,27.9,"[27.4, 27.6, 27.9]",1.0,3.7,26.1,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-01 01:20:00,28.8,25.0,31.4,27.1,29.875,27.7,27.9,"[27.6, 27.6, 27.9]",1.0,3.7,26.2,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,24.0
2023-06-01 01:35:00,28.8,25.0,31.3,27.1,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 01:40:00,28.7,25.0,31.3,27.1,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.2,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 01:45:00,28.7,25.0,31.3,27.1,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 01:50:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 01:55:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 02:00:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 02:05:00,28.6,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 02:10:00,28.6,25.0,31.4,27.1,29.875,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 02:15:00,28.6,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 02:20:00,28.6,25.0,31.5,27.1,29.9,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 02:25:00,28.6,25.0,31.5,27.1,29.9,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 02:30:00,28.6,25.0,31.4,27.1,29.875,27.633333333333336,27.9,"[27.4, 27.6, 27.9]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 02:35:00,28.6,25.0,31.4,27.1,29.875,27.666666666666668,28.0,"[27.4, 27.6, 28.0]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 02:40:00,28.6,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 02:45:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 02:50:00,28.6,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 02:55:00,28.7,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 03:00:00,28.6,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:05:00,28.6,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:10:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 03:15:00,28.6,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 03:20:00,28.6,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 03:25:00,28.6,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:30:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:35:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:40:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:45:00,28.7,25.0,31.6,27.1,29.925,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-01 03:50:00,28.7,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 03:55:00,28.7,,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 04:00:00,28.6,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 04:05:00,28.6,25.0,31.4,27.0,29.85,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:10:00,28.6,25.0,31.4,27.0,29.85,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:15:00,28.7,25.0,31.4,27.0,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:20:00,28.7,25.0,31.4,27.0,29.85,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:25:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:30:00,28.7,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 04:35:00,28.6,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-01 04:40:00,28.6,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-01 04:45:00,28.6,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,25.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,25.0
2023-06-01 04:50:00,28.6,25.0,31.4,27.0,29.85,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,24.0
2023-06-01 04:55:00,28.6,25.0,31.3,27.0,29.825,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.1,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.3,25.0,24.0
2023-06-01 05:00:00,28.5,25.0,31.3,27.0,29.825,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,24.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.3,25.0,24.0
2023-06-01 05:05:00,28.5,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.1,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 05:10:00,28.6,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 05:15:00,28.6,25.0,31.3,27.0,29.825,27.633333333333336,27.9,"[27.6, 27.4, 27.9]",1.0,3.7,26.1,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.3,25.0,23.0
2023-06-01 05:20:00,28.6,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 05:25:00,28.5,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 05:30:00,28.5,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-01 05:35:00,28.5,25.0,31.4,27.1,29.875,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,23.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 05:40:00,28.5,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 05:45:00,28.5,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-01 05:50:00,28.5,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 05:55:00,28.5,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 06:00:00,28.5,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,22.0
2023-06-01 06:05:00,28.5,25.0,31.5,27.1,29.9,27.633333333333336,27.9,"[27.4, 27.6, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:10:00,28.5,,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:15:00,28.5,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:20:00,28.5,25.0,31.5,27.1,29.9,27.633333333333336,27.9,"[27.6, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:25:00,28.5,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 06:30:00,28.5,25.0,31.4,27.0,29.85,27.633333333333336,27.9,"[27.6, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 06:35:00,28.5,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 06:40:00,28.5,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:45:00,28.5,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:50:00,28.5,25.0,31.5,27.1,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 06:55:00,28.5,25.0,31.5,27.1,29.9,27.633333333333336,27.9,"[27.6, 27.4, 27.9]",1.0,,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 07:00:00,28.5,25.0,31.4,27.1,29.875,27.666666666666668,28.0,"[27.6, 27.4, 28.0]",1.0,3.7,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 07:05:00,28.5,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 07:10:00,28.5,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 07:15:00,28.6,25.0,31.4,27.1,29.875,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.8,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 07:20:00,28.5,25.0,31.4,27.1,29.875,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.8,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-01 07:25:00,28.6,25.0,31.5,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.8,26.1,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 07:30:00,28.5,25.0,31.5,27.1,29.9,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-01 07:35:00,28.6,25.0,31.6,27.1,29.925,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.2,21.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-01 07:40:00,28.6,25.0,31.6,27.1,29.975,27.73333333333333,28.0,"[27.6, 27.6, 28.0]",1.0,3.7,26.2,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
