time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3237702_c,3237702_h,3237702_r,3237702_s,915254_c,915254_r,915254_s
2023-06-03 15:45:00,31.3,42.8,42.8,42.8,28.5,28.5,[28.5],1.0,42.8,29.0,28.0,1.0,29.0,28.0
2023-06-03 15:50:00,31.3,42.8,42.8,42.8,28.8,28.8,[28.8],1.0,42.8,30.0,28.0,1.0,31.0,28.0
2023-06-03 15:55:00,31.2,43.3,43.3,43.3,28.9,28.9,[28.9],1.0,43.3,27.0,28.0,1.0,29.0,28.0
2023-06-03 16:00:00,31.2,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,27.0,28.0,1.0,28.0,28.0
2023-06-03 16:05:00,31.2,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,26.0,28.0,1.0,29.0,28.0
2023-06-03 16:10:00,31.2,43.2,43.2,43.2,28.8,28.8,[28.8],1.0,43.2,30.0,28.0,1.0,30.0,28.0
2023-06-03 16:15:00,31.2,43.2,43.2,43.2,28.9,28.9,[28.9],1.0,43.2,27.0,28.0,1.0,27.0,28.0
2023-06-03 16:20:00,31.1,43.2,43.2,43.2,28.6,28.6,[28.6],1.0,43.2,27.0,28.0,1.0,28.0,28.0
2023-06-03 16:25:00,31.1,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,26.0,28.0,1.0,28.0,28.0
2023-06-03 16:30:00,31.1,42.7,42.7,42.7,28.5,28.5,[28.5],1.0,42.7,28.0,28.0,1.0,29.0,28.0
2023-06-03 16:35:00,30.8,42.6,42.6,42.6,28.8,28.8,[28.8],1.0,42.6,30.0,28.0,1.0,30.0,28.0
2023-06-03 16:40:00,30.7,43.2,43.2,43.2,28.9,28.9,[28.9],1.0,43.2,27.0,28.0,1.0,29.0,28.0
2023-06-03 16:45:00,30.7,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 16:50:00,30.6,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,27.0,28.0,1.0,29.0,28.0
2023-06-03 16:55:00,30.4,43.0,43.0,43.0,28.7,28.7,[28.7],1.0,43.0,29.0,28.0,1.0,30.0,28.0
2023-06-03 17:00:00,30.3,43.5,43.5,43.5,28.9,28.9,[28.9],1.0,43.5,30.0,28.0,1.0,28.0,28.0
2023-06-03 17:05:00,30.2,43.5,43.5,43.5,29.1,29.1,[29.1],1.0,43.5,30.0,28.0,1.0,29.0,28.0
2023-06-03 17:10:00,30.1,43.9,43.9,43.9,29.1,29.1,[29.1],1.0,43.9,30.0,28.0,1.0,29.0,28.0
2023-06-03 17:15:00,30.0,44.2,44.2,44.2,29.0,29.0,[29.0],1.0,44.2,27.0,28.0,1.0,28.0,28.0
2023-06-03 17:20:00,29.9,44.0,44.0,44.0,28.8,28.8,[28.8],1.0,44.0,26.0,28.0,1.0,28.0,28.0
2023-06-03 17:25:00,29.8,43.0,43.0,43.0,28.7,28.7,[28.7],1.0,43.0,28.0,28.0,1.0,29.0,28.0
2023-06-03 17:30:00,29.7,43.0,43.0,43.0,29.0,29.0,[29.0],1.0,43.0,30.0,28.0,1.0,31.0,28.0
2023-06-03 17:35:00,29.6,43.5,43.5,43.5,29.0,29.0,[29.0],1.0,43.5,28.0,28.0,1.0,29.0,28.0
2023-06-03 17:40:00,29.5,43.6,43.6,43.6,28.9,28.9,[28.9],1.0,43.6,27.0,28.0,1.0,29.0,28.0
2023-06-03 17:45:00,29.4,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,26.0,28.0,1.0,28.0,28.0
2023-06-03 17:50:00,29.4,43.0,43.0,43.0,28.7,28.7,[28.7],1.0,43.0,28.0,28.0,1.0,29.0,28.0
2023-06-03 17:55:00,29.3,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,30.0,28.0,1.0,31.0,28.0
2023-06-03 18:00:00,29.2,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,27.0,28.0,1.0,27.0,28.0
2023-06-03 18:05:00,29.1,43.7,43.7,43.7,28.7,28.7,[28.7],1.0,43.7,26.0,28.0,1.0,28.0,28.0
2023-06-03 18:10:00,29.0,42.7,42.7,42.7,28.5,28.5,[28.5],1.0,42.7,27.0,28.0,1.0,28.0,28.0
2023-06-03 18:15:00,29.0,42.7,42.7,42.7,28.7,28.7,[28.7],1.0,42.7,30.0,28.0,1.0,30.0,28.0
2023-06-03 18:20:00,28.9,43.0,43.0,43.0,29.0,29.0,[29.0],1.0,43.0,30.0,28.0,1.0,30.0,28.0
2023-06-03 18:25:00,28.8,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,27.0,28.0,1.0,29.0,28.0
2023-06-03 18:30:00,28.8,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 18:35:00,28.7,43.3,43.3,43.3,28.7,28.7,[28.7],1.0,43.3,28.0,28.0,1.0,29.0,28.0
2023-06-03 18:40:00,28.7,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,30.0,28.0,1.0,30.0,28.0
2023-06-03 18:45:00,28.6,43.7,43.7,43.7,28.9,28.9,[28.9],1.0,43.7,27.0,28.0,1.0,27.0,28.0
2023-06-03 18:50:00,28.5,43.7,43.7,43.7,28.6,28.6,[28.6],1.0,43.7,26.0,28.0,1.0,28.0,28.0
2023-06-03 18:55:00,28.5,42.6,42.6,42.6,28.5,28.5,[28.5],1.0,42.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 19:00:00,28.5,42.6,42.6,42.6,,,,1.0,42.6,29.0,28.0,1.0,30.0,28.0
2023-06-03 19:05:00,28.4,42.6,42.6,42.6,28.9,28.9,[28.9],1.0,42.6,29.0,28.0,1.0,31.0,28.0
2023-06-03 19:10:00,28.4,43.6,43.6,43.6,28.9,28.9,[28.9],1.0,43.6,27.0,28.0,1.0,29.0,28.0
2023-06-03 19:15:00,28.3,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 19:20:00,28.3,43.3,43.3,43.3,28.7,28.7,[28.7],1.0,43.3,28.0,28.0,1.0,29.0,28.0
2023-06-03 19:25:00,28.3,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,29.0,28.0,1.0,31.0,28.0
2023-06-03 19:30:00,28.3,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,27.0,28.0,1.0,27.0,28.0
2023-06-03 19:35:00,28.2,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,26.0,28.0,1.0,27.0,28.0
2023-06-03 19:40:00,28.2,42.6,42.6,42.6,28.5,28.5,[28.5],1.0,42.6,27.0,28.0,1.0,28.0,28.0
2023-06-03 19:45:00,28.2,42.6,42.6,42.6,28.7,28.7,[28.7],1.0,42.6,29.0,28.0,1.0,30.0,28.0
2023-06-03 19:50:00,28.1,43.4,43.4,43.4,29.0,29.0,[29.0],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-03 19:55:00,28.1,43.4,43.4,43.4,28.8,28.8,[28.8],1.0,43.4,27.0,28.0,1.0,29.0,28.0
2023-06-03 20:00:00,28.1,43.5,43.5,43.5,,,,1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-03 20:05:00,28.0,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,28.0,28.0,1.0,29.0,28.0
2023-06-03 20:10:00,28.0,43.3,43.3,43.3,28.9,28.9,[28.9],1.0,43.3,30.0,28.0,1.0,30.0,28.0
2023-06-03 20:15:00,28.0,43.3,43.3,43.3,28.9,28.9,[28.9],1.0,43.3,27.0,28.0,1.0,27.0,28.0
2023-06-03 20:20:00,28.0,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-03 20:25:00,28.0,43.1,43.1,43.1,,,,1.0,43.1,26.0,28.0,1.0,28.0,28.0
2023-06-03 20:30:00,27.9,43.0,43.0,43.0,28.8,28.8,[28.8],1.0,43.0,29.0,28.0,1.0,30.0,28.0
2023-06-03 20:35:00,27.9,43.0,43.0,43.0,29.0,29.0,[29.0],1.0,43.0,28.0,28.0,1.0,29.0,28.0
2023-06-03 20:40:00,27.8,43.5,43.5,43.5,28.8,28.8,[28.8],1.0,43.5,27.0,28.0,1.0,29.0,28.0
2023-06-03 20:45:00,27.8,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,26.0,28.0,1.0,28.0,28.0
2023-06-03 20:50:00,27.8,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,29.0,28.0,1.0,29.0,28.0
2023-06-03 20:55:00,27.8,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,30.0,28.0,1.0,31.0,28.0
2023-06-03 21:00:00,27.8,43.4,43.4,43.4,,,,1.0,43.4,27.0,28.0,1.0,27.0,28.0
2023-06-03 21:05:00,,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,26.0,28.0,1.0,28.0,28.0
2023-06-03 21:10:00,27.7,43.0,43.0,43.0,28.5,28.5,[28.5],1.0,43.0,27.0,28.0,1.0,28.0,28.0
2023-06-03 21:15:00,27.7,42.9,42.9,42.9,28.7,28.7,[28.7],1.0,42.9,29.0,28.0,1.0,30.0,28.0
2023-06-03 21:20:00,27.6,42.9,42.9,42.9,28.9,28.9,[28.9],1.0,42.9,28.0,28.0,1.0,29.0,28.0
2023-06-03 21:25:00,27.6,43.5,43.5,43.5,28.8,28.8,[28.8],1.0,43.5,27.0,28.0,1.0,29.0,28.0
2023-06-03 21:30:00,27.6,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-03 21:35:00,27.5,43.0,43.0,43.0,28.7,28.7,[28.7],1.0,43.0,28.0,28.0,1.0,29.0,28.0
2023-06-03 21:40:00,27.5,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,30.0,28.0,1.0,31.0,28.0
2023-06-03 21:45:00,27.5,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,27.0,28.0,1.0,27.0,28.0
2023-06-03 21:50:00,27.4,43.6,43.6,43.6,28.6,28.6,[28.6],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 21:55:00,27.4,42.7,42.7,42.7,28.5,28.5,[28.5],1.0,42.7,28.0,28.0,1.0,28.0,28.0
2023-06-03 22:00:00,27.4,43.0,43.0,43.0,28.7,28.7,[28.7],1.0,43.0,29.0,28.0,1.0,30.0,28.0
2023-06-03 22:05:00,27.4,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,29.0,28.0,1.0,30.0,28.0
2023-06-03 22:10:00,27.3,43.5,43.5,43.5,28.8,28.8,[28.8],1.0,43.5,27.0,28.0,1.0,29.0,28.0
2023-06-03 22:15:00,27.3,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 22:20:00,27.2,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,29.0,28.0,1.0,29.0,28.0
2023-06-03 22:25:00,27.2,43.0,43.0,43.0,28.9,28.9,[28.9],1.0,43.0,30.0,28.0,1.0,31.0,28.0
2023-06-03 22:30:00,27.2,43.5,43.5,43.5,28.8,28.8,[28.8],1.0,43.5,27.0,28.0,1.0,27.0,28.0
2023-06-03 22:35:00,27.1,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,26.0,28.0,1.0,28.0,28.0
2023-06-03 22:40:00,27.1,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,28.0,28.0,1.0,28.0,28.0
2023-06-03 22:45:00,27.1,42.8,42.8,42.8,28.7,28.7,[28.7],1.0,42.8,29.0,28.0,1.0,30.0,28.0
2023-06-03 22:50:00,27.1,43.1,43.1,43.1,28.9,28.9,[28.9],1.0,43.1,29.0,28.0,1.0,30.0,28.0
2023-06-03 22:55:00,27.1,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,27.0,28.0,1.0,29.0,28.0
2023-06-03 23:00:00,27.0,43.1,43.1,43.1,28.6,28.6,[28.6],1.0,43.1,26.0,28.0,1.0,28.0,28.0
2023-06-03 23:05:00,27.0,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,29.0,28.0,1.0,30.0,28.0
2023-06-03 23:10:00,27.0,43.1,43.1,43.1,28.9,28.9,[28.9],1.0,43.1,30.0,28.0,1.0,31.0,28.0
2023-06-03 23:15:00,27.0,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,27.0,28.0,1.0,28.0,28.0
2023-06-03 23:20:00,26.9,43.6,43.6,43.6,28.5,28.5,[28.5],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 23:25:00,26.9,42.9,42.9,42.9,28.5,28.5,[28.5],1.0,42.9,28.0,28.0,1.0,28.0,28.0
2023-06-03 23:30:00,26.9,42.9,42.9,42.9,28.7,28.7,[28.7],1.0,42.9,30.0,28.0,1.0,30.0,28.0
2023-06-03 23:35:00,26.9,43.1,43.1,43.1,28.9,28.9,[28.9],1.0,43.1,28.0,28.0,1.0,29.0,28.0
2023-06-03 23:40:00,26.8,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,27.0,28.0,1.0,29.0,28.0
2023-06-03 23:45:00,26.8,43.6,43.6,43.6,28.6,28.6,[28.6],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-03 23:50:00,26.8,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,29.0,28.0,1.0,30.0,28.0
2023-06-03 23:55:00,26.8,43.1,43.1,43.1,28.9,28.9,[28.9],1.0,43.1,30.0,28.0,1.0,31.0,28.0
2023-06-04 00:00:00,26.7,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,27.0,28.0,1.0,27.0,28.0
2023-06-04 00:05:00,26.7,43.6,43.6,43.6,28.5,28.5,[28.5],1.0,43.6,26.0,28.0,1.0,28.0,28.0
2023-06-04 00:10:00,26.7,43.1,43.1,43.1,28.5,28.5,[28.5],1.0,43.1,28.0,28.0,1.0,28.0,28.0
2023-06-04 00:15:00,26.7,42.9,42.9,42.9,28.7,28.7,[28.7],1.0,42.9,30.0,28.0,1.0,30.0,28.0
2023-06-04 00:20:00,26.7,43.2,43.2,43.2,28.9,28.9,[28.9],1.0,43.2,28.0,28.0,1.0,29.0,28.0
2023-06-04 00:25:00,26.7,43.7,43.7,43.7,28.7,28.7,[28.7],1.0,43.7,27.0,28.0,1.0,28.0,28.0
2023-06-04 00:30:00,26.7,43.7,43.7,43.7,28.6,28.6,[28.6],1.0,43.7,27.0,28.0,1.0,29.0,28.0
2023-06-04 00:35:00,26.7,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 00:40:00,26.7,43.8,43.8,43.8,28.9,28.9,[28.9],1.0,43.8,29.0,28.0,1.0,30.0,28.0
2023-06-04 00:45:00,26.6,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,26.0,28.0,1.0,28.0,28.0
2023-06-04 00:50:00,26.5,43.7,43.7,43.7,28.5,28.5,[28.5],1.0,43.7,27.0,28.0,1.0,28.0,28.0
2023-06-04 00:55:00,26.5,43.0,43.0,43.0,28.6,28.6,[28.6],1.0,43.0,29.0,28.0,1.0,29.0,28.0
2023-06-04 01:00:00,26.5,43.1,43.1,43.1,28.9,28.9,[28.9],1.0,43.1,30.0,28.0,1.0,30.0,28.0
2023-06-04 01:05:00,26.5,43.8,43.8,43.8,28.8,28.8,[28.8],1.0,43.8,27.0,28.0,1.0,29.0,28.0
2023-06-04 01:10:00,26.5,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-04 01:15:00,26.5,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,27.0,28.0,1.0,29.0,28.0
2023-06-04 01:20:00,26.4,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,30.0,28.0,1.0,30.0,28.0
2023-06-04 01:25:00,26.4,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,28.0,28.0,1.0,29.0,28.0
2023-06-04 01:30:00,26.4,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,26.0,28.0,1.0,28.0,28.0
2023-06-04 01:35:00,26.4,43.5,43.5,43.5,28.5,28.5,[28.5],1.0,43.5,27.0,28.0,1.0,28.0,28.0
2023-06-04 01:40:00,26.4,42.9,42.9,42.9,28.6,28.6,[28.6],1.0,42.9,29.0,28.0,1.0,29.0,28.0
2023-06-04 01:45:00,26.4,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,30.0,28.0,1.0,30.0,28.0
2023-06-04 01:50:00,26.4,43.4,43.4,43.4,28.8,28.8,[28.8],1.0,43.4,27.0,28.0,1.0,29.0,28.0
2023-06-04 01:55:00,26.3,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,26.0,28.0,1.0,28.0,28.0
2023-06-04 02:00:00,26.3,43.4,43.4,43.4,,,,1.0,43.4,28.0,28.0,1.0,29.0,28.0
2023-06-04 02:05:00,26.3,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,30.0,28.0,1.0,30.0,28.0
2023-06-04 02:10:00,26.3,43.6,43.6,43.6,28.9,28.9,[28.9],1.0,43.6,28.0,28.0,1.0,30.0,28.0
2023-06-04 02:15:00,26.2,44.0,44.0,44.0,28.7,28.7,[28.7],1.0,44.0,26.0,28.0,1.0,29.0,28.0
2023-06-04 02:20:00,26.2,43.7,43.7,43.7,28.6,28.6,[28.6],1.0,43.7,27.0,28.0,1.0,29.0,28.0
2023-06-04 02:25:00,26.2,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,29.0,28.0,1.0,30.0,28.0
2023-06-04 02:30:00,26.2,43.4,43.4,43.4,28.9,28.9,[28.9],1.0,43.4,30.0,28.0,1.0,30.0,28.0
2023-06-04 02:35:00,26.2,43.8,43.8,43.8,28.9,28.9,[28.9],1.0,43.8,29.0,28.0,1.0,29.0,28.0
2023-06-04 02:40:00,26.2,44.0,44.0,44.0,29.0,29.0,[29.0],1.0,44.0,30.0,28.0,1.0,29.0,28.0
2023-06-04 02:45:00,26.2,44.2,44.2,44.2,29.0,29.0,[29.0],1.0,44.2,30.0,28.0,1.0,29.0,28.0
2023-06-04 02:50:00,26.2,44.3,44.3,44.3,28.9,28.9,[28.9],1.0,44.3,27.0,28.0,1.0,28.0,28.0
2023-06-04 02:55:00,26.1,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-04 03:00:00,26.1,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,28.0,28.0,1.0,30.0,28.0
2023-06-04 03:05:00,26.1,43.8,43.8,43.8,28.9,28.9,[28.9],1.0,43.8,30.0,28.0,1.0,31.0,28.0
2023-06-04 03:10:00,26.1,43.8,43.8,43.8,28.9,28.9,[28.9],1.0,43.8,28.0,28.0,1.0,29.0,28.0
2023-06-04 03:15:00,26.1,44.1,44.1,44.1,28.7,28.7,[28.7],1.0,44.1,26.0,28.0,1.0,28.0,28.0
2023-06-04 03:20:00,26.1,43.6,43.6,43.6,28.6,28.6,[28.6],1.0,43.6,28.0,28.0,1.0,29.0,28.0
2023-06-04 03:25:00,26.1,43.2,43.2,43.2,28.8,28.8,[28.8],1.0,43.2,30.0,28.0,1.0,29.0,28.0
2023-06-04 03:30:00,26.1,43.5,43.5,43.5,28.9,28.9,[28.9],1.0,43.5,29.0,28.0,1.0,29.0,28.0
2023-06-04 03:35:00,26.1,43.8,43.8,43.8,29.0,29.0,[29.0],1.0,43.8,30.0,28.0,1.0,29.0,28.0
2023-06-04 03:40:00,26.1,44.1,44.1,44.1,28.9,28.9,[28.9],1.0,44.1,27.0,28.0,1.0,28.0,28.0
2023-06-04 03:45:00,26.1,44.1,44.1,44.1,28.7,28.7,[28.7],1.0,44.1,26.0,28.0,1.0,28.0,28.0
2023-06-04 03:50:00,26.0,43.7,43.7,43.7,28.6,28.6,[28.6],1.0,43.7,28.0,28.0,1.0,29.0,28.0
2023-06-04 03:55:00,26.0,43.4,43.4,43.4,28.8,28.8,[28.8],1.0,43.4,28.0,28.0,1.0,29.0,28.0
2023-06-04 04:00:00,26.0,43.7,43.7,43.7,28.9,28.9,[28.9],1.0,43.7,30.0,28.0,1.0,29.0,28.0
2023-06-04 04:05:00,26.0,44.3,44.3,44.3,29.0,29.0,[29.0],1.0,44.3,30.0,28.0,1.0,29.0,28.0
2023-06-04 04:10:00,26.0,44.3,44.3,44.3,28.9,28.9,[28.9],1.0,44.3,27.0,28.0,1.0,27.0,28.0
2023-06-04 04:15:00,26.0,44.2,44.2,44.2,28.6,28.6,[28.6],1.0,44.2,26.0,28.0,1.0,27.0,28.0
2023-06-04 04:20:00,26.0,43.5,43.5,43.5,28.7,28.7,[28.7],1.0,43.5,29.0,28.0,1.0,30.0,28.0
2023-06-04 04:25:00,26.0,43.5,43.5,43.5,28.9,28.9,[28.9],1.0,43.5,30.0,28.0,1.0,29.0,28.0
2023-06-04 04:30:00,25.9,43.8,43.8,43.8,28.6,28.6,[28.6],1.0,43.8,27.0,28.0,1.0,27.0,28.0
2023-06-04 04:35:00,25.9,43.0,43.0,43.0,28.4,28.4,[28.4],1.0,43.0,27.0,28.0,1.0,28.0,28.0
2023-06-04 04:40:00,25.9,43.1,43.1,43.1,28.6,28.6,[28.6],1.0,43.1,29.0,28.0,1.0,29.0,28.0
2023-06-04 04:45:00,25.9,43.1,43.1,43.1,28.8,28.8,[28.8],1.0,43.1,29.0,28.0,1.0,29.0,28.0
2023-06-04 04:50:00,25.9,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,27.0,28.0,1.0,29.0,28.0
2023-06-04 04:55:00,25.9,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,26.0,28.0,1.0,28.0,28.0
2023-06-04 05:00:00,25.9,43.4,43.4,43.4,28.5,28.5,[28.5],1.0,43.4,28.0,28.0,1.0,29.0,28.0
2023-06-04 05:05:00,25.9,43.1,43.1,43.1,28.7,28.7,[28.7],1.0,43.1,30.0,28.0,1.0,31.0,28.0
2023-06-04 05:10:00,25.9,43.9,43.9,43.9,28.8,28.8,[28.8],1.0,43.9,28.0,28.0,1.0,28.0,28.0
2023-06-04 05:15:00,25.9,43.9,43.9,43.9,28.4,28.4,[28.4],1.0,43.9,26.0,28.0,1.0,28.0,28.0
2023-06-04 05:20:00,25.9,43.3,43.3,43.3,28.4,28.4,[28.4],1.0,43.3,28.0,28.0,1.0,27.0,28.0
2023-06-04 05:25:00,25.9,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,30.0,28.0,1.0,30.0,28.0
2023-06-04 05:30:00,26.0,43.7,43.7,43.7,28.8,28.8,[28.8],1.0,43.7,29.0,28.0,1.0,30.0,28.0
2023-06-04 05:35:00,26.0,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,27.0,28.0,1.0,29.0,28.0
2023-06-04 05:40:00,26.0,43.8,43.8,43.8,28.5,28.5,[28.5],1.0,43.8,26.0,28.0,1.0,28.0,28.0
2023-06-04 05:45:00,26.0,43.4,43.4,43.4,28.5,28.5,[28.5],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 05:50:00,26.1,43.4,43.4,43.4,28.8,28.8,[28.8],1.0,43.4,30.0,28.0,1.0,31.0,28.0
2023-06-04 05:55:00,26.1,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,29.0,28.0,1.0,30.0,28.0
2023-06-04 06:00:00,26.0,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-04 06:05:00,26.1,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,28.0,28.0,1.0,28.0,28.0
2023-06-04 06:10:00,26.1,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,29.0,28.0,1.0,28.0,28.0
2023-06-04 06:15:00,26.2,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,30.0,28.0,1.0,28.0,28.0
2023-06-04 06:20:00,26.2,44.0,44.0,44.0,28.8,28.8,[28.8],1.0,44.0,30.0,28.0,1.0,29.0,28.0
2023-06-04 06:25:00,26.2,44.4,44.4,44.4,28.9,28.9,[28.9],1.0,44.4,30.0,28.0,1.0,29.0,28.0
2023-06-04 06:30:00,26.3,44.5,44.5,44.5,28.9,28.9,[28.9],1.0,44.5,28.0,28.0,1.0,30.0,28.0
2023-06-04 06:35:00,26.3,44.5,44.5,44.5,28.8,28.8,[28.8],1.0,44.5,27.0,28.0,1.0,29.0,28.0
2023-06-04 06:40:00,26.2,44.3,44.3,44.3,28.5,28.5,[28.5],1.0,44.3,27.0,28.0,1.0,28.0,28.0
2023-06-04 06:45:00,26.3,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,29.0,28.0,1.0,30.0,28.0
2023-06-04 06:50:00,26.3,43.5,43.5,43.5,28.8,28.8,[28.8],1.0,43.5,30.0,28.0,1.0,31.0,28.0
2023-06-04 06:55:00,26.3,43.9,43.9,43.9,28.7,28.7,[28.7],1.0,43.9,27.0,28.0,1.0,29.0,28.0
2023-06-04 07:00:00,26.2,44.1,44.1,44.1,28.6,28.6,[28.6],1.0,44.1,26.0,28.0,1.0,28.0,28.0
2023-06-04 07:05:00,26.2,43.4,43.4,43.4,28.5,28.5,[28.5],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 07:10:00,26.2,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,30.0,28.0,1.0,28.0,28.0
2023-06-04 07:15:00,26.1,43.8,43.8,43.8,28.8,28.8,[28.8],1.0,43.8,30.0,28.0,1.0,28.0,28.0
2023-06-04 07:20:00,26.1,44.1,44.1,44.1,28.9,28.9,[28.9],1.0,44.1,30.0,28.0,1.0,29.0,28.0
2023-06-04 07:25:00,26.1,44.3,44.3,44.3,28.9,28.9,[28.9],1.0,44.3,30.0,28.0,1.0,29.0,28.0
2023-06-04 07:30:00,26.1,44.4,44.4,44.4,28.9,28.9,[28.9],1.0,44.4,27.0,28.0,1.0,29.0,28.0
2023-06-04 07:35:00,26.1,44.5,44.5,44.5,28.7,28.7,[28.7],1.0,44.5,26.0,28.0,1.0,28.0,28.0
2023-06-04 07:40:00,26.1,44.0,44.0,44.0,28.5,28.5,[28.5],1.0,44.0,28.0,28.0,1.0,29.0,28.0
2023-06-04 07:45:00,26.1,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 07:50:00,26.1,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,29.0,28.0,1.0,30.0,28.0
2023-06-04 07:55:00,26.1,43.9,43.9,43.9,28.7,28.7,[28.7],1.0,43.9,27.0,28.0,1.0,29.0,28.0
2023-06-04 08:00:00,26.1,44.0,44.0,44.0,28.4,28.4,[28.4],1.0,44.0,26.0,28.0,1.0,28.0,28.0
2023-06-04 08:05:00,26.1,43.4,43.4,43.4,28.5,28.5,[28.5],1.0,43.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 08:10:00,26.1,43.3,43.3,43.3,28.7,28.7,[28.7],1.0,43.3,30.0,28.0,1.0,28.0,28.0
2023-06-04 08:15:00,26.2,43.7,43.7,43.7,28.8,28.8,[28.8],1.0,43.7,29.0,28.0,1.0,29.0,28.0
