time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048082_h,3811493_h,3816387_c,3816387_h,3816387_p,3816387_r,3816387_s,3839078_h
2023-06-03 13:00:00,28.6,105.43,28.6,24.5,26.75,27.3,27.3,[27.3],24.5,28.6,,28.6,4.16,27.0,26.0,25.3
2023-06-03 13:05:00,28.6,95.86,27.9,24.9,26.5,27.0,27.0,[27.0],24.9,27.9,,27.9,0.58,26.5,26.0,25.3
2023-06-03 13:10:00,28.6,97.36,27.9,25.4,26.775,27.3,27.3,[27.3],25.4,27.9,,27.9,4.35,26.5,26.0,25.9
2023-06-03 13:15:00,28.6,96.19,28.3,25.4,26.875,27.0,27.0,[27.0],25.4,28.3,,28.3,0.58,27.0,26.0,25.5
2023-06-03 13:20:00,28.7,97.79999999999998,28.2,25.6,26.95,27.0,27.0,[27.0],25.6,28.2,,28.2,4.7,26.5,26.0,25.8
2023-06-03 13:25:00,28.7,105.15,28.2,26.3,27.25,27.4,27.4,[27.4],26.3,28.2,,28.2,3.24,28.5,26.0,26.3
2023-06-03 13:30:00,28.7,98.14,29.1,24.7,27.15,26.8,26.8,[26.8],24.7,29.1,,29.1,4.44,26.0,26.0,25.7
2023-06-03 13:35:00,28.7,105.1,28.2,24.7,26.85,27.5,27.5,[27.5],24.7,28.2,,28.2,4.2,28.0,26.0,26.3
2023-06-03 13:40:00,28.7,100.88,29.2,24.8,27.375,27.1,27.1,[27.1],24.8,29.2,,29.2,4.54,26.0,26.0,26.3
2023-06-03 13:45:00,28.6,105.12,28.2,24.8,26.85,27.2,27.2,[27.2],24.8,28.2,,28.2,4.55,27.5,26.0,26.2
2023-06-03 13:50:00,28.6,95.7,29.0,25.9,27.525,27.1,27.1,[27.1],25.9,29.0,,29.0,0.64,26.0,26.0,26.2
2023-06-03 13:55:00,28.7,97.3,28.6,25.7,27.275,27.6,27.6,[27.6],25.7,28.6,,28.6,4.36,27.0,26.0,26.2
2023-06-03 14:00:00,28.7,95.83,28.6,25.7,27.15,27.2,27.2,[27.2],25.7,28.6,,28.6,0.58,27.0,26.0,25.7
2023-06-03 14:05:00,28.8,97.69,28.4,25.5,26.975,27.3,27.3,[27.3],25.5,28.4,,28.4,4.48,26.5,26.0,25.6
2023-06-03 14:10:00,28.8,101.26,28.7,25.4,27.2,27.3,27.3,[27.3],25.4,28.7,,28.7,0.58,27.5,26.0,26.0
2023-06-03 14:15:00,28.8,93.5,28.7,24.9,27.0,27.3,27.3,[27.3],24.9,28.7,,28.7,4.45,26.0,26.0,25.7
2023-06-03 14:20:00,28.9,103.98,29.1,27.0,28.05,27.5,27.5,[27.5],27.0,29.1,,29.1,0.61,28.5,26.0,27.0
2023-06-03 14:25:00,29.0,105.04,28.6,25.0,27.025,27.3,27.3,[27.3],25.0,28.6,,28.6,4.36,26.0,26.0,25.9
2023-06-03 14:30:00,29.1,104.72,29.1,26.7,27.9,27.7,27.7,[27.7],26.7,29.1,,29.1,4.33,28.0,26.0,26.7
2023-06-03 14:35:00,29.1,101.25,29.1,24.9,27.375,27.4,27.4,[27.4],24.9,29.1,,29.1,4.27,26.0,26.0,26.4
2023-06-03 14:40:00,29.2,97.62,28.2,26.1,27.15,27.6,27.6,[27.6],26.1,28.2,,28.2,4.38,27.0,26.0,26.1
2023-06-03 14:45:00,29.2,96.34,28.5,24.7,26.8,27.1,27.1,[27.1],24.7,28.5,,28.5,0.63,26.5,26.0,25.5
2023-06-03 14:50:00,29.1,97.41,28.8,25.6,27.375,27.2,27.2,[27.2],25.6,28.8,,28.8,4.22,27.0,26.0,26.3
2023-06-03 14:55:00,29.2,100.61,29.1,26.6,27.85,27.3,27.3,[27.3],26.6,29.1,,29.1,0.58,26.5,26.0,26.6
2023-06-03 15:00:00,29.2,97.09,28.8,25.3,27.3,27.2,27.2,[27.2],25.3,28.8,,28.8,4.23,27.0,26.0,26.3
2023-06-03 15:05:00,29.2,100.74,29.1,26.3,27.7,27.4,27.4,[27.4],26.3,29.1,,29.1,0.58,27.5,26.0,26.3
2023-06-03 15:10:00,29.3,92.17,28.9,24.6,27.1,26.8,26.8,[26.8],24.6,28.9,,28.9,4.43,26.5,26.0,26.0
2023-06-03 15:15:00,29.3,104.38,29.4,24.6,27.5,27.9,27.9,[27.9],24.6,29.4,,29.4,4.59,29.0,26.0,26.6
2023-06-03 15:20:00,29.3,96.95000000000002,28.9,25.0,27.35,27.4,27.4,[27.4],25.0,28.9,,28.9,4.39,26.0,26.0,26.6
2023-06-03 15:25:00,29.3,104.19,29.0,26.5,27.75,27.4,27.4,[27.4],26.5,29.0,,29.0,4.12,27.5,26.0,26.5
2023-06-03 15:30:00,29.3,89.59,28.9,24.6,27.05,27.0,27.0,[27.0],24.6,28.9,,28.9,0.8,26.5,26.0,25.8
2023-06-03 15:35:00,29.4,104.58,29.2,26.2,27.8,27.5,27.5,[27.5],26.2,29.2,,29.2,4.32,27.5,26.0,26.6
2023-06-03 15:40:00,29.5,95.83,28.8,25.2,27.175,27.3,27.3,[27.3],25.2,28.8,,28.8,0.58,26.5,26.0,25.9
2023-06-03 15:45:00,29.6,105.39,29.1,25.2,27.475,27.5,27.5,[27.5],25.2,29.1,,29.1,4.57,27.0,26.0,26.5
2023-06-03 15:50:00,29.6,95.65,29.1,25.6,27.575000000000003,27.4,27.4,[27.4],25.6,29.1,,29.1,0.58,28.0,26.0,26.5
2023-06-03 15:55:00,29.6,105.53,29.2,25.4,27.575,27.3,27.3,[27.3],25.4,29.2,,29.2,4.53,27.0,26.0,26.5
2023-06-03 16:00:00,29.6,100.74,29.2,27.0,28.1,27.5,27.5,[27.5],27.0,29.2,,29.2,0.58,28.0,26.0,27.0
2023-06-03 16:05:00,29.6,93.26,29.2,24.7,27.35,27.2,27.2,[27.2],24.7,29.2,,29.2,4.26,26.5,26.0,26.3
2023-06-03 16:10:00,29.6,104.88,29.5,27.3,28.4,27.9,27.9,[27.9],27.3,29.5,,29.5,4.5,28.5,26.0,27.3
2023-06-03 16:15:00,29.7,97.81,29.0,27.3,28.15,27.5,27.5,[27.5],27.3,29.0,,29.0,4.2,26.5,26.0,27.3
2023-06-03 16:20:00,29.6,104.86,29.3,26.4,27.85,27.6,27.6,[27.6],26.4,29.3,,29.3,4.21,27.0,26.0,26.4
2023-06-03 16:25:00,29.6,89.96000000000001,29.3,26.4,27.85,27.6,27.6,[27.6],26.4,29.3,,29.3,0.64,26.5,26.0,26.4
2023-06-03 16:30:00,29.5,104.87,29.2,25.9,27.7,27.7,27.7,[27.7],25.9,29.2,,29.2,4.19,27.0,26.0,26.5
2023-06-03 16:35:00,29.6,89.37,29.2,25.9,27.7,27.6,27.6,[27.6],25.9,29.2,,29.2,0.58,26.0,26.0,26.5
2023-06-03 16:40:00,29.6,104.78,28.9,25.5,27.325,27.5,27.5,[27.5],25.5,28.9,,28.9,4.16,27.0,26.0,26.0
2023-06-03 16:45:00,29.5,94.43,29.0,26.7,27.85,27.7,27.7,[27.7],26.7,29.0,,29.0,0.59,27.5,26.0,26.7
2023-06-03 16:50:00,29.5,105.28,29.1,25.2,27.35,27.8,27.8,[27.8],25.2,29.1,,29.1,4.13,26.0,26.0,26.0
2023-06-03 16:55:00,29.6,105.66,28.9,25.2,27.25,28.1,28.1,[28.1],25.2,28.9,,28.9,4.35,28.0,26.0,26.0
2023-06-03 17:00:00,29.5,105.25,28.9,25.1,27.25,27.8,27.8,[27.8],25.1,28.9,,28.9,4.74,26.5,26.0,26.1
2023-06-03 17:05:00,29.5,104.61,29.6,25.1,27.750000000000004,27.9,27.9,[27.9],25.1,29.6,,29.6,3.91,27.5,26.0,26.7
2023-06-03 17:10:00,29.5,101.76,28.9,25.1,27.225,27.5,27.5,[27.5],25.1,28.9,,28.9,0.82,26.0,26.0,26.0
2023-06-03 17:15:00,29.4,106.5,28.9,25.1,27.3,27.5,27.5,[27.5],25.1,28.9,,28.9,4.4,27.0,26.0,26.3
2023-06-03 17:20:00,29.4,89.98,29.2,25.4,27.525,27.3,27.3,[27.3],25.4,29.2,,29.2,0.57,27.0,26.0,26.3
2023-06-03 17:25:00,29.5,105.06,29.0,25.4,27.275,27.3,27.3,[27.3],25.4,29.0,,29.0,4.8,27.0,26.0,25.7
2023-06-03 17:30:00,29.6,89.44,29.1,26.2,27.700000000000003,27.7,27.7,[27.7],26.2,29.1,,29.1,0.57,27.0,26.0,26.4
2023-06-03 17:35:00,29.6,105.13,28.9,26.2,27.55,27.9,27.9,[27.9],26.2,28.9,,28.9,4.59,26.5,26.0,26.2
2023-06-03 17:40:00,29.5,93.41,28.7,27.2,27.95,27.7,27.7,[27.7],27.2,28.7,,28.7,0.57,28.5,26.0,27.2
2023-06-03 17:45:00,29.5,105.37,28.8,27.2,28.0,27.6,27.6,[27.6],27.2,28.8,,28.8,4.24,26.5,26.0,27.2
2023-06-03 17:50:00,29.5,99.15,29.2,26.8,28.0,27.7,27.7,[27.7],26.8,29.2,,29.2,4.15,28.0,26.0,26.8
2023-06-03 17:55:00,29.5,101.35,29.2,24.8,27.4,27.5,27.5,[27.5],24.8,29.2,,29.2,4.27,26.5,26.0,26.4
2023-06-03 18:00:00,29.4,98.89,29.2,26.4,27.85,27.8,27.8,[27.8],26.4,29.2,,29.2,4.49,27.5,26.0,26.6
2023-06-03 18:05:00,29.4,98.35,28.5,25.1,27.0,27.5,27.5,[27.5],25.1,28.5,,28.5,0.64,27.0,26.0,25.9
2023-06-03 18:10:00,29.4,98.55,28.5,25.1,27.0,27.8,27.8,[27.8],25.1,28.5,,28.5,4.34,27.0,26.0,25.9
2023-06-03 18:15:00,29.4,98.34,29.0,26.5,27.75,28.1,28.1,[28.1],26.5,29.0,,29.0,0.57,28.5,26.0,26.5
2023-06-03 18:20:00,29.4,104.08,28.7,25.7,27.35,27.9,27.9,[27.9],25.7,28.7,,28.7,4.03,27.0,26.0,26.3
2023-06-03 18:25:00,29.4,101.92,28.7,25.7,27.275,27.6,27.6,[27.6],25.7,28.7,,28.7,0.57,27.5,26.0,26.0
2023-06-03 18:30:00,29.4,102.21,28.6,24.8,26.95,27.5,27.5,[27.5],24.8,28.6,,28.6,4.02,26.5,26.0,25.8
2023-06-03 18:35:00,29.3,100.71,29.2,24.8,27.25,28.1,28.1,[28.1],24.8,29.2,,29.2,4.72,28.5,26.0,25.8
2023-06-03 18:40:00,29.3,101.75,28.5,24.8,27.075,27.6,27.6,[27.6],24.8,28.5,,28.5,4.09,26.0,26.0,26.5
2023-06-03 18:45:00,29.3,99.06,29.0,26.4,27.75,27.9,27.9,[27.9],26.4,29.0,,29.0,3.87,28.0,26.0,26.6
2023-06-03 18:50:00,29.2,97.71,28.3,26.4,27.4,27.5,27.5,[27.5],26.4,28.3,,28.3,0.66,26.5,26.0,26.6
2023-06-03 18:55:00,29.2,99.17,28.8,26.0,27.4,27.9,27.9,[27.9],26.0,28.8,,28.8,4.18,27.5,26.0,26.0
2023-06-03 19:00:00,29.1,98.53,28.8,25.2,27.1,27.6,27.6,[27.6],25.2,28.8,,28.8,0.57,26.5,26.0,25.6
2023-06-03 19:05:00,29.2,100.52,29.3,25.3,27.575000000000003,27.5,27.5,[27.5],25.3,29.3,,29.3,4.22,27.0,26.0,26.4
2023-06-03 19:10:00,29.1,99.65,28.7,25.8,27.275,27.6,27.6,[27.6],25.8,28.7,,28.7,0.58,28.0,26.0,25.9
2023-06-03 19:15:00,29.1,100.18,28.9,25.1,27.3,27.5,27.5,[27.5],25.1,28.9,,28.9,4.61,27.0,26.0,26.3
2023-06-03 19:20:00,29.1,105.78,28.9,26.4,27.65,27.8,27.8,[27.8],26.4,28.9,,28.9,3.59,27.0,26.0,26.4
2023-06-03 19:25:00,29.1,97.7,28.4,24.6,26.775,27.5,27.5,[27.5],24.6,28.4,,28.4,4.37,26.0,26.0,25.7
2023-06-03 19:30:00,29.0,106.58,28.4,26.4,27.4,27.9,27.9,[27.9],26.4,28.4,,28.4,4.32,28.5,26.0,26.4
2023-06-03 19:35:00,29.0,103.26,28.3,26.4,27.35,27.4,27.4,[27.4],26.4,28.3,,28.3,4.01,26.0,26.0,26.4
2023-06-03 19:40:00,28.9,107.98,28.3,26.1,27.200000000000003,27.7,27.7,[27.7],26.1,28.3,,28.3,5.01,27.5,26.0,26.1
2023-06-03 19:45:00,28.9,98.88,28.8,25.6,27.25,27.6,27.6,[27.6],25.6,28.8,,28.8,0.57,27.5,26.0,25.8
2023-06-03 19:50:00,28.9,99.61,28.6,25.6,27.300000000000004,27.9,27.9,[27.9],25.6,28.6,,28.6,4.51,27.0,26.0,26.4
2023-06-03 19:55:00,28.8,98.11,28.3,25.5,26.95,27.6,27.6,[27.6],25.5,28.3,,28.3,0.58,27.0,26.0,25.7
2023-06-03 20:00:00,28.8,100.13,28.3,25.2,26.975,27.7,27.7,[27.7],25.2,28.3,,28.3,4.12,26.5,26.0,26.1
2023-06-03 20:05:00,28.8,99.06,29.0,26.2,27.6,27.7,27.7,[27.7],26.2,29.0,,29.0,0.58,28.5,26.0,26.2
2023-06-03 20:10:00,28.8,100.37,28.4,24.9,26.925,27.6,27.6,[27.6],24.9,28.4,,28.4,4.02,26.5,26.0,26.0
2023-06-03 20:15:00,28.7,107.3,29.5,26.6,28.05,27.9,27.9,[27.9],26.6,29.5,,29.5,5.51,28.5,26.0,26.6
2023-06-03 20:20:00,28.7,99.0,28.1,24.8,26.675,27.5,27.5,[27.5],24.8,28.1,,28.1,4.15,26.0,26.0,25.7
2023-06-03 20:25:00,28.7,105.8,28.1,26.1,27.1,27.7,27.7,[27.7],26.1,28.1,,28.1,3.85,27.5,26.0,26.1
2023-06-03 20:30:00,28.7,99.24,28.2,24.5,26.6,27.3,27.3,[27.3],24.5,28.2,,28.2,0.67,27.0,26.0,25.5
2023-06-03 20:35:00,28.7,99.62,28.4,25.6,27.125,27.8,27.8,[27.8],25.6,28.4,,28.4,4.06,27.0,26.0,26.1
2023-06-03 20:40:00,28.6,98.92000000000002,28.2,24.9,26.725,27.5,27.5,[27.5],24.9,28.2,,28.2,0.58,27.0,26.0,25.6
2023-06-03 20:45:00,28.6,98.66,28.2,24.9,26.725,27.5,27.5,[27.5],24.9,28.2,,28.2,4.1,26.5,26.0,25.6
2023-06-03 20:50:00,28.6,103.58,28.9,25.0,27.175,27.7,27.7,[27.7],25.0,28.9,,28.9,0.59,28.0,26.0,25.9
2023-06-03 20:55:00,28.6,99.25,28.0,24.8,26.65,27.5,27.5,[27.5],24.8,28.0,,28.0,4.77,26.0,26.0,25.8
2023-06-03 21:00:00,28.5,105.66,28.0,24.8,26.7,27.7,27.7,[27.7],24.8,28.0,,28.0,3.2,28.0,26.0,26.0
2023-06-03 21:05:00,28.5,95.04,27.7,26.3,27.0,27.2,27.2,[27.2],26.3,27.7,,27.7,4.73,26.0,26.0,26.3
2023-06-03 21:10:00,28.5,106.78,28.9,25.7,27.4,27.3,27.3,[27.3],25.7,28.9,,28.9,4.73,27.0,26.0,26.1
2023-06-03 21:15:00,28.5,98.8,27.8,25.7,26.75,27.1,27.1,[27.1],25.7,27.8,,27.8,1.25,26.0,26.0,25.7
2023-06-03 21:20:00,28.5,106.46,28.8,25.7,27.35,27.8,27.8,[27.8],25.7,28.8,,28.8,4.31,27.0,26.0,26.1
2023-06-03 21:25:00,28.4,98.57,28.8,24.5,27.05,27.3,27.3,[27.3],24.5,28.8,,28.8,0.59,26.5,26.0,26.1
2023-06-03 21:30:00,28.4,99.48,28.0,25.1,26.6,27.5,27.5,[27.5],25.1,28.0,,28.0,4.44,26.5,26.0,25.3
2023-06-03 21:35:00,28.4,101.11,28.0,25.1,26.65,27.3,27.3,[27.3],25.1,28.0,,28.0,0.59,27.5,26.0,25.5
2023-06-03 21:40:00,28.3,97.88,28.8,25.1,27.05,27.2,27.2,[27.2],25.1,28.8,,28.8,4.46,26.5,26.0,25.5
2023-06-03 21:45:00,28.3,102.34,29.1,26.3,27.7,27.3,27.3,[27.3],26.3,29.1,,29.1,2.94,28.0,26.0,26.3
2023-06-03 21:50:00,28.3,101.8,29.1,26.3,27.7,27.0,27.0,[27.0],26.3,29.1,,29.1,4.4,26.0,26.0,26.3
2023-06-03 21:55:00,28.3,106.96,29.1,26.1,27.6,27.5,27.5,[27.5],26.1,29.1,,29.1,5.18,28.0,26.0,26.1
2023-06-03 22:00:00,28.2,100.76,29.1,26.1,27.6,27.0,27.0,[27.0],26.1,29.1,,29.1,4.07,26.0,26.0,26.1
2023-06-03 22:05:00,28.2,103.17,27.8,24.2,26.275,27.1,27.1,[27.1],24.2,27.8,,27.8,4.17,27.0,26.0,25.3
2023-06-03 22:10:00,28.2,98.6,28.3,24.3,26.525,26.9,26.9,[26.9],24.3,28.3,,28.3,0.67,26.5,26.0,25.2
2023-06-03 22:15:00,28.2,97.77,28.4,25.1,26.775,27.2,27.2,[27.2],25.1,28.4,,28.4,4.03,27.0,26.0,25.2
2023-06-03 22:20:00,28.1,97.99,28.4,25.1,26.950000000000003,27.1,27.1,[27.1],25.1,28.4,,28.4,0.59,27.0,26.0,25.9
2023-06-03 22:25:00,28.1,101.95000000000002,27.5,24.4,26.200000000000003,27.3,27.3,[27.3],24.4,27.5,,27.5,,27.0,26.0,25.4
2023-06-03 22:30:00,28.0,101.51,29.0,25.3,27.225,27.1,27.1,[27.1],25.3,29.0,,29.0,0.58,27.5,26.0,25.6
2023-06-03 22:35:00,28.1,97.98,29.0,25.3,27.225,27.0,27.0,[27.0],25.3,29.0,,29.0,4.3,27.5,26.0,25.6
2023-06-03 22:40:00,28.0,105.72,27.7,25.8,26.75,27.3,27.3,[27.3],25.8,27.7,,27.7,3.72,28.0,26.0,25.8
2023-06-03 22:45:00,28.0,100.76,28.9,25.8,27.35,27.0,27.0,[27.0],25.8,28.9,,28.9,4.65,26.0,26.0,25.8
2023-06-03 22:50:00,28.0,102.27,27.6,24.1,26.125000000000004,27.4,27.4,[27.4],24.1,27.6,,27.6,4.0,26.0,26.0,25.2
2023-06-03 22:55:00,28.0,97.88,28.8,25.9,27.35,26.9,26.9,[26.9],25.9,28.8,,28.8,0.83,26.0,26.0,25.9
2023-06-03 23:00:00,27.9,97.98,28.2,24.0,26.4,27.4,27.4,[27.4],24.0,28.2,,28.2,4.85,27.0,26.0,25.2
2023-06-03 23:05:00,27.9,96.04,28.4,24.2,26.525,27.0,27.0,[27.0],24.2,28.4,,28.4,0.59,26.0,26.0,25.1
2023-06-03 23:10:00,27.8,97.14,28.4,24.9,26.85,27.1,27.1,[27.1],24.9,28.4,,28.4,4.08,26.5,26.0,25.7
2023-06-03 23:15:00,27.8,96.27,28.6,24.9,26.95,27.0,27.0,[27.0],24.9,28.6,,28.6,0.58,26.5,26.0,25.7
2023-06-03 23:20:00,27.8,97.20000000000002,28.6,24.7,26.775,27.2,27.2,[27.2],24.7,28.6,,28.6,4.82,26.5,26.0,25.2
2023-06-03 23:25:00,27.8,99.59,28.9,25.0,27.075,27.1,27.1,[27.1],25.0,28.9,,28.9,0.58,27.0,26.0,25.5
2023-06-03 23:30:00,27.7,101.04,27.4,24.3,26.125,27.2,27.2,[27.2],24.3,27.4,,27.4,4.59,26.0,26.0,25.4
2023-06-03 23:35:00,27.7,100.18,27.4,24.3,26.125,27.2,27.2,[27.2],24.3,27.4,,27.4,0.58,27.5,26.0,25.4
2023-06-03 23:40:00,27.7,99.96,27.5,24.1,26.1,27.0,27.0,[27.0],24.1,27.5,,27.5,4.05,26.0,26.0,25.3
2023-06-03 23:45:00,27.7,101.18,29.0,25.8,27.4,27.1,27.1,[27.1],25.8,29.0,,29.0,0.58,27.5,26.0,25.8
2023-06-03 23:50:00,27.7,99.21,27.9,25.8,26.85,27.0,27.0,[27.0],25.8,27.9,,27.9,4.05,26.0,26.0,25.8
2023-06-03 23:55:00,27.7,94.44,27.9,24.1,26.3,27.3,27.3,[27.3],24.1,27.9,,27.9,0.58,28.0,26.0,25.3
2023-06-04 00:00:00,27.7,98.52,27.9,24.0,26.4,27.1,27.1,[27.1],24.0,27.9,,27.9,4.5,26.0,26.0,25.8
2023-06-04 00:05:00,27.6,95.31,28.9,26.1,27.5,27.4,27.4,[27.4],26.1,28.9,,28.9,3.58,27.5,26.0,26.1
2023-06-04 00:10:00,27.6,99.23,28.9,26.1,27.5,27.0,27.0,[27.0],26.1,28.9,,28.9,4.43,26.0,26.0,26.1
2023-06-04 00:15:00,27.6,95.51,28.3,24.1,26.675,27.5,27.5,[27.5],24.1,28.3,,28.3,4.29,28.0,26.0,26.0
2023-06-04 00:20:00,27.6,98.77,28.2,24.0,26.425,27.1,27.1,[27.1],24.0,28.2,,28.2,4.85,26.0,26.0,25.3
2023-06-04 00:25:00,27.5,96.79,28.2,26.4,27.3,27.3,27.3,[27.3],26.4,28.2,,28.2,5.82,27.5,26.0,26.4
2023-06-04 00:30:00,27.5,99.07,28.9,24.3,26.9,26.9,26.9,[26.9],24.3,28.9,,28.9,4.06,26.0,26.0,25.5
2023-06-04 00:35:00,27.5,91.22,28.9,25.9,27.4,27.5,27.5,[27.5],25.9,28.9,,28.9,0.59,27.5,26.0,25.9
2023-06-04 00:40:00,27.5,98.83,28.1,24.2,26.575000000000003,27.1,27.1,[27.1],24.2,28.1,,28.1,4.02,26.0,26.0,25.9
2023-06-04 00:45:00,27.4,100.71,29.0,24.2,26.875,27.4,27.4,[27.4],24.2,29.0,,29.0,0.59,28.0,26.0,25.3
2023-06-04 00:50:00,27.4,98.56,28.0,24.1,26.35,26.8,26.8,[26.8],24.1,28.0,,28.0,4.69,26.0,26.0,25.3
2023-06-04 00:55:00,27.4,97.5,28.0,24.1,26.5,27.2,27.2,[27.2],24.1,28.0,,28.0,0.59,27.5,26.0,25.9
2023-06-04 01:00:00,27.4,90.85,28.0,24.4,26.575000000000003,26.9,26.9,[26.9],24.4,28.0,,28.0,4.52,26.0,26.0,25.9
2023-06-04 01:05:00,27.3,97.65,29.2,25.7,27.475,27.1,27.1,[27.1],25.7,29.2,,29.2,0.59,27.5,26.0,25.8
2023-06-04 01:10:00,27.3,90.12,29.2,24.2,27.0,27.0,27.0,[27.0],24.2,29.2,,29.2,4.03,26.0,26.0,25.4
2023-06-04 01:15:00,27.3,101.74,28.9,26.0,27.45,27.5,27.5,[27.5],26.0,28.9,,28.9,3.63,28.0,26.0,26.0
2023-06-04 01:20:00,27.3,90.1,28.1,26.0,27.05,27.1,27.1,[27.1],26.0,28.1,,28.1,4.41,26.0,26.0,26.0
2023-06-04 01:25:00,27.3,97.74,28.9,24.1,26.825000000000003,27.3,27.3,[27.3],24.1,28.9,,28.9,0.59,27.5,26.0,25.4
2023-06-04 01:30:00,27.2,89.92,28.1,24.2,26.475,27.0,27.0,[27.0],24.2,28.1,,28.1,4.28,26.0,26.0,25.5
2023-06-04 01:35:00,27.2,97.4,28.8,24.2,26.825,27.3,27.3,[27.3],24.2,28.8,,28.8,0.59,27.5,26.0,25.5
2023-06-04 01:40:00,27.2,90.65,28.1,24.0,26.375,27.0,27.0,[27.0],24.0,28.1,,28.1,4.64,26.0,26.0,25.3
2023-06-04 01:45:00,27.2,97.75,28.9,24.0,26.875,27.3,27.3,[27.3],24.0,28.9,,28.9,0.59,27.5,26.0,25.7
2023-06-04 01:50:00,27.1,89.72,28.9,24.1,26.8,26.9,26.9,[26.9],24.1,28.9,,28.9,4.31,26.0,26.0,25.3
2023-06-04 01:55:00,27.1,97.2,29.0,24.1,26.95,27.2,27.2,[27.2],24.1,29.0,,29.0,0.59,27.5,26.0,25.7
2023-06-04 02:00:00,27.1,90.72,27.8,24.1,26.275,27.0,27.0,[27.0],24.1,27.8,,27.8,4.29,25.5,26.0,25.4
2023-06-04 02:05:00,27.1,97.27,28.9,25.3,27.2,27.0,27.0,[27.0],25.3,28.9,,28.9,0.59,27.5,26.0,25.7
2023-06-04 02:10:00,27.1,90.46,27.9,24.4,26.45,27.1,27.1,[27.1],24.4,27.9,,27.9,4.12,26.0,26.0,25.6
2023-06-04 02:15:00,27.1,97.06,27.9,25.2,26.65,27.1,27.1,[27.1],25.2,27.9,,27.9,0.59,27.0,26.0,25.6
2023-06-04 02:20:00,27.0,89.84,29.0,25.2,27.200000000000003,27.1,27.1,[27.1],25.2,29.0,,29.0,4.26,26.0,26.0,25.6
2023-06-04 02:25:00,27.0,96.91,27.8,24.4,26.375,27.1,27.1,[27.1],24.4,27.8,,27.8,0.59,27.0,26.0,25.5
2023-06-04 02:30:00,27.0,90.06,29.0,24.5,27.05,27.0,27.0,[27.0],24.5,29.0,,29.0,4.31,26.0,26.0,25.7
2023-06-04 02:35:00,26.9,97.94,28.9,24.6,26.950000000000003,26.9,26.9,[26.9],24.6,28.9,,28.9,0.59,26.5,26.0,25.4
2023-06-04 02:40:00,26.9,94.51,28.5,25.3,27.1,26.9,26.9,[26.9],25.3,28.5,,28.5,4.24,26.5,26.0,26.1
2023-06-04 02:45:00,26.9,93.66,28.5,25.3,27.1,26.8,26.8,[26.8],25.3,28.5,,28.5,0.59,26.5,26.0,26.1
2023-06-04 02:50:00,26.9,93.9,28.5,25.6,27.175,27.1,27.1,[27.1],25.6,28.5,,28.5,4.0,27.0,26.0,26.1
2023-06-04 02:55:00,26.9,93.68,28.6,23.9,26.8,26.7,26.7,[26.7],23.9,28.6,,28.6,0.81,26.0,26.0,26.1
2023-06-04 03:00:00,26.9,100.87,28.6,25.7,27.225,27.1,27.1,[27.1],25.7,28.6,,28.6,4.19,27.0,26.0,26.0
2023-06-04 03:05:00,26.8,93.66,28.6,25.7,27.15,26.5,26.5,[26.5],25.7,28.6,,28.6,0.91,26.0,26.0,25.7
2023-06-04 03:10:00,26.8,97.85,28.6,26.4,27.5,26.8,26.8,[26.8],26.4,28.6,,28.6,0.59,27.5,26.0,26.4
2023-06-04 03:15:00,26.8,97.59,28.5,24.4,26.85,26.9,26.9,[26.9],24.4,28.5,,28.5,4.59,26.0,26.0,26.0
2023-06-04 03:20:00,26.8,96.6,28.5,25.5,27.05,26.8,26.8,[26.8],25.5,28.5,,28.5,0.59,26.0,26.0,25.7
2023-06-04 03:25:00,26.7,93.37,28.3,25.5,27.0,27.0,27.0,[27.0],25.5,28.3,,28.3,4.17,26.0,26.0,25.9
2023-06-04 03:30:00,26.7,92.49,29.0,24.5,26.975,26.9,26.9,[26.9],24.5,29.0,,29.0,0.59,26.5,26.0,25.4
2023-06-04 03:35:00,26.7,93.63,28.7,25.9,27.4,27.0,27.0,[27.0],25.9,28.7,,28.7,4.08,27.0,26.0,26.3
2023-06-04 03:40:00,26.7,92.44,28.8,25.9,27.45,26.6,26.6,[26.6],25.9,28.8,,28.8,4.38,26.0,26.0,26.3
2023-06-04 03:45:00,26.7,89.87,28.7,24.0,26.875,27.2,27.2,[27.2],24.0,28.7,,28.7,0.59,27.5,26.0,26.1
2023-06-04 03:50:00,26.6,97.09,28.7,26.5,27.6,26.8,26.8,[26.8],26.5,28.7,,28.7,4.06,25.5,26.0,26.5
2023-06-04 03:55:00,26.6,89.64,29.1,26.0,27.55,26.9,26.9,[26.9],26.0,29.1,,29.1,0.59,27.5,26.0,26.0
2023-06-04 04:00:00,26.7,96.45,28.2,24.7,26.725,27.0,27.0,[27.0],24.7,28.2,,28.2,4.13,26.0,26.0,25.8
2023-06-04 04:05:00,26.6,89.5,29.0,25.0,27.175,27.1,27.1,[27.1],25.0,29.0,,29.0,0.59,27.0,26.0,25.7
2023-06-04 04:10:00,26.5,100.36,29.0,25.0,27.175,26.9,26.9,[26.9],25.0,29.0,,29.0,4.04,27.5,26.0,25.7
2023-06-04 04:15:00,26.6,85.82,28.5,25.6,27.05,26.8,26.8,[26.8],25.6,28.5,,28.5,0.68,26.0,26.0,25.6
