time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1358333_c,1358333_h,1358333_r,1358333_s,1358334_c,1358334_h,1358334_r,1358334_s,1358338_c,1358338_h,1358338_r,1358338_s,1358341_c,1358341_h,1358341_r,1358341_s,1358342_c,1358342_h,1358342_r,1358342_s,3826022_c,3826022_h,3826022_r,3826022_s,3826023_c,3826023_h,3826023_r,3826023_s,3826024_c,3826024_h,3826024_r,3826024_s
2023-05-30 10:45:00,,45138.07,26.1,25.5,25.73333333333333,26.6,26.6,[26.6],1.0,25.6,26.9,25.0,1.0,,26.7,25.0,1.0,,26.4,26.0,1.0,,26.2,26.0,1.0,,26.5,25.0,1.0,26.1,27.5,25.0,1.0,,26.4,25.0,1.0,25.5,27.1,25.0
2023-05-30 10:50:00,,45202.75,26.8,25.6,26.0,27.0,27.0,[27.0],1.0,25.6,25.7,25.0,1.0,,26.9,25.0,1.0,,27.1,26.0,1.0,,26.7,26.0,1.0,,27.4,25.0,1.0,26.8,28.6,25.0,1.0,,27.1,25.0,1.0,25.6,27.5,25.0
2023-05-30 10:55:00,,45163.45,26.1,24.7,25.46666666666667,26.9,26.9,[26.9],1.0,24.7,25.8,25.0,1.0,,26.6,25.0,1.0,,26.7,26.0,1.0,,26.3,26.0,1.0,,26.6,25.0,1.0,26.1,27.1,25.0,1.0,,26.3,25.0,1.0,25.6,29.4,25.0
2023-05-30 11:00:00,,45190.27,26.1,24.7,25.46666666666667,27.1,27.1,[27.1],1.0,24.7,26.9,25.0,1.0,,27.0,25.0,1.0,,26.9,26.0,1.0,,26.4,26.0,1.0,,27.2,25.0,1.0,26.1,27.7,25.0,1.0,,26.7,25.0,1.0,25.6,27.5,25.0
2023-05-30 11:05:00,,45171.37,26.3,25.1,25.633333333333336,27.1,27.1,[27.1],1.0,25.1,25.8,25.0,1.0,,26.7,25.0,1.0,,27.2,26.0,1.0,,26.4,26.0,1.0,,27.8,25.0,1.0,26.3,27.1,25.0,1.0,,26.4,25.0,1.0,25.5,28.0,25.0
2023-05-30 11:10:00,,45174.78,25.9,25.2,25.53333333333333,26.9,26.9,[26.9],1.0,25.2,26.2,25.0,1.0,,26.7,25.0,1.0,,26.7,26.0,1.0,,26.3,26.0,1.0,,26.6,25.0,1.0,25.9,27.0,25.0,1.0,,26.1,25.0,1.0,25.5,27.3,25.0
2023-05-30 11:15:00,,45114.59,26.3,25.6,25.83333333333333,26.9,26.9,[26.9],1.0,25.6,27.1,25.0,1.0,,27.1,25.0,1.0,,27.1,26.0,1.0,,26.7,26.0,1.0,,27.4,25.0,1.0,26.3,27.7,25.0,1.0,,28.1,25.0,1.0,25.6,27.9,25.0
2023-05-30 11:20:00,,45175.49999999999,26.8,24.8,25.73333333333333,27.3,27.3,[27.3],1.0,24.8,26.1,25.0,1.0,,26.8,25.0,1.0,,26.6,26.0,1.0,,26.4,26.0,1.0,,27.8,25.0,1.0,26.8,28.1,25.0,1.0,,27.2,25.0,1.0,25.6,27.2,25.0
2023-05-30 11:25:00,,45183.06,25.9,24.8,25.433333333333337,27.0,27.0,[27.0],1.0,24.8,26.3,25.0,1.0,,27.2,25.0,1.0,,26.9,26.0,1.0,,26.6,26.0,1.0,,26.7,25.0,1.0,25.9,28.1,25.0,1.0,,26.2,25.0,1.0,25.6,27.9,25.0
2023-05-30 11:30:00,,45127.43,26.2,25.2,25.633333333333336,27.2,27.2,[27.2],1.0,25.2,26.5,25.0,1.0,,26.8,25.0,1.0,,26.5,26.0,1.0,,26.5,26.0,1.0,,26.9,25.0,1.0,26.2,27.0,25.0,1.0,,26.5,25.0,1.0,25.5,27.2,25.0
2023-05-30 11:35:00,,45134.4,26.2,24.6,25.46666666666667,26.8,26.8,[26.8],1.0,24.6,25.7,25.0,1.0,,26.7,25.0,1.0,,27.2,26.0,1.0,,26.5,26.0,1.0,,27.0,25.0,1.0,26.2,27.5,25.0,1.0,,26.6,25.0,1.0,25.6,27.6,25.0
2023-05-30 11:40:00,,45175.34,26.5,24.6,25.53333333333333,27.2,27.2,[27.2],1.0,24.6,26.9,25.0,1.0,,26.8,25.0,1.0,,26.5,26.0,1.0,,26.5,26.0,1.0,,27.0,25.0,1.0,26.5,30.0,25.0,1.0,,26.7,25.0,1.0,25.5,27.2,25.0
2023-05-30 11:45:00,,45221.51,26.3,25.2,25.7,27.1,27.1,[27.1],1.0,25.2,26.5,25.0,1.0,,27.0,25.0,1.0,,27.2,26.0,1.0,,26.7,26.0,1.0,,26.7,25.0,1.0,26.3,27.5,25.0,1.0,,26.5,25.0,1.0,25.6,27.7,25.0
2023-05-30 11:50:00,,45241.9,26.0,24.7,25.433333333333337,27.2,27.2,[27.2],1.0,24.7,25.9,25.0,1.0,,26.7,25.0,1.0,,26.6,26.0,1.0,,26.6,26.0,1.0,,26.5,25.0,1.0,26.0,27.3,25.0,1.0,,26.2,25.0,1.0,25.6,27.3,25.0
2023-05-30 11:55:00,,45235.62,26.7,25.2,25.83333333333333,27.2,27.2,[27.2],1.0,25.2,26.3,25.0,1.0,,26.9,25.0,1.0,,27.1,26.0,1.0,,26.7,26.0,1.0,,26.9,25.0,1.0,26.7,28.0,25.0,1.0,,26.8,25.0,1.0,25.6,27.6,25.0
2023-05-30 12:00:00,,45308.81,26.5,25.2,25.76666666666667,27.4,27.4,[27.4],1.0,25.2,25.9,25.0,1.0,,26.7,25.0,1.0,,26.5,26.0,1.0,,26.6,26.0,1.0,,27.0,25.0,1.0,26.5,27.3,25.0,1.0,,26.4,25.0,1.0,25.6,27.3,25.0
2023-05-30 12:05:00,,45240.09,26.1,25.0,25.566666666666663,27.1,27.1,[27.1],1.0,25.0,26.1,25.0,1.0,,27.1,25.0,1.0,,26.9,26.0,1.0,,26.9,26.0,1.0,,26.6,25.0,1.0,26.1,27.2,25.0,1.0,,26.3,25.0,1.0,25.6,27.2,25.0
2023-05-30 12:10:00,,45185.64,26.7,25.6,26.100000000000005,27.2,27.2,[27.2],1.0,26.0,27.2,25.0,1.0,,26.9,25.0,1.0,,26.9,26.0,1.0,,26.7,26.0,1.0,,26.8,25.0,1.0,26.7,27.7,25.0,1.0,,26.8,25.0,1.0,25.6,27.3,25.0
2023-05-30 12:15:00,,45244.45,26.4,25.4,25.766666666666666,27.3,27.3,[27.3],1.0,25.4,26.7,25.0,1.0,,26.8,25.0,1.0,,26.7,26.0,1.0,,26.7,26.0,1.0,,26.7,25.0,1.0,26.4,27.2,25.0,1.0,,27.3,25.0,1.0,25.5,27.2,25.0
2023-05-30 12:20:00,,45361.45,25.9,24.7,25.399999999999995,27.2,27.2,[27.2],1.0,24.7,25.7,25.0,1.0,,26.7,25.0,1.0,,26.9,26.0,1.0,,26.6,26.0,1.0,,26.6,25.0,1.0,25.9,26.9,25.0,1.0,,26.2,25.0,1.0,25.6,27.5,25.0
2023-05-30 12:25:00,,45179.53,26.1,25.4,25.7,27.1,27.1,[27.1],1.0,25.4,26.4,25.0,1.0,,26.7,25.0,1.0,,26.6,26.0,1.0,,26.7,26.0,1.0,,27.0,25.0,1.0,26.1,27.5,25.0,1.0,,26.5,25.0,1.0,25.6,27.3,25.0
2023-05-30 12:30:00,,45238.93,26.5,25.5,25.83333333333333,27.1,27.1,[27.1],1.0,25.5,26.9,25.0,1.0,,26.9,25.0,1.0,,27.1,26.0,1.0,,26.7,26.0,1.0,,27.5,25.0,1.0,26.5,28.0,25.0,1.0,,28.0,25.0,1.0,25.5,27.6,25.0
2023-05-30 12:35:00,,45185.87,25.9,24.6,25.33333333333333,26.7,26.7,[26.7],1.0,24.6,25.6,25.0,1.0,,26.7,25.0,1.0,,26.5,26.0,1.0,,26.3,26.0,1.0,,26.6,25.0,1.0,25.9,27.0,25.0,1.0,,26.8,25.0,1.0,25.5,27.2,25.0
2023-05-30 12:40:00,,45339.06,26.3,25.3,25.7,26.7,26.7,[26.7],1.0,25.3,26.3,25.0,1.0,,26.7,25.0,1.0,,26.9,26.0,1.0,,26.4,26.0,1.0,,27.0,25.0,1.0,26.3,27.8,25.0,1.0,,26.7,25.0,1.0,25.5,27.3,25.0
2023-05-30 12:45:00,,45167.41,26.4,25.5,25.866666666666664,26.8,26.8,[26.8],1.0,25.7,27.0,25.0,1.0,,26.9,25.0,1.0,,27.0,26.0,1.0,,26.6,26.0,1.0,,27.4,25.0,1.0,26.4,29.1,25.0,1.0,,26.7,25.0,1.0,25.5,27.4,25.0
2023-05-30 12:50:00,,45163.05,25.9,24.8,25.433333333333337,26.6,26.6,[26.6],1.0,24.8,26.0,25.0,1.0,,26.9,25.0,1.0,,26.7,26.0,1.0,,26.4,26.0,1.0,,26.6,25.0,1.0,25.9,26.9,25.0,1.0,,26.2,25.0,1.0,25.6,27.3,25.0
2023-05-30 12:55:00,,45175.93,26.1,24.7,25.46666666666667,26.7,26.7,[26.7],1.0,24.7,25.7,25.0,1.0,,26.6,25.0,1.0,,27.3,26.0,1.0,,26.5,26.0,1.0,,27.5,25.0,1.0,26.1,27.6,25.0,1.0,,28.4,25.0,1.0,25.6,27.8,25.0
2023-05-30 13:00:00,,45286.08,25.8,25.6,25.7,26.6,26.6,[26.6],1.0,25.7,27.1,25.0,1.0,,26.8,25.0,1.0,,26.5,26.0,1.0,,26.3,26.0,1.0,,26.5,25.0,1.0,25.8,26.9,25.0,1.0,,26.2,25.0,1.0,25.6,27.2,25.0
2023-05-30 13:05:00,,45179.08,26.4,24.9,25.6,27.0,27.0,[27.0],1.0,24.9,26.3,25.0,1.0,,26.7,25.0,1.0,,27.3,26.0,1.0,,26.6,26.0,1.0,,27.2,25.0,1.0,26.4,27.7,25.0,1.0,,26.3,25.0,1.0,25.5,27.5,25.0
2023-05-30 13:10:00,,,26.1,24.6,25.4,27.1,27.1,[27.1],1.0,24.6,25.6,25.0,1.0,,26.7,25.0,1.0,,26.4,26.0,1.0,,26.1,26.0,1.0,,26.5,25.0,1.0,26.1,27.1,25.0,1.0,,26.4,25.0,1.0,25.5,27.0,25.0
2023-05-30 13:15:00,,45102.8,26.6,25.6,25.933333333333337,27.0,27.0,[27.0],1.0,25.6,26.9,25.0,1.0,,27.0,25.0,1.0,,27.3,26.0,1.0,,26.9,26.0,1.0,,27.3,25.0,1.0,26.6,28.0,25.0,1.0,,26.8,25.0,1.0,25.6,27.6,25.0
2023-05-30 13:20:00,,45228.67,26.6,25.2,25.766666666666666,27.2,27.2,[27.2],1.0,25.2,26.5,25.0,1.0,,26.9,25.0,1.0,,26.4,26.0,1.0,,26.3,26.0,1.0,,27.1,25.0,1.0,26.6,27.6,25.0,1.0,,26.7,25.0,1.0,25.5,27.1,25.0
2023-05-30 13:25:00,,45050.48,26.1,24.7,25.433333333333334,27.0,27.0,[27.0],1.0,24.7,25.7,25.0,1.0,,26.6,25.0,1.0,,27.1,26.0,1.0,,26.5,26.0,1.0,,26.7,25.0,1.0,26.1,27.1,25.0,1.0,,26.3,25.0,1.0,25.5,27.4,25.0
2023-05-30 13:30:00,,45055.66,26.1,25.5,25.73333333333333,26.7,26.7,[26.7],1.0,25.6,26.6,25.0,1.0,,26.7,25.0,1.0,,26.8,26.0,1.0,,26.3,26.0,1.0,,26.6,25.0,1.0,26.1,27.0,25.0,1.0,,26.1,25.0,1.0,25.5,27.1,25.0
2023-05-30 13:35:00,,45199.2,26.5,25.4,25.8,26.9,26.9,[26.9],1.0,25.5,26.8,25.0,1.0,,26.6,25.0,1.0,,26.7,26.0,1.0,,26.3,26.0,1.0,,27.0,25.0,1.0,26.5,28.9,25.0,1.0,,26.7,25.0,1.0,25.4,27.1,25.0
2023-05-30 13:40:00,,45147.79,26.4,24.7,25.53333333333333,27.1,27.1,[27.1],1.0,24.7,26.1,25.0,1.0,,26.6,25.0,1.0,,27.3,26.0,1.0,,26.5,26.0,1.0,,26.9,25.0,1.0,26.4,27.1,25.0,1.0,,26.4,25.0,1.0,25.5,27.8,25.0
2023-05-30 13:45:00,,45183.43,25.9,24.8,25.433333333333337,27.2,27.2,[27.2],1.0,24.8,25.9,25.0,1.0,,26.8,25.0,1.0,,25.8,26.0,1.0,,26.2,26.0,1.0,,26.4,25.0,1.0,25.9,26.8,25.0,1.0,,28.0,25.0,1.0,25.6,26.8,25.0
2023-05-30 13:50:00,,45168.25,26.3,25.7,25.933333333333334,27.0,27.0,[27.0],1.0,25.8,27.1,25.0,1.0,,27.1,25.0,1.0,,27.2,26.0,1.0,,26.7,26.0,1.0,,27.2,25.0,1.0,26.3,27.6,25.0,1.0,,26.7,25.0,1.0,25.7,27.6,25.0
2023-05-30 13:55:00,,45115.99,26.3,25.2,25.73333333333333,27.0,27.0,[27.0],1.0,25.2,26.5,25.0,1.0,,26.6,25.0,1.0,,26.8,26.0,1.0,,26.2,26.0,1.0,,27.1,25.0,1.0,26.3,27.3,25.0,1.0,,26.5,25.0,1.0,25.7,27.3,25.0
2023-05-30 14:00:00,,45118.77,25.8,24.7,25.33333333333333,26.7,26.7,[26.7],1.0,24.7,25.7,25.0,1.0,,26.5,25.0,1.0,,26.8,26.0,1.0,,26.3,26.0,1.0,,26.8,25.0,1.0,25.8,26.9,25.0,1.0,,26.3,25.0,1.0,25.5,27.1,25.0
2023-05-30 14:05:00,,45076.23,25.8,24.7,25.33333333333333,26.7,26.7,[26.7],1.0,24.7,26.3,25.0,1.0,,26.7,25.0,1.0,,27.1,26.0,1.0,,26.4,26.0,1.0,,27.2,25.0,1.0,25.8,27.7,25.0,1.0,,26.7,25.0,1.0,25.5,27.7,25.0
2023-05-30 14:10:00,,45018.26,25.9,25.4,25.633333333333336,26.8,26.8,[26.8],1.0,25.4,26.8,25.0,1.0,,27.1,25.0,1.0,,26.6,26.0,1.0,,26.5,26.0,1.0,,26.7,25.0,1.0,25.9,27.1,25.0,1.0,,26.1,25.0,1.0,25.6,27.3,25.0
2023-05-30 14:15:00,,45128.17,25.7,24.8,25.366666666666664,26.6,26.6,[26.6],1.0,24.8,26.1,25.0,1.0,,26.8,25.0,1.0,,27.0,26.0,1.0,,26.5,26.0,1.0,,26.3,25.0,1.0,25.7,27.2,25.0,1.0,,26.2,25.0,1.0,25.6,27.2,25.0
2023-05-30 14:20:00,,45113.65,26.4,24.6,25.5,27.0,27.0,[27.0],1.0,24.6,25.7,25.0,1.0,,26.5,25.0,1.0,,26.7,26.0,1.0,,26.4,26.0,1.0,,27.4,25.0,1.0,26.4,27.9,25.0,1.0,,26.9,25.0,1.0,25.5,28.5,25.0
2023-05-30 14:25:00,,45187.95,26.1,25.4,25.666666666666668,27.0,27.0,[27.0],1.0,25.4,26.8,25.0,1.0,,26.9,25.0,1.0,,26.9,26.0,1.0,,26.7,26.0,1.0,,27.0,25.0,1.0,26.1,27.0,25.0,1.0,,26.5,25.0,1.0,25.5,27.4,25.0
2023-05-30 14:30:00,,45293.64,25.7,25.4,25.53333333333333,27.1,27.1,[27.1],1.0,25.4,26.8,25.0,1.0,,26.8,25.0,1.0,,27.0,26.0,1.0,,26.6,26.0,1.0,,26.7,25.0,1.0,25.7,27.1,25.0,1.0,,26.2,25.0,1.0,25.5,27.7,25.0
2023-05-30 14:35:00,,45213.55,26.3,25.1,25.633333333333336,27.3,27.3,[27.3],1.0,25.1,26.1,25.0,1.0,,26.9,25.0,1.0,,26.7,26.0,1.0,,26.6,26.0,1.0,,27.0,25.0,1.0,26.3,27.6,25.0,1.0,,26.7,25.0,1.0,25.5,27.2,25.0
2023-05-30 14:40:00,,45091.27,26.1,25.5,25.73333333333333,27.2,27.2,[27.2],1.0,25.6,26.9,25.0,1.0,,26.7,25.0,1.0,,27.0,26.0,1.0,,26.7,26.0,1.0,,27.0,25.0,1.0,26.1,27.0,25.0,1.0,,26.3,25.0,1.0,25.5,30.0,25.0
2023-05-30 14:45:00,,45100.53,25.8,24.8,25.366666666666664,27.1,27.1,[27.1],1.0,24.8,25.9,25.0,1.0,,26.7,25.0,1.0,,26.5,26.0,1.0,,26.5,26.0,1.0,,26.4,25.0,1.0,25.8,26.8,25.0,1.0,,26.0,25.0,1.0,25.5,27.1,25.0
2023-05-30 14:50:00,,45221.94,26.5,24.7,25.566666666666663,27.2,27.2,[27.2],1.0,24.7,25.7,25.0,1.0,,26.7,25.0,1.0,,26.9,26.0,1.0,,26.7,26.0,1.0,,27.0,25.0,1.0,26.5,27.9,25.0,1.0,,26.9,25.0,1.0,25.5,27.4,25.0
2023-05-30 14:55:00,,45178.07,26.7,25.5,25.96666666666667,27.4,27.4,[27.4],1.0,25.7,27.0,25.0,1.0,,26.8,25.0,1.0,,26.5,26.0,1.0,,26.6,26.0,1.0,,27.4,25.0,1.0,26.7,28.5,25.0,1.0,,26.7,25.0,1.0,25.5,27.2,25.0
2023-05-30 15:00:00,,45115.25,25.9,24.6,25.3,27.0,27.0,[27.0],1.0,24.6,25.7,23.0,1.0,,26.5,23.0,1.0,,26.6,24.0,1.0,,24.8,24.0,1.0,,26.5,23.0,1.0,25.9,26.8,23.0,1.0,,26.2,23.0,1.0,25.4,26.5,23.0
2023-05-30 15:05:00,,45183.62,25.9,25.2,25.566666666666663,26.9,26.9,[26.9],1.0,25.6,26.9,25.0,1.0,,26.8,25.0,1.0,,25.9,26.0,1.0,,25.0,26.0,1.0,,27.1,25.0,1.0,25.9,27.1,25.0,1.0,,26.3,25.0,1.0,25.2,26.1,25.0
2023-05-30 15:10:00,,45249.28,26.3,24.6,25.433333333333337,27.0,27.0,[27.0],1.0,24.6,25.7,25.0,1.0,,26.6,25.0,1.0,,27.1,26.0,1.0,,26.2,26.0,1.0,,27.3,25.0,1.0,26.3,27.7,25.0,1.0,,26.8,25.0,1.0,25.4,27.5,25.0
2023-05-30 15:15:00,,45270.12,25.8,25.4,25.566666666666663,27.2,27.2,[27.2],1.0,25.4,26.8,25.0,1.0,,26.8,25.0,1.0,,26.5,26.0,1.0,,26.6,26.0,1.0,,26.8,25.0,1.0,25.8,26.9,25.0,1.0,,26.1,25.0,1.0,25.5,27.1,25.0
2023-05-30 15:20:00,,45181.83,25.6,25.4,25.5,26.9,26.9,[26.9],1.0,25.4,26.8,25.0,1.0,,26.7,25.0,1.0,,26.7,26.0,1.0,,26.6,26.0,1.0,,26.5,25.0,1.0,25.6,26.7,25.0,1.0,,26.0,25.0,1.0,25.5,27.1,25.0
2023-05-30 15:25:00,,45118.35,26.3,25.4,25.7,27.0,27.0,[27.0],1.0,25.4,25.7,25.0,1.0,,26.4,25.0,1.0,,27.1,26.0,1.0,,26.5,26.0,1.0,,27.0,25.0,1.0,26.3,27.7,25.0,1.0,,26.7,25.0,1.0,25.4,27.7,25.0
2023-05-30 15:30:00,,45131.91,26.3,25.5,25.8,27.2,27.2,[27.2],1.0,25.5,26.6,25.0,1.0,,27.2,25.0,1.0,,26.5,26.0,1.0,,26.9,26.0,1.0,,27.0,25.0,1.0,26.3,26.9,25.0,1.0,,26.3,25.0,1.0,25.6,27.4,25.0
2023-05-30 15:35:00,,45353.12,25.6,25.5,25.53333333333333,26.9,26.9,[26.9],1.0,25.5,26.8,25.0,1.0,,27.1,25.0,1.0,,27.2,26.0,1.0,,26.8,26.0,1.0,,26.5,25.0,1.0,25.6,26.7,25.0,1.0,,25.9,25.0,1.0,25.5,27.4,25.0
2023-05-30 15:40:00,,45047.76,26.2,24.9,25.53333333333333,27.1,27.1,[27.1],1.0,24.9,26.0,25.0,1.0,,26.6,25.0,1.0,,26.5,26.0,1.0,,26.6,26.0,1.0,,26.6,25.0,1.0,26.2,27.5,25.0,1.0,,26.4,25.0,1.0,25.5,29.2,25.0
2023-05-30 15:45:00,,45196.33,26.6,25.1,25.73333333333333,27.2,27.2,[27.2],1.0,25.1,26.2,25.0,1.0,,27.0,25.0,1.0,,26.9,26.0,1.0,,26.8,26.0,1.0,,27.0,25.0,1.0,26.6,27.6,25.0,1.0,,26.8,25.0,1.0,25.5,27.4,25.0
2023-05-30 15:50:00,,45185.93,26.6,25.1,25.73333333333333,27.2,27.2,[27.2],1.0,25.1,27.1,25.0,1.0,,27.0,25.0,1.0,,26.7,26.0,1.0,,26.7,26.0,1.0,,26.9,25.0,1.0,26.6,27.5,25.0,1.0,,26.4,25.0,1.0,25.5,27.4,25.0
2023-05-30 15:55:00,,45131.2,26.2,25.0,25.566666666666663,27.2,27.2,[27.2],1.0,25.0,26.4,25.0,1.0,,26.8,25.0,1.0,,26.6,26.0,1.0,,26.4,26.0,1.0,,27.3,25.0,1.0,26.2,28.1,25.0,1.0,,27.0,25.0,1.0,25.5,27.1,25.0
