time,outdoor_t,room_total_power,env_avg,env_h,env_list,3804556_c,3804556_p,3804556_r,3804556_s
2023-06-03 07:45:00,28.4,23.26,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-03 07:50:00,28.5,,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 07:55:00,28.5,23.31,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-03 08:00:00,28.6,23.44,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-03 08:05:00,28.6,23.37,27.0,27.0,[27.0],1.0,0.12,28.3,26.0
2023-06-03 08:10:00,28.6,23.37,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-03 08:15:00,28.7,23.5,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-03 08:20:00,28.7,23.47,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 08:25:00,28.7,23.37,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-03 08:30:00,28.7,23.49,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 08:35:00,28.7,23.38,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 08:40:00,28.8,23.5,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 08:45:00,28.8,23.4,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-03 08:50:00,28.9,23.37,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 08:55:00,28.9,23.52,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-03 09:00:00,29.0,23.35,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 09:05:00,29.0,23.38,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-03 09:10:00,29.0,23.51,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 09:15:00,29.1,23.5,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 09:20:00,29.1,23.37,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 09:25:00,29.1,23.4,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 09:30:00,29.2,23.39,26.9,26.9,[26.9],1.0,,28.3,26.0
2023-06-03 09:35:00,29.3,23.53,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 09:40:00,29.3,23.58,26.8,26.8,[26.8],1.0,0.13,28.3,26.0
2023-06-03 09:45:00,29.3,23.42,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 09:50:00,29.3,23.58,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 09:55:00,29.3,23.63,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 10:00:00,29.3,23.39,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 10:05:00,29.4,23.55,27.0,27.0,[27.0],1.0,0.14,28.3,26.0
2023-06-03 10:10:00,29.4,23.43,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 10:15:00,29.4,23.37,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 10:20:00,29.5,23.4,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 10:25:00,29.5,23.5,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 10:30:00,29.5,23.35,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 10:35:00,29.5,23.55,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 10:40:00,29.6,23.45,27.0,27.0,[27.0],1.0,0.14,28.4,26.0
2023-06-03 10:45:00,29.6,23.41,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 10:50:00,29.6,23.55,26.9,26.9,[26.9],1.0,0.14,28.2,26.0
2023-06-03 10:55:00,29.6,23.39,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:00:00,29.6,23.36,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:05:00,29.6,23.59,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:10:00,29.6,23.45,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:15:00,29.7,23.58,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 11:20:00,29.7,23.36,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 11:25:00,29.7,23.45,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:30:00,29.7,23.49,26.9,26.9,[26.9],1.0,0.14,28.4,26.0
2023-06-03 11:35:00,29.7,23.42,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:40:00,29.8,23.58,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 11:45:00,29.8,23.68,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 11:50:00,29.8,23.49,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 11:55:00,29.8,23.55,27.0,27.0,[27.0],1.0,0.14,28.6,26.0
2023-06-03 12:00:00,29.8,23.46,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 12:05:00,29.8,23.58,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 12:10:00,29.9,23.74,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 12:15:00,29.9,23.68,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 12:20:00,29.8,23.6,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 12:25:00,29.9,23.4,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 12:30:00,30.0,23.57,27.0,27.0,[27.0],1.0,0.14,28.8,26.0
2023-06-03 12:35:00,30.0,23.450000000000003,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 12:40:00,30.1,23.35,26.9,26.9,[26.9],1.0,0.13,28.8,26.0
2023-06-03 12:45:00,30.4,23.540000000000003,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 12:50:00,30.4,23.69,27.0,27.0,[27.0],1.0,0.14,28.6,26.0
2023-06-03 12:55:00,30.2,23.630000000000003,27.0,27.0,[27.0],1.0,0.14,28.5,26.0
2023-06-03 13:00:00,30.2,23.35,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 13:05:00,30.2,23.65,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 13:10:00,30.3,23.56,27.0,27.0,[27.0],1.0,0.14,28.6,26.0
2023-06-03 13:15:00,30.3,23.48,26.9,26.9,[26.9],1.0,0.14,28.8,26.0
2023-06-03 13:20:00,30.4,23.450000000000003,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 13:25:00,30.4,23.450000000000003,27.0,27.0,[27.0],1.0,0.14,28.6,26.0
2023-06-03 13:30:00,30.4,23.49,27.0,27.0,[27.0],1.0,0.14,28.5,26.0
2023-06-03 13:35:00,30.4,23.69,27.0,27.0,[27.0],1.0,0.14,28.1,26.0
2023-06-03 13:40:00,30.4,23.38,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 13:45:00,30.4,23.6,27.0,27.0,[27.0],1.0,0.14,28.7,26.0
2023-06-03 13:50:00,30.4,23.42,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 13:55:00,30.4,23.57,27.0,27.0,[27.0],1.0,0.14,28.4,26.0
2023-06-03 14:00:00,30.4,23.45,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 14:05:00,30.4,23.6,27.0,27.0,[27.0],1.0,0.14,28.5,26.0
2023-06-03 14:10:00,30.2,23.6,27.1,27.1,[27.1],1.0,0.13,28.4,26.0
2023-06-03 14:15:00,30.2,23.610000000000003,27.0,27.0,[27.0],1.0,0.13,28.8,26.0
2023-06-03 14:20:00,30.2,23.520000000000003,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 14:25:00,30.1,23.6,27.0,27.0,[27.0],1.0,0.14,28.6,26.0
2023-06-03 14:30:00,30.1,23.6,27.0,27.0,[27.0],1.0,0.13,28.1,26.0
2023-06-03 14:35:00,30.1,23.59,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 14:40:00,30.1,23.61,26.9,26.9,[26.9],1.0,0.14,28.7,26.0
2023-06-03 14:45:00,30.0,23.41,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 14:50:00,30.0,23.41,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 14:55:00,30.0,23.56,26.9,26.9,[26.9],1.0,0.14,28.3,26.0
2023-06-03 15:00:00,30.0,23.610000000000003,27.1,27.1,[27.1],1.0,0.13,28.3,26.0
2023-06-03 15:05:00,30.0,23.37,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 15:10:00,30.0,23.55,27.0,27.0,[27.0],1.0,0.13,28.8,26.0
2023-06-03 15:15:00,29.9,23.36,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 15:20:00,30.0,23.58,26.9,26.9,[26.9],1.0,0.14,28.3,26.0
2023-06-03 15:25:00,29.9,23.47,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 15:30:00,29.9,23.59,27.0,27.0,[27.0],1.0,0.14,28.7,26.0
2023-06-03 15:35:00,29.8,23.53,27.1,27.1,[27.1],1.0,0.13,28.6,26.0
2023-06-03 15:40:00,29.8,23.41,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 15:45:00,29.8,23.630000000000003,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 15:50:00,29.8,23.55,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 15:55:00,29.8,23.57,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 16:00:00,29.8,23.43,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 16:05:00,29.8,23.59,27.0,27.0,[27.0],1.0,0.13,28.8,26.0
2023-06-03 16:10:00,29.7,23.62,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 16:15:00,29.7,23.42,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 16:20:00,29.7,23.61,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 16:25:00,29.7,23.65,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 16:30:00,29.7,23.65,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 16:35:00,29.6,23.6,27.0,27.0,[27.0],1.0,0.13,28.1,26.0
2023-06-03 16:40:00,29.7,23.47,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 16:45:00,29.7,23.62,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 16:50:00,29.7,23.540000000000003,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 16:55:00,29.7,23.66,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 17:00:00,29.7,23.55,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 17:05:00,29.7,23.59,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 17:10:00,29.6,23.450000000000003,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 17:15:00,29.6,23.57,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 17:20:00,29.6,23.41,26.9,26.9,[26.9],1.0,0.13,28.7,26.0
2023-06-03 17:25:00,29.6,23.5,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 17:30:00,29.6,23.700000000000003,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 17:35:00,29.6,23.56,27.0,27.0,[27.0],1.0,0.13,28.2,26.0
2023-06-03 17:40:00,29.6,23.65,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 17:45:00,29.6,23.43,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 17:50:00,29.6,23.63,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 17:55:00,29.6,23.41,27.0,27.0,[27.0],1.0,0.13,28.7,26.0
2023-06-03 18:00:00,29.5,23.57,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 18:05:00,29.5,23.45,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 18:10:00,29.5,23.64,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 18:15:00,29.5,23.69,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 18:20:00,29.5,23.56,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 18:25:00,29.5,23.43,27.0,27.0,[27.0],1.0,0.13,28.8,26.0
2023-06-03 18:30:00,29.5,23.39,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 18:35:00,29.5,23.41,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 18:40:00,29.4,23.62,27.0,27.0,[27.0],1.0,0.14,28.3,26.0
2023-06-03 18:45:00,29.4,23.41,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 18:50:00,29.4,23.62,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 18:55:00,29.4,23.48,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 19:00:00,29.4,23.7,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 19:05:00,29.4,23.46,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 19:10:00,29.4,23.6,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 19:15:00,29.4,23.51,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 19:20:00,29.3,23.67,27.0,27.0,[27.0],1.0,0.13,28.1,26.0
2023-06-03 19:25:00,29.4,23.65,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 19:30:00,29.3,23.57,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 19:35:00,29.3,23.75,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 19:40:00,29.3,23.58,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 19:45:00,29.3,23.46,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 19:50:00,29.3,23.64,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 19:55:00,29.3,23.520000000000003,27.0,27.0,[27.0],1.0,0.13,28.3,26.0
2023-06-03 20:00:00,29.3,23.59,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 20:05:00,29.3,23.43,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 20:10:00,29.3,23.68,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 20:15:00,29.3,23.450000000000003,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-03 20:20:00,29.3,,27.0,27.0,[27.0],1.0,0.12,28.6,26.0
2023-06-03 20:25:00,29.3,23.48,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 20:30:00,29.3,23.51,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 20:35:00,29.2,23.46,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 20:40:00,29.2,23.540000000000003,27.0,27.0,[27.0],1.0,0.13,28.4,26.0
2023-06-03 20:45:00,29.2,23.65,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 20:50:00,29.2,23.44,26.8,26.8,[26.8],1.0,0.13,28.2,26.0
2023-06-03 20:55:00,29.1,23.62,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 21:00:00,29.1,23.51,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-03 21:05:00,29.1,23.65,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 21:10:00,29.1,23.51,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 21:15:00,29.1,23.54,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 21:20:00,29.0,23.66,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 21:25:00,29.0,23.55,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-03 21:30:00,29.0,23.61,27.0,27.0,[27.0],1.0,0.13,28.6,26.0
2023-06-03 21:35:00,29.0,23.59,26.8,26.8,[26.8],1.0,0.12,28.5,26.0
2023-06-03 21:40:00,29.0,23.46,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 21:45:00,29.0,23.58,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 21:50:00,28.9,23.52,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 21:55:00,28.9,23.46,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 22:00:00,28.9,23.49,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 22:05:00,28.9,23.5,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 22:10:00,28.9,23.62,26.9,26.9,[26.9],1.0,0.13,28.5,26.0
2023-06-03 22:15:00,28.9,23.540000000000003,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 22:20:00,28.8,23.43,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 22:25:00,28.8,23.67,27.0,27.0,[27.0],1.0,0.13,28.5,26.0
2023-06-03 22:30:00,28.9,23.46,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 22:35:00,28.8,23.47,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-03 22:40:00,28.8,23.49,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-03 22:45:00,28.8,23.55,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-03 22:50:00,28.8,23.49,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 22:55:00,28.8,23.53,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-03 23:00:00,28.8,23.48,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 23:05:00,28.8,23.51,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-03 23:10:00,28.8,23.48,27.0,27.0,[27.0],1.0,0.12,28.4,26.0
2023-06-03 23:15:00,28.7,23.36,26.8,26.8,[26.8],1.0,0.12,28.4,26.0
2023-06-03 23:20:00,28.7,23.47,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-03 23:25:00,28.7,23.39,26.8,26.8,[26.8],1.0,0.13,28.5,26.0
2023-06-03 23:30:00,28.7,23.41,26.9,26.9,[26.9],1.0,0.12,28.5,26.0
2023-06-03 23:35:00,28.7,23.53,26.9,26.9,[26.9],1.0,0.13,28.6,26.0
2023-06-03 23:40:00,28.6,23.48,26.9,26.9,[26.9],1.0,0.13,28.2,26.0
2023-06-03 23:45:00,28.6,23.380000000000003,26.9,26.9,[26.9],1.0,0.13,28.4,26.0
2023-06-03 23:50:00,28.7,23.59,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-03 23:55:00,28.6,23.51,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 00:00:00,28.6,23.36,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 00:05:00,28.6,23.34,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 00:10:00,28.6,23.61,26.9,26.9,[26.9],1.0,0.13,28.1,26.0
2023-06-04 00:15:00,28.5,23.41,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 00:20:00,28.5,23.33,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 00:25:00,28.5,23.31,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 00:30:00,28.5,23.16,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 00:35:00,28.5,23.12,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 00:40:00,28.5,23.14,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 00:45:00,28.5,23.11,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 00:50:00,28.5,23.29,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 00:55:00,28.4,23.17,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 01:00:00,28.4,23.22,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 01:05:00,28.4,23.27,26.9,26.9,[26.9],1.0,0.12,28.4,26.0
2023-06-04 01:10:00,28.4,23.21,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 01:15:00,28.4,23.13,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 01:20:00,28.4,23.31,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 01:25:00,28.4,23.25,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 01:30:00,28.3,23.09,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 01:35:00,28.3,23.08,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-04 01:40:00,28.4,23.24,27.0,27.0,[27.0],1.0,0.12,28.1,26.0
2023-06-04 01:45:00,28.3,23.06,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 01:50:00,28.3,23.07,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 01:55:00,28.3,23.21,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:00:00,28.3,23.08,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:05:00,28.3,23.1,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:10:00,28.3,23.18,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 02:15:00,28.3,23.19,26.9,26.9,[26.9],1.0,0.13,28.3,26.0
2023-06-04 02:20:00,28.3,23.09,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:25:00,28.2,23.05,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:30:00,28.2,23.07,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 02:35:00,28.2,23.23,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 02:40:00,28.2,23.04,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 02:45:00,28.1,23.13,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 02:50:00,28.1,23.06,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 02:55:00,28.1,23.2,26.9,26.9,[26.9],1.0,0.12,28.3,26.0
2023-06-04 03:00:00,28.1,23.18,26.9,26.9,[26.9],1.0,0.12,28.2,26.0
2023-06-04 03:05:00,28.1,23.05,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 03:10:00,28.1,23.09,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 03:15:00,28.1,23.19,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 03:20:00,28.0,22.82,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 03:25:00,28.0,22.57,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 03:30:00,28.0,22.58,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 03:35:00,28.0,22.69,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 03:40:00,28.0,22.56,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 03:45:00,28.0,22.59,26.8,26.8,[26.8],1.0,0.12,28.2,26.0
2023-06-04 03:50:00,27.9,22.58,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 03:55:00,27.9,22.57,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 04:00:00,27.9,22.56,26.7,26.7,[26.7],1.0,0.12,28.1,26.0
2023-06-04 04:05:00,27.9,22.7,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
2023-06-04 04:10:00,27.9,22.57,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 04:15:00,27.9,22.57,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 04:20:00,27.8,22.72,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 04:25:00,27.9,22.55,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 04:30:00,27.8,22.6,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 04:35:00,27.8,22.55,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 04:40:00,27.8,22.7,26.9,26.9,[26.9],1.0,0.12,27.8,26.0
2023-06-04 04:45:00,27.8,22.54,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 04:50:00,27.7,22.59,26.9,26.9,[26.9],1.0,0.12,28.1,26.0
2023-06-04 04:55:00,27.7,22.57,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 05:00:00,27.7,22.69,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 05:05:00,27.7,23.0,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 05:10:00,27.7,22.77,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 05:15:00,27.7,22.78,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 05:20:00,27.7,22.78,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 05:25:00,27.7,22.77,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 05:30:00,27.7,22.79,26.8,26.8,[26.8],1.0,0.12,28.1,26.0
2023-06-04 05:35:00,27.6,22.93,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 05:40:00,27.7,22.79,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 05:45:00,27.7,22.8,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
2023-06-04 05:50:00,27.7,22.92,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 05:55:00,27.6,22.79,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 06:00:00,27.6,22.81,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 06:05:00,27.6,23.09,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 06:10:00,27.6,23.18,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 06:15:00,27.6,23.17,26.9,26.9,[26.9],1.0,0.12,28.0,26.0
2023-06-04 06:20:00,27.6,23.04,26.8,26.8,[26.8],1.0,0.12,28.0,26.0
2023-06-04 06:25:00,27.6,23.03,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 06:30:00,27.6,23.02,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 06:35:00,27.6,23.23,26.8,26.8,[26.8],1.0,0.12,27.9,26.0
2023-06-04 06:40:00,27.6,23.16,26.9,26.9,[26.9],1.0,0.12,27.9,26.0
2023-06-04 06:45:00,27.6,23.22,26.8,26.8,[26.8],1.0,0.12,27.8,26.0
